season,sport_id,game_pk,game_date,status,home_team_id,home_team_name,away_team_id,away_team_name,venue_id,venue_name
2015,13,418548,2015-04-10T02:00:00Z,Final,516,Visalia Rawhide,504,High Desert Mavericks,2835,Recreation Park
2015,13,418549,2015-04-10T02:00:00Z,Final,103,Lake Elsinore Storm,515,Modesto Nuts,2516,The Diamond
2015,13,418553,2015-04-10T02:15:00Z,Final,423,Bakersfield Blaze,526,Rancho Cucamonga Quakes,2841,Sam Lynn Ballpark
2015,13,418556,2015-04-10T01:30:00Z,Final,491,Lancaster JetHawks,476,San Jose Giants,2799,The Hangar
2015,13,418557,2015-04-10T02:05:00Z,Final,401,Inland Empire 66ers,524,Stockton Ports,2728,San Manuel Stadium
2015,13,418564,2015-04-11T02:00:00Z,Final,516,Visalia Rawhide,504,High Desert Mavericks,2835,Recreation Park
2015,13,418565,2015-04-11T02:00:00Z,Final,103,Lake Elsinore Storm,515,Modesto Nuts,2516,The Diamond
2015,13,418569,2015-04-11T02:15:00Z,Final,423,Bakersfield Blaze,526,Rancho Cucamonga Quakes,2841,Sam Lynn Ballpark
2015,13,418572,2015-04-11T01:30:00Z,Final,491,Lancaster JetHawks,476,San Jose Giants,2799,The Hangar
2015,13,418573,2015-04-11T02:05:00Z,Final,401,Inland Empire 66ers,524,Stockton Ports,2728,San Manuel Stadium
2015,13,418581,2015-04-12T02:00:00Z,Final,516,Visalia Rawhide,504,High Desert Mavericks,2835,Recreation Park
2015,13,418582,2015-04-12T01:00:00Z,Final,103,Lake Elsinore Storm,515,Modesto Nuts,2516,The Diamond
2015,13,418586,2015-04-12T02:15:00Z,Final,423,Bakersfield Blaze,526,Rancho Cucamonga Quakes,2841,Sam Lynn Ballpark
2015,13,418588,2015-04-12T01:00:00Z,Final,491,Lancaster JetHawks,476,San Jose Giants,2799,The Hangar
2015,13,418589,2015-04-12T02:05:00Z,Final,401,Inland Empire 66ers,524,Stockton Ports,2728,San Manuel Stadium
2015,13,418597,2015-04-12T20:00:00Z,Final,516,Visalia Rawhide,504,High Desert Mavericks,2835,Recreation Park
2015,13,418598,2015-04-12T20:00:00Z,Final,103,Lake Elsinore Storm,515,Modesto Nuts,2516,The Diamond
2015,13,418602,2015-04-12T19:00:00Z,Final,423,Bakersfield Blaze,526,Rancho Cucamonga Quakes,2841,Sam Lynn Ballpark
2015,13,418604,2015-04-12T21:00:00Z,Final,491,Lancaster JetHawks,476,San Jose Giants,2799,The Hangar
2015,13,418605,2015-04-12T21:05:00Z,Final,401,Inland Empire 66ers,524,Stockton Ports,2728,San Manuel Stadium
2015,13,418612,2015-04-14T01:00:00Z,Final,103,Lake Elsinore Storm,504,High Desert Mavericks,2516,The Diamond
2015,13,418613,2015-04-14T02:15:00Z,Final,423,Bakersfield Blaze,515,Modesto Nuts,2841,Sam Lynn Ballpark
2015,13,418617,2015-04-14T02:05:00Z,Final,401,Inland Empire 66ers,526,Rancho Cucamonga Quakes,2728,San Manuel Stadium
2015,13,418620,2015-04-14T01:00:00Z,Final,516,Visalia Rawhide,476,San Jose Giants,2835,Recreation Park
2015,13,418621,2015-04-14T01:30:00Z,Final,491,Lancaster JetHawks,524,Stockton Ports,2799,The Hangar
2015,13,418628,2015-04-15T01:00:00Z,Final,103,Lake Elsinore Storm,504,High Desert Mavericks,2516,The Diamond
2015,13,418629,2015-04-15T02:15:00Z,Final,423,Bakersfield Blaze,515,Modesto Nuts,2841,Sam Lynn Ballpark
2015,13,418633,2015-04-15T02:05:00Z,Final,401,Inland Empire 66ers,526,Rancho Cucamonga Quakes,2728,San Manuel Stadium
2015,13,418636,2015-04-15T01:00:00Z,Final,516,Visalia Rawhide,476,San Jose Giants,2835,Recreation Park
2015,13,418637,2015-04-15T01:30:00Z,Postponed,491,Lancaster JetHawks,524,Stockton Ports,2799,The Hangar
2015,13,418641,2015-04-16T01:00:00Z,Final,103,Lake Elsinore Storm,504,High Desert Mavericks,2516,The Diamond
2015,13,418643,2015-04-15T18:00:00Z,Final,423,Bakersfield Blaze,515,Modesto Nuts,2841,Sam Lynn Ballpark
2015,13,418646,2015-04-16T02:05:00Z,Final,401,Inland Empire 66ers,526,Rancho Cucamonga Quakes,2728,San Manuel Stadium
2015,13,418648,2015-04-16T01:00:00Z,Final,516,Visalia Rawhide,476,San Jose Giants,2835,Recreation Park
2015,13,418649,2015-04-16T00:30:00Z,Final,491,Lancaster JetHawks,524,Stockton Ports,2799,The Hangar
2015,13,418651,2015-04-17T02:00:00Z,Final,476,San Jose Giants,423,Bakersfield Blaze,2815,Municipal Stadium
2015,13,418656,2015-04-17T02:05:00Z,Final,515,Modesto Nuts,401,Inland Empire 66ers,2791,John Thurman Field
2015,13,418657,2015-04-17T02:05:00Z,Final,526,Rancho Cucamonga Quakes,103,Lake Elsinore Storm,2854,LoanMart Field
2015,13,418667,2015-04-17T02:10:00Z,Final,524,Stockton Ports,516,Visalia Rawhide,2731,Banner Island Ballpark
2015,13,418668,2015-04-18T02:00:00Z,Final,476,San Jose Giants,423,Bakersfield Blaze,2815,Municipal Stadium
2015,13,418672,2015-04-18T02:05:00Z,Final,515,Modesto Nuts,401,Inland Empire 66ers,2791,John Thurman Field
2015,13,418673,2015-04-18T02:05:00Z,Final,526,Rancho Cucamonga Quakes,103,Lake Elsinore Storm,2854,LoanMart Field
2015,13,418683,2015-04-18T02:10:00Z,Final,524,Stockton Ports,516,Visalia Rawhide,2731,Banner Island Ballpark
2015,13,418684,2015-04-19T00:00:00Z,Final,476,San Jose Giants,423,Bakersfield Blaze,2815,Municipal Stadium
2015,13,418689,2015-04-19T02:05:00Z,Final,515,Modesto Nuts,401,Inland Empire 66ers,2791,John Thurman Field
2015,13,418690,2015-04-19T02:05:00Z,Final,526,Rancho Cucamonga Quakes,103,Lake Elsinore Storm,2854,LoanMart Field
2015,13,418699,2015-04-19T02:10:00Z,Final,524,Stockton Ports,516,Visalia Rawhide,2731,Banner Island Ballpark
2015,13,418700,2015-04-19T20:00:00Z,Final,476,San Jose Giants,423,Bakersfield Blaze,2815,Municipal Stadium
2015,13,418705,2015-04-19T20:05:00Z,Final,515,Modesto Nuts,401,Inland Empire 66ers,2791,John Thurman Field
2015,13,418706,2015-04-19T21:05:00Z,Final,526,Rancho Cucamonga Quakes,103,Lake Elsinore Storm,2854,LoanMart Field
2015,13,418715,2015-04-19T21:09:00Z,Final,524,Stockton Ports,516,Visalia Rawhide,2731,Banner Island Ballpark
2015,13,418716,2015-04-21T02:10:00Z,Final,524,Stockton Ports,423,Bakersfield Blaze,2731,Banner Island Ballpark
