season,sport_id,game_pk,game_date,status,home_team_id,home_team_name,away_team_id,away_team_name,venue_id,venue_name
2014,12,383857,2014-05-09T00:05:00Z,Final,417,Mobile BayBears,430,Mississippi Braves,2780,Hank Aaron Stadium
2014,12,383858,2014-05-09T00:05:00Z,Final,421,Montgomery Biscuits,564,Jacksonville Suns,2814,Montgomery Riverwalk Stadium
2014,12,383859,2014-05-08T23:30:00Z,Final,4124,Pensacola Blue Wahoos,498,Chattanooga Lookouts,4329,Pensacola Bayfront Stadium
2014,12,383860,2014-05-08T23:15:00Z,Final,553,Tennessee Smokies,247,Birmingham Barons,2848,Smokies Park
2014,12,383861,2014-05-09T23:30:00Z,Final,559,Huntsville Stars,104,Jackson Generals,2789,Joe W. Davis Municipal Stadium
2014,12,383862,2014-05-10T00:05:00Z,Cancelled,417,Mobile BayBears,430,Mississippi Braves,2780,Hank Aaron Stadium
2014,12,383863,2014-05-10T00:05:00Z,Postponed,421,Montgomery Biscuits,564,Jacksonville Suns,2814,Montgomery Riverwalk Stadium
2014,12,383864,2014-05-09T23:30:00Z,Final,4124,Pensacola Blue Wahoos,498,Chattanooga Lookouts,4329,Pensacola Bayfront Stadium
2014,12,383865,2014-05-09T23:15:00Z,Final,553,Tennessee Smokies,247,Birmingham Barons,2848,Smokies Park
2014,12,383866,2014-05-10T23:30:00Z,Final,247,Birmingham Barons,4124,Pensacola Blue Wahoos,4529,Regions Field
2014,12,383867,2014-05-10T23:15:00Z,Final,498,Chattanooga Lookouts,559,Huntsville Stars,2682,AT&T Field
2014,12,383868,2014-05-10T23:05:00Z,Final,104,Jackson Generals,553,Tennessee Smokies,2833,Generals Park
2014,12,383869,2014-05-10T23:05:00Z,Final,564,Jacksonville Suns,417,Mobile BayBears,2852,The Baseball Grounds of Jacksonville
2014,12,383870,2014-05-10T23:00:00Z,Final,430,Mississippi Braves,421,Montgomery Biscuits,2813,Trustmark Park
2014,12,383871,2014-05-11T20:00:00Z,Final,247,Birmingham Barons,4124,Pensacola Blue Wahoos,4529,Regions Field
2014,12,383872,2014-05-11T18:15:00Z,Final,498,Chattanooga Lookouts,559,Huntsville Stars,2682,AT&T Field
2014,12,383873,2014-05-11T23:05:00Z,Final,104,Jackson Generals,553,Tennessee Smokies,2833,Generals Park
2014,12,383874,2014-05-11T19:05:00Z,Final,564,Jacksonville Suns,417,Mobile BayBears,2852,The Baseball Grounds of Jacksonville
2014,12,383875,2014-05-11T18:00:00Z,Final,430,Mississippi Braves,421,Montgomery Biscuits,2813,Trustmark Park
2014,12,383876,2014-05-12T16:30:00Z,Final,247,Birmingham Barons,4124,Pensacola Blue Wahoos,4529,Regions Field
2014,12,383877,2014-05-12T23:15:00Z,Final,498,Chattanooga Lookouts,559,Huntsville Stars,2682,AT&T Field
2014,12,383878,2014-05-13T00:05:00Z,Final,104,Jackson Generals,553,Tennessee Smokies,2833,Generals Park
2014,12,383879,2014-05-12T15:05:00Z,Final,564,Jacksonville Suns,417,Mobile BayBears,2852,The Baseball Grounds of Jacksonville
2014,12,383880,2014-05-13T00:00:00Z,Final,430,Mississippi Braves,421,Montgomery Biscuits,2813,Trustmark Park
2014,12,383881,2014-05-14T00:05:00Z,Final,247,Birmingham Barons,4124,Pensacola Blue Wahoos,4529,Regions Field
2014,12,383882,2014-05-13T23:15:00Z,Final,498,Chattanooga Lookouts,559,Huntsville Stars,2682,AT&T Field
2014,12,383883,2014-05-14T00:05:00Z,Final,104,Jackson Generals,553,Tennessee Smokies,2833,Generals Park
2014,12,383884,2014-05-13T23:05:00Z,Final,564,Jacksonville Suns,417,Mobile BayBears,2852,The Baseball Grounds of Jacksonville
2014,12,383885,2014-05-14T00:00:00Z,Final,430,Mississippi Braves,421,Montgomery Biscuits,2813,Trustmark Park
2014,12,383886,2014-05-14T16:00:00Z,Completed Early: Rain,247,Birmingham Barons,4124,Pensacola Blue Wahoos,4529,Regions Field
2014,12,383887,2014-05-14T15:15:00Z,Final,498,Chattanooga Lookouts,559,Huntsville Stars,2682,AT&T Field
2014,12,383888,2014-05-14T16:05:00Z,Cancelled,104,Jackson Generals,553,Tennessee Smokies,2833,Generals Park
2014,12,383889,2014-05-14T17:05:00Z,Final,564,Jacksonville Suns,417,Mobile BayBears,2852,The Baseball Grounds of Jacksonville
2014,12,383890,2014-05-14T16:00:00Z,Final,430,Mississippi Braves,421,Montgomery Biscuits,2813,Trustmark Park
2014,12,383891,2014-05-15T23:30:00Z,Final,559,Huntsville Stars,247,Birmingham Barons,2789,Joe W. Davis Municipal Stadium
2014,12,383892,2014-05-16T00:05:00Z,Final,104,Jackson Generals,421,Montgomery Biscuits,2833,Generals Park
2014,12,383893,2014-05-16T00:00:00Z,Final,430,Mississippi Braves,553,Tennessee Smokies,2813,Trustmark Park
2014,12,383894,2014-05-16T00:05:00Z,Final,417,Mobile BayBears,498,Chattanooga Lookouts,2780,Hank Aaron Stadium
