season,sport_id,game_pk,game_date,status,home_team_id,home_team_name,away_team_id,away_team_name,venue_id,venue_name
2015,14,423729,2015-04-09T23:30:00Z,Final,420,Burlington Bees,572,Wisconsin Timber Rattlers,2750,Community Field
2015,14,423730,2015-04-09T23:30:00Z,Postponed,500,Clinton LumberKings,554,Beloit Snappers,2725,Ashford University Field
2015,14,423731,2015-04-09T22:05:00Z,Postponed,456,Great Lakes Loons,584,Fort Wayne TinCaps,3189,Dow Diamond
2015,14,423732,2015-04-09T23:30:00Z,Final,446,Kane County Cougars,492,Cedar Rapids Kernels,2827,Fifth Third Bank Ballpark
2015,14,423733,2015-04-10T00:00:00Z,Final,443,Peoria Chiefs,565,Quad Cities River Bandits,2821,Dozer Park
2015,14,423734,2015-04-09T23:05:00Z,Final,550,South Bend Cubs,2498,Bowling Green Hot Rods,2850,Four Winds Field
2015,14,423735,2015-04-09T22:35:00Z,Postponed,582,West Michigan Whitecaps,459,Dayton Dragons,2765,Fifth Third Ballpark
2015,14,423736,2015-04-10T23:30:00Z,Final,420,Burlington Bees,572,Wisconsin Timber Rattlers,2750,Community Field
2015,14,423737,2015-04-10T23:30:00Z,Final,500,Clinton LumberKings,554,Beloit Snappers,2725,Ashford University Field
2015,14,423738,2015-04-10T21:05:00Z,Postponed,456,Great Lakes Loons,584,Fort Wayne TinCaps,3189,Dow Diamond
2015,14,423739,2015-04-10T23:30:00Z,Final,446,Kane County Cougars,492,Cedar Rapids Kernels,2827,Fifth Third Bank Ballpark
2015,14,423740,2015-04-10T23:05:00Z,Final,499,Lansing Lugnuts,437,Lake County Captains,2822,Cooley Law School Stadium
2015,14,423741,2015-04-11T00:00:00Z,Final,443,Peoria Chiefs,565,Quad Cities River Bandits,2821,Dozer Park
2015,14,423742,2015-04-10T23:35:00Z,Final,550,South Bend Cubs,2498,Bowling Green Hot Rods,2850,Four Winds Field
2015,14,423743,2015-04-10T22:35:00Z,Final,582,West Michigan Whitecaps,459,Dayton Dragons,2765,Fifth Third Ballpark
2015,14,423744,2015-04-11T23:30:00Z,Final,420,Burlington Bees,572,Wisconsin Timber Rattlers,2750,Community Field
2015,14,423745,2015-04-11T19:00:00Z,Final,500,Clinton LumberKings,554,Beloit Snappers,2725,Ashford University Field
2015,14,423746,2015-04-11T18:05:00Z,Cancelled,456,Great Lakes Loons,584,Fort Wayne TinCaps,3189,Dow Diamond
2015,14,423747,2015-04-11T18:00:00Z,Final,446,Kane County Cougars,492,Cedar Rapids Kernels,2827,Fifth Third Bank Ballpark
2015,14,423748,2015-04-11T16:05:00Z,Final,499,Lansing Lugnuts,437,Lake County Captains,2822,Cooley Law School Stadium
2015,14,423749,2015-04-11T16:10:00Z,Final,499,Lansing Lugnuts,437,Lake County Captains,2822,Cooley Law School Stadium
2015,14,423750,2015-04-11T23:00:00Z,Final,443,Peoria Chiefs,565,Quad Cities River Bandits,2821,Dozer Park
2015,14,423751,2015-04-11T23:05:00Z,Final,550,South Bend Cubs,2498,Bowling Green Hot Rods,2850,Four Winds Field
2015,14,423752,2015-04-11T17:00:00Z,Final,582,West Michigan Whitecaps,459,Dayton Dragons,2765,Fifth Third Ballpark
2015,14,423754,2015-04-12T21:05:00Z,Final,492,Cedar Rapids Kernels,554,Beloit Snappers,2857,Perfect Game Field
2015,14,423755,2015-04-12T20:00:00Z,Final,459,Dayton Dragons,550,South Bend Cubs,2766,Fifth Third Field
2015,14,423756,2015-04-12T20:05:00Z,Final,584,Fort Wayne TinCaps,499,Lansing Lugnuts,3790,Parkview Field
2015,14,423757,2015-04-12T20:00:00Z,Final,437,Lake County Captains,2498,Bowling Green Hot Rods,2759,Classic Park
2015,14,423758,2015-04-12T18:15:00Z,Final,565,Quad Cities River Bandits,500,Clinton LumberKings,2790,Modern Woodmen Park
2015,14,423759,2015-04-12T21:05:00Z,Final,572,Wisconsin Timber Rattlers,443,Peoria Chiefs,2771,Neuroscience Group Field
2015,14,423760,2015-04-12T17:00:00Z,Final,582,West Michigan Whitecaps,456,Great Lakes Loons,2765,Fifth Third Ballpark
2015,14,423762,2015-04-13T23:35:00Z,Final,492,Cedar Rapids Kernels,554,Beloit Snappers,2857,Perfect Game Field
2015,14,423763,2015-04-13T23:00:00Z,Final,459,Dayton Dragons,550,South Bend Cubs,2766,Fifth Third Field
2015,14,423764,2015-04-13T23:05:00Z,Final,584,Fort Wayne TinCaps,499,Lansing Lugnuts,3790,Parkview Field
2015,14,423765,2015-04-13T22:30:00Z,Postponed,437,Lake County Captains,2498,Bowling Green Hot Rods,2759,Classic Park
2015,14,423766,2015-04-14T00:00:00Z,Final,565,Quad Cities River Bandits,500,Clinton LumberKings,2790,Modern Woodmen Park
2015,14,423767,2015-04-13T23:35:00Z,Final,572,Wisconsin Timber Rattlers,443,Peoria Chiefs,2771,Neuroscience Group Field
2015,14,423768,2015-04-13T22:35:00Z,Final,582,West Michigan Whitecaps,456,Great Lakes Loons,2765,Fifth Third Ballpark
2015,14,423770,2015-04-14T23:35:00Z,Final,492,Cedar Rapids Kernels,554,Beloit Snappers,2857,Perfect Game Field
2015,14,423771,2015-04-14T23:00:00Z,Final,459,Dayton Dragons,550,South Bend Cubs,2766,Fifth Third Field
2015,14,423772,2015-04-14T15:05:00Z,Final,584,Fort Wayne TinCaps,499,Lansing Lugnuts,3790,Parkview Field
2015,14,423773,2015-04-14T21:30:00Z,Final,437,Lake County Captains,2498,Bowling Green Hot Rods,2759,Classic Park
2015,14,423774,2015-04-15T00:00:00Z,Final,565,Quad Cities River Bandits,500,Clinton LumberKings,2790,Modern Woodmen Park
2015,14,423775,2015-04-14T17:05:00Z,Final,572,Wisconsin Timber Rattlers,443,Peoria Chiefs,2771,Neuroscience Group Field
2015,14,423776,2015-04-14T16:00:00Z,Final,582,West Michigan Whitecaps,456,Great Lakes Loons,2765,Fifth Third Ballpark
2015,14,423777,2015-04-15T23:30:00Z,Final,554,Beloit Snappers,565,Quad Cities River Bandits,2831,Pohlman Field
2015,14,423778,2015-04-15T23:35:00Z,Final,492,Cedar Rapids Kernels,443,Peoria Chiefs,2857,Perfect Game Field
