game_pk,game_date,inning,inning_topbot,at_bat_index,pitch_in_pa,balls,strikes,outs,home_team_id,away_team_id,batter_id,pitcher_id,event_type,event,play_desc,is_pa_last,RUN1_SB_FL,RUN2_SB_FL,RUN3_SB_FL,RUN1_CS_FL,RUN2_CS_FL,RUN3_CS_FL,RUN1_PK_FL,RUN2_PK_FL,RUN3_PK_FL,runner_id,start_base,end_base,is_out,out_number,runner_event,runner_event_type,movement_reason,is_scoring_event,rbi,earned,catcher_id
570335,2018-10-01,6,Top,41,2,2,1,0,119,115,455104,621111,,,,,,,,,,,,,,,,,,,,,,,,,518735
570335,2018-10-01,6,Top,41,3,2,2,0,119,115,455104,621111,,,,,,,,,,,,,,,,,,,,,,,,,518735
570335,2018-10-01,6,Top,41,4,3,2,0,119,115,455104,621111,,,,,,,,,,,,,,,,,,,,,,,,,518735
570335,2018-10-01,6,Top,41,5,3,3,0,119,115,455104,621111,strikeout,Strikeout,Chris Iannetta strikes out swinging.,T,,,,,,,,,,455104,,,T,1,Strikeout,strikeout,,,,,518735
570335,2018-10-01,6,Top,42,0,0,1,1,119,115,453568,621111,,,,,,,,,,,,,,,,,,,,,,,,,518735
570335,2018-10-01,6,Top,42,1,1,1,1,119,115,453568,621111,,,,,,,,,,,,,,,,,,,,,,,,,518735
570335,2018-10-01,6,Top,42,2,1,1,1,119,115,453568,621111,single,Single,Charlie Blackmon singles on a line drive to right fielder Yasiel Puig.,T,,,,,,,,,,453568,,1B,,,Single,single,,,,,518735
570335,2018-10-01,6,Top,43,0,0,1,1,119,115,518934,621111,,,,,,,,,,,,,,,,,,,,,,,,,518735
570335,2018-10-01,6,Top,43,1,1,1,1,119,115,518934,621111,,,,,,,,,,,,,,,,,,,,,,,,,518735
570335,2018-10-01,6,Top,43,2,1,1,1,119,115,518934,621111,field_out,Groundout,"DJ LeMahieu grounds out, second baseman Enrique Hernandez to first baseman Max Muncy. Charlie Blackmon to 2nd.",T,,,,,,,,,,518934,,,T,2,Groundout,field_out,,,,,518735
570335,2018-10-01,6,Top,44,0,0,0,2,119,115,621311,621111,field_out,Groundout,David Dahl grounds out to first baseman Max Muncy.,T,,,,,,,,,,621311,,,T,3,Groundout,field_out,,,,,518735
570335,2018-10-01,6,Bot,45,0,1,0,0,119,115,641355,643466,,,,,,,,,,,,,,,,,,,,,,,,,460077
570335,2018-10-01,6,Bot,45,1,2,0,0,119,115,641355,643466,,,,,,,,,,,,,,,,,,,,,,,,,460077
570335,2018-10-01,6,Bot,45,2,2,0,0,119,115,641355,643466,field_out,Pop Out,Cody Bellinger pops out to third baseman Nolan Arenado.,T,,,,,,,,,,641355,,,T,1,Pop Out,field_out,,,,,460077
570335,2018-10-01,6,Bot,46,0,0,1,1,119,115,624577,643466,,,,,,,,,,,,,,,,,,,,,,,,,460077
570335,2018-10-01,6,Bot,46,1,0,1,1,119,115,624577,643466,field_out,Lineout,Yasiel Puig lines out to right fielder Carlos Gonzalez.,T,,,,,,,,,,624577,,,T,2,Lineout,field_out,,,,,460077
570335,2018-10-01,6,Bot,47,0,1,0,2,119,115,571771,643466,,,,,,,,,,,,,,,,,,,,,,,,,460077
570335,2018-10-01,6,Bot,47,1,1,1,2,119,115,571771,643466,,,,,,,,,,,,,,,,,,,,,,,,,460077
570335,2018-10-01,6,Bot,47,2,1,1,2,119,115,571771,643466,double,Double,Enrique Hernandez hits a ground-rule double (17) on a line drive to right field.,T,,,,,,,,,,571771,,2B,,,Double,double,,,,,460077
570335,2018-10-01,6,Bot,48,0,1,0,2,119,115,621111,643466,,,,,,,,,,,,,,,,,,,,,,,,,460077
570335,2018-10-01,6,Bot,48,1,1,0,2,119,115,621111,643466,single,Single,Walker Buehler singles on a line drive to right fielder Carlos Gonzalez. Enrique Hernandez scores.,T,,,,,,,,,,621111,,1B,,,Single,single,,,,,460077
570335,2018-10-01,6,Bot,49,0,1,0,2,119,115,592626,643466,,,,,,,,,,,,,,,,,,,,,,,,,460077
570335,2018-10-01,6,Bot,49,1,2,0,2,119,115,592626,643466,,,,,,,,,,,,,,,,,,,,,,,,,460077
570335,2018-10-01,6,Bot,49,2,2,0,2,119,115,592626,643466,field_out,Flyout,Joc Pederson flies out to center fielder Charlie Blackmon.,T,,,,,,,,,,592626,,,T,3,Flyout,field_out,,,,,460077
570335,2018-10-01,7,Top,50,0,0,1,0,119,115,571448,621111,,,,,,,,,,,,,,,,,,,,,,,,,518735
570335,2018-10-01,7,Top,50,1,1,1,0,119,115,571448,621111,,,,,,,,,,,,,,,,,,,,,,,,,518735
570335,2018-10-01,7,Top,50,2,1,2,0,119,115,571448,621111,,,,,,,,,,,,,,,,,,,,,,,,,518735
570335,2018-10-01,7,Top,50,3,1,2,0,119,115,571448,621111,field_out,Flyout,Nolan Arenado flies out to right fielder Yasiel Puig.,T,,,,,,,,,,571448,,,T,1,Flyout,field_out,,,,,518735
570335,2018-10-01,7,Top,51,0,0,1,1,119,115,596115,621111,,,,,,,,,,,,,,,,,,,,,,,,,518735
570335,2018-10-01,7,Top,51,1,0,1,1,119,115,596115,621111,field_out,Flyout,Trevor Story flies out to right fielder Yasiel Puig.,T,,,,,,,,,,596115,,,T,2,Flyout,field_out,,,,,518735
570335,2018-10-01,7,Top,52,0,1,0,2,119,115,471865,621111,,,,,,,,,,,,,,,,,,,,,,,,,518735
570335,2018-10-01,7,Top,52,1,1,1,2,119,115,471865,621111,,,,,,,,,,,,,,,,,,,,,,,,,518735
570335,2018-10-01,7,Top,52,2,2,1,2,119,115,471865,621111,,,,,,,,,,,,,,,,,,,,,,,,,518735
570335,2018-10-01,7,Top,52,3,3,1,2,119,115,471865,621111,,,,,,,,,,,,,,,,,,,,,,,,,518735
570335,2018-10-01,7,Top,52,4,4,1,2,119,115,471865,621111,walk,Walk,Carlos Gonzalez walks.,T,,,,,,,,,,471865,,1B,,,Walk,walk,,,,,518735
570335,2018-10-01,7,Top,53,0,0,0,2,119,115,435622,520980,,,,,,,,,,,,,,,,,,,,,,,,,518735
570335,2018-10-01,7,Top,53,1,0,0,2,119,115,435622,520980,,,,,,,,,,,,,,,,,,,,,,,,,518735
570335,2018-10-01,7,Top,53,2,1,0,2,119,115,435622,520980,,,,,,,,,,,,,,,,,,,,,,,,,518735
570335,2018-10-01,7,Top,53,3,2,0,2,119,115,435622,520980,,,,,,,,,,,,,,,,,,,,,,,,,518735
570335,2018-10-01,7,Top,53,4,2,1,2,119,115,435622,520980,,,,,,,,,,,,,,,,,,,,,,,,,518735
570335,2018-10-01,7,Top,53,5,2,2,2,119,115,435622,520980,,,,,,,,,,,,,,,,,,,,,,,,,518735
570335,2018-10-01,7,Top,53,6,3,2,2,119,115,435622,520980,,,,,,,,,,,,,,,,,,,,,,,,,518735
570335,2018-10-01,7,Top,53,7,3,2,2,119,115,435622,520980,,,,,,,,,,,,,,,,,,,,,,,,,518735
570335,2018-10-01,7,Top,53,8,4,2,2,119,115,435622,520980,walk,Walk,Ian Desmond walks. Carlos Gonzalez to 2nd.,T,,,,,,,,,,471865,1B,2B,,,Walk,walk,r_adv_force,,,,518735
570335,2018-10-01,7,Top,54,0,0,0,2,119,115,407812,520980,,,,,,,,,,,,,,,,,,,,,,,,,518735
570335,2018-10-01,7,Top,54,1,0,0,2,119,115,407812,520980,,,,,,,,,,,,,,,,,,,,,,,,,518735
570335,2018-10-01,7,Top,54,2,0,0,2,119,115,407812,520980,field_out,Pop Out,Matt Holliday pops out to shortstop Manny Machado.,T,,,,,,,,,,407812,,,T,3,Pop Out,field_out,,,,,518735
570335,2018-10-01,7,Bot,55,0,0,0,0,119,115,457759,623184,,,,,,,,,,,,,,,,,,,,,,,,,460077
570335,2018-10-01,7,Bot,55,1,0,1,0,119,115,457759,623184,,,,,,,,,,,,,,,,,,,,,,,,,460077
570335,2018-10-01,7,Bot,55,2,0,1,0,119,115,457759,623184,single,Single,Justin Turner singles on a line drive to right fielder Carlos Gonzalez.,T,,,,,,,,,,457759,,1B,,,Single,single,,,,,460077
570335,2018-10-01,7,Bot,56,0,0,1,0,119,115,571970,623184,,,,,,,,,,,,,,,,,,,,,,,,,460077
570335,2018-10-01,7,Bot,56,1,0,1,0,119,115,571970,623184,single,Single,Max Muncy singles on a sharp line drive to right fielder Carlos Gonzalez. Justin Turner to 3rd.,T,,,,,,,,,,571970,,1B,,,Single,single,,,,,460077
570335,2018-10-01,7,Bot,57,0,1,0,0,119,115,592518,623184,,,,,,,,,,,,,,,,,,,,,,,,,460077
570335,2018-10-01,7,Bot,57,1,1,1,0,119,115,592518,623184,,,,,,,,,,,,,,,,,,,,,,,,,460077
570335,2018-10-01,7,Bot,57,2,1,2,0,119,115,592518,623184,,,,,,,,,,,,,,,,,,,,,,,,,460077
570335,2018-10-01,7,Bot,57,3,1,2,0,119,115,592518,623184,grounded_into_double_play,Grounded Into DP,"Manny Machado grounds into a double play, pitcher Scott Oberg to second baseman DJ LeMahieu to first baseman Ian Desmond. Max Muncy out at 2nd. Manny Machado out at 1st.",T,,,,,,,,,,571970,1B,,T,1,Grounded Into DP,grounded_into_double_play,r_force_out,,,,460077
570335,2018-10-01,7,Bot,58,0,0,0,2,119,115,518735,459429,,,,,,,,,,,,,,,,,,,,,,,,,460077
570335,2018-10-01,7,Bot,58,1,0,0,2,119,115,518735,459429,,,,,,,,,,,,,,,,,,,,,,,,,460077
570335,2018-10-01,7,Bot,58,2,1,0,2,119,115,518735,459429,,,,,,,,,,,,,,,,,,,,,,,,,460077
570335,2018-10-01,7,Bot,58,3,2,0,2,119,115,518735,459429,,,,,,,,,,,,,,,,,,,,,,,,,460077
570335,2018-10-01,7,Bot,58,4,3,0,2,119,115,518735,459429,,,,,,,,,,,,,,,,,,,,,,,,,460077
570335,2018-10-01,7,Bot,58,5,3,1,2,119,115,518735,459429,,,,,,,,,,,,,,,,,,,,,,,,,460077
570335,2018-10-01,7,Bot,58,6,3,2,2,119,115,518735,459429,,,,,,,,,,,,,,,,,,,,,,,,,460077
570335,2018-10-01,7,Bot,58,7,3,2,2,119,115,518735,459429,,,,,,,,,,,,,,,,,,,,,,,,,460077
570335,2018-10-01,7,Bot,58,8,3,3,2,119,115,518735,459429,strikeout,Strikeout,Yasmani Grandal strikes out swinging.,T,,,,,,,,,,518735,,,T,3,Strikeout,strikeout,,,,,460077
570335,2018-10-01,8,Top,59,0,1,0,0,119,115,455104,520980,,,,,,,,,,,,,,,,,,,,,,,,,518735
570335,2018-10-01,8,Top,59,1,1,0,0,119,115,455104,520980,field_out,Lineout,Chris Iannetta lines out to third baseman Justin Turner.,T,,,,,,,,,,455104,,,T,1,Lineout,field_out,,,,,518735
570335,2018-10-01,8,Top,60,0,0,0,1,119,115,453568,518397,,,,,,,,,,,,,,,,,,,,,,,,,518735
570335,2018-10-01,8,Top,60,1,0,0,1,119,115,453568,518397,,,,,,,,,,,,,,,,,,,,,,,,,518735
570335,2018-10-01,8,Top,60,2,0,1,1,119,115,453568,518397,,,,,,,,,,,,,,,,,,,,,,,,,518735
570335,2018-10-01,8,Top,60,3,1,1,1,119,115,453568,518397,,,,,,,,,,,,,,,,,,,,,,,,,518735
570335,2018-10-01,8,Top,60,4,2,1,1,119,115,453568,518397,,,,,,,,,,,,,,,,,,,,,,,,,518735
570335,2018-10-01,8,Top,60,5,2,2,1,119,115,453568,518397,,,,,,,,,,,,,,,,,,,,,,,,,518735
570335,2018-10-01,8,Top,60,6,3,2,1,119,115,453568,518397,,,,,,,,,,,,,,,,,,,,,,,,,518735
570335,2018-10-01,8,Top,60,7,3,2,1,119,115,453568,518397,single,Single,Charlie Blackmon singles on a ground ball to left fielder Joc Pederson.,T,,,,,,,,,,453568,,1B,,,Single,single,,,,,518735
570335,2018-10-01,8,Top,61,0,0,0,1,119,115,518934,628317,,,,,,,,,,,,,,,,,,,,,,,,,518735
570335,2018-10-01,8,Top,61,1,0,0,1,119,115,518934,628317,,,,,,,,,,,,,,,,,,,,,,,,,518735
570335,2018-10-01,8,Top,61,2,0,1,1,119,115,518934,628317,,,,,,,,,,,,,,,,,,,,,,,,,518735
570335,2018-10-01,8,Top,61,3,0,2,1,119,115,518934,628317,,,,,,,,,,,,,,,,,,,,,,,,,518735
570335,2018-10-01,8,Top,61,4,0,2,1,119,115,518934,628317,,,,,,,,,,,,,,,,,,,,,,,,,518735
570335,2018-10-01,8,Top,61,5,1,2,1,119,115,518934,628317,,,,,,,,,,,,,,,,,,,,,,,,,518735
570335,2018-10-01,8,Top,61,6,1,2,1,119,115,518934,628317,field_out,Groundout,"Rockies challenged (play at 1st), call on the field was upheld: DJ LeMahieu grounds out softly, third baseman Justin Turner to first baseman Max Muncy. Charlie Blackmon to 2nd.",T,,,,,,,,,,518934,,,T,2,Groundout,field_out,,,,,518735
570335,2018-10-01,8,Top,62,0,0,1,2,119,115,621311,628317,,,,,,,,,,,,,,,,,,,,,,,,,518735
570335,2018-10-01,8,Top,62,1,1,1,2,119,115,621311,628317,,,,,,,,,,,,,,,,,,,,,,,,,518735
570335,2018-10-01,8,Top,62,2,1,2,2,119,115,621311,628317,,,,,,,,,,,,,,,,,,,,,,,,,518735
570335,2018-10-01,8,Top,62,3,2,2,2,119,115,621311,628317,,,,,,,,,,,,,,,,,,,,,,,,,518735
570335,2018-10-01,8,Top,62,4,2,2,2,119,115,621311,628317,,,,,,,,,,,,,,,,,,,,,,,,,518735
570335,2018-10-01,8,Top,62,5,2,3,2,119,115,621311,628317,strikeout,Strikeout,David Dahl strikes out swinging.,T,,,,,,,,,,621311,,,T,3,Strikeout,strikeout,,,,,518735
570335,2018-10-01,8,Bot,63,0,0,1,0,119,115,641355,459429,,,,,,,,,,,,,,,,,,,,,,,,,460077
570335,2018-10-01,8,Bot,63,1,0,2,0,119,115,641355,459429,,,,,,,,,,,,,,,,,,,,,,,,,460077
570335,2018-10-01,8,Bot,63,2,1,2,0,119,115,641355,459429,,,,,,,,,,,,,,,,,,,,,,,,,460077
570335,2018-10-01,8,Bot,63,3,2,2,0,119,115,641355,459429,,,,,,,,,,,,,,,,,,,,,,,,,460077
570335,2018-10-01,8,Bot,63,4,3,2,0,119,115,641355,459429,,,,,,,,,,,,,,,,,,,,,,,,,460077
570335,2018-10-01,8,Bot,63,5,3,2,0,119,115,641355,459429,field_out,Groundout,Cody Bellinger grounds out to first baseman Ian Desmond.,T,,,,,,,,,,641355,,,T,1,Groundout,field_out,,,,,460077
570335,2018-10-01,8,Bot,64,0,0,1,1,119,115,624577,459429,,,,,,,,,,,,,,,,,,,,,,,,,460077
570335,2018-10-01,8,Bot,64,1,0,1,1,119,115,624577,459429,field_out,Groundout,"Yasiel Puig grounds out, third baseman Nolan Arenado to first baseman Ian Desmond.",T,,,,,,,,,,624577,,,T,2,Groundout,field_out,,,,,460077
570335,2018-10-01,8,Bot,65,0,0,0,2,119,115,571771,597113,,,,,,,,,,,,,,,,,,,,,,,,,460077
570335,2018-10-01,8,Bot,65,1,0,0,2,119,115,571771,597113,,,,,,,,,,,,,,,,,,,,,,,,,460077
570335,2018-10-01,8,Bot,65,2,0,0,2,119,115,571771,597113,field_out,Groundout,"Enrique Hernandez grounds out, third baseman Nolan Arenado to first baseman Ian Desmond.",T,,,,,,,,,,571771,,,T,3,Groundout,field_out,,,,,460077
570335,2018-10-01,9,Top,66,0,0,0,0,119,115,571448,445276,,,,,,,,,,,,,,,,,,,,,,,,,518735
570335,2018-10-01,9,Top,66,1,0,0,0,119,115,571448,445276,,,,,,,,,,,,,,,,,,,,,,,,,518735
570335,2018-10-01,9,Top,66,2,0,0,0,119,115,571448,445276,,,,,,,,,,,,,,,,,,,,,,,,,518735
570335,2018-10-01,9,Top,66,3,0,0,0,119,115,571448,445276,home_run,Home Run,Nolan Arenado homers (38) on a fly ball to left field.,T,,,,,,,,,,571448,,score,,,Home Run,home_run,,T,T,T,518735
570335,2018-10-01,9,Top,67,0,0,1,0,119,115,596115,445276,,,,,,,,,,,,,,,,,,,,,,,,,518735
570335,2018-10-01,9,Top,67,1,0,2,0,119,115,596115,445276,,,,,,,,,,,,,,,,,,,,,,,,,518735
570335,2018-10-01,9,Top,67,2,1,2,0,119,115,596115,445276,,,,,,,,,,,,,,,,,,,,,,,,,518735
570335,2018-10-01,9,Top,67,3,1,2,0,119,115,596115,445276,,,,,,,,,,,,,,,,,,,,,,,,,518735
570335,2018-10-01,9,Top,67,4,2,2,0,119,115,596115,445276,,,,,,,,,,,,,,,,,,,,,,,,,518735
570335,2018-10-01,9,Top,67,5,2,2,0,119,115,596115,445276,,,,,,,,,,,,,,,,,,,,,,,,,518735
570335,2018-10-01,9,Top,67,6,2,2,0,119,115,596115,445276,,,,,,,,,,,,,,,,,,,,,,,,,518735
570335,2018-10-01,9,Top,67,7,3,2,0,119,115,596115,445276,,,,,,,,,,,,,,,,,,,,,,,,,518735
570335,2018-10-01,9,Top,67,8,3,2,0,119,115,596115,445276,home_run,Home Run,Trevor Story homers (37) on a fly ball to right center field.,T,,,,,,,,,,596115,,score,,,Home Run,home_run,,T,T,T,518735
570335,2018-10-01,9,Top,68,0,0,0,0,119,115,471865,445276,,,,,,,,,,,,,,,,,,,,,,,,,518735
570335,2018-10-01,9,Top,68,1,0,0,0,119,115,471865,445276,field_out,Groundout,Carlos Gonzalez grounds out to first baseman Cody Bellinger.,T,,,,,,,,,,471865,,,T,1,Groundout,field_out,,,,,518735
570335,2018-10-01,9,Top,69,0,0,1,1,119,115,435622,445276,,,,,,,,,,,,,,,,,,,,,,,,,518735
570335,2018-10-01,9,Top,69,1,0,2,1,119,115,435622,445276,,,,,,,,,,,,,,,,,,,,,,,,,518735
570335,2018-10-01,9,Top,69,2,1,2,1,119,115,435622,445276,,,,,,,,,,,,,,,,,,,,,,,,,518735
570335,2018-10-01,9,Top,69,3,2,2,1,119,115,435622,445276,,,,,,,,,,,,,,,,,,,,,,,,,518735
570335,2018-10-01,9,Top,69,4,2,2,1,119,115,435622,445276,,,,,,,,,,,,,,,,,,,,,,,,,518735
570335,2018-10-01,9,Top,69,5,2,3,1,119,115,435622,445276,strikeout,Strikeout,Ian Desmond called out on strikes.,T,,,,,,,,,,435622,,,T,2,Strikeout,strikeout,,,,,518735
570335,2018-10-01,9,Top,70,0,0,0,2,119,115,467827,445276,,,,,,,,,,,,,,,,,,,,,,,,,518735
570335,2018-10-01,9,Top,70,1,0,1,2,119,115,467827,445276,,,,,,,,,,,,,,,,,,,,,,,,,518735
570335,2018-10-01,9,Top,70,2,0,2,2,119,115,467827,445276,,,,,,,,,,,,,,,,,,,,,,,,,518735
570335,2018-10-01,9,Top,70,3,0,2,2,119,115,467827,445276,,,,,,,,,,,,,,,,,,,,,,,,,518735
570335,2018-10-01,9,Top,70,4,0,3,2,119,115,467827,445276,strikeout,Strikeout,Gerardo Parra strikes out swinging.,T,,,,,,,,,,467827,,,T,3,Strikeout,strikeout,,,,,518735
570334,2018-10-01,1,Top,0,0,0,0,0,112,158,456715,500779,,,,,,,,,,,,,,,,,,,,,,,,,575929
570334,2018-10-01,1,Top,0,1,0,0,0,112,158,456715,500779,,,,,,,,,,,,,,,,,,,,,,,,,575929
570334,2018-10-01,1,Top,0,2,0,0,0,112,158,456715,500779,,,,,,,,,,,,,,,,,,,,,,,,,575929
570334,2018-10-01,1,Top,0,3,0,0,0,112,158,456715,500779,field_out,Groundout,"Lorenzo Cain grounds out sharply, shortstop Javier Baez to first baseman Anthony Rizzo.",T,,,,,,,,,,456715,,,T,1,Groundout,field_out,,,,,575929
570334,2018-10-01,1,Top,1,0,1,0,1,112,158,592885,500779,,,,,,,,,,,,,,,,,,,,,,,,,575929
570334,2018-10-01,1,Top,1,1,1,1,1,112,158,592885,500779,,,,,,,,,,,,,,,,,,,,,,,,,575929
570334,2018-10-01,1,Top,1,2,1,2,1,112,158,592885,500779,,,,,,,,,,,,,,,,,,,,,,,,,575929
570334,2018-10-01,1,Top,1,3,1,2,1,112,158,592885,500779,single,Single,Christian Yelich singles on a ground ball to shortstop Javier Baez.,T,,,,,,,,,,592885,,1B,,,Single,single,,,,,575929
570334,2018-10-01,1,Top,2,0,1,0,1,112,158,460075,500779,,,,,,,,,,,,,,,,,,,,,,,,,575929
570334,2018-10-01,1,Top,2,1,2,0,1,112,158,460075,500779,,,,,,,,,,,,,,,,,,,,,,,,,575929
570334,2018-10-01,1,Top,2,2,2,0,1,112,158,460075,500779,grounded_into_double_play,Grounded Into DP,"Ryan Braun grounds into a double play, shortstop Javier Baez to second baseman Daniel Murphy to first baseman Anthony Rizzo. Christian Yelich out at 2nd. Ryan Braun out at 1st.",T,,,,,,,,,,592885,1B,,T,2,Grounded Into DP,grounded_into_double_play,r_force_out,,,,575929
570334,2018-10-01,1,Bot,3,0,0,1,0,112,158,502517,468504,,,,,,,,,,,,,,,,,,,,,,,,,456124
570334,2018-10-01,1,Bot,3,1,0,2,0,112,158,502517,468504,,,,,,,,,,,,,,,,,,,,,,,,,456124
570334,2018-10-01,1,Bot,3,2,0,2,0,112,158,502517,468504,field_out,Flyout,Daniel Murphy flies out to center fielder Lorenzo Cain.,T,,,,,,,,,,502517,,,T,1,Flyout,field_out,,,,,456124
570334,2018-10-01,1,Bot,4,0,1,0,1,112,158,450314,468504,,,,,,,,,,,,,,,,,,,,,,,,,456124
570334,2018-10-01,1,Bot,4,1,1,1,1,112,158,450314,468504,,,,,,,,,,,,,,,,,,,,,,,,,456124
570334,2018-10-01,1,Bot,4,2,2,1,1,112,158,450314,468504,,,,,,,,,,,,,,,,,,,,,,,,,456124
570334,2018-10-01,1,Bot,4,3,3,1,1,112,158,450314,468504,,,,,,,,,,,,,,,,,,,,,,,,,456124
570334,2018-10-01,1,Bot,4,4,3,1,1,112,158,450314,468504,field_out,Lineout,Ben Zobrist lines out to right fielder Christian Yelich.,T,,,,,,,,,,450314,,,T,2,Lineout,field_out,,,,,456124
570334,2018-10-01,1,Bot,5,0,0,1,2,112,158,595879,468504,,,,,,,,,,,,,,,,,,,,,,,,,456124
570334,2018-10-01,1,Bot,5,1,0,2,2,112,158,595879,468504,,,,,,,,,,,,,,,,,,,,,,,,,456124
570334,2018-10-01,1,Bot,5,2,0,3,2,112,158,595879,468504,strikeout,Strikeout,Javier Baez strikes out swinging.,T,,,,,,,,,,595879,,,T,3,Strikeout,strikeout,,,,,456124
570334,2018-10-01,2,Top,6,0,0,1,0,112,158,542583,500779,,,,,,,,,,,,,,,,,,,,,,,,,575929
570334,2018-10-01,2,Top,6,1,1,1,0,112,158,542583,500779,,,,,,,,,,,,,,,,,,,,,,,,,575929
570334,2018-10-01,2,Top,6,2,2,1,0,112,158,542583,500779,,,,,,,,,,,,,,,,,,,,,,,,,575929
570334,2018-10-01,2,Top,6,3,2,1,0,112,158,542583,500779,single,Single,Jesus Aguilar singles on a sharp ground ball to center fielder Jason Heyward.,T,,,,,,,,,,542583,,1B,,,Single,single,,,,,575929
570334,2018-10-01,2,Top,7,0,0,0,0,112,158,570731,500779,field_out,Lineout,Jonathan Schoop lines out sharply to third baseman Kris Bryant.,T,,,,,,,,,,570731,,,T,1,Lineout,field_out,,,,,575929
570334,2018-10-01,2,Top,8,0,0,1,1,112,158,519058,500779,,,,,,,,,,,,,,,,,,,,,,,,,575929
570334,2018-10-01,2,Top,8,1,0,1,1,112,158,519058,500779,field_out,Flyout,Mike Moustakas flies out to right fielder Ben Zobrist.,T,,,,,,,,,,519058,,,T,2,Flyout,field_out,,,,,575929
570334,2018-10-01,2,Top,9,0,0,0,2,112,158,456124,500779,field_out,Flyout,Erik Kratz flies out to left fielder Kyle Schwarber.,T,,,,,,,,,,456124,,,T,3,Flyout,field_out,,,,,575929
570334,2018-10-01,2,Bot,10,0,0,1,0,112,158,519203,468504,,,,,,,,,,,,,,,,,,,,,,,,,456124
570334,2018-10-01,2,Bot,10,1,0,2,0,112,158,519203,468504,,,,,,,,,,,,,,,,,,,,,,,,,456124
570334,2018-10-01,2,Bot,10,2,0,2,0,112,158,519203,468504,,,,,,,,,,,,,,,,,,,,,,,,,456124
570334,2018-10-01,2,Bot,10,3,1,2,0,112,158,519203,468504,,,,,,,,,,,,,,,,,,,,,,,,,456124
570334,2018-10-01,2,Bot,10,4,1,2,0,112,158,519203,468504,,,,,,,,,,,,,,,,,,,,,,,,,456124
570334,2018-10-01,2,Bot,10,5,1,2,0,112,158,519203,468504,,,,,,,,,,,,,,,,,,,,,,,,,456124
570334,2018-10-01,2,Bot,10,6,1,2,0,112,158,519203,468504,,,,,,,,,,,,,,,,,,,,,,,,,456124
570334,2018-10-01,2,Bot,10,7,2,2,0,112,158,519203,468504,,,,,,,,,,,,,,,,,,,,,,,,,456124
570334,2018-10-01,2,Bot,10,8,2,2,0,112,158,519203,468504,field_out,Flyout,Anthony Rizzo flies out to center fielder Lorenzo Cain.,T,,,,,,,,,,519203,,,T,1,Flyout,field_out,,,,,456124
570334,2018-10-01,2,Bot,11,0,1,0,1,112,158,592178,468504,,,,,,,,,,,,,,,,,,,,,,,,,456124
570334,2018-10-01,2,Bot,11,1,1,1,1,112,158,592178,468504,,,,,,,,,,,,,,,,,,,,,,,,,456124
570334,2018-10-01,2,Bot,11,2,2,1,1,112,158,592178,468504,,,,,,,,,,,,,,,,,,,,,,,,,456124
570334,2018-10-01,2,Bot,11,3,3,1,1,112,158,592178,468504,,,,,,,,,,,,,,,,,,,,,,,,,456124
570334,2018-10-01,2,Bot,11,4,4,1,1,112,158,592178,468504,walk,Walk,Kris Bryant walks.,T,,,,,,,,,,592178,,1B,,,Walk,walk,,,,,456124
570334,2018-10-01,2,Bot,12,0,0,1,1,112,158,656941,468504,,,,,,,,,,,,,,,,,,,,,,,,,456124
570334,2018-10-01,2,Bot,12,1,0,2,1,112,158,656941,468504,,,,,,,,,,,,,,,,,,,,,,,,,456124
570334,2018-10-01,2,Bot,12,2,1,2,1,112,158,656941,468504,,,,,,,,,,,,,,,,,,,,,,,,,456124
570334,2018-10-01,2,Bot,12,3,2,2,1,112,158,656941,468504,,,,,,,,,,,,,,,,,,,,,,,,,456124
570334,2018-10-01,2,Bot,12,4,2,2,1,112,158,656941,468504,,,,,,,,,,,,,,,,,,,,,,,,,456124
570334,2018-10-01,2,Bot,12,5,2,2,1,112,158,656941,468504,,,,,,,,,,,,,,,,,,,,,,,,,456124
570334,2018-10-01,2,Bot,12,6,2,2,1,112,158,656941,468504,grounded_into_double_play,Grounded Into DP,"Kyle Schwarber grounds into a double play, first baseman Jesus Aguilar to shortstop Orlando Arcia to first baseman Jesus Aguilar. Kris Bryant out at 2nd. Kyle Schwarber out at 1st.",T,,,,,,,,,,592178,1B,,T,2,Grounded Into DP,grounded_into_double_play,r_force_out,,,,456124
570334,2018-10-01,3,Top,13,0,0,1,0,112,158,606115,500779,,,,,,,,,,,,,,,,,,,,,,,,,575929
570334,2018-10-01,3,Top,13,1,1,1,0,112,158,606115,500779,,,,,,,,,,,,,,,,,,,,,,,,,575929
570334,2018-10-01,3,Top,13,2,2,1,0,112,158,606115,500779,,,,,,,,,,,,,,,,,,,,,,,,,575929
570334,2018-10-01,3,Top,13,3,3,1,0,112,158,606115,500779,,,,,,,,,,,,,,,,,,,,,,,,,575929
570334,2018-10-01,3,Top,13,4,3,2,0,112,158,606115,500779,,,,,,,,,,,,,,,,,,,,,,,,,575929
570334,2018-10-01,3,Top,13,5,3,2,0,112,158,606115,500779,single,Single,Orlando Arcia singles on a sharp line drive to center fielder Jason Heyward.,T,,,,,,,,,,606115,,1B,,,Single,single,,,,,575929
570334,2018-10-01,3,Top,14,0,0,1,0,112,158,468504,500779,,,,,,,,,,,,,,,,,,,,,,,,,575929
570334,2018-10-01,3,Top,14,1,0,1,0,112,158,468504,500779,,,,,,,,,,,,,,,,,,,,,,,,,575929
