season,catcher_id,catcher_name,team_name,sb_attempts,n_cs,n_sb,cs_rate,sb_success_rate,catcher_stealing_runs,caught_stealing_above_average,pop_time,exchange_time,arm_strength,seasonal_runner_speed,runner_distance_from_second,est_cs_pct,cs_aa_per_throw,post_2023,multi_team,sb_attempts_z,sb_attempts_pct,n_cs_z,n_cs_pct,n_sb_z,n_sb_pct,cs_rate_z,cs_rate_pct,sb_success_rate_z,sb_success_rate_pct,pop_time_z,pop_time_pct,exchange_time_z,exchange_time_pct,arm_strength_z,arm_strength_pct,catcher_stealing_runs_z,catcher_stealing_runs_pct,caught_stealing_above_average_z,caught_stealing_above_average_pct,seasonal_runner_speed_z,seasonal_runner_speed_pct,runner_distance_from_second_z,runner_distance_from_second_pct
2018,425772,"Mathis, Jeff",AZ,20,7,13,0.35,0.65,1.2557817393143496,1.931971906637461,2.044294118,0.744625,76.385352941,28.355,55.45497077428978,0.2534014046681269,0.096598595331873,0,0,-0.22669296504465972,0.47685185185185186,0.06987618821141853,0.5972222222222222,-0.3385796465479414,0.46296296296296297,0.5560681528720931,0.7870370370370371,-0.5560681528720928,0.2222222222222222,0.7374480290412121,0.822429906542056,-0.07057970515393816,0.514018691588785,-1.1296195819986337,0.11214953271028037,0.8068960044181025,0.8148148148148148,0.8068960044181027,0.8148148148148148,0.6156628457167591,0.7870370370370371,0.4524751433987664,0.6666666666666666
2018,425784,"Rivera, René",ATL,13,7,6,0.5384615384615385,0.4615384615384615,2.5281336275137893,3.889436350021213,1.9952,0.728333333,79.1024,27.969230769,55.71126616064821,0.2392741269214451,0.2991874115400933,0,0,-0.6197660879202622,0.3611111111111111,0.06987618821141853,0.5972222222222222,-0.872955873667448,0.24537037037037038,1.8294136282625522,0.9907407407407407,-1.8294136282625515,0.018518518518518517,0.13843446085877922,0.6074766355140186,-0.30073608566424415,0.3925233644859813,-0.1350593178902249,0.5046728971962616,1.6205043310123703,0.9351851851851852,1.6205043310123697,0.9351851851851852,-0.3758090714750097,0.37037037037037035,0.5919573626417121,0.7685185185185185
2018,425877,"Molina, Yadier",STL,21,8,13,0.3809523809523809,0.6190476190476191,0.5088391737439533,0.7828294980676203,2.114538462,0.884769231,80.170555556,27.657142857,55.33500341711657,0.3436747858063038,0.0372775951460771,0,0,-0.1705396617767165,0.5,0.24537917255637678,0.6574074074074074,-0.3385796465479414,0.46296296296296297,0.7651987508711088,0.8333333333333334,-0.7651987508711088,0.17592592592592593,1.5945224986156452,0.9532710280373832,1.9092722618891107,0.9719626168224299,0.2559332003899725,0.6542056074766355,0.3292618715401547,0.7222222222222222,0.3292618715401547,0.7222222222222222,-1.1779114051445765,0.05555555555555555,0.3871859727547476,0.6388888888888888
2018,431145,"Martin, Russell",TOR,57,11,46,0.1929824561403508,0.8070175438596491,-1.365698633544552,-2.101074820837774,1.961952381,0.73795,80.313846154,28.247368421,53.995148629252135,0.2298434179094346,-0.0368609617690837,0,0,1.8509792558692395,0.9629629629629629,0.7718881255912515,0.8009259259259259,2.1806225670154467,0.9814814814814815,-0.5048251236168425,0.2777777777777778,0.5048251236168422,0.7314814814814815,-0.26723073289743116,0.35514018691588783,-0.16487906935689503,0.4672897196261682,0.30838394264674784,0.6728971962616822,-0.8694156190744737,0.16666666666666666,-0.8694156190744742,0.16666666666666666,0.3390371342651723,0.6944444444444444,-0.34199578088499877,0.3425925925925926
2018,435064,"Wilson, Bobby",MIN,22,6,16,0.2727272727272727,0.7272727272727273,-0.8289919068058167,-1.2753721643166411,2.069875,0.7025,74.2234375,27.768181818,56.7674983677833,0.3306987347416655,-0.0579714620143927,0,0,-0.11438635850877328,0.5231481481481481,-0.10562679613353973,0.5370370370370371,-0.10956126349672436,0.5231481481481481,0.03397288374168259,0.5324074074074074,-0.03397288374168222,0.47685185185185186,1.0495688294204761,0.897196261682243,-0.6656899249366443,0.19626168224299065,-1.9209769436088324,0.037383177570093455,-0.5262172744469205,0.26851851851851855,-0.5262172744469205,0.26851851851851855,-0.8925283245389328,0.10185185185185185,1.1667847693319005,0.9259259259259259
2018,435263,"McCann, Brian",HOU,23,6,17,0.2608695652173913,0.7391304347826086,-1.0803672830151108,-1.66210351233094,2.0550625,0.8281875,75.5121875,28.043478261,56.23943844562788,0.3331349353187365,-0.0722653701013452,0,0,-0.05823305524083006,0.5555555555555556,-0.10562679613353973,0.5370370370370371,-0.03322180247965199,0.5416666666666666,-0.04614403735249797,0.5046296296296297,0.04614403735249797,0.5046296296296297,0.868836618716489,0.8504672897196262,1.1099282530797094,0.9345794392523364,-1.4492370316613963,0.06542056074766354,-0.6869598340182942,0.23148148148148148,-0.6869598340182942,0.23148148148148148,-0.18498435730820864,0.4722222222222222,0.8794016412857045,0.8333333333333334
2018,435559,"Suzuki, Kurt",ATL,47,10,37,0.2127659574468085,0.7872340425531915,-0.8908538518913295,-1.370544387525122,2.006,0.830892857,78.58825,28.091489362,53.07427684433762,0.2419264763303217,-0.0291605188835132,0,0,1.2894462231898072,0.8842592592592593,0.5963851412462933,0.75,1.4935674178617953,0.9120370370370371,-0.3711573626423655,0.32407407407407407,0.37115736264236604,0.6851851851851852,0.2702088322075043,0.6822429906542056,1.1481474957826348,0.9439252336448598,-0.32326112252865435,0.4205607476635514,-0.5657750367984321,0.25925925925925924,-0.5657750367984319,0.25925925925925924,-0.0615902280471384,0.5370370370370371,-0.8431567343578704,0.17592592592592593
2018,444489,"Piña, Manny",MIL,37,17,20,0.4594594594594595,0.5405405405405406,5.116551052746313,7.871617004225095,1.942625,0.68525,81.231913043,28.156756757,54.13424024581532,0.2467130539398622,0.2127464055195971,0,0,0.7279131905103751,0.7592592592592593,1.824906031661001,0.9398148148148148,0.1957965805715651,0.6435185185185185,1.2956339474590501,0.9166666666666666,-1.2956339474590495,0.09259259259259259,-0.5030504996652411,0.3177570093457944,-0.9093849110791173,0.11214953271028037,0.6444373225720398,0.7289719626168224,3.2756737769830986,1.0,3.2756737769830977,1.0,0.1061545894516984,0.5925925925925926,-0.2662987204268377,0.37962962962962965
2018,446192,"Moore, Adam",TB,8,2,6,0.25,0.75,0.0178118966532315,0.0274029179280487,1.980285714,0.823,83.040285714,28.2,53.99969176438406,0.2465746352589939,0.0034253647410061,0,0,-0.9005326042599784,0.24074074074074073,-0.8076387335133727,0.25462962962962965,-0.872955873667448,0.24537037037037038,-0.11958454835549685,0.4444444444444444,0.11958454835549723,0.5694444444444444,-0.04353967448984541,0.48598130841121495,1.0366431666672988,0.9158878504672897,1.306382280543481,0.9065420560747663,0.015273355524135569,0.5462962962962963,0.01527335552413576,0.5462962962962963,0.21729476756195978,0.6481481481481481,-0.33952329560336636,0.35185185185185186
2018,446308,"Wieters, Matt",WSH,35,12,23,0.3428571428571428,0.6571428571428571,-0.041096113614566,-0.0632247901762552,1.941884615,0.708730769,77.34647619,28.385714286,55.862948215897056,0.3446635654336072,-0.0018064225764644,0,0,0.6156065839744886,0.7314814814814815,0.9473911099362098,0.8425925925925926,0.4248149636227822,0.7175925925925926,0.5078072456415508,0.7592592592592593,-0.5078072456415508,0.24537037037037038,-0.5120841818810778,0.29906542056074764,-0.5776663211620388,0.2803738317757009,-0.7778056562148111,0.18691588785046728,-0.022395506448322156,0.5,-0.02239550644832199,0.5,0.6946021430439601,0.8425925925925926,0.6745064478439414,0.7962962962962963
2018,446653,"Lobaton, Jose",NYM,12,2,10,0.1666666666666666,0.8333333333333334,-0.7258751220928759,-1.116730957065963,1.996166667,0.787666667,78.959333333,28.283333333,53.453897940178734,0.259727579755497,-0.0930609130888302,0,0,-0.6759193911882055,0.3194444444444444,-0.8076387335133727,0.25462962962962965,-0.5675980295991585,0.36574074074074076,-0.6826284660451557,0.19444444444444445,0.6826284660451559,0.8148148148148148,0.1502290845836451,0.6261682242990654,0.5374804944468706,0.7850467289719626,-0.1874280914251954,0.45794392523364486,-0.4602790104869377,0.2962962962962963,-0.46027901048693765,0.2962962962962963,0.4314711528099895,0.7222222222222222,-0.636557646985668,0.23148148148148148
2018,452095,"Flowers, Tyler",ATL,45,10,35,0.2222222222222222,0.7777777777777778,-0.8129702132348663,-1.2507234049767173,2.118962963,0.758703704,72.394346154,28.14,53.98137426817066,0.2500160756661493,-0.027793853443927,0,0,1.1771396166539208,0.8379629629629629,0.5963851412462933,0.75,1.3408884958276506,0.8611111111111112,-0.3072658542520497,0.37037037037037035,0.3072658542520501,0.6388888888888888,1.648507298412572,0.9626168224299065,0.12831360361035068,0.616822429906542,-2.5905058596172603,0.009345794392523364,-0.515972165828491,0.2777777777777778,-0.5159721658284909,0.2777777777777778,0.06308776956655801,0.5740740740740741,-0.34949212516023553,0.3333333333333333
