"player_id","entity_name","team_name","start_year","end_year","runner_runs_tot","runner_runs_XB","runner_runs_SBX","N_runner_moved","runner_runs_XB_swipe","runner_runs_XB_snipe","runner_runs_XB_freeze","N_runner_moved_XB","runner_runs_SB2","runner_runs_SB3","simple_stolen_on_running_act_SB2","simple_stolen_on_running_act_SB3","N_runner_moved_SBX"
571740,"Hamilton, Billy","CIN",2018,2018,8.203019403044722,5.472063805524458,2.7309555975202637,93,6.28695599758266,0,-0.814892192058199,54,1.8395267689431143,0.8914288285771507,14.746490159878194,5.331546819796772,39
605141,"Betts, Mookie","BOS",2018,2018,7.644663289125906,4.588818302742352,3.055844986383554,112,6.636285320148725,0,-2.047467017406375,84,2.142339743941163,0.9135052424423901,11.035627532311993,3.2427667783780585,28
607208,"Turner, Trea","WSH",2018,2018,7.494478216455537,4.418391093016719,3.076087123438817,112,5.99890349154531,0,-1.5805123985285916,64,1.5579914469054268,1.5180956765333895,14.772142047645449,6.09526437732971,48
543829,"Strange-Gordon, Dee","SEA",2018,2018,7.285701183067786,6.422848013569233,0.8628531694985528,86,7.011634006747104,0,-0.5887859931778707,52,0.351266499529273,0.5115866699692795,9.231358540281981,2.2444253465570183,34
645277,"Albies, Ozzie","ATL",2018,2018,7.12413872086538,5.846527360123797,1.277611360741583,79,7.2099586218854865,0,-1.3634312617616913,66,1.0159685747631997,0.26164278597838414,4.239706632215571,0.3631086593005776,13
458731,"Gardner, Brett","NYY",2018,2018,6.344882600928279,4.3452921550131185,1.9995904459151606,85,6.0432640012163,-0.7636164292338327,-0.9343554169693504,66,1.722096345174373,0.27749410074078773,7.947925572696403,0.25118302236056816,19
595777,"Profar, Jurickson","TEX",2018,2018,6.320706790506124,4.624975879903544,1.6957309106025806,65,6.093698714574966,0,-1.4687228346714227,56,1.7496875789584783,-0.05395666835589755,5.071215346389271,-0.8577338066228266,9
605480,"Smith, Mallex","TB",2018,2018,5.999669392019542,4.6300444007055015,1.3696249913140406,108,6.791296266672018,-0.7640315888454198,-1.3972202771210953,62,1.5297329634626933,-0.16010797214865263,14.94106814216499,2.1242583984565373,46
592885,"Yelich, Christian","MIL",2018,2018,5.822728154511587,4.024766907083937,1.7979612474276503,92,5.974721660060863,-0.7595785177868183,-1.190376235190106,69,1.9252467259128583,-0.12728547848520796,7.072873234468577,1.3647164619555199,23
542255,"Inciarte, Ender","ATL",2018,2018,5.282972209829115,5.410178113248429,-0.1272059034193133,93,6.354746778163207,0,-0.9445686649147788,56,-0.5187216403582195,0.3915157369389065,3.3372602857177394,4.580448516814266,37
608070,"Ramírez, José","CLE",2018,2018,5.024640100639618,2.165289276940014,2.859350823699604,82,4.437297469427153,-0.8496396450851823,-1.4223685474019572,58,2.993092992306503,-0.13374216860689891,13.79917454536259,0.07199576617518183,24
595879,"Báez, Javier","CHC",2018,2018,4.858255783338292,3.938397923311645,0.919857860026647,91,6.818957411343157,-1.5330405764777906,-1.347518911553721,70,0.6520856128020497,0.26777224722459786,5.024268733826736,3.3836743779217766,21
502481,"Dyson, Jarrod","AZ",2018,2018,4.205058797360762,2.5823458761613334,1.6227129211994284,33,2.7552818750633725,0,-0.17293599890203915,18,0.6156302799913861,1.0070826412080418,4.171976915439676,4.641512501694432,15
592696,"Rosario, Eddie","MIN",2018,2018,4.11085087114839,3.718040025869517,0.3928108452788731,68,5.767361279946932,-1.5378340514170559,-0.5114872026603614,62,0.19723111302837157,0.19557973225050176,-1.0509790181647798,0.46646846905680023,6
643446,"McNeil, Jeff","NYM",2018,2018,4.110829495784119,3.1166959175606266,0.994133578223493,39,3.831022665399037,0,-0.7143267478384114,32,0.9092394952859846,0.08489408293750837,3.553123491068332,-0.30734718594793925,7
592261,"DeShields, Delino","TEX",2018,2018,4.093873000615201,1.966713919983939,2.127159080631262,48,2.3381999687384023,0,-0.37148604875446395,27,1.771541337813797,0.3556177428174649,8.408666774787553,2.4996068114498478,21
545361,"Trout, Mike","LAA",2018,2018,3.959399993428825,0.2788996231081934,3.6805003703206314,73,3.5986280120248573,-1.5929363652330966,-1.726792023683567,53,3.0186982623324483,0.6618021079881824,10.896439357355842,2.415498846164312,20
609275,"Mondesi, Adalberto","KC",2018,2018,3.8950981058165404,1.8908766176645726,2.0042214881519675,59,2.44132603157985,0,-0.550449413915277,29,0.4926654907479593,1.5115559974040085,7.5747667479822525,8.578237022268555,30
656305,"Chapman, Matt","OAK",2018,2018,3.8778118727089987,4.980125644988608,-1.1023137722796095,77,5.889029392978784,0,-0.9089037479901741,73,-0.7815731835835726,-0.3207405886960378,-4.284344413468578,-0.855590538987334,4
598265,"Bradley Jr., Jackie","BOS",2018,2018,3.805744225394511,1.571430008449207,2.234314216945304,66,2.9761084611296265,0,-1.4046784526804204,49,1.8815955056840257,0.35271871126127696,8.754095657618983,1.2930926709518253,17
452655,"Span, Denard","SEA",2018,2018,3.744020981815522,2.724842921032573,1.0191780607829488,59,4.230324522338078,0,-1.5054816013055041,48,0.9182816844440957,0.10089637633885226,3.9301342520531706,0.19286470248378607,11
592444,"Jones, JaCoby","DET",2018,2018,3.6670839279797702,3.122112832049433,0.5449710959303371,51,3.514721179011336,0,-0.39260834696190416,35,0.19154213434956194,0.3534289615807754,4.144176942389794,1.4891817048020266,16
595281,"Kiermaier, Kevin","TB",2018,2018,3.605673474736527,3.880404140050173,-0.2747306653136462,51,5.102019091001667,-0.8026944925201761,-0.4189204584313175,37,-0.5520881374771643,0.2773574721635178,1.5251373081264965,0.7549189220423921,14
