"player_id","player_name","team_name","start_year","end_year","key_target_base","runs_prevented_on_running_attr","n_pitcher_cs_aa","n_init","rate_sbx","n_sb","n_cs","n_pk","n_bk","n_fb","n_plus","n_minus","net_attr_plus","net_attr_minus","r_primary_lead","r_secondary_lead","r_sec_minus_prim_lead","r_primary_lead_sbx","r_secondary_lead_sbx","r_sec_minus_prim_lead_sbx"
600303,"La Stella, Tommy","CHC",2018,2018,"All",0.00026516057763092916,,7,0,0,0,0,0,0,0,0,0.1030033028881546,-0.045189999999999966,"10.037714286","12.905142857","2.867428571",,,
458584,"Cedeño, Xavier","MIL",2018,2018,"All",0.023031359204907804,,201,0,0,0,0,0,0,0,0,1.9616867960245374,-0.8206799999999992,"11.42357732","13.590628866","2.167051546",,,
407845,"Rodney, Fernando","OAK",2018,2018,"All",-1.0953747550632786,-0.8680311055719205,429,0.030303030303030304,11,2,0,0,0,11,2,-7.507573345481253,0.9025331422954933,"12.0638","17.443575309","5.379775309","11.948916667","25.08125","13.132333333"
622772,"Cordero, Jimmy","WSH",2018,2018,"All",-0.38286280091102276,-0.4801641372061382,164,0.018292682926829267,3,0,0,0,0,3,0,-1.3016284292819498,-0.2723047001214067,"13.057035461","17.367744681","4.31070922","12.952666667","27.412666667","14.46"
641816,"Mahle, Tyler","CIN",2018,2018,"All",0.5154983776625236,0.06208196078251704,725,0.002758620689655172,1,1,1,0,0,1,2,3.882554179557067,-0.5800276849975312,"11.297938053","14.825272861","3.527334808","12.246","18.542","6.296"
542881,"Anderson, Tyler","COL",2018,2018,"All",0.14927202189902666,-1.2517207953527567,974,0.01026694045174538,9,1,4,2,0,11,5,-3.110758379869991,1.7142748841622792,"10.836250875","13.330917153","2.494666278","13.0346","35.7101","22.6755"
468504,"Chacín, Jhoulys","MIL",2018,2018,"All",0.7754278531642366,1.0031430791990332,980,0.01020408163265306,5,5,0,0,0,5,5,1.120953871223131,1.2249712864880213,"11.071187295","15.466258488","4.395071194","10.7152","22.3746","11.6594"
593423,"Montas, Frankie","OAK",2018,2018,"All",-0.012120359459759302,,342,0,0,0,0,0,0,0,0,2.399075702701201,-1.0931899999999992,"11.642535168","15.369681957","3.727146789",,,
643230,"Brault, Steven","PIT",2018,2018,"All",-0.31688719803583154,-0.04026158103221886,637,0.012558869701726845,3,5,0,0,0,3,5,-1.0422376201799652,-0.2409770533329761,"11.295511475","14.288386885","2.99287541","11.76975","26.500125","14.730375"
592570,"Morris, Akeel","LAA",2018,2018,"All",-0.01721878709858826,,106,0,0,0,0,0,0,0,0,0.7760835645070578,-0.38319000000000003,"12.170361905","15.380942857","3.210580952",,,
