game_id,game_date,at_bat_index,inning,half_inning,balls,strikes,outs,batter_id,runner_id,start_base,end_base,is_out,out_number,runner_event,runner_event_type,movement_reason,is_scoring_event,rbi,earned
706821,2022-04-01,0,1,top,1,2,1,516782,516782,,,True,1.0,Groundout,field_out,,False,False,False
706821,2022-04-01,1,1,top,0,1,2,643446,643446,,,True,2.0,Groundout,field_out,,False,False,False
706821,2022-04-01,2,1,top,0,1,3,624413,624413,,,True,3.0,Groundout,field_out,,False,False,False
706821,2022-04-01,3,1,bottom,0,2,0,680977,680977,,1B,False,,Single,single,,False,False,False
706821,2022-04-01,4,1,bottom,0,0,1,676475,676475,,,True,1.0,Lineout,field_out,,False,False,False
706821,2022-04-01,5,1,bottom,2,2,3,668843,680977,1B,,True,2.0,Grounded Into DP,grounded_into_double_play,r_force_out,False,False,False
706821,2022-04-01,5,1,bottom,2,2,3,668843,668843,,,True,3.0,Grounded Into DP,grounded_into_double_play,,False,False,False
706821,2022-04-01,6,2,top,0,1,1,642086,642086,,,True,1.0,Groundout,field_out,,False,False,False
706821,2022-04-01,7,2,top,2,0,2,592192,592192,,,True,2.0,Flyout,field_out,,False,False,False
706821,2022-04-01,8,2,top,1,0,3,605204,605204,,,True,3.0,Lineout,field_out,,False,False,False
706821,2022-04-01,9,2,bottom,1,0,0,663609,663609,,1B,False,,Single,single,,False,False,False
706821,2022-04-01,10,2,bottom,2,1,0,605486,605486,,2B,False,,Double,double,,False,False,False
706821,2022-04-01,10,2,bottom,2,1,0,605486,663609,1B,3B,False,,Double,double,r_adv_force,False,False,False
706821,2022-04-01,11,2,bottom,2,2,0,670298,663609,3B,score,False,,Wild Pitch,wild_pitch,r_adv_play,True,False,True
706821,2022-04-01,11,2,bottom,2,2,0,670298,605486,2B,3B,False,,Wild Pitch,wild_pitch,r_adv_play,False,False,False
706821,2022-04-01,11,2,bottom,2,2,0,670298,670298,,1B,False,,Single,single,,False,False,False
706821,2022-04-01,11,2,bottom,2,2,0,670298,605486,3B,score,False,,Single,single,r_adv_play,True,True,True
706821,2022-04-01,12,2,bottom,1,3,1,666206,670298,1B,2B,False,,Wild Pitch,wild_pitch,r_adv_play,False,False,False
706821,2022-04-01,12,2,bottom,1,3,1,666206,666206,,,True,1.0,Strikeout,strikeout,,False,False,False
706821,2022-04-01,13,2,bottom,3,1,2,667372,670298,2B,3B,False,,Stolen Base 3B,stolen_base_3b,r_stolen_base_3b,False,False,False
706821,2022-04-01,13,2,bottom,3,1,2,667372,667372,,,True,2.0,Groundout,field_out,,False,False,False
706821,2022-04-01,13,2,bottom,3,1,2,667372,670298,3B,score,False,,Groundout,field_out,r_adv_play,True,True,True
706821,2022-04-01,14,2,bottom,0,1,3,690443,690443,,,True,3.0,Groundout,field_out,,False,False,False
706821,2022-04-01,15,3,top,3,1,1,543510,543510,,,True,1.0,Flyout,field_out,,False,False,False
706821,2022-04-01,16,3,top,1,0,2,689822,689822,,,True,2.0,Flyout,field_out,,False,False,False
706821,2022-04-01,17,3,top,0,2,2,691267,691267,,1B,False,,Single,single,,False,False,False
706821,2022-04-01,18,3,top,2,2,2,696281,696281,,2B,False,,Double,double,,False,False,False
706821,2022-04-01,18,3,top,2,2,2,696281,691267,1B,3B,False,,Double,double,r_adv_force,False,False,False
706821,2022-04-01,18,3,top,2,2,2,696281,691267,3B,score,False,,Double,double,r_adv_play,True,True,True
706821,2022-04-01,19,3,top,2,0,3,679821,679821,,,True,3.0,Lineout,field_out,,False,False,False
706821,2022-04-01,20,3,bottom,0,1,0,680977,680977,,1B,False,,Single,single,,False,False,False
706821,2022-04-01,21,3,bottom,2,1,2,676475,680977,1B,,True,1.0,Caught Stealing 2B,caught_stealing_2b,r_caught_stealing_2b,False,False,False
706821,2022-04-01,21,3,bottom,2,1,2,676475,676475,,,True,2.0,Groundout,field_out,,False,False,False
