pitcher_id,pitcher_name,season,level_name,opp_1b_2b,opp_2b_3b,games,total_opps,sb,cs,attempts,attempt_rate,success_rate,sb_rate,post2022,year_rel
640451,Hunter Harvey,2019,AAA,8,7,5,15,0,0,0,0.0,,0.0,0,-3
640455,Sean Manaea,2019,AAA,9,5,5,14,1,0,1,0.0714285714285714,1.0,0.0714285714285714,0,-3
640463,Braden Shipley,2019,AAA,60,31,25,91,3,1,4,0.0439560439560439,0.75,0.0329670329670329,0,-3
640464,Kohl Stewart,2019,AAA,57,43,20,100,10,1,11,0.11,0.9090909090909092,0.1,0,-3
640470,Adbert Alzolay,2019,AAA,33,17,14,50,8,2,10,0.2,0.8,0.16,0,-3
640485,Alexis Rivero,2019,AAA,18,7,11,25,1,0,1,0.04,1.0,0.04,0,-3
641149,Wes Parsons,2019,AAA,54,20,26,74,1,2,3,0.0405405405405405,0.3333333333333333,0.0135135135135135,0,-3
641154,Pablo López,2019,AAA,10,3,2,13,2,0,2,0.1538461538461538,1.0,0.1538461538461538,0,-3
641241,Hector Galvan,2019,AAA,91,42,22,133,18,4,22,0.1654135338345864,0.8181818181818182,0.1353383458646616,0,-3
641302,Tyler Alexander,2019,AAA,45,28,20,73,4,0,4,0.0547945205479452,1.0,0.0547945205479452,0,-3
641312,Shaun Anderson,2019,AAA,21,11,8,32,0,0,0,0.0,,0.0,0,-3
641329,Bryan Baker,2019,AAA,8,6,11,14,0,0,0,0.0,,0.0,0,-3
641334,Matt Ball,2019,AAA,31,10,13,41,4,0,4,0.0975609756097561,1.0,0.0975609756097561,0,-3
641341,Tyler Bashlor,2019,AAA,19,13,18,32,1,2,3,0.09375,0.3333333333333333,0.03125,0,-3
641384,Akeem Bostick,2019,AAA,60,31,20,91,6,0,6,0.0659340659340659,1.0,0.0659340659340659,0,-3
641386,Ben Bowden,2019,AAA,18,9,15,27,0,0,0,0.0,,0.0,0,-3
641394,Jake Brentz,2019,AAA,31,11,16,42,3,1,4,0.0952380952380952,0.75,0.0714285714285714,0,-3
641401,Connor Brogdon,2019,AAA,11,8,13,19,2,0,2,0.1052631578947368,1.0,0.1052631578947368,0,-3
641409,Zack Brown,2019,AAA,100,48,25,148,6,0,6,0.0405405405405405,1.0,0.0405405405405405,0,-3
641425,Thomas Burrows,2019,AAA,25,14,18,39,1,0,1,0.0256410256410256,1.0,0.0256410256410256,0,-3
641438,Shane Carle,2019,AAA,34,23,22,57,5,0,5,0.087719298245614,1.0,0.087719298245614,0,-3
641455,Andrew Church,2019,AAA,6,4,1,10,0,0,0,0.0,,0.0,0,-3
641461,Trevor Clifton,2019,AAA,59,42,23,101,22,1,23,0.2277227722772277,0.9565217391304348,0.2178217821782178,0,-3
641462,Corbin Clouse,2019,AAA,19,9,11,28,1,0,1,0.0357142857142857,1.0,0.0357142857142857,0,-3
641482,Nestor Cortes,2019,AAA,15,7,6,22,3,1,4,0.1818181818181818,0.75,0.1363636363636363,0,-3
641483,Cale Coshow,2019,AAA,10,8,9,18,3,1,4,0.2222222222222222,0.75,0.1666666666666666,0,-3
641501,Tyler Danish,2019,AAA,24,10,6,34,0,1,1,0.0294117647058823,0.0,0.0,0,-3
641506,Adrian De Horta,2019,AAA,21,8,11,29,2,1,3,0.1034482758620689,0.6666666666666666,0.0689655172413793,0,-3
641541,Jon Duplantier,2019,AAA,26,16,12,42,3,2,5,0.119047619047619,0.6,0.0714285714285714,0,-3
641571,Heath Fillmyer,2019,AAA,31,22,14,53,6,1,7,0.1320754716981132,0.8571428571428571,0.1132075471698113,0,-3
641582,Matt Foster,2019,AAA,31,15,21,46,2,0,2,0.0434782608695652,1.0,0.0434782608695652,0,-3
641632,Conner Greene,2019,AAA,11,8,8,19,3,0,3,0.1578947368421052,1.0,0.1578947368421052,0,-3
641646,Joe Gunkel,2019,AAA,47,19,17,66,0,2,2,0.0303030303030303,0.0,0.0,0,-3
641656,Ian Hamilton,2019,AAA,13,5,8,18,1,0,1,0.0555555555555555,1.0,0.0555555555555555,0,-3
641663,Conor Harber,2019,AAA,36,15,9,51,1,1,2,0.0392156862745098,0.5,0.0196078431372549,0,-3
641665,Jose Haros,2019,AAA,15,7,9,22,1,0,1,0.0454545454545454,1.0,0.0454545454545454,0,-3
641709,Brian Howard,2019,AAA,12,8,4,20,4,0,4,0.2,1.0,0.2,0,-3
641733,Connor Johnstone,2019,AAA,7,7,5,14,0,1,1,0.0714285714285714,0.0,0.0,0,-3
641739,Rob Kaminsky,2019,AAA,16,9,12,25,0,1,1,0.04,0.0,0.0,0,-3
641743,Anthony Kay,2019,AAA,43,21,14,64,3,2,5,0.078125,0.6,0.046875,0,-3
641754,Jeff Kinley,2019,AAA,13,7,7,20,1,0,1,0.05,1.0,0.05,0,-3
641755,Tyler Kinley,2019,AAA,11,2,6,13,0,0,0,0.0,,0.0,0,-3
641793,Zack Littell,2019,AAA,34,19,15,53,5,1,6,0.1132075471698113,0.8333333333333334,0.0943396226415094,0,-3
641806,Ryan Luna,2019,AAA,37,23,30,60,5,1,6,0.1,0.8333333333333334,0.0833333333333333,0,-3
641838,Kevin McCarthy,2019,AAA,13,10,8,23,2,0,2,0.0869565217391304,1.0,0.0869565217391304,0,-3
641850,Kevin McGowan,2019,AAA,22,11,5,33,8,1,9,0.2727272727272727,0.8888888888888888,0.2424242424242424,0,-3
641851,Kyle McGowin,2019,AAA,25,16,11,41,2,0,2,0.048780487804878,1.0,0.048780487804878,0,-3
641853,David McKay,2019,AAA,31,13,23,44,5,0,5,0.1136363636363636,1.0,0.1136363636363636,0,-3
641861,Casey Meisner,2019,AAA,11,4,4,15,0,0,0,0.0,,0.0,0,-3
641872,Jordan Milbrath,2019,AAA,34,18,21,52,7,1,8,0.1538461538461538,0.875,0.1346153846153846,0,-3
641887,Evan Mitchell,2019,AAA,17,11,3,28,2,2,4,0.1428571428571428,0.5,0.0714285714285714,0,-3
641900,Scott Moss,2019,AAA,8,3,4,11,3,0,3,0.2727272727272727,1.0,0.2727272727272727,0,-3
641959,Jake Paulson,2019,AAA,10,1,2,11,0,0,0,0.0,,0.0,0,-3
641962,CD Pelham,2019,AAA,10,9,8,19,3,0,3,0.1578947368421052,1.0,0.1578947368421052,0,-3
641980,Matt Pierpont,2019,AAA,22,7,18,29,4,0,4,0.1379310344827586,1.0,0.1379310344827586,0,-3
641988,Alex Powers,2019,AAA,16,10,16,26,3,0,3,0.1153846153846153,1.0,0.1153846153846153,0,-3
642003,Cody Reed,2019,AAA,7,6,10,13,3,0,3,0.2307692307692307,1.0,0.2307692307692307,0,-3
642007,Arturo Reyes,2019,AAA,68,46,23,114,5,0,5,0.043859649122807,1.0,0.043859649122807,0,-3
642008,Jacob Rhame,2019,AAA,8,5,8,13,2,0,2,0.1538461538461538,1.0,0.1538461538461538,0,-3
642028,Josh Rogers,2019,AAA,39,19,11,58,2,0,2,0.0344827586206896,1.0,0.0344827586206896,0,-3
642041,Zac Ryan,2019,AAA,26,14,18,40,5,0,5,0.125,1.0,0.125,0,-3
642048,Tayler Saucedo,2019,AAA,54,25,22,79,5,0,5,0.0632911392405063,1.0,0.0632911392405063,0,-3
642067,Mike Shawaryn,2019,AAA,63,23,23,86,7,1,8,0.0930232558139534,0.875,0.0813953488372093,0,-3
642073,Jimmie Sherfy,2019,AAA,26,13,21,39,4,0,4,0.1025641025641025,1.0,0.1025641025641025,0,-3
642083,Aaron Slegers,2019,AAA,62,45,26,107,11,3,14,0.1308411214953271,0.7857142857142857,0.102803738317757,0,-3
642092,Riley Smith,2019,AAA,43,24,12,67,4,4,8,0.1194029850746268,0.5,0.0597014925373134,0,-3
642100,Gabe Speier,2019,AAA,21,13,18,34,2,2,4,0.1176470588235294,0.5,0.0588235294117647,0,-3
642119,Cody Stull,2019,AAA,7,3,5,10,1,0,1,0.1,1.0,0.1,0,-3
642121,Cole Sulser,2019,AAA,25,16,24,41,2,1,3,0.073170731707317,0.6666666666666666,0.048780487804878,0,-3
642203,Taylor Widener,2019,AAA,52,47,21,99,13,2,15,0.1515151515151515,0.8666666666666667,0.1313131313131313,0,-3
642226,Matt Wotherspoon,2019,AAA,43,24,26,67,4,1,5,0.0746268656716417,0.8,0.0597014925373134,0,-3
642231,Jimmy Yacabonis,2019,AAA,16,13,14,29,2,0,2,0.0689655172413793,1.0,0.0689655172413793,0,-3
642232,Ryan Yarbrough,2019,AAA,11,6,5,17,1,0,1,0.0588235294117647,1.0,0.0588235294117647,0,-3
642233,Eric Yardley,2019,AAA,36,22,27,58,3,2,5,0.0862068965517241,0.6,0.0517241379310344,0,-3
642239,Rob Zastryzny,2019,AAA,65,38,20,103,3,3,6,0.058252427184466,0.5,0.029126213592233,0,-3
642375,Jose Carlos Medina,2019,AAA,67,36,27,103,1,2,3,0.029126213592233,0.3333333333333333,0.0097087378640776,0,-3
642381,Dedgar Jimenez,2019,AAA,8,3,2,11,1,0,1,0.0909090909090909,1.0,0.0909090909090909,0,-3
642397,Gregory Soto,2019,AAA,18,7,6,25,5,2,7,0.28,0.7142857142857143,0.2,0,-3
642511,Arnaldo Hernandez,2019,AAA,80,46,22,126,9,3,12,0.0952380952380952,0.75,0.0714285714285714,0,-3
642545,Jaime Barria,2019,AAA,25,19,10,44,1,0,1,0.0227272727272727,1.0,0.0227272727272727,0,-3
642558,Ariel Jurado,2019,AAA,14,9,4,23,2,1,3,0.1304347826086956,0.6666666666666666,0.0869565217391304,0,-3
642578,José Rodríguez,2019,AAA,39,18,17,57,1,0,1,0.0175438596491228,1.0,0.0175438596491228,0,-3
642590,Francisco Rios,2019,AAA,20,12,13,32,1,0,1,0.03125,1.0,0.03125,0,-3
642607,Dario Agrazal,2019,AAA,31,18,12,49,0,1,1,0.0204081632653061,0.0,0.0,0,-3
642609,Joan Baez,2019,AAA,18,16,14,34,2,2,4,0.1176470588235294,0.5,0.0588235294117647,0,-3
642629,Emmanuel Ramirez,2019,AAA,31,22,10,53,6,1,7,0.1320754716981132,0.8571428571428571,0.1132075471698113,0,-3
642659,Raynel Espinal,2019,AAA,36,23,18,59,7,3,10,0.1694915254237288,0.7,0.1186440677966101,0,-3
642701,Dennis Santana,2019,AAA,72,41,22,113,11,2,13,0.1150442477876106,0.8461538461538461,0.0973451327433628,0,-3
642758,Domingo Acevedo,2019,AAA,9,5,9,14,1,0,1,0.0714285714285714,1.0,0.0714285714285714,0,-3
642840,Joe Harvey,2019,AAA,17,13,17,30,2,0,2,0.0666666666666666,1.0,0.0666666666666666,0,-3
642856,Fabian Anguamea,2019,AAA,41,20,25,61,0,2,2,0.0327868852459016,0.0,0.0,0,-3
643239,Parker Bugg,2019,AAA,19,11,15,30,5,1,6,0.2,0.8333333333333334,0.1666666666666666,0,-3
643354,Donnie Hart,2019,AAA,32,17,28,49,5,0,5,0.1020408163265306,1.0,0.1020408163265306,0,-3
643377,Griffin Jax,2019,AAA,10,6,3,16,3,0,3,0.1875,1.0,0.1875,0,-3
643400,Dusten Knight,2019,AAA,13,8,13,21,1,1,2,0.0952380952380952,0.5,0.0476190476190476,0,-3
643458,Jordan Mills,2019,AAA,15,14,12,29,0,0,0,0.0,,0.0,0,-3
643466,Harrison Musgrave,2019,AAA,22,22,15,44,4,0,4,0.0909090909090909,1.0,0.0909090909090909,0,-3
643493,Austin Pruitt,2019,AAA,33,15,15,48,1,0,1,0.0208333333333333,1.0,0.0208333333333333,0,-3
643511,Tyler Rogers,2019,AAA,44,27,34,71,3,0,3,0.0422535211267605,1.0,0.0422535211267605,0,-3
643518,Jose Samayoa,2019,AAA,74,32,22,106,2,3,5,0.0471698113207547,0.4,0.0188679245283018,0,-3
643550,Layne Somsen,2019,AAA,8,2,5,10,2,0,2,0.2,1.0,0.2,0,-3
643566,Rick Teasley,2019,AAA,15,7,4,22,0,0,0,0.0,,0.0,0,-3
643588,Tyler Viza,2019,AAA,62,28,18,90,3,1,4,0.0444444444444444,0.75,0.0333333333333333,0,-3
643605,Matt Whitehouse,2019,AAA,13,5,9,18,0,0,0,0.0,,0.0,0,-3
643615,T.J. Zeuch,2019,AAA,51,24,12,75,5,1,6,0.08,0.8333333333333334,0.0666666666666666,0,-3
643617,Zac Reininger,2019,AAA,41,23,26,64,1,1,2,0.03125,0.5,0.015625,0,-3
644391,Scott Harkin,2019,AAA,53,25,17,78,8,3,11,0.141025641025641,0.7272727272727273,0.1025641025641025,0,-3
644425,Jake Sanchez,2019,AAA,20,11,16,31,4,0,4,0.1290322580645161,1.0,0.1290322580645161,0,-3
644443,Luis Ysla,2019,AAA,76,40,21,116,13,2,15,0.1293103448275862,0.8666666666666667,0.1120689655172413,0,-3
644577,Carlos Felix,2019,AAA,67,24,26,91,6,1,7,0.0769230769230769,0.8571428571428571,0.0659340659340659,0,-3
645179,Luis Ivan Rodriguez,2019,AAA,37,18,31,55,2,5,7,0.1272727272727272,0.2857142857142857,0.0363636363636363,0,-3
645417,Edgar Gomez,2019,AAA,73,41,33,114,2,2,4,0.0350877192982456,0.5,0.0175438596491228,0,-3
645799,Isaac Jimenez,2019,AAA,52,20,38,72,3,2,5,0.0694444444444444,0.6,0.0416666666666666,0,-3
648097,Marco Antonio Rivas,2019,AAA,43,17,30,60,1,1,2,0.0333333333333333,0.5,0.0166666666666666,0,-3
649228,Jorge Martinez,2019,AAA,72,38,23,110,11,4,15,0.1363636363636363,0.7333333333333333,0.1,0,-3
650204,Norge Ruiz,2019,AAA,30,21,15,51,1,0,1,0.0196078431372549,1.0,0.0196078431372549,0,-3
650382,Darwinzon Hernández,2019,AAA,14,7,4,21,4,0,4,0.1904761904761904,1.0,0.1904761904761904,0,-3
650493,Henry Martinez,2019,AAA,28,20,24,48,2,0,2,0.0416666666666666,1.0,0.0416666666666666,0,-3
650530,Bryan Garcia,2019,AAA,15,9,16,24,2,0,2,0.0833333333333333,1.0,0.0833333333333333,0,-3
650574,Mike Franco,2019,AAA,13,13,13,26,1,3,4,0.1538461538461538,0.25,0.0384615384615384,0,-3
650633,Michael King,2019,AAA,13,7,4,20,1,0,1,0.05,1.0,0.05,0,-3
650644,Aaron Civale,2019,AAA,19,10,6,29,1,0,1,0.0344827586206896,1.0,0.0344827586206896,0,-3
650656,Luis Pena,2019,AAA,16,8,6,24,0,0,0,0.0,,0.0,0,-3
650671,José Quijada,2019,AAA,20,5,14,25,0,1,1,0.04,0.0,0.0,0,-3
650738,Adonis Rosa,2019,AAA,27,14,12,41,0,1,1,0.024390243902439,0.0,0.0,0,-3
650810,José Taveras,2019,AAA,28,12,9,40,3,0,3,0.075,1.0,0.075,0,-3
650813,Luis Escobar,2019,AAA,46,18,24,64,5,2,7,0.109375,0.7142857142857143,0.078125,0,-3
650830,Eumir Sepulveda,2019,AAA,31,11,13,42,2,1,3,0.0714285714285714,0.6666666666666666,0.0476190476190476,0,-3
650893,Génesis Cabrera,2019,AAA,52,32,20,84,6,1,7,0.0833333333333333,0.8571428571428571,0.0714285714285714,0,-3
650980,Samuel Zazueta,2019,AAA,10,4,4,14,0,0,0,0.0,,0.0,0,-3
653203,Ruben Molina,2019,AAA,13,15,24,28,2,2,4,0.1428571428571428,0.5,0.0714285714285714,0,-3
653252,Sasagi Sanchez,2019,AAA,39,19,36,58,4,0,4,0.0689655172413793,1.0,0.0689655172413793,0,-3
653540,Francisco Moreno,2019,AAA,42,28,29,70,2,0,2,0.0285714285714285,1.0,0.0285714285714285,0,-3
653857,Jorge Rivera,2019,AAA,7,4,3,11,2,0,2,0.1818181818181818,1.0,0.1818181818181818,0,-3
654034,Wilfredo Ramirez,2019,AAA,17,8,12,25,1,1,2,0.08,0.5,0.04,0,-3
656083,Harol González,2019,AAA,22,5,8,27,0,0,0,0.0,,0.0,0,-3
656181,Spencer Adams,2019,AAA,24,7,5,31,5,1,6,0.1935483870967742,0.8333333333333334,0.1612903225806451,0,-3
656186,Dan Altavilla,2019,AAA,11,5,10,16,2,0,2,0.125,1.0,0.125,0,-3
656196,Argenis Angulo,2019,AAA,12,9,14,21,1,1,2,0.0952380952380952,0.5,0.0476190476190476,0,-3
656212,Charlie Barnes,2019,AAA,17,7,4,24,2,0,2,0.0833333333333333,1.0,0.0833333333333333,0,-3
656232,Brandon Bielak,2019,AAA,43,22,15,65,5,3,8,0.123076923076923,0.625,0.0769230769230769,0,-3
656240,Scott Blewett,2019,AAA,67,34,18,101,8,3,11,0.1089108910891089,0.7272727272727273,0.0792079207920792,0,-3
656257,Jeff Brigham,2019,AAA,10,5,10,15,4,1,5,0.3333333333333333,0.8,0.2666666666666666,0,-3
656271,Brock Burke,2019,AAA,8,3,2,11,0,0,0,0.0,,0.0,0,-3
656302,Dylan Cease,2019,AAA,55,29,15,84,7,1,8,0.0952380952380952,0.875,0.0833333333333333,0,-3
656322,Sam Coonrod,2019,AAA,23,14,18,37,1,1,2,0.054054054054054,0.5,0.027027027027027,0,-3
656345,Andro Cutura,2019,AAA,6,6,1,12,0,0,0,0.0,,0.0,0,-3
656353,Tucker Davidson,2019,AAA,20,4,4,24,1,1,2,0.0833333333333333,0.5,0.0416666666666666,0,-3
656354,Austin Davis,2019,AAA,23,17,21,40,3,1,4,0.1,0.75,0.075,0,-3
656420,J.P. Feyereisen,2019,AAA,19,32,26,51,5,2,7,0.1372549019607843,0.7142857142857143,0.0980392156862745,0,-3
656457,Tyler Gilbert,2019,AAA,28,11,28,39,0,0,0,0.0,,0.0,0,-3
656464,Kevin Ginkel,2019,AAA,9,3,9,12,0,0,0,0.0,,0.0,0,-3
656492,Foster Griffin,2019,AAA,112,50,25,162,11,4,15,0.0925925925925925,0.7333333333333333,0.0679012345679012,0,-3
656546,Jeff Hoffman,2019,AAA,60,32,16,92,10,3,13,0.1413043478260869,0.7692307692307693,0.108695652173913,0,-3
656547,Jonathan Holder,2019,AAA,10,1,6,11,1,0,1,0.0909090909090909,1.0,0.0909090909090909,0,-3
656557,Tanner Houck,2019,AAA,12,16,11,28,3,0,3,0.1071428571428571,1.0,0.1071428571428571,0,-3
656605,Mitch Keller,2019,AAA,60,24,19,84,7,3,10,0.119047619047619,0.7,0.0833333333333333,0,-3
656613,Sean Keselica,2019,AAA,35,22,24,57,0,2,2,0.0350877192982456,0.0,0.0,0,-3
656657,Zach Logue,2019,AAA,6,8,1,14,2,0,2,0.1428571428571428,1.0,0.1428571428571428,0,-3
656661,José López,2019,AAA,33,19,9,52,0,0,0,0.0,,0.0,0,-3
656671,Josh Maciejewski,2019,AAA,6,5,3,11,1,1,2,0.1818181818181818,0.5,0.0909090909090909,0,-3
656674,Kolton Mahoney,2019,AAA,18,4,4,22,0,1,1,0.0454545454545454,0.0,0.0,0,-3
656686,Corbin Martin,2019,AAA,32,12,9,44,3,1,4,0.0909090909090909,0.75,0.0681818181818181,0,-3
656713,Brendan McKay,2019,AAA,12,5,7,17,1,0,1,0.0588235294117647,1.0,0.0588235294117647,0,-3
656725,Alex McRae,2019,AAA,83,38,22,121,10,5,15,0.1239669421487603,0.6666666666666666,0.0826446280991735,0,-3
656726,Sam McWilliams,2019,AAA,42,25,10,67,5,1,6,0.0895522388059701,0.8333333333333334,0.0746268656716417,0,-3
656730,Trevor Megill,2019,AAA,34,22,25,56,3,2,5,0.0892857142857142,0.6,0.0535714285714285,0,-3
656738,Ben Meyer,2019,AAA,57,24,17,81,2,2,4,0.0493827160493827,0.5,0.0246913580246913,0,-3
656793,Nick Nelson,2019,AAA,7,6,4,13,1,1,2,0.1538461538461538,0.5,0.0769230769230769,0,-3
656794,Sean Newcomb,2019,AAA,10,5,4,15,0,0,0,0.0,,0.0,0,-3
656803,James Norwood,2019,AAA,22,23,28,45,3,2,5,0.1111111111111111,0.6,0.0666666666666666,0,-3
656814,Luis F. Ortiz,2019,AAA,52,21,14,73,7,0,7,0.0958904109589041,1.0,0.0958904109589041,0,-3
656839,Jorge Perez,2019,AAA,46,15,25,61,1,0,1,0.0163934426229508,1.0,0.0163934426229508,0,-3
656887,Sean Reid-Foley,2019,AAA,60,30,19,90,11,3,14,0.1555555555555555,0.7857142857142857,0.1222222222222222,0,-3
656889,Jeremy Rhoades,2019,AAA,32,27,26,59,8,0,8,0.135593220338983,1.0,0.135593220338983,0,-3
656904,Jared Robinson,2019,AAA,19,5,9,24,0,0,0,0.0,,0.0,0,-3
656945,Tanner Scott,2019,AAA,26,17,20,43,0,0,0,0.0,,0.0,0,-3
656954,Justus Sheffield,2019,AAA,36,19,13,55,1,2,3,0.0545454545454545,0.3333333333333333,0.0181818181818181,0,-3
656970,Devin Smeltzer,2019,AAA,37,18,14,55,4,1,5,0.0909090909090909,0.8,0.0727272727272727,0,-3
656977,Chad Sobotka,2019,AAA,10,3,8,13,0,0,0,0.0,,0.0,0,-3
657017,Cole Sturgeon,2019,AAA,6,5,3,11,0,0,0,0.0,,0.0,0,-3
657022,Trey Supak,2019,AAA,14,10,7,24,1,0,1,0.0416666666666666,1.0,0.0416666666666666,0,-3
657024,Erik Swanson,2019,AAA,15,9,9,24,3,1,4,0.1666666666666666,0.75,0.125,0,-3
657031,Josh Taylor,2019,AAA,12,10,9,22,4,1,5,0.2272727272727272,0.8,0.1818181818181818,0,-3
657053,Touki Toussaint,2019,AAA,32,17,10,49,1,1,2,0.0408163265306122,0.5,0.0204081632653061,0,-3
657081,Paul Voelker,2019,AAA,37,21,26,58,4,2,6,0.1034482758620689,0.6666666666666666,0.0689655172413793,0,-3
657093,Spenser Watkins,2019,AAA,50,31,16,81,12,1,13,0.1604938271604938,0.9230769230769232,0.1481481481481481,0,-3
657097,Jacob Webb,2019,AAA,8,6,6,14,0,0,0,0.0,,0.0,0,-3
657140,Kyle Wright,2019,AAA,69,36,21,105,9,2,11,0.1047619047619047,0.8181818181818182,0.0857142857142857,0,-3
657203,Will Carter,2019,AAA,18,8,10,26,1,0,1,0.0384615384615384,1.0,0.0384615384615384,0,-3
657205,Zac Curtis,2019,AAA,18,20,16,38,3,0,3,0.0789473684210526,1.0,0.0789473684210526,0,-3
657209,Dean Deetz,2019,AAA,32,12,18,44,1,0,1,0.0227272727272727,1.0,0.0227272727272727,0,-3
657228,Jake Jewell,2019,AAA,24,21,22,45,1,0,1,0.0222222222222222,1.0,0.0222222222222222,0,-3
657424,Matt Gage,2019,AAA,69,41,24,110,5,4,9,0.0818181818181818,0.5555555555555556,0.0454545454545454,0,-3
657511,Dustin Beggs,2019,AAA,54,27,13,81,9,3,12,0.1481481481481481,0.75,0.1111111111111111,0,-3
657514,Brennan Bernardino,2019,AAA,20,4,17,24,1,1,2,0.0833333333333333,0.5,0.0416666666666666,0,-3
657518,Matt Blackham,2019,AAA,13,4,8,17,1,0,1,0.0588235294117647,1.0,0.0588235294117647,0,-3
657530,Joe Broussard,2019,AAA,20,14,14,34,4,1,5,0.1470588235294117,0.8,0.1176470588235294,0,-3
657566,Montana DuRapau,2019,AAA,9,7,12,16,1,0,1,0.0625,1.0,0.0625,0,-3
657583,Luis Gamez,2019,AAA,39,24,23,63,4,0,4,0.0634920634920634,1.0,0.0634920634920634,0,-3
657585,Reed Garrett,2019,AAA,29,23,23,52,5,0,5,0.0961538461538461,1.0,0.0961538461538461,0,-3
657610,Trevor Hildenberger,2019,AAA,16,6,9,22,1,1,2,0.0909090909090909,0.5,0.0454545454545454,0,-3
657611,Cam Hill,2019,AAA,15,7,13,22,1,1,2,0.0909090909090909,0.5,0.0454545454545454,0,-3
657612,Tim Hill,2019,AAA,19,6,15,25,2,0,2,0.08,1.0,0.08,0,-3
657644,Alex Klonowski,2019,AAA,55,28,16,83,4,2,6,0.072289156626506,0.6666666666666666,0.0481927710843373,0,-3
657664,Lucas Long,2019,AAA,9,5,6,14,0,0,0,0.0,,0.0,0,-3
657670,Greg Mahle,2019,AAA,29,23,12,52,0,1,1,0.0192307692307692,0.0,0.0,0,-3
657680,Brendan McCurry,2019,AAA,37,21,26,58,7,0,7,0.1206896551724138,1.0,0.1206896551724138,0,-3
657681,Kyle McGrath,2019,AAA,36,29,20,65,5,1,6,0.0923076923076923,0.8333333333333334,0.0769230769230769,0,-3
657697,Vinny Nittoli,2019,AAA,13,10,5,23,2,1,3,0.1304347826086956,0.6666666666666666,0.0869565217391304,0,-3
657714,Jon Perrin,2019,AAA,9,9,3,18,0,0,0,0.0,,0.0,0,-3
657766,Locke St. John,2019,AAA,12,6,10,18,0,0,0,0.0,,0.0,0,-3
657770,Eric Stout,2019,AAA,43,19,18,62,4,0,4,0.064516129032258,1.0,0.064516129032258,0,-3
657793,Connor Walsh,2019,AAA,33,21,22,54,1,1,2,0.037037037037037,0.5,0.0185185185185185,0,-3
658140,Wilmer Rios,2019,AAA,52,22,20,74,8,3,11,0.1486486486486486,0.7272727272727273,0.1081081081081081,0,-3
658305,Edgar García,2019,AAA,13,3,11,16,2,0,2,0.125,1.0,0.125,0,-3
658551,Junior Fernández,2019,AAA,18,6,12,24,1,1,2,0.0833333333333333,0.5,0.0416666666666666,0,-3
658791,Wei-Chieh Huang,2019,AAA,22,15,15,37,8,3,11,0.2972972972972973,0.7272727272727273,0.2162162162162162,0,-3
658792,Aaron Wilkerson,2019,AAA,32,16,17,48,5,0,5,0.1041666666666666,1.0,0.1041666666666666,0,-3
659070,Ben Bracewell,2019,AAA,53,26,31,79,9,0,9,0.1139240506329113,1.0,0.1139240506329113,0,-3
659925,Dustin Crenshaw,2019,AAA,20,11,7,31,2,2,4,0.1290322580645161,0.5,0.064516129032258,0,-3
660494,Rogelio Armenteros,2019,AAA,55,22,17,77,8,1,9,0.1168831168831168,0.8888888888888888,0.1038961038961039,0,-3
660610,Carlos De Leon,2019,AAA,60,21,34,81,1,1,2,0.0246913580246913,0.5,0.0123456790123456,0,-3
660623,Huascar Ynoa,2019,AAA,49,26,15,75,4,2,6,0.08,0.6666666666666666,0.0533333333333333,0,-3
660761,José Suarez,2019,AAA,22,11,7,33,2,2,4,0.1212121212121212,0.5,0.0606060606060606,0,-3
660850,Juan Robles,2019,AAA,23,15,23,38,2,1,3,0.0789473684210526,0.6666666666666666,0.0526315789473684,0,-3
660853,Enyel De Los Santos,2019,AAA,60,20,19,80,7,1,8,0.1,0.875,0.0875,0,-3
660871,Miguel Aguilar,2019,AAA,36,14,28,50,2,0,2,0.04,1.0,0.04,0,-3
660875,Jesús Reyes,2019,AAA,68,33,32,101,6,0,6,0.0594059405940594,1.0,0.0594059405940594,0,-3
660995,Nathanael Santiago,2019,AAA,27,18,22,45,0,0,0,0.0,,0.0,0,-3
661269,Vladimir Gutierrez,2019,AAA,74,56,26,130,22,3,25,0.1923076923076923,0.88,0.1692307692307692,0,-3
661536,Melvin Adón,2019,AAA,9,7,6,16,0,0,0,0.0,,0.0,0,-3
662144,Brian Keller,2019,AAA,27,10,5,37,3,0,3,0.081081081081081,1.0,0.081081081081081,0,-3
662253,Andrés Muñoz,2019,AAA,10,6,12,16,0,1,1,0.0625,0.0,0.0,0,-3
662964,Francisco Haro,2019,AAA,47,26,48,73,5,3,8,0.1095890410958904,0.625,0.0684931506849315,0,-3
663319,Craig Brooks,2019,AAA,18,6,14,24,0,0,0,0.0,,0.0,0,-3
663366,Beau Burrows,2019,AAA,37,20,15,57,0,1,1,0.0175438596491228,0.0,0.0,0,-3
663391,Spencer Jones,2019,AAA,26,18,9,44,5,0,5,0.1136363636363636,1.0,0.1136363636363636,0,-3
663393,Justin Donatella,2019,AAA,26,14,9,40,2,0,2,0.05,1.0,0.05,0,-3
663398,Luke Leftwich,2019,AAA,15,12,11,27,2,0,2,0.074074074074074,1.0,0.074074074074074,0,-3
663399,Brandon Waddell,2019,AAA,44,19,24,63,4,1,5,0.0793650793650793,0.8,0.0634920634920634,0,-3
663432,Tanner Rainey,2019,AAA,11,9,13,20,2,0,2,0.1,1.0,0.1,0,-3
