"player_id","entity_name","team_name","start_year","end_year","runner_runs_tot","runner_runs_XB","runner_runs_SBX","N_runner_moved","runner_runs_XB_swipe","runner_runs_XB_snipe","runner_runs_XB_freeze","N_runner_moved_XB","runner_runs_SB2","runner_runs_SB3","simple_stolen_on_running_act_SB2","simple_stolen_on_running_act_SB3","N_runner_moved_SBX"
682998,"Carroll, Corbin","AZ",2023,2023,11.246371015124579,4.85621504263042,6.390155972494159,130,7.480180483226203,-1.5201205779151734,-1.10384486268061,80,4.3346865852363665,2.055469387257791,22.621410258283877,11.224017810374361,50
677951,"Witt Jr., Bobby","KC",2023,2023,8.532095516905876,5.300512703515861,3.231582813390015,119,6.30500685537034,0,-1.0044941518544785,70,2.7324557953646695,0.499127018025346,22.266403806116735,2.1398941501029745,49
682928,"Abrams, CJ","WSH",2023,2023,8.014316458005581,2.474301435230449,5.540015022775132,84,3.681843263701206,0,-1.207541828470756,43,4.760154253860928,0.7798607689142053,25.288164078192853,3.433036676561678,41
607208,"Turner, Trea","PHI",2023,2023,7.555789758825951,4.585699272526273,2.9700904862996786,98,6.22156270087527,0,-1.6358634283489963,72,1.7181749913215758,1.2519154949781046,8.21397306587617,5.924819923996083,26
660670,"Acuña Jr., Ronald","ATL",2023,2023,7.402508735910807,1.900368255875218,5.502140480035589,152,6.17707515890934,-1.5948750618031635,-2.681831841230959,82,3.8539297782586703,1.6482107017769245,28.13788073425833,7.787065026003926,70
682829,"De La Cruz, Elly","CIN",2023,2023,7.3978223419434395,3.7076294825444256,3.690192859399014,77,4.935742922842739,-0.7583812849310468,-0.46973215536726765,40,2.4547895247215212,1.2354033346774922,17.191326943711054,6.055295117128385,37
663538,"Hoerner, Nico","CHC",2023,2023,6.446137434975945,2.72425132677554,3.7218861082004056,119,5.577923219484549,-0.7745214361066327,-2.079150456602376,73,2.4502900870701407,1.2715960211302677,14.872775993148013,5.715503628626077,46
680776,"Duran, Jarren","BOS",2023,2023,6.413680163946556,3.891658977341526,2.52202118660503,64,4.994153132641602,0,-1.102494155300076,40,2.3849463201507235,0.1370748664543062,14.189023582439512,0.10061455281116594,24
683002,"Henderson, Gunnar","BAL",2023,2023,6.296531779942656,6.11879513960198,0.17773664034067635,84,7.322645710667591,0,-1.2038505710656107,69,0.1709085556156652,0.006828084725011025,1.374100330698969,-0.3463046242831673,15
677594,"Rodríguez, Julio","SEA",2023,2023,5.935994557275803,3.2845084476843356,2.6514861095914677,101,4.933099349375359,-0.7765929937593334,-0.8719979079316904,63,2.2201097309894715,0.4313763786019964,14.621208752697063,2.8411505419991387,38
670770,"Friedl, TJ","CIN",2023,2023,5.880224662425601,4.285678080268904,1.594546582156696,77,5.992788167499465,-0.7562453918773567,-0.9508646953532055,49,1.8607804922433038,-0.26623391008660807,10.785976260784967,-0.3048879317731465,28
592885,"Yelich, Christian","MIL",2023,2023,5.85258139050382,4.257134129489712,1.5954472610141086,94,5.561478443920033,0,-1.3043443144303222,70,1.422661377727841,0.17278588328626884,7.053694047992773,0.5168993502400255,24
665923,"Ruiz, Esteury","OAK",2023,2023,5.823063311853479,1.3310995392379867,4.491963772615493,114,2.7377965293176456,-0.8032976205630238,-0.6033993695166354,40,1.41694005086253,3.075023721752964,21.694439428726362,17.452813855666925,74
671739,"Harris II, Michael","ATL",2023,2023,5.457094220992319,3.631414419318548,1.8256798016737712,73,5.229078372057849,-0.7760209268281023,-0.8216430259111981,60,2.036513763839858,-0.21083396216608638,8.160359719199644,-1.285764800131249,13
622761,"Mateo, Jorge","BAL",2023,2023,5.1344368617766944,2.3889669962085556,2.745469865568139,63,2.6399705244481826,0,-0.25100352823962613,27,1.8514213164318745,0.8940485491362646,11.44825982799989,8.052439927825134,36
681082,"Stott, Bryson","PHI",2023,2023,4.554066806082252,1.284389829693439,3.269676976388813,75,3.6624844696358645,-0.8392562881207836,-1.538838351821643,46,3.374667886051455,-0.1049909096626427,15.981581013025538,-0.8959428054685112,29
665862,"Chisholm Jr., Jazz","MIA",2023,2023,4.51735510901988,1.3477012074098518,3.169653901610028,45,1.6703554423877818,0,-0.3226542349779302,20,2.1128062038632,1.0568476977468284,11.394837795842594,5.108980859854431,25
681546,"Outman, James","LAD",2023,2023,4.34859388077399,2.7032138484398396,1.64538003233415,63,3.885898427863049,0,-1.1826845794232097,45,1.8059501644697151,-0.16057013213556554,9.174329709249283,-1.0707089547784272,18
673490,"Kim, Ha-Seong","SD",2023,2023,4.213428680787453,1.7172543662782414,2.4961743145092115,91,3.4242495158774537,-0.7513777395054164,-0.9556174100937957,51,1.6367514945997517,0.8594228199094593,11.934203341639808,5.120689729178139,40
645277,"Albies, Ozzie","ATL",2023,2023,3.897648447928365,2.284952376111185,1.6126960718171797,79,5.182065474559852,-1.528408533108992,-1.3687045653396732,64,1.816137137343233,-0.20344106552605346,7.85583816721744,-1.3517078084050196,15
660271,"Ohtani, Shohei","LAA",2023,2023,3.866643928369113,2.1432709693241736,1.7233729590449391,66,3.203048797549664,0,-1.05977782822549,46,1.189749331187363,0.5336236278575762,3.941453976492797,3.5794172955615458,20
680757,"Kwan, Steven","CLE",2023,2023,3.862343162677067,2.872849853974845,0.9894933087022221,98,7.241353865892167,-2.35999604929965,-2.0085079626176743,81,0.8005264237610636,0.18896688494115862,2.4229579231139495,0.30871011805402276,17
572191,"Taylor, Michael A.","MIN",2023,2023,3.820603468827519,1.3848081118662052,2.4357953569613136,42,2.0282905606361066,0,-0.643482448769901,24,2.020714046717132,0.415081310244182,9.455191188314618,1.8990729473187267,18
