"player_id","player_name","team_name","start_year","end_year","sb_attempts","catcher_stealing_runs","caught_stealing_above_average","n_cs","rate_cs","est_cs_pct","cs_aa_per_throw","seasonal_runner_speed","runner_distance_from_second","pop_time","exchange_time","arm_strength","n_xcs_with_flight_over_xcs","n_xcs_with_exchange_over_xcs","n_xcs_with_accuracy_over_xcs","n_xcs_with_ground_other_over_xcs","n_xcs_with_onfly_other_over_xcs","n_xcs_with_untracked_other_over_xcs"
425772,"Mathis, Jeff","AZ",2018,2018,20,1.2557817393143496,1.931971906637461,7,0.35,0.25340140466812694,0.09659859533187307,"28.355",55.454970774289784,"2.044294118","0.744625","76.385352941",-1.37278148161624,0.5371477983900771,0.5315971378621138,0.8924285519242033,1.3435799000773065,0
425784,"Rivera, René","ATL",2018,2018,13,2.5281336275137893,3.8894363500212132,7,0.5384615384615385,0.23927412692144515,0.2991874115400933,"27.969230769",55.71126616064821,"1.9952","0.728333333","79.1024",0.030252758942243073,0.3478613965884932,0.6416813221124159,0,2.8696408723780613,0
425877,"Molina, Yadier","STL",2018,2018,21,0.5088391737439533,0.7828294980676203,8,0.38095238095238093,0.3436747858063038,0.03727759514607712,"27.657142857",55.33500341711657,"2.114538462","0.884769231","80.170555556",0.39063142278666446,-1.4279172318746587,-0.779319427860711,-0.5781742922472441,2.54480826168632,0.6328007655772492
431145,"Martin, Russell","TOR",2018,2018,57,-1.365698633544552,-2.101074820837774,11,0.19298245614035084,0.22984341790943463,-0.03686096176908374,"28.247368421",53.995148629252135,"1.961952381","0.73795","80.313846154",0.7045141959109145,0.2185286264783068,-2.8683376999362817,-0.5337675138428954,-1.1186418192632093,1.4966293898153937
435064,"Wilson, Bobby","MIN",2018,2018,22,-0.8289919068058167,-1.2753721643166411,6,0.2727272727272727,0.3306987347416655,-0.05797146201439279,"27.768181818",56.767498367783304,"2.069875","0.7025","74.2234375",-2.7065205973553788,0.8324649984992214,1.099266156883699,-0.3367518795377797,-0.16383084280640325,0
435263,"McCann, Brian","HOU",2018,2018,23,-1.0803672830151108,-1.66210351233094,6,0.2608695652173913,0.3331349353187365,-0.0722653701013452,"28.043478261",56.23943844562788,"2.0550625","0.8281875","75.5121875",-1.5539247276611712,-1.3495673074623098,-0.34837662522452867,1.8186319337522054,0.23473260613693703,-0.46359939187207216
435559,"Suzuki, Kurt","ATL",2018,2018,47,-0.8908538518913295,-1.370544387525122,10,0.21276595744680854,0.24192647633032174,-0.02916051888351324,"28.091489362",53.07427684433762,"2.006","0.830892857","78.58825",-0.4230745896275698,-4.3845231757629275,-0.13524217706760733,3.5549864438842675,0.31130016774805286,-0.2939910566993378
444489,"Piña, Manny","MIL",2018,2018,37,5.116551052746313,7.871617004225095,17,0.45945945945945954,0.24671305393986223,0.21274640551959714,"28.156756757",54.13424024581532,"1.942625","0.68525","81.231913043",1.5155855371428315,2.7116187782315833,1.13329137653721,-0.21403739036220765,3.219070641187993,-0.49391193851231424
446192,"Moore, Adam","TB",2018,2018,8,0.017811896653231518,0.02740291792804872,2,0.25,0.24657463525899392,0.003425364741006104,"28.2",53.99969176438406,"1.980285714","0.823","83.040285714",0.7083431710562055,-0.549214579494462,1.1406636187498045,0,-1.2723892923834992,0
446308,"Wieters, Matt","WSH",2018,2018,35,-0.041096113614566,-0.06322479017625526,12,0.3428571428571428,0.34466356543360727,-0.0018064225764644407,"28.385714286",55.862948215897056,"1.941884615","0.708730769","77.34647619",-0.8881266631222675,1.3323391249633714,-0.5489935356805483,0.24562016759264965,0.2402970789891088,-0.44436096291856875
446653,"Lobaton, Jose","NYM",2018,2018,12,-0.7258751220928759,-1.116730957065963,2,0.16666666666666669,0.259727579755497,-0.09306091308883023,"28.283333333",53.453897940178734,"1.996166667","0.787666667","78.959333333",0.034541860594298736,-1.6619629369297895,-0.18094175834598594,0.6947349237362117,-0.003103046120697811,0
452095,"Flowers, Tyler","ATL",2018,2018,45,-0.8129702132348663,-1.2507234049767173,10,0.2222222222222222,0.2500160756661493,-0.02779385344392705,"28.14",53.98137426817066,"2.118962963","0.758703704","72.394346154",-3.818597793867542,-0.3270755222407622,-0.45497706009767597,1.8240575993352959,1.8596155961616772,-0.3337462242677095
454560,"Ellis, A.J.","SD",2018,2018,27,-1.239486645108347,-1.906902530935918,6,0.2222222222222222,0.29284824188651554,-0.07062601966429327,"27.985185185",53.85500771994142,"1.992952381","0.702333333","75.384809524",-2.241428293634583,1.606940013754761,-0.5371130370364859,0.5241846090325477,-1.259485823052158,0
455104,"Iannetta, Chris","COL",2018,2018,39,-2.366423913007848,-3.640652173858228,5,0.1282051282051282,0.22155518394508272,-0.09335005573995456,"27.835897436",51.99968956327583,"1.983095238","0.75355","79.00345",-0.144519674454892,-1.3580586672347452,-0.8692478882914332,0.6815036579361701,-1.7195667024680463,-0.23076289934528058
