"player_id","player_name","team_name","start_year","end_year","sb_attempts","catcher_stealing_runs","caught_stealing_above_average","n_cs","rate_cs","est_cs_pct","cs_aa_per_throw","seasonal_runner_speed","runner_distance_from_second","pop_time","exchange_time","arm_strength","n_xcs_with_flight_over_xcs","n_xcs_with_exchange_over_xcs","n_xcs_with_accuracy_over_xcs","n_xcs_with_ground_other_over_xcs","n_xcs_with_onfly_other_over_xcs","n_xcs_with_untracked_other_over_xcs"
444489,"Piña, Manny","OAK",2023,2023,2,-0.3793060278024725,-0.583547735080727,0,0,0.2917738675403635,-0.2917738675403635,"27.7",46.142491483060496,"1.932","0.5","79.50436",0.0037501138769335807,0.24313683256609836,-0.16364527591550138,0,-0.6667894056082575,0
455117,"Maldonado, Martín","HOU",2023,2023,85,1.3918637115740384,2.141328787036983,12,0.14117647058823526,0.11598436721132963,0.025192103376905684,"28.462352941",51.87495086194303,"1.907290909","0.662818182","82.045694909",2.608800918205953,0.02103019920067579,0.4156244640623086,0.4583268968502695,-1.2933337628837025,-0.06911992839852182
506702,"León, Sandy","TEX",2023,2023,12,-0.48837605522793687,-0.7513477772737491,1,0.08333333333333333,0.14594564810614577,-0.06261231477281241,"29.125",56.531482927223,"1.913583333","0.647416667","76.0372875",-0.8001935992615186,0.24795551282481143,0.8110756337639692,-0.15081487589717674,-0.8593704487038342,0
518595,"d'Arnaud, Travis","ATL",2023,2023,50,-2.9547079142830732,-4.54570448351242,4,0.08,0.17091408967024838,-0.0909140896702484,"28.55",54.56897368922426,"1.958025641","0.670358974","79.237302308",-0.05071261108266388,-0.6461606648306131,-1.130580274339354,0.16355399180657035,-2.8818049250663593,0
518735,"Grandal, Yasmani","CWS",2023,2023,94,-5.83230804999852,-8.972781615382338,14,0.14893617021276598,0.2443912937806632,-0.09545512356789723,"28.524468085",55.80444554379833,"2.032824324","0.684243243","74.059276081",-9.03868870668469,-3.9463582066455887,-0.1920697714884183,-0.2897309396654042,4.494066009101767,0
521692,"Perez, Salvador","KC",2023,2023,47,-1.230398089341398,-1.8929201374483056,5,0.10638297872340427,0.14665787526485755,-0.0402748965414533,"28.725531915",52.73034070176081,"1.875","0.628516129","76.748297097",-1.5650235784087398,1.3285469076520726,0.04598251629974137,-0.10282352689744716,-1.585580186545869,-0.014022269548063217
542194,"Bethancourt, Christian","TB",2023,2023,52,3.569891037752798,5.492140058081227,13,0.25000000000000006,0.14438192195997646,0.10561807804002363,"28.398076923",53.57408186361705,"1.833142857","0.67002381","85.130685",4.680716539706864,-0.713384319227866,2.201726334543211,0.46412400782322605,-1.1410425047642092,0
542208,"Pérez, Carlos","OAK",2023,2023,15,1.9747006177102333,3.038000950323436,6,0.39999999999999997,0.1974666033117709,0.20253339668822906,"28.6",55.07433780902465,"1.942615385","0.624923077","78.383396154",-0.26243719548260175,1.3615456139943585,1.7002237483836498,-0.11999689342524905,0.35866567685327866,0
543228,"Gomes, Yan","CHC",2023,2023,64,0.8715933930375244,1.3409129123654215,16,0.24999999999999997,0.2290482357442903,0.020951764255709722,"28.4015625",55.32273263645705,"1.9279375","0.575458333","73.9757575",-5.62391739001092,7.023300570738118,-0.586052170059365,0.5047826892239984,0.14050738951343322,-0.11770817703984317
543309,"Higashioka, Kyle","NYY",2023,2023,57,-2.6875452423115505,-4.134684988171617,7,0.12280701754385964,0.1953453506696775,-0.07253833312581781,"28.428070175",54.41527088456032,"1.936108696","0.6258","75.506617556",-3.858063790956649,2.1633691664508663,-0.06199455181776159,0.01529503167440105,-2.3932908435224722,0
543510,"McCann, James","BAL",2023,2023,29,0.9260805760868155,1.42473934782587,8,0.2758620689655173,0.22673312593703898,0.04912894302847827,"28.237931034",55.52319014477356,"1.9366","0.6714","78.1918208",-0.6334701707800346,-0.350624192108096,1.351095833590882,0.6215603378399217,0.43617753928319636,0
543592,"Nola, Austin","SD",2023,2023,34,-1.4323725113392973,-2.2036500174450726,4,0.11764705882352941,0.18246029463073737,-0.06481323580720802,"28.517647059",54.746954527955,"1.931566667","0.6448","77.918002",-0.8736371881996203,1.0234687903047357,0.014130676173921018,-0.9689158032344164,-1.3986964924896919,0
543877,"Vázquez, Christian","MIN",2023,2023,51,1.7140554121350087,2.6370083263615522,13,0.2549019607843137,0.20319591516938132,0.05170604561493239,"28.533333333",55.207388404323815,"1.888363636","0.614757576","77.629455152",-1.1801657662942495,1.5932295440069935,-1.558986091769774,0.10546393551052571,2.0396156736033237,1.6378510313047328
547379,"Pérez, Roberto","SF",2023,2023,4,-0.33458350661095515,-0.5147438563245463,0,0,0.12868596408113658,-0.12868596408113658,"27.9",54.01481648814604,"2.042","0.681","73.73464",-0.1555952303097477,-0.18257888816255688,-0.1765697378522417,0,-2.7755575615628914e-17,0
553869,"Díaz, Elias","COL",2023,2023,71,3.1544529158334815,4.853004485897665,18,0.25352112676056343,0.18516895090284977,0.0683521758577136,"28.490140845",53.858903794544304,"1.852703704","0.64137037","80.349842407",1.8615623746756917,1.1835391185730928,-0.8220779432378632,0.8098998260537823,1.8693819431972565,-0.049300833364295416
553882,"Narváez, Omar","NYM",2023,2023,41,-0.7682302692492627,-1.1818927219219422,5,0.12195121951219515,0.15077787126638884,-0.02882665175419373,"28.763414634",53.33916445845549,"1.947961538","0.623730769","75.031555",-2.2189706446243824,0.42476924511923947,-0.003458188351596069,-0.224485951941303,0.8881320765701826,-0.047879258694082924
571466,"Barnhart, Tucker","CHC",2023,2023,24,-0.42226476364121357,-0.6496380979095595,4,0.16666666666666663,0.19373492074623164,-0.02706825407956496,"28.366666667",55.69998288312348,"1.944666667","0.632047619","75.184472857",-1.8580439187667868,0.7157303777306944,-1.013908478651495,0.07038947529566836,1.903946234163304,-0.46775178768094383
571912,"Maile, Luke","CIN",2023,2023,53,1.0080973479794877,1.5509189968915191,12,0.22641509433962267,0.1971524717567638,0.029262622582858864,"28.31509434",55.20234097957682,"1.895461538","0.669282051","79.983870769",1.0969215759143989,-0.10537936985061613,-0.8588310079785872,1.9272303060468716,-1.4557368623849367,0.9467143551443892
