"player_id","player_name","team_name","start_year","end_year","sb_attempts","catcher_stealing_runs","caught_stealing_above_average","n_cs","rate_cs","est_cs_pct","cs_aa_per_throw","seasonal_runner_speed","runner_distance_from_second","pop_time","exchange_time","arm_strength","n_xcs_with_flight_over_xcs","n_xcs_with_exchange_over_xcs","n_xcs_with_accuracy_over_xcs","n_xcs_with_ground_other_over_xcs","n_xcs_with_onfly_other_over_xcs","n_xcs_with_untracked_other_over_xcs"
455117,"Maldonado, Martín","SD",2025,2025,40,-3.351512282814493,-5.156172742791528,4,0.10000000000000002,0.22890431856978818,-0.12890431856978818,"28.5925",56.29914255260944,"1.964870968","0.703709677","81.84292129",1.3887799442415367,-2.4939462687310976,-0.777983179158882,0.23468447531219663,-3.1144889691491184,-0.39321874530616263
506702,"León, Sandy","ATL",2025,2025,3,-0.2372797921156705,-0.3650458340241085,0,0,0.12168194467470284,-0.12168194467470284,"29.2",56.54740578576065,"2.005666667","0.643666667","75.792833333",-0.22409561224592683,0.08827526953404373,0.1630430627306529,-1.3877787807814457e-17,-0.39226855404287825,0
518595,"d'Arnaud, Travis","LAA",2025,2025,47,-1.0206117565305461,-1.5701719331239166,7,0.14893617021276598,0.18234408368348756,-0.03340791347072162,"28.419148936",53.31638089785876,"1.994057143","0.650914286","77.414449429",-1.280714756265814,0.5558843357171892,-1.6083701912942614,2.2925146960798055,-1.529486017360836,0
521692,"Perez, Salvador","KC",2025,2025,25,2.2778787876933304,3.5044289041435848,10,0.4,0.2598228438342566,0.1401771561657434,"28.376",54.58291732523312,"1.891055556","0.634777778","77.139503333",-0.8674244896889403,2.269510679720379,0.5395079316772213,-0.29647521025640144,2.1279650947024424,-0.26865510201111614
542963,"Brantly, Rob","MIA",2025,2025,10,0.29719299806335364,0.45721999702054417,2,0.19999999999999998,0.1542780002979456,0.045721999702054435,"28.5",53.60795666743136,"1.778625","0.5205","73.3649075",-0.7917493881413133,1.4354277438920602,-0.18795467017497797,-0.28980748063457407,0.2913037920793495,0
543309,"Higashioka, Kyle","TEX",2025,2025,58,-3.8981926539456064,-5.997219467608626,7,0.12068965517241384,0.22408999082083836,-0.10340033564842457,"28.279310345",54.71180873005289,"2.001133333","0.639466667","74.260099778",-5.101349000884459,1.1734209856503304,-3.6528564807091644,1.8643529346287544,-0.27816369235272004,-0.002624213941366761
543510,"McCann, James","AZ",2025,2025,18,-0.5850089132274258,-0.9000137126575782,3,0.16666666666666669,0.21666742848097656,-0.05000076181430993,"28.116666667",54.366621193445084,"1.998307692","0.689538462","78.212176923",-0.44090640840165374,-0.38747215380859856,0.26206446014434803,0.9670700193200923,-0.7046281727383327,-0.5961414571734337
543592,"Nola, Austin","COL",2025,2025,5,-0.42274161573375724,-0.6503717165134726,1,0.2,0.33007434330269453,-0.13007434330269452,"28.54",56.83350952820256,"1.9682","0.706","76.356974",-0.3974999982670808,-0.06832482987024019,-0.696782783089148,0.45967551868508016,0.052560376027916134,0
543877,"Vázquez, Christian","MIN",2025,2025,56,1.2121305302654626,1.8648162004084032,14,0.25000000000000006,0.21669971070699282,0.03330028929300721,"28.892857143",54.72264157452965,"1.894609756","0.590609756","76.995036585",-2.3905343798461405,4.186442014539827,0.1791819613138882,-0.2643294487584246,0.1649151407793385,-0.01085908762008439
553869,"Díaz, Elias","SD",2025,2025,38,-0.03494220274975103,-0.05375723499961704,6,0.15789473684210528,0.15930940092104257,-0.0014146640789373024,"28.431578947",53.23742720114483,"1.891115385","0.613807692","80.350814231",0.5507003901765943,1.6756940740333772,-1.2236859508624944,-0.0009200724495496138,-1.0555456758975448,0
553882,"Narváez, Omar","CWS",2025,2025,6,-0.49761656676265054,-0.7655639488656163,0,0,0.12759399147760273,-0.12759399147760273,"28.216666667",53.137531049150766,"1.9874","0.5328","73.433338",-0.41980291273098147,0.6349913739450851,-0.5524382390084109,-1.3877787807814457e-17,-0.42831417107130887,0
571466,"Barnhart, Tucker","TEX",2025,2025,2,-0.11186137477841059,-0.17209442273601627,0,0,0.08604721136800814,-0.08604721136800814,"27.85",51.519562216871606,"1.9335","0.549","72.6966",-0.18120746937894713,0.2027827450793918,0.1456148772747641,0,-0.33928457571122506,0
571912,"Maile, Luke","KC",2025,2025,5,-0.776440373844186,-1.1945236520679785,0,0,0.2389047304135957,-0.2389047304135957,"28.58",56.84357341681243,"1.917","0.688","82.124653333",0.19952161283873512,-0.3357964177736138,0.035050992655857066,-0.27059461303719357,-0.8227052267517633,0
