"player_id","player_name","team_name","start_year","end_year","key_target_base","runs_prevented_on_running_attr","n_pitcher_cs_aa","n_init","rate_sbx","n_sb","n_cs","n_pk","n_bk","n_fb","n_plus","n_minus","net_attr_plus","net_attr_minus","r_primary_lead","r_secondary_lead","r_sec_minus_prim_lead","r_primary_lead_sbx","r_secondary_lead_sbx","r_sec_minus_prim_lead_sbx"
444482,"Peralta, David","AZ",2021,2021,"2B",-0.0001427033457602156,,6,0,0,0,0,0,0,0,0,0.034791483271199,-0.015780000000000037,"11.701","14.2188","2.5178",,,
595191,"Eickhoff, Jerad","NYM",2021,2021,"2B",0.018540559124201828,,60,0,0,0,0,0,0,0,0,0.5675202956210096,-0.21103000000000025,"9.706607143","13.578392857","3.871785714",,,
622065,"Young, Alex","CLE",2021,2021,"2B",0.09155820126610184,,154,0,0,0,0,0,0,0,0,1.757526006330511,-0.5776600000000012,"10.256069444","10.939388889","0.683319444",,,
669459,"Nelson, Kyle","CLE",2021,2021,"2B",0.0004707460422996436,,44,0,0,0,0,0,0,0,0,0.22015373021149826,-0.0968000000000001,"9.980357143","12.182214286","2.201857143",,,
675916,"Karinchak, James","CLE",2021,2021,"2B",-0.21961270137515565,-0.12412256785241488,176,0.022727272727272728,4,0,0,0,0,4,0,-1.1629156866725192,0.028823191020771823,"9.828789157","13.732421687","3.90363253","11.02375","23.5955","12.57175"
664299,"Javier, Cristian","HOU",2021,2021,"2B",0.5595222981692706,0.5688942307232245,431,0.009280742459396751,3,1,0,0,0,3,1,3.206804480751267,-0.1818635510688525,"10.144501305","13.876274151","3.731772846","10.82025","19.35575","8.5355"
656288,"Canning, Griffin","LAA",2021,2021,"2B",0.9139072386956892,0.20321144059520874,254,0.023622047244094488,5,1,2,0,0,5,3,-1.902245025242963,2.8763472083206265,"9.835170854","13.808180905","3.97301005","11.136","21.545666667","10.409666667"
663753,"Knehr, Reiss","SD",2021,2021,"2B",-0.15190920773152247,-0.12470652572761914,108,0.018518518518518517,2,0,0,0,0,2,0,-0.6608891477922114,-0.04384750705128954,"9.067342593","12.546925926","3.479583333","11.34","25.838","14.498"
608331,"Fried, Max","ATL",2021,2021,"2B",0.9505346843461795,-0.7659366564067335,520,0.009615384615384616,5,0,3,0,0,5,3,1.0491916472896305,1.6459918997516754,"9.350513347","10.538014374","1.187501027","11.1454","23.3288","12.1834"
543045,"Conley, Adam","TB",2021,2021,"2B",-0.1600253405321435,-0.10670662698386618,66,0.030303030303030304,1,1,0,0,0,1,1,-1.0514575317215022,0.11170259069368144,"9.471372881","11.506966102","2.03559322","11.267","21.857","10.59"
645261,"Alcantara, Sandy","MIA",2021,2021,"2B",-1.004998489560074,-0.4857527016813657,601,0.029950083194675542,13,5,0,0,0,13,5,-8.845914096843975,1.6981873995749348,"9.854783242","14.551029144","4.696245902","11.291705882","22.482470588","11.190764706"
502593,"Petricka, Jake","LAA",2021,2021,"2B",0.005057967561498222,,18,0.05555555555555555,1,0,0,0,0,1,0,-0.6013781512857974,0.2785191062636838,"9.259823529","13.289705882","4.029882353","11.679","21.196","9.517"
605347,"López, Jorge","BAL",2021,2021,"2B",0.020032035288368763,0.6805491096453273,497,0.01006036217303823,2,3,0,2,0,4,3,-0.5385003567427588,0.28384912585982286,"9.866446224","13.908361556","4.041915332","11.0956","19.1344","8.0388"
596082,"Reed, Jake","NYM",2021,2021,"2B",-0.03452479448545588,-0.03089318237056271,27,0.037037037037037035,1,0,0,0,0,1,0,-0.3285717954400247,0.06931014356122009,"9.472956522","12.28226087","2.809304348","10.561","18.771","8.21"
656427,"Flaherty, Jack","STL",2021,2021,"2B",0.21690402386071447,0.3011307517251137,275,0.007272727272727273,0,2,0,0,0,0,2,1.6443100726039521,-0.24879553480016867,"10.255598394","13.846911647","3.591313253","11.3355","18.9055","7.57"
596133,"Weaver, Luke","AZ",2021,2021,"2B",1.0500369952337447,0.3729631005737859,177,0.01694915254237288,3,0,2,0,0,3,2,0.09990244515352753,2.2890144582289764,"9.98583871","13.573096774","3.587258065","11.650666667","19.672666667","8.022"
664123,"Effross, Scott","CHC",2021,2021,"2B",-0.007115485965659981,0.1344741040963552,40,0.05,1,1,0,0,0,1,1,-0.8376356579622374,0.35647032361508324,"11.027575758","15.099242424","4.071666667","11.4365","19.8755","8.439"
592254,"De León, José","CIN",2021,2021,"2B",0.01752078345461148,,95,0,0,0,0,0,0,0,0,0.7784439172730581,-0.30704000000000004,"9.659908046","13.372471264","3.712563218",,,
669424,"Lambert, Jimmy","CWS",2021,2021,"2B",-0.36978210951871326,-0.13497770204341678,21,0.047619047619047616,1,0,0,1,0,2,0,-1.757683662358727,-0.04054528232659501,"9.965578947","13.942894737","3.977315789","13.844","26.061","12.217"
519076,"Nelson, Jimmy","LAD",2021,2021,"2B",-0.4196914023383029,-0.24380621137919528,100,0.03,3,0,0,1,0,4,0,-2.441563906640878,0.15249195331083018,"10.235297619","15.26427381","5.02897619","11.426","22.909","11.483"
571479,"Bellatti, Andrew","MIA",2021,2021,"2B",0.01881402407772458,,19,0,0,0,0,0,0,0,0,0.337677620388623,-0.10827000000000006,"10.384941176","15.809058824","5.424117647",,,
663559,"Falter, Bailey","PHI",2021,2021,"2B",-0.06044583432779007,-0.12217872607597952,131,0.007633587786259542,0,1,0,0,0,0,1,0.4918522029324352,-0.3529250553650605,"10.159795276","12.191370079","2.031574803","10.559","23.496","12.937"
608334,"Fulmer, Carson","CIN",2021,2021,"2B",-0.16086021130438544,-0.1260934640034071,123,0.016260162601626018,2,0,0,0,0,2,0,-0.5107859055264667,-0.13045117822020488,"10.663103774","14.306518868","3.643415094","11.639","22.206","10.567"
656725,"McRae, Alex","CWS",2021,2021,"2B",-0.12490983178607842,-0.13871265408237693,29,0.034482758620689655,1,0,0,0,0,1,0,-0.6849272563408666,0.026834709960210888,"10.142958333","14.697","4.554041667","10.415","21.724","11.309"
665661,"Spitzbarth, Shea","PIT",2021,2021,"2B",0.013480664903704323,,25,0,0,0,0,0,0,0,0,0.33436582451852165,-0.11865000000000007,"10.090304348","14.015478261","3.925173913",,,
547176,"Camarena, Daniel","SD",2021,2021,"2B",0.0008912543166097915,,18,0,0,0,0,0,0,0,0,0.09828127158304908,-0.04170000000000004,"9.392166667","10.518222222","1.126055556",,,
677960,"Weathers, Ryan","SD",2021,2021,"2B",3.4616305135634056,0.008371335185026363,431,0.002320185614849188,1,0,8,1,0,2,8,1.9428245803042787,6.8290346611167925,"8.408958449","9.137728532","0.728770083","11.127","20.374","9.247"
502042,"Archer, Chris","TB",2021,2021,"2B",0.025979565878788188,,80,0,0,0,0,0,0,0,0,0.7238528293939415,-0.26398000000000027,"9.530467532","13.03938961","3.508922078",,,
502179,"Espino, Paolo","WSH",2021,2021,"2B",-0.2333992026323731,-0.19720890047789183,345,0.008695652173913044,2,1,0,0,0,2,1,0.5681978541590665,-0.7711972743648612,"9.903252459","13.813452459","3.9102","11.544","20.582","9.038"
658069,"Fuentes, Joshua","COL",2021,2021,"2B",-0.00033551074090311297,,2,0,0,0,0,0,0,0,0,0.0028224462954844353,-0.002,"12.6755","14.453","1.7775",,,
664901,"Mendick, Danny","CWS",2021,2021,"2B",-0.0002992894736842113,,3,0,0,0,0,0,0,0,0,0.008831052631578951,-0.004590000000000004,"17.344","17.433","0.089",,,
663460,"Bubic, Kris","KC",2021,2021,"2B",-0.1428681837512623,0.07440989911571833,468,0.00641025641025641,0,3,0,1,0,1,3,1.6467129889164918,-1.0493572922990237,"10.199603093","11.907402062","1.707798969","12.4325","20.557","8.1245"
656629,"Kopech, Michael","CWS",2021,2021,"2B",-0.4664792155594118,-0.4236413262757883,167,0.029940119760479042,5,0,0,0,0,5,0,-2.672043008656634,0.15095419149314493,"9.738770701","14.745859873","5.007089172","11.349","22.71175","11.36275"
534910,"Hahn, Jesse","KC",2021,2021,"2B",0.0402931027403561,,31,0,0,0,0,0,0,0,0,0.6344330137017805,-0.19243000000000018,"10.52588","14.02216","3.49628",,,
505447,"Dickson, Brandon","STL",2021,2021,"2B",0.0020926528925619857,,2,0,0,0,0,0,0,0,0,0.03714826446280996,-0.011860000000000013,"7.967","7.9935","0.0265",,,
642701,"Santana, Dennis","TEX",2021,2021,"2B",0.42318615554064737,0.6476818420262791,199,0.020100502512562814,3,1,0,0,0,3,1,-0.38101216526927395,1.1097524190988943,"9.8705","13.81327957","3.94277957","11.7625","21.2375","9.475"
681806,"Wantz, Andrew","LAA",2021,2021,"2B",0.11467034499548105,0.20632137156692518,102,0.00980392156862745,0,1,0,0,0,0,1,0.40317365560531226,0.07563469749870788,"8.940630435","12.599021739","3.658391304","11.424","18.879","7.455"
620396,"Aguilar, Miguel","AZ",2021,2021,"2B",-0.0008148403196319425,,6,0,0,0,0,0,0,0,0,0.012710798401840305,-0.007460000000000008,"7.843166667","9.521666667","1.6785",,,
571710,"Givens, Mychal","CIN",2021,2021,"2B",0.27777359139474356,0.5370976217617491,153,0.0392156862745098,4,2,0,0,0,4,2,-2.1800717483338854,1.5861954245811574,"10.287112782","15.947180451","5.660067669","10.455166667","20.6715","10.216333333"
650347,"Madero, Luís","MIA",2021,2021,"2B",-0.314423276067805,-0.41319364081939963,28,0.07142857142857142,2,0,0,0,0,2,0,-1.5717427119213006,-0.00016607485232224446,"9.87264","13.69092","3.81828","12.358","25.0495","12.6915"
592390,"Hembree, Heath","NYM",2021,2021,"2B",-0.07638545783594818,0.13096772267717904,161,0.031055900621118012,4,1,0,0,0,4,1,-2.0878662606991836,0.7581950984530847,"9.928373333","14.380206667","4.451833333","10.0362","20.7284","10.6922"
642003,"Reed, Cody","TB",2021,2021,"2B",-0.20488366582204146,-0.24576324546096182,34,0.058823529411764705,2,0,0,0,0,2,0,-1.3829037917586582,0.15932687228820036,"12.015411765","13.753294118","1.737882353","10.521","21.741","11.22"
544931,"Strasburg, Stephen","WSH",2021,2021,"2B",-0.16149940190729367,-0.0896015652856925,94,0.02127659574468085,2,0,0,0,0,2,0,-0.883855631102444,0.033937165140433545,"9.864642857","14.355440476","4.490797619","10.037","21.04","11.003"
596049,"Morimando, Shawn","MIA",2021,2021,"2B",0.021985404375765058,,36,0,0,0,0,0,0,0,0,0.4939570218788256,-0.17068000000000014,"10.697705882","12.893882353","2.196176471",,,
660546,"Díaz, Yennsy","NYM",2021,2021,"2B",-0.2825253966160019,-0.233697869902027,125,0.024,2,1,0,0,0,2,1,-1.2823629978205155,-0.057895104559774806,"10.952112069","14.771991379","3.81987931","11.732","22.666333333","10.934333333"
663372,"Feltner, Ryan","COL",2021,2021,"2B",0.015739258364804738,,44,0,0,0,0,0,0,0,0,0.45102629182402404,-0.1654800000000001,"9.556195122","12.533902439","2.977707317",,,
596056,"Nogowski, John","PIT",2021,2021,"2B",0.0038038756006030156,,10,0,0,0,0,0,0,0,0,0.10535187800301518,-0.03837000000000004,"9.7915","11.6521","1.8606",,,
543521,"McHugh, Collin","TB",2021,2021,"2B",0.4982590096590815,,195,0,0,0,1,0,0,0,1,1.6843550482954084,0.3586399999999993,"10.302307263","13.733882682","3.431575419",,,
663770,"Evans, Demarcus","TEX",2021,2021,"2B",0.042804860774761845,,129,0,0,0,0,0,0,0,0,1.3108768038738101,-0.4874900000000002,"11.704976","14.300232","2.595256",,,
669456,"Bieber, Shane","CLE",2021,2021,"2B",1.0228008973655098,0.8760782209830373,324,0.012345679012345678,2,2,1,0,0,2,3,0.8092012846021096,1.913245867655752,"9.413878594","13.524571885","4.110693291","10.55475","19.42475","8.87"
605513,"Turnbull, Spencer","DET",2021,2021,"2B",-0.37425669547167756,-0.4162487598818464,153,0.026143790849673203,4,0,0,0,0,4,0,-1.9473034760618577,0.03378666609043118,"10.310879699","14.915443609","4.60456391","12.18325","25.233","13.04975"
