"player_id","player_name","team_name","start_year","end_year","key_target_base","runs_prevented_on_running_attr","n_pitcher_cs_aa","n_init","rate_sbx","n_sb","n_cs","n_pk","n_bk","n_fb","n_plus","n_minus","net_attr_plus","net_attr_minus","r_primary_lead","r_secondary_lead","r_sec_minus_prim_lead","r_primary_lead_sbx","r_secondary_lead_sbx","r_sec_minus_prim_lead_sbx"
445276,"Jansen, Kenley","BOS",2023,2023,"2B",-0.859923940954717,-0.4233268614801506,108,0.1111111111111111,9,3,0,0,0,9,3,-7.789560110011249,1.551084624550073,"10.878704082","17.912571429","7.033867347","11.733166667","25.333583333","13.600416667"
676632,"Madris, Bligh","HOU",2023,2023,"2B",0.0021928507256392593,,5,0,0,0,0,0,0,0,0,0.055739253628196345,-0.019900000000000022,"6.6466","8.7836","2.137",,,
669721,"Daniel, Davis","LAA",2023,2023,"2B",0.008173349786802305,,17,0,0,0,0,0,0,0,0,0.1787017489340116,-0.06126000000000007,"9.856941176","12.830941176","2.974",,,
696147,"Bachman, Sam","LAA",2023,2023,"2B",0.09230533434443018,,56,0,0,0,0,0,0,0,0,1.143906671722152,-0.3032800000000002,"9.723436364","13.652818182","3.929381818",,,
605288,"Houser, Adrian","MIL",2023,2023,"2B",0.8444628602363464,0.5006310313664173,435,0.006896551724137931,3,0,0,0,0,3,0,7.345167361888383,-1.387934693647401,"10.591243961","14.54376087","3.952516908","12.303333333","20.137666667","7.834333333"
622663,"Severino, Luis","NYY",2023,2023,"2B",0.14283533639665424,-0.054533233848243656,329,0.0243161094224924,7,1,2,2,0,9,3,-3.532881522569089,1.8875814242454934,"9.622566553","13.80816041","4.185593857","11.556","21.513875","9.957875"
542208,"Pérez, Carlos","OAK",2023,2023,"2B",0.0014998274625696085,,5,0,0,0,0,0,0,0,0,0.047324137312848055,-0.017700000000000007,"8.9988","12.368","3.3692",,,
622554,"Domínguez, Seranthony","PHI",2023,2023,"2B",-0.22309085544581841,-0.27977047681210515,243,0.012345679012345678,3,0,0,1,0,4,0,0.7832903146936695,-0.8438864852990056,"10.214221739","14.797669565","4.583447826","11.650333333","24.377333333","12.727"
682052,"Lopez, Jacob","TB",2023,2023,"2B",0.008527975597222836,,29,0,0,0,0,0,0,0,0,0.2537348779861144,-0.0938200000000001,"10.228413793","11.683206897","1.454793103",,,
694363,"Shuster, Jared","ATL",2023,2023,"2B",-0.4419849008376098,-0.24793239902098307,157,0.050955414012738856,6,2,0,0,0,6,2,-3.3519644662181607,0.5075733164578289,"11.004906667","13.717973333","2.713066667","12.280375","22.970125","10.68975"
686539,"Cronin, Declan","CWS",2023,2023,"2B",0.048682814294633295,0.19818428638287103,56,0.03571428571428571,1,1,0,0,0,1,1,-0.45709734019858134,0.31133840518744343,"10.095576923","13.715153846","3.619576923","9.7355","20.5585","10.823"
622491,"Castillo, Luis","SEA",2023,2023,"2B",0.680946551265732,0.7188941524364187,589,0.01867572156196944,6,5,1,0,0,6,6,-0.09192765284660875,1.554071292966786,"10.121559083","14.711940035","4.590380952","11.6508","21.3831","9.7323"
572193,"Tepera, Ryan","STL",2023,2023,"2B",-0.1302936287668169,-0.0926215821576537,49,0.04081632653061224,1,1,0,0,0,1,1,-0.8167870007724747,0.07347504752817338,"10.317261905","14.434380952","4.117119048","13.0655","22.416","9.3505"
669438,"Englert, Mason","DET",2023,2023,"2B",0.14791180397010822,0.22252253332130617,220,0.013636363636363636,3,0,0,0,0,3,0,1.1271853627268356,-0.1722783746116869,"10.13763981","13.416834123","3.279194313","11.4","19.233666667","7.833666667"
664202,"Cyr, Tyler","LAD",2023,2023,"2B",-0.0005443963183540874,,10,0,0,0,0,0,0,0,0,0.019778018408229566,-0.010000000000000002,"8.1724","13.3709","5.1985",,,
677053,"Nardi, Andrew","MIA",2023,2023,"2B",-0.048440391437634685,-0.0903313590409423,182,0.01098901098901099,1,1,0,0,0,1,1,0.8213593859096691,-0.4726939302657071,"9.245426966","11.0975","1.852073034","10.9525","21.731","10.7785"
572955,"Johnson, Pierce","ATL",2023,2023,"2B",0.39085788445564645,,282,0,0,0,0,0,0,0,0,4.982159422278237,-1.3457200000000005,"10.496147059","14.417889706","3.921742647",,,
570731,"Schoop, Jonathan","DET",2023,2023,"2B",-0.0001396504065040655,,7,0,0,0,0,0,0,0,0,0.02733674796747969,-0.012460000000000008,"17.287428571","18.847857143","1.560428571",,,
656731,"Megill, Tylor","NYM",2023,2023,"2B",0.7671129148959505,-0.12560767081015362,612,0.004901960784313725,3,0,1,0,0,3,1,6.119691701872572,-1.0151676121745874,"10.400345009","14.352537653","3.952192644","10.318","21.112","10.794"
641771,"Kuhl, Chad","WSH",2023,2023,"2B",-0.745127730681658,-0.5100689069810981,124,0.06451612903225806,8,0,0,0,0,8,0,-4.468864476045318,0.3303225878386793,"10.661828829","15.486576577","4.824747748","11.692125","23.654625","11.9625"
571901,"Loup, Aaron","LAA",2023,2023,"2B",0.22374269183929835,,175,0,0,0,0,0,0,0,0,2.9355884591964925,-0.8075000000000006,"9.542177515","10.942100592","1.399923077",,,
612434,"Castro, Miguel","AZ",2023,2023,"2B",-0.35291129148544237,-0.4198940344822931,164,0.024390243902439025,4,0,0,0,0,4,0,-0.5474736704980983,-0.5409256830796043,"10.55832716","15.762111111","5.203783951","11.724","24.7415","13.0175"
607216,"Krehbiel, Joey","BAL",2023,2023,"2B",0.09333860068476107,0.2197023662549483,12,0.08333333333333333,1,0,0,0,0,1,0,-0.2187595214514138,0.30464556661120845,"11.2766","15.0395","3.7629","13.316","19.418","6.102"
