"player_id","player_name","team_name","start_year","end_year","key_target_base","runs_prevented_on_running_attr","n_pitcher_cs_aa","n_init","rate_sbx","n_sb","n_cs","n_pk","n_bk","n_fb","n_plus","n_minus","net_attr_plus","net_attr_minus","r_primary_lead","r_secondary_lead","r_sec_minus_prim_lead","r_primary_lead_sbx","r_secondary_lead_sbx","r_sec_minus_prim_lead_sbx"
672282,"Detmers, Reid","LAA",2022,2022,"2B",-0.7006090888102912,-0.9898288834607106,513,0.021442495126705652,10,1,0,0,0,10,1,-2.939811810409728,-0.2503260593963224,"9.883460177","11.446048673","1.562588496","11.354","23.432454545","12.078454545"
663629,"Small, Ethan","MIL",2022,2022,"2B",0.0008433380521178399,,24,0,0,0,0,0,0,0,0,0.14893669026058923,-0.06432000000000004,"8.927666667","11.210190476","2.28252381",,,
595191,"Eickhoff, Jerad","PIT",2022,2022,"2B",0.0035429016223516314,,21,0,0,0,0,0,0,0,0,0.2194495081117584,-0.0896600000000001,"10.077111111","15.226333333","5.149222222",,,
643511,"Rogers, Tyler","SF",2022,2022,"2B",0.1703615135093005,0.03671623650037065,210,0.004761904761904762,1,0,0,0,0,1,0,2.0264865291547896,-0.5220795384925723,"10.139885572","13.04200995","2.902124378","11.968","21.26","9.292"
571901,"Loup, Aaron","LAA",2022,2022,"2B",0.1040141712887286,,209,0,0,0,0,0,0,0,0,2.587865856443642,-0.9190200000000004,"9.877489691","10.959314433","1.081824742",,,
571616,"Dermody, Matt","CHC",2022,2022,"2B",0.0002208728139904601,,1,0,0,0,0,0,0,0,0,0.011139364069952301,-0.00446,"11.908","11","-0.908",,,
665001,"Kelley, Trevor","MIL",2022,2022,"2B",0.05723336501144959,,111,0,0,0,0,0,0,0,0,1.2787318250572481,-0.4411400000000002,"8.8317","10.7431","1.9114",,,
641793,"Littell, Zack","SF",2022,2022,"2B",0.07163008316068446,,153,0,0,0,0,0,0,0,0,1.7267804158034223,-0.6082800000000002,"9.849992806","13.606748201","3.756755396",,,
425877,"Molina, Yadier","STL",2022,2022,"2B",-0.000423482705621085,,13,0,0,0,0,0,0,0,0,0.09278758647189463,-0.04218000000000003,"9.186","12.048916667","2.862916667",,,
676710,"Crawford, Kutter","BOS",2022,2022,"2B",0.20741670508341709,0.5588823242521824,254,0.031496062992125984,4,4,0,0,0,4,4,-3.0222901146582712,1.804166062255718,"10.216712","14.896012","4.6793","11.316375","20.73325","9.416875"
570666,"Cessa, Luis","CIN",2022,2022,"2B",-0.29489805353309134,-0.4421108158853546,260,0.011538461538461539,2,1,0,0,0,2,1,-0.14096240789314374,-0.5926790487876948,"10.156050847","14.101919492","3.945868644","11.765666667","23.122","11.356333333"
641582,"Foster, Matt","CWS",2022,2022,"2B",-0.019372424557714315,0.06095612014363136,168,0.005952380952380952,1,0,0,0,0,1,0,0.6239289779179942,-0.3203516003140295,"9.745056962","13.374582278","3.629525316","10.545","20.316","9.771"
671790,"Bolaños, Ronald","KC",2022,2022,"2B",0.10010995955327819,0.233413000178162,57,0.03508771929824561,0,2,0,0,0,0,2,-0.646056854433359,0.5096029565332226,"9.840854545","13.102309091","3.261454545","11.9725","19.0705","7.098"
543243,"Gray, Sonny","MIN",2022,2022,"2B",0.4030572883963275,0.12860005781365247,427,0.01639344262295082,7,0,1,0,0,7,1,0.14258575319330474,0.8323114172392587,"9.87548","13.68885","3.81337","11.029857143","20.458","9.428142857"
641914,"Neuse, Sheldon","OAK",2022,2022,"2B",-0.00040473435326842874,,4,0,0,0,0,0,0,0,0,0.02191632823365789,-0.010640000000000014,"12.83525","14.27975","1.4445",,,
670036,"Festa, Matt","SEA",2022,2022,"2B",0.17770321821326562,0.4199664043595965,154,0.032467532467532464,4,1,0,0,0,4,1,-1.1030244530304847,0.8851291307097008,"10.295284722","14.356381944","4.061097222","11.3178","20.4732","9.1554"
622268,"Walton, Donovan","SF",2022,2022,"2B",0.0013157159886874215,,6,0,0,0,0,0,0,0,0,0.06003857994343715,-0.023760000000000017,"10.933666667","14.3855","3.451833333",,,
519008,"McFarland, T.J.","STL",2022,2022,"2B",-0.03974907419057915,-0.05782537931476739,131,0.007633587786259542,1,0,0,0,0,1,0,0.6486973718227904,-0.3766412190114158,"9.894577586","10.87987931","0.985301724","11.519","21.038","9.519"
605177,"Chafin, Andrew","DET",2022,2022,"2B",-0.1503601970702757,-0.25694297246537784,204,0.00980392156862745,2,0,0,0,0,2,0,0.7037497548264496,-0.6469114400790344,"9.709062147","11.444079096","1.735016949","12.7055","25.019","12.3135"
672578,"Hernández, Carlos","KC",2022,2022,"2B",-0.09065341673692577,-0.16266194873247666,250,0.008,2,0,0,0,0,2,0,1.4929825109993289,-0.8649998198595341,"10.022457265","14.155987179","4.133529915","12.169","21.142","8.973"
502043,"Gibson, Kyle","PHI",2022,2022,"2B",0.741895434131961,0.4588443831520649,565,0.008849557522123894,2,3,1,0,0,2,4,3.4016639950872434,0.13680585581002766,"10.201762097","13.971314516","3.769552419","11.201","20.0638","8.8628"
517008,"Colomé, Alex","COL",2022,2022,"2B",-0.3843756287566037,-0.4879186285154234,156,0.03205128205128205,4,1,0,0,0,4,1,-2.238708489807281,0.14081348712189365,"10.354029851","14.545141791","4.19111194","11.2654","23.5528","12.2874"
663978,"Paddack, Chris","MIN",2022,2022,"2B",0.02833389073040391,,48,0,0,0,0,0,0,0,0,0.6230794536520199,-0.21396000000000015,"10.901628571","14.595085714","3.693457143",,,
650911,"Sánchez, Cristopher","PHI",2022,2022,"2B",-0.21133581802221937,-0.2133178837314997,140,0.014285714285714285,1,1,0,0,0,1,1,-0.4746568516210438,-0.2586765504400233,"10.459607692","12.214115385","1.754507692","11.071","24.0505","12.9795"
