"entity_id","entity_name","entity_code","team_id","total_pitches","total_pitches","total_pitches_empty","median_seconds_empty","total_pitches_onbase","median_seconds_empty","freq_hot","freq_warm","freq_cold"
650668,"Mejía, Humberto","Pit",109,190,190,108,14.064,82,14.064,0.3473684210526316,0.631578947368421,0.021052631578947368
592836,"Walker, Taijuan","Pit",121,1164,1164,818,14.105,346,14.105,0.43556701030927836,0.5335051546391752,0.030927835051546393
547942,"Kim, Kwang Hyun","Pit",138,873,873,546,14.142,327,14.142,0.3848797250859107,0.581901489117984,0.033218785796105384
676424,"Bettinger, Alec","Pit",158,89,89,56,14.163,33,14.163,0.42696629213483145,0.5617977528089888,0.011235955056179775
571912,"Maile, Luke","Pit",158,9,9,6,14.202,3,14.202,0.4444444444444444,0.5555555555555556,0
656212,"Barnes, Charlie","Pit",142,322,322,179,14.26,143,14.26,0.3447204968944099,0.6180124223602484,0.037267080745341616
606213,"Mercedes, Yermín","Pit",145,18,18,10,14.311,8,14.311,0.3333333333333333,0.6666666666666666,0
571510,"Boyd, Matthew","Pit",116,539,539,348,14.318,191,14.318,0.3803339517625232,0.5788497217068646,0.04081632653061224
666205,"Muller, Kyle","Pit",144,297,297,201,14.357,96,14.357,0.37373737373737376,0.6094276094276094,0.016835016835016835
664196,"Anderson, Tanner","Pit",134,30,30,19,14.371,11,14.371,0.43333333333333335,0.5333333333333333,0.03333333333333333
676596,"Fleming, Josh","Pit",139,761,761,482,14.383,279,14.383,0.3600525624178712,0.6202365308804205,0.01971090670170828
593372,"Martinez, Carlos","Pit",138,611,611,389,14.41,222,14.41,0.37315875613747956,0.5761047463175123,0.05073649754500818
657053,"Toussaint, Touki","Pit",144,399,399,275,14.415,124,14.415,0.41604010025062654,0.5639097744360902,0.020050125313283207
665645,"Castro, Kervin","Pit",137,93,93,42,14.426,51,14.426,0.25806451612903225,0.7204301075268817,0.021505376344086023
667463,"King, John","Pit",140,309,309,206,14.449,103,14.449,0.3851132686084142,0.6019417475728155,0.012944983818770227
676879,"Ashby, Aaron","Pit",158,247,247,169,14.521,78,14.521,0.3684210526315789,0.6072874493927125,0.024291497975708502
670056,"Baragar, Caleb","Pit",137,161,161,91,14.532,70,14.532,0.2981366459627329,0.6770186335403726,0.024844720496894408
676265,"Abbott, Cory","Pit",112,157,157,96,14.563,61,14.563,0.33121019108280253,0.6305732484076433,0.03821656050955414
592831,"Wade, Konner","Pit",110,116,116,77,14.578,39,14.578,0.3793103448275862,0.6120689655172413,0.008620689655172414
622491,"Castillo, Luis","Pit",113,1410,1410,943,14.585,467,14.585,0.3645390070921986,0.6099290780141844,0.02553191489361702
642028,"Rogers, Josh","Pit",120,243,243,170,14.587,73,14.587,0.3950617283950617,0.5843621399176955,0.0205761316872428
592866,"Williams, Trevor","Pit",121,667,667,412,14.607,255,14.607,0.3568215892053973,0.6056971514242878,0.037481259370314844
445926,"Chavez, Jesse","Pit",144,252,252,136,14.629,116,14.629,0.2976190476190476,0.6785714285714286,0.023809523809523808
607455,"Banda, Anthony","Pit",134,265,265,140,14.646,125,14.646,0.2792452830188679,0.6415094339622641,0.07924528301886792
669373,"Skubal, Tarik","Pit",116,1142,1142,786,14.744,356,14.744,0.36952714535901926,0.6164623467600701,0.014010507880910683
664045,"Eshelman, Thomas","Pit",110,218,218,142,14.777,76,14.777,0.3486238532110092,0.6238532110091743,0.027522935779816515
675912,"Lowther, Zac","Pit",110,276,276,162,14.831,114,14.831,0.32608695652173914,0.6557971014492754,0.018115942028985508
596001,"Junis, Jakob","Pit",118,301,301,202,14.839,99,14.839,0.3554817275747508,0.6245847176079734,0.019933554817275746
666619,"Santos, Gregory","Pit",137,29,29,21,14.876,8,14.876,0.3793103448275862,0.5862068965517241,0.034482758620689655
622072,"Wood, Alex","Pit",137,1023,1023,656,14.895,367,14.895,0.3333333333333333,0.6109481915933529,0.05571847507331378
645261,"Alcantara, Sandy","Pit",146,1272,1272,896,14.896,376,14.896,0.36163522012578614,0.5935534591194969,0.04481132075471698
641745,"Keller, Brad","Pit",118,1040,1040,633,14.923,407,14.923,0.3144230769230769,0.6596153846153846,0.025961538461538463
665621,"García, Rony","Pit",116,32,32,28,14.954,4,14.954,0.4375,0.5625,0
663734,"Neidert, Nick","Pit",146,264,264,165,14.96,99,14.96,0.3143939393939394,0.6174242424242424,0.06818181818181818
672582,"Zerpa, Angel","Pit",118,29,29,18,14.971,11,14.971,0.3103448275862069,0.5517241379310345,0.13793103448275862
658431,"Medina, Adonis","Pit",143,65,65,30,14.99,35,14.99,0.24615384615384617,0.7230769230769231,0.03076923076923077
456501,"Cueto, Johnny","Pit",137,842,842,520,15.007,322,15.007,0.333729216152019,0.6175771971496437,0.048693586698337295
461865,"Romine, Andrew","Pit",112,8,8,3,15.009,5,15.009,0.625,0.375,0
660906,"Pérez, Francisco","Pit",114,63,63,25,15.012,38,15.012,0.19047619047619047,0.7142857142857143,0.09523809523809523
642659,"Espinal, Raynel","Pit",111,16,16,12,15.039,4,15.039,0.3125,0.6875,0
676710,"Crawford, Kutter","Pit",111,20,20,13,15.042,7,15.042,0.3,0.65,0.05
663366,"Burrows, Beau","Pit",142,116,116,57,15.049,59,15.049,0.23275862068965517,0.7586206896551724,0.008620689655172414
667373,"Rondón, Angel","Pit",138,12,12,5,15.083,7,15.083,0.16666666666666666,0.8333333333333334,0
675911,"Strider, Spencer","Pit",144,13,13,11,15.085,2,15.085,0.38461538461538464,0.6153846153846154,0
669212,"Morgan, Eli","Pit",114,623,623,444,15.153,179,15.153,0.33386837881219905,0.6420545746388443,0.024077046548956663
664129,"Hartlieb, Geoff","Pit",121,105,105,41,15.181,64,15.181,0.24761904761904763,0.7142857142857143,0.0380952380952381
476454,"Betances, Dellin","Pit",121,11,11,3,15.195,8,15.195,0.09090909090909091,0.9090909090909091,0
664353,"Urquidy, José","Pit",117,697,697,509,15.206,188,15.206,0.34433285509325684,0.6284074605451937,0.027259684361549498
571945,"Mikolas, Miles","Pit",138,329,329,211,15.26,118,15.26,0.3069908814589666,0.6717325227963525,0.02127659574468085
571951,"Mitchell, Bryan","Pit",146,29,29,15,15.294,14,15.294,0.2413793103448276,0.6551724137931034,0.10344827586206896
677960,"Weathers, Ryan","Pit",135,769,769,558,15.294,211,15.294,0.3368010403120936,0.6345903771131339,0.02860858257477243
621107,"Eflin, Zach","Pit",143,708,708,501,15.303,207,15.303,0.3177966101694915,0.6398305084745762,0.0423728813559322
606162,"Ramírez, Yefry","Pit",119,8,8,8,15.313,,15.313,0.375,0.625,0
621259,"Koerner, Brody","Pit",147,33,33,13,15.323,20,15.323,0.18181818181818182,0.7272727272727273,0.09090909090909091
571927,"Matz, Steven","Pit",141,1201,1201,791,15.359,410,15.359,0.302248126561199,0.6677768526228143,0.02997502081598668
608566,"Márquez, Germán","Pit",115,1248,1248,813,15.37,435,15.37,0.29086538461538464,0.6794871794871795,0.029647435897435896
607067,"Rea, Colin","Pit",158,43,43,28,15.371,15,15.371,0.2558139534883721,0.6976744186046512,0.046511627906976744
605200,"Davies, Zach","Pit",112,1263,1263,777,15.375,486,15.375,0.2676167854315123,0.6967537608867775,0.035629453681710214
656529,"Hentges, Sam","Pit",114,558,558,331,15.391,227,15.391,0.25089605734767023,0.7114695340501792,0.03763440860215054
672710,"Contreras, Roansy","Pit",134,18,18,7,15.393,11,15.393,0.1111111111111111,0.8888888888888888,0
592767,"Smyly, Drew","Pit",144,896,896,667,15.429,229,15.429,0.3392857142857143,0.6294642857142857,0.03125
670955,"Uceta, Edwin","Pit",119,149,149,87,15.434,62,15.434,0.2684563758389262,0.6510067114093959,0.08053691275167785
505447,"Dickson, Brandon","Pit",138,19,19,12,15.44,7,15.44,0.10526315789473684,0.8947368421052632,0
656686,"Martin, Corbin","Pit",109,156,156,76,15.44,80,15.44,0.22435897435897437,0.7564102564102564,0.019230769230769232
680704,"Sandlin, Nick","Pit",114,312,312,170,15.454,142,15.454,0.2403846153846154,0.6891025641025641,0.07051282051282051
664139,"Gibaut, Ian","Pit",142,37,37,28,15.455,9,15.455,0.2972972972972973,0.7027027027027027,0
657277,"Webb, Logan","Pit",137,1045,1045,724,15.456,321,15.456,0.3043062200956938,0.662200956937799,0.03349282296650718
502624,"Anderson, Chase","Pit",143,398,398,251,15.485,147,15.485,0.27638190954773867,0.6608040201005025,0.06281407035175879
663738,"Lynch IV, Daniel","Pit",118,550,550,322,15.498,228,15.498,0.2581818181818182,0.7218181818181818,0.02
676886,"Beasley, Jeremy","Pit",141,81,81,34,15.507,47,15.507,0.14814814814814814,0.8271604938271605,0.024691358024691357
666129,"Garrett, Braxton","Pit",146,265,265,136,15.528,129,15.528,0.22641509433962265,0.7169811320754716,0.05660377358490566
663554,"Mize, Casey","Pit",116,1129,1129,704,15.562,425,15.562,0.26660761736049604,0.7156775907883083,0.01771479185119575
656794,"Newcomb, Sean","Pit",144,300,300,151,15.564,149,15.564,0.21,0.7533333333333333,0.03666666666666667
664337,"Yajure, Miguel","Pit",134,110,110,76,15.568,34,15.568,0.3,0.6181818181818182,0.08181818181818182
605347,"López, Jorge","Pit",110,1003,1003,631,15.572,372,15.572,0.27018943170488535,0.6859421734795613,0.04386839481555334
571578,"Corbin, Patrick","Pit",120,1203,1203,802,15.572,401,15.572,0.28595178719867,0.6974231088944306,0.01662510390689942
595263,"Jannis, Mickey","Pit",110,41,41,19,15.574,22,15.574,0.12195121951219512,0.8780487804878049,0
502327,"Santiago, Héctor","Pit",136,225,225,121,15.575,104,15.575,0.22666666666666666,0.72,0.05333333333333334
622786,"Tinoco, Jesus","Pit",115,11,11,6,15.582,5,15.582,0.09090909090909091,0.6363636363636364,0.2727272727272727
642092,"Smith, Riley","Pit",109,505,505,299,15.611,206,15.611,0.2514851485148515,0.7049504950495049,0.04356435643564356
669674,"Long, Sam","Pit",137,329,329,218,15.627,111,15.627,0.2765957446808511,0.6838905775075987,0.03951367781155015
622554,"Domínguez, Seranthony","Pit",143,6,6,6,15.628,,15.628,0.3333333333333333,0.6666666666666666,0
608344,"Irvin, Cole","Pit",133,1149,1149,739,15.637,410,15.637,0.26370757180156656,0.7084421235857267,0.0278503046127067
656849,"Peterson, David","Pit",121,505,505,341,15.641,164,15.641,0.2811881188118812,0.689108910891089,0.0297029702970297
643230,"Brault, Steven","Pit",134,220,220,118,15.643,102,15.643,0.21363636363636362,0.7454545454545455,0.04090909090909091
592314,"Foltynewicz, Mike","Pit",140,1034,1034,676,15.649,358,15.649,0.27079303675048355,0.7137330754352031,0.015473887814313346
641927,"Ober, Bailey","Pit",142,662,662,453,15.716,209,15.716,0.27794561933534745,0.6933534743202417,0.028700906344410877
518435,"Barreda, Manny","Pit",110,18,18,10,15.72,8,15.72,0.2222222222222222,0.7777777777777778,0
676477,"Whitlock, Garrett","Pit",111,511,511,303,15.742,208,15.742,0.25048923679060664,0.7181996086105675,0.03131115459882583
572143,"Smith, Burch","Pit",133,322,322,181,15.745,141,15.745,0.2453416149068323,0.717391304347826,0.037267080745341616
605240,"Fry, Jace","Pit",145,58,58,37,15.746,21,15.746,0.22413793103448276,0.7758620689655172,0
641632,"Greene, Conner","Pit",110,179,179,82,15.753,97,15.753,0.16759776536312848,0.7653631284916201,0.0670391061452514
621057,"Garza, Justin","Pit",114,243,243,138,15.754,105,15.754,0.24279835390946503,0.7407407407407407,0.01646090534979424
643377,"Jax, Griffin","Pit",142,599,599,437,15.755,162,15.755,0.2838063439065108,0.6911519198664441,0.025041736227045076
640464,"Stewart, Kohl","Pit",112,114,114,85,15.76,29,15.76,0.2894736842105263,0.6754385964912281,0.03508771929824561
607644,"Means, John","Pit",110,1041,1041,769,15.813,272,15.813,0.276657060518732,0.6983669548511047,0.024975984630163303
593334,"Germán, Domingo","Pit",147,680,680,488,15.817,192,15.817,0.27205882352941174,0.6720588235294118,0.05588235294117647
660813,"Graterol, Brusdar","Pit",119,224,224,100,15.828,124,15.828,0.12946428571428573,0.8482142857142857,0.022321428571428572
605288,"Houser, Adrian","Pit",158,1102,1102,724,15.83,378,15.83,0.26497277676951,0.6896551724137931,0.045372050816696916
592288,"Emanuel, Kent","Pit",117,123,123,83,15.833,40,15.833,0.22764227642276422,0.7560975609756098,0.016260162601626018
646242,"Díaz, Jhonathan","Pit",108,112,112,72,15.859,40,15.859,0.24107142857142858,0.7053571428571429,0.05357142857142857
622608,"Senzatela, Antonio","Pit",115,1116,1116,685,15.877,431,15.877,0.2517921146953405,0.7195340501792115,0.02867383512544803
676606,"Margevicius, Nick","Pit",136,115,115,66,15.88,49,15.88,0.21739130434782608,0.7478260869565218,0.034782608695652174
658648,"Avila, Pedro","Pit",135,37,37,21,15.883,16,15.883,0.13513513513513514,0.8378378378378378,0.02702702702702703
605151,"Bradley, Archie","Pit",143,412,412,242,15.892,170,15.892,0.22815533980582525,0.720873786407767,0.050970873786407765
641384,"Bostick, Akeem","Pit",121,8,8,8,15.916,,15.916,0.25,0.75,0
628452,"Iglesias, Raisel","Pit",108,427,427,272,15.927,155,15.927,0.22950819672131148,0.7236533957845434,0.0468384074941452
664714,"Newsome, Ljay","Pit",136,107,107,64,15.928,43,15.928,0.18691588785046728,0.794392523364486,0.018691588785046728
677976,"Dobnak, Randy","Pit",142,365,365,249,15.934,116,15.934,0.2410958904109589,0.736986301369863,0.021917808219178082
641703,"Honeywell, Brent","Pit",139,33,33,27,15.939,6,15.939,0.2727272727272727,0.696969696969697,0.030303030303030304
571676,"Frankoff, Seth","Pit",109,106,106,55,15.944,51,15.944,0.20754716981132076,0.7547169811320755,0.03773584905660377
453192,"Miller, Andrew","Pit",138,313,313,185,15.957,128,15.957,0.2364217252396166,0.7220447284345048,0.04153354632587859
467008,"Strop, Pedro","Pit",112,23,23,14,15.98,9,15.98,0.21739130434782608,0.782608695652174,0
657508,"Baumann, Mike","Pit",110,88,88,54,15.99,34,15.99,0.2840909090909091,0.7045454545454546,0.011363636363636364
472551,"Abad, Fernando","Pit",110,147,147,51,16.029,96,16.029,0.11564625850340136,0.8639455782312925,0.02040816326530612
641778,"Lauer, Eric","Pit",158,884,884,641,16.031,243,16.031,0.2895927601809955,0.6606334841628959,0.049773755656108594
571735,"Hale, David","Pit",143,208,208,146,16.035,62,16.035,0.21634615384615385,0.75,0.03365384615384615
642233,"Yardley, Eric","Pit",158,168,168,71,16.037,97,16.037,0.13690476190476192,0.8511904761904762,0.011904761904761904
624427,"Gonsalves, Stephen","Pit",111,32,32,7,16.037,25,16.037,0.03125,0.9375,0.03125
641482,"Cortes, Nestor","Pit",147,703,703,496,16.043,207,16.043,0.27453769559032715,0.6927453769559033,0.032716927453769556
672282,"Detmers, Reid","Pit",108,163,163,95,16.046,68,16.046,0.19631901840490798,0.7668711656441718,0.03680981595092025
607229,"Gsellman, Robert","Pit",121,188,188,96,16.052,92,16.052,0.18617021276595744,0.7606382978723404,0.05319148936170213
669211,"Akin, Keegan","Pit",110,780,780,496,16.065,284,16.065,0.22948717948717948,0.7384615384615385,0.03205128205128205
674944,"Guenther, Sean","Pit",146,156,156,66,16.074,90,16.074,0.10897435897435898,0.8397435897435898,0.05128205128205128
656353,"Davidson, Tucker","Pit",144,129,129,87,16.083,42,16.083,0.21705426356589147,0.7286821705426356,0.05426356589147287
596049,"Morimando, Shawn","Pit",146,89,89,51,16.101,38,16.101,0.23595505617977527,0.7528089887640449,0.011235955056179775
621111,"Buehler, Walker","Pit",119,1411,1411,942,16.102,469,16.102,0.23671155209071582,0.7406094968107725,0.022678951098511695
672851,"Adon, Joan","Pit",120,44,44,32,16.12,12,16.12,0.13636363636363635,0.8636363636363636,0
605164,"Bundy, Dylan","Pit",108,713,713,493,16.121,220,16.121,0.2314165497896213,0.7279102384291725,0.04067321178120617
600944,"Paulino, David","Pit",143,16,16,10,16.123,6,16.123,0.1875,0.8125,0
666120,"Anderson, Ian","Pit",144,988,988,682,16.131,306,16.131,0.26417004048583,0.6983805668016194,0.03744939271255061
571948,"Milner, Hoby","Pit",158,194,194,126,16.141,68,16.141,0.2422680412371134,0.7422680412371134,0.015463917525773196
595191,"Eickhoff, Jerad","Pit",121,161,161,98,16.149,63,16.149,0.2360248447204969,0.6956521739130435,0.06832298136645963
669459,"Nelson, Kyle","Pit",114,84,84,40,16.154,44,16.154,0.16666666666666666,0.8333333333333334,0
656290,"Carlton, Drew","Pit",116,33,33,13,16.189,20,16.189,0.12121212121212122,0.8181818181818182,0.06060606060606061
681806,"Wantz, Andrew","Pit",108,222,222,114,16.216,108,16.216,0.18018018018018017,0.7747747747747747,0.04504504504504504
519141,"Pomeranz, Drew","Pit",135,210,210,143,16.228,67,16.228,0.15714285714285714,0.8095238095238095,0.03333333333333333
669169,"Heasley, Jonathan","Pit",118,123,123,76,16.232,47,16.232,0.17886178861788618,0.8048780487804879,0.016260162601626018
657093,"Watkins, Spenser","Pit",110,432,432,269,16.244,163,16.244,0.20601851851851852,0.7546296296296297,0.03935185185185185
622503,"Crismatt, Nabil","Pit",135,612,612,363,16.246,249,16.246,0.21405228758169934,0.7679738562091504,0.017973856209150325
669456,"Bieber, Shane","Pit",114,683,683,457,16.252,226,16.252,0.22693997071742314,0.7115666178623719,0.06149341142020498
518774,"Harvey, Matt","Pit",110,1004,1004,640,16.259,364,16.259,0.19621513944223107,0.7609561752988048,0.04282868525896414
596295,"Gomber, Austin","Pit",115,863,863,577,16.259,286,16.259,0.20278099652375434,0.7624565469293163,0.03476245654692932
570632,"Ureña, José","Pit",116,776,776,482,16.262,294,16.262,0.18943298969072164,0.7680412371134021,0.04252577319587629
605276,"Hess, David","Pit",139,155,155,84,16.271,71,16.271,0.1870967741935484,0.7548387096774194,0.05806451612903226
663574,"Santillan, Tony","Pit",113,366,366,220,16.273,146,16.273,0.20218579234972678,0.7431693989071039,0.0546448087431694
607468,"Blandino, Alex","Pit",113,36,36,14,16.275,22,16.275,0.1388888888888889,0.8611111111111112,0
664789,"Tom, Ka'ai","Pit",134,11,11,8,16.288,3,16.288,0.36363636363636365,0.6363636363636364,0
663992,"Lovelady, Richard","Pit",118,147,147,90,16.29,57,16.29,0.16326530612244897,0.782312925170068,0.05442176870748299
608379,"Wacha, Michael","Pit",139,771,771,527,16.308,244,16.308,0.23476005188067445,0.7224383916990921,0.042801556420233464
476594,"Stock, Robert","Pit",121,77,77,46,16.312,31,16.312,0.18181818181818182,0.7792207792207793,0.03896103896103896
657006,"Steele, Justin","Pit",112,453,453,249,16.314,204,16.314,0.17660044150110377,0.7880794701986755,0.03532008830022075
665620,"García, Deivi","Pit",147,73,73,48,16.325,25,16.325,0.1917808219178082,0.7397260273972602,0.0684931506849315
650959,"Diplán, Marcos","Pit",110,240,240,150,16.327,90,16.327,0.2125,0.7166666666666667,0.07083333333333333
642083,"Slegers, Aaron","Pit",108,241,241,142,16.331,99,16.331,0.16182572614107885,0.8091286307053942,0.029045643153526972
448179,"Hill, Rich","Pit",121,1164,1164,779,16.341,385,16.341,0.24054982817869416,0.7104810996563574,0.04896907216494845
605154,"Brebbia, John","Pit",137,134,134,72,16.344,62,16.344,0.1865671641791045,0.7761194029850746,0.03731343283582089
667465,"Fletcher, Aaron","Pit",136,42,42,18,16.346,24,16.346,0.047619047619047616,0.9523809523809523,0
502239,"Cahill, Trevor","Pit",134,305,305,188,16.347,117,16.347,0.22950819672131148,0.7344262295081967,0.036065573770491806
596133,"Weaver, Luke","Pit",109,475,475,324,16.35,151,16.35,0.2336842105263158,0.7305263157894737,0.035789473684210524
605513,"Turnbull, Spencer","Pit",116,345,345,226,16.364,119,16.364,0.21159420289855072,0.7217391304347827,0.06666666666666667
605138,"Benjamin, Wes","Pit",140,201,201,123,16.371,78,16.371,0.19900497512437812,0.7910447761194029,0.009950248756218905
664682,"Meisinger, Ryan","Pit",112,63,63,30,16.374,33,16.374,0.047619047619047616,0.9047619047619048,0.047619047619047616
664157,"Bergen, Travis","Pit",141,91,91,45,16.377,46,16.377,0.12087912087912088,0.8461538461538461,0.03296703296703297
664285,"Valdez, Framber","Pit",117,1001,1001,650,16.377,351,16.377,0.24975024975024976,0.7082917082917083,0.04195804195804196
501985,"Minor, Mike","Pit",118,1173,1173,820,16.391,353,16.391,0.2318840579710145,0.7050298380221653,0.06308610400682012
605242,"Fulmer, Michael","Pit",116,526,526,285,16.405,241,16.405,0.1596958174904943,0.7699619771863118,0.07034220532319392
621261,"Oswalt, Corey","Pit",121,57,57,36,16.405,21,16.405,0.17543859649122806,0.7719298245614035,0.05263157894736842
657140,"Wright, Kyle","Pit",144,65,65,24,16.412,41,16.412,0.1076923076923077,0.8,0.09230769230769231
502179,"Espino, Paolo","Pit",120,836,836,574,16.427,262,16.427,0.2236842105263158,0.7416267942583732,0.034688995215311005
594311,"Gustave, Jandel","Pit",158,135,135,55,16.431,80,16.431,0.08148148148148149,0.8592592592592593,0.05925925925925926
663903,"Singer, Brady","Pit",118,1111,1111,664,16.433,447,16.433,0.18901890189018902,0.7605760576057605,0.050405040504050404
573062,"Northcraft, Aaron","Pit",135,62,62,30,16.436,32,16.436,0.0967741935483871,0.8709677419354839,0.03225806451612903
641771,"Kuhl, Chad","Pit",134,705,705,416,16.453,289,16.453,0.18156028368794327,0.7460992907801418,0.07234042553191489
676617,"O'Brien, Riley","Pit",113,21,21,14,16.454,7,16.454,0.19047619047619047,0.8095238095238095,0
573668,"Minaya, Juan","Pit",142,269,269,167,16.482,102,16.482,0.22676579925650558,0.7286245353159851,0.04460966542750929
624522,"Thompson, Keegan","Pit",112,423,423,216,16.492,207,16.492,0.1607565011820331,0.7848699763593381,0.054373522458628844
519043,"Moore, Matt","Pit",143,569,569,374,16.496,195,16.496,0.2126537785588752,0.7557117750439367,0.03163444639718805
661563,"Gil, Luis","Pit",147,237,237,154,16.5,83,16.5,0.1940928270042194,0.759493670886076,0.046413502109704644
664141,"Brubaker, JT","Pit",134,848,848,571,16.503,277,16.503,0.2016509433962264,0.7370283018867925,0.06132075471698113
592145,"Biddle, Jesse","Pit",144,90,90,31,16.509,59,16.509,0.15555555555555556,0.8111111111111111,0.03333333333333333
657610,"Hildenberger, Trevor","Pit",121,31,31,12,16.53,19,16.53,0.12903225806451613,0.8387096774193549,0.03225806451612903
