"player_id","entity_name","team_name","start_year","end_year","runner_runs_tot","runner_runs_XB","runner_runs_SBX","N_runner_moved","runner_runs_XB_swipe","runner_runs_XB_snipe","runner_runs_XB_freeze","N_runner_moved_XB","runner_runs_SB2","runner_runs_SB3","simple_stolen_on_running_act_SB2","simple_stolen_on_running_act_SB3","N_runner_moved_SBX"
516782,"Marte, Starling","OAK",2021,2021,8.711596356854498,3.4067333543642224,5.304863002490276,94,4.746688499715924,-0.8035327427443136,-0.5364224026073888,53,5.074924501216847,0.22993850127343327,26.826811600409933,2.01980452245877,41
607208,"Turner, Trea","LAD",2021,2021,7.379385228362919,3.891643631318849,3.48774159704407,101,5.532486653440613,0,-1.6408430221217658,69,2.4379914509302107,1.0497501461138579,13.445235032555685,4.914402682453939,32
593160,"Merrifield, Whit","KC",2021,2021,6.029066793853023,0.8557571475256055,5.173309646327417,110,3.906163859260954,-0.8149074425517882,-2.23549926918356,69,2.3969083258304194,2.7764013204969937,12.49713330678875,14.65936987862859,41
606132,"Tapia, Raimel","COL",2021,2021,5.508293943799325,4.486952878263724,1.0213410655356017,83,5.465961567388414,0,-0.9790086891246887,57,0.887036108796547,0.13430495673905474,9.061124192235122,0.25935664520029866,26
595879,"Báez, Javier","NYM",2021,2021,5.224693029276705,3.3968143682998804,1.8278786609768245,52,3.898048114825225,0,-0.5012337465253456,33,0.8633010327735918,0.9645776282032328,5.494264065921043,4.559429919205628,19
665487,"Tatis Jr., Fernando","SD",2021,2021,5.188776649036125,2.750663374621083,2.4381132744150418,62,3.483828898889414,0,-0.7331655242683314,42,2.244890503837271,0.19322277057777093,10.375451931207731,1.9119651968993523,20
665862,"Chisholm Jr., Jazz","MIA",2021,2021,5.131777069881199,4.091937139305538,1.0398399305756603,76,5.409023623361663,-0.8232977739908574,-0.49378871006526776,46,0.6150810103574662,0.4247589202181936,8.373106138784886,3.1741339643303648,30
669242,"Edman, Tommy","STL",2021,2021,4.968289545850229,3.248921687492192,1.7193678583580374,103,6.957640587208185,-2.398792973440825,-1.3099259262751664,76,1.866527448071693,-0.14715958971365628,10.488962203368839,0.07004763158714969,27
462101,"Andrus, Elvis","OAK",2021,2021,4.902861032882999,3.866500531215283,1.0363605016677162,64,4.700463594978308,0,-0.8339630637630245,53,0.6262192852937527,0.41014121637396345,2.3932926912341514,1.776979001217093,11
642708,"Rosario, Amed","CLE",2021,2021,4.7160054699447915,2.777532749197455,1.938472720747337,72,5.951842219114106,-2.358539978586364,-0.8157694913302826,60,2.091693120194629,-0.15322039944729163,8.160376271415107,-1.0296909038567146,12
608070,"Ramírez, José","CLE",2021,2021,4.421844195637113,2.413474555440227,2.008369640196886,81,4.719655751394615,-1.5460281179197342,-0.7601530780346544,56,1.1830845336801405,0.8252851065167455,8.782514912555918,3.952687727470438,25
595281,"Kiermaier, Kevin","TB",2021,2021,4.188463245143215,4.920552349280836,-0.7320891041376214,49,5.205603608267694,0,-0.2850512589868575,39,-0.8623116824085463,0.13022257827092454,-1.0279754976478457,0.4605054589507337,10
645277,"Albies, Ozzie","ATL",2021,2021,4.157512929393423,3.1875301648039955,0.9699827645894279,77,4.95876324034682,-0.758058228403618,-1.0131748471392052,58,0.8953181539427644,0.07466461064666347,6.426138237468314,-0.06348953499623675,19
666182,"Bichette, Bo","TOR",2021,2021,3.877494896295342,0.8814322939100627,2.996062602385279,75,3.8743890823741958,-0.7509989692586337,-2.2419578192054987,51,2.797809269401171,0.19825333298410813,12.370183181128798,1.8539431860354716,24
571740,"Hamilton, Billy","CWS",2021,2021,3.8046778754713984,2.312702631624597,1.4919752438468017,29,2.3840828723408483,0,-0.07138024071625111,21,0.3373497734735711,1.1546254703732308,1.3186737212422068,5.732615201688002,8
621035,"Taylor, Chris","LAD",2021,2021,3.6492997455576486,2.286607909577476,1.3626918359801723,54,3.318829297673245,0,-1.0322213880957694,42,1.7540973133328792,-0.39140547735270653,6.70056579611037,-1.0301725939684672,12
641313,"Anderson, Tim","CWS",2021,2021,3.5421394611018227,3.7121573588135792,-0.1700178977117564,81,4.979325444715023,0,-1.2671680859014427,60,-0.40328646111750394,0.23326856340574686,2.7260245012007474,0.8103944761139416,21
670032,"Lopez, Nicky","KC",2021,2021,3.3544658067405244,1.923642732592803,1.4308230741477213,61,4.227571421554073,-0.7961903953090239,-1.5077382936522463,45,0.7991944211768394,0.6316286529708814,2.0169588741211206,4.155721218537648,16
500743,"Rojas, Miguel","MIA",2021,2021,3.3141374924235,2.0202947464429255,1.2938427459805741,59,3.163146310876721,0,-1.1428515644337967,44,0.6152629980738532,0.6785797479067208,3.3489576621438615,3.10617264326973,15
663656,"Tucker, Kyle","HOU",2021,2021,3.281438167563479,1.4214064698842654,1.860031697679214,57,3.2019321751856222,-0.7624765218648675,-1.018049183436488,40,1.773270906044385,0.08676079163482882,9.423274910296866,0.22753894515058967,17
664702,"Straw, Myles","CLE",2021,2021,3.245141001511415,1.4921122483776892,1.7530287531337256,90,4.221561425776527,-1.5987787744831765,-1.1306704029156622,53,1.3334354305327263,0.4195933226009988,11.721218708159988,2.9135259107964564,37
621028,"Newman, Kevin","PIT",2021,2021,3.2067165474481816,2.860845007028086,0.3458715404200957,47,4.221872696314755,0,-1.3610276892866682,41,0.4123602072087389,-0.06648866678864332,1.1689777777785428,-0.5045913685133833,6
543939,"Wong, Kolten","MIL",2021,2021,3.201878397286702,1.9184443081084734,1.2834340891782285,62,4.423321172245861,-1.6043554109043978,-0.9005214532329878,47,1.1957301762098347,0.08770391296839421,6.086834720611591,0.1955540705198696,15
596103,"Slater, Austin","SF",2021,2021,3.1468471380310756,1.186512625151931,1.960334512879145,34,1.9808685280146805,0,-0.7943559028627493,23,1.831631458857765,0.1287030540213797,7.974445042984065,0.47005300626279073,11
