"player_id","player_name","team_name","start_year","end_year","key_target_base","runs_stolen_on_running_act","n_init","rate_sbx","n_sb","n_cs","n_pk","n_bk","n_fb","n_plus","n_minus","net_act_plus","net_act_minus","r_primary_lead","r_secondary_lead","r_sec_minus_prim_lead","r_primary_lead_sbx","r_secondary_lead_sbx","r_sec_minus_prim_lead_sbx"
680777,"Jeffers, Ryan","MIN",2020,2020,"All",0.0023896782815366144,73,0,0,0,0,0,0,0,0,-0.43393294739482524,0.198169483912226,"11.152957746","14.251042254","3.098084507",,,
543309,"Higashioka, Kyle","NYY",2020,2020,"All",0.20276362256926148,29,0,0,0,0,1,0,1,0,0.8704660391658029,0.06371203274689091,"11.444","14.285724138","2.841724138",,,
669087,"Huff, Sam","TEX",2020,2020,"All",-0.010672146173666963,40,0,0,0,0,0,0,0,0,-0.20595497771235302,0.0678196652640081,"11.507162162","15.122891892","3.61572973",,,
571602,"Davidson, Matt","CIN",2020,2020,"All",-0.0018097173317397474,28,0,0,0,0,0,0,0,0,-0.12753279751821,0.0526596492708939,"11.870142857","14.815","2.944857143",,,
475253,"Smoak, Justin","SF",2020,2020,"All",0.034404276487675016,199,0,0,0,0,0,0,0,0,-1.2733849289781594,0.6424028050740153,"12.233994924","13.847203046","1.613208122",,,
435522,"Walker, Neil","PHI",2020,2020,"All",-0.08640841793942294,63,0,0,0,0,0,0,0,0,-0.7860759824869006,0.1573483967954603,"10.567885246","14.989081967","4.421196721",,,
572073,"Rickard, Joey","SF",2020,2020,"All",-0.002216890281812229,17,0,0,0,0,0,0,0,0,-0.0488182441927819,0.01677057457054256,"12.742058824","16.120411765","3.378352941",,,
656537,"Hill, Derek","DET",2020,2020,"All",0.021516621308045186,23,0,0,0,0,0,0,0,0,-0.08241026932343891,0.08444150038385104,"11.081636364","14.508045455","3.426409091",,,
595978,"Hedges, Austin","CLE",2020,2020,"All",-0.48468832522658667,122,0.00819672131147541,0,1,0,0,0,0,1,-0.9734262156499949,-0.6444512935479728,"10.744470085","14.678205128","3.933735043","9.796","17.493","7.697"
647304,"Naylor, Josh","CLE",2020,2020,"All",0.167812697115905,168,0.005952380952380952,1,0,0,0,0,1,0,-0.32839464118137507,0.5188702785604001,"10.97830625","13.53101875","2.5527125","10.075","26.944","16.869"
595284,"Knapp, Andrew","PHI",2020,2020,"All",-0.13140976347528013,167,0,0,0,0,0,0,0,0,-1.636911152842865,0.43549437131842855,"10.394820988","14.129969136","3.735148148",,,
543829,"Strange-Gordon, Dee","SEA",2020,2020,"All",-0.3099172731201329,155,0.03225806451612903,3,2,0,0,0,3,2,1.9061701414433254,-1.5358917809084391,"13.109518797","17.324526316","4.215007519","12.20925","24.3045","12.09525"
