"player_id","player_name","team_name","start_year","end_year","key_target_base","runs_stolen_on_running_act","n_init","rate_sbx","n_sb","n_cs","n_pk","n_bk","n_fb","n_plus","n_minus","net_act_plus","net_act_minus","r_primary_lead","r_secondary_lead","r_sec_minus_prim_lead","r_primary_lead_sbx","r_secondary_lead_sbx","r_sec_minus_prim_lead_sbx"
660670,"Acuña Jr., Ronald","ATL",2024,2024,"All",0.10649303237940465,477,0.033542976939203356,14,2,4,1,1,16,6,10.7923460199895,-4.559947048041102,"12.253758025","16.094595062","3.840837037","12.7071875","24.22","11.5128125"
605131,"Barnes, Austin","LAD",2024,2024,"All",0.3351495998169027,231,0.012987012987012988,3,0,0,0,0,3,0,0.15574601251246822,0.6755564384764646,"12.058844444","15.504306667","3.445462222","11.974","27.0155","15.0415"
669357,"Gorman, Nolan","STL",2024,2024,"All",-0.38574340096795734,433,0.011547344110854504,4,1,1,0,0,4,2,-0.7085832379931413,-0.5422816741540624,"11.490881643","15.014615942","3.5237343","12.7842","28.16","15.3758"
667452,"Julks, Corey","CWS",2024,2024,"All",0.02411301513273237,293,0.017064846416382253,4,1,0,0,0,4,1,0.5764522607233573,-0.2026165266932061,"11.711835165","15.053432234","3.34159707","11.7354","22.6468","10.9114"
606192,"Hernández, Teoscar","LAD",2024,2024,"All",-0.17134102441593746,870,0.01264367816091954,9,2,1,1,0,10,3,0.03495600128552967,-0.3962938326067647,"12.356473236","17.175457421","4.818984185","10.947818182","23.891181818","12.943363636"
592348,"Goodrum, Niko","LAA",2024,2024,"All",0.16484917233058372,38,0.02631578947368421,1,0,0,0,0,1,0,0.5391209402986908,0.12672218726854556,"12.223081081","15.385864865","3.162783784","11.937","23.312","11.375"
621035,"Taylor, Chris","LAD",2024,2024,"All",0.5122810153515408,319,0.009404388714733543,3,0,0,0,1,4,0,0.49856352370769336,0.9168184680222271,"12.617182131","15.685835052","3.068652921","14.163333333","26.859","12.695666667"
644433,"Tromp, Chadwick","ATL",2024,2024,"All",-0.07997121364246024,95,0,0,0,0,0,0,0,0,-0.9107474512919292,0.22706283692427864,"11.484484211","14.643431579","3.158947368",,,
666969,"García, Adolis","TEX",2024,2024,"All",-1.9892959084447615,718,0.01532033426183844,6,5,1,0,0,6,6,-1.7281301578537471,-3.6525997263866903,"10.392639824","14.188800878","3.796161054","10.223727273","20.140909091","9.917181818"
457705,"McCutchen, Andrew","PIT",2024,2024,"All",-1.3967450055140542,874,0.003432494279176201,1,2,0,1,0,2,2,-8.602034733824214,0.7192487583350861,"11.433845238","15.668807143","4.234961905","12.238","25.412","13.174"
641680,"Heim, Jonah","TEX",2024,2024,"All",-0.9440724375756238,483,0.002070393374741201,0,1,0,0,0,0,1,-6.034116808390124,0.5838909424497805,"9.977591579","14.320341053","4.342749474","8.629","12.2","3.571"
