"player_id","player_name","team_name","start_year","end_year","key_target_base","runs_stolen_on_running_act","n_init","rate_sbx","n_sb","n_cs","n_pk","n_bk","n_fb","n_plus","n_minus","net_act_plus","net_act_minus","r_primary_lead","r_secondary_lead","r_sec_minus_prim_lead","r_primary_lead_sbx","r_secondary_lead_sbx","r_sec_minus_prim_lead_sbx"
621043,"Correa, Carlos","MIN",2024,2024,"All",-0.6159833793524447,628,0,0,0,0,0,0,0,0,-7.062855256375859,1.7701948264949487,"10.141272431","13.856688418","3.715415987",,,
669911,"Toglia, Michael","COL",2024,2024,"All",0.34179606586064826,489,0.014314928425357873,7,0,1,0,0,7,1,0.17746323794981556,0.680674262823741,"13.033090713","15.626423326","2.593332613","13.315285714","27.528142857","14.212857143"
518692,"Freeman, Freddie","LAD",2024,2024,"All",-0.052378273455263843,1009,0.008919722497522299,7,2,0,2,0,9,2,-2.9988157931686117,1.2164108559521303,"13.238225367","18.212797694","4.974572327","12.836888889","27.723333333","14.886444444"
621438,"Taylor, Tyrone","NYM",2024,2024,"All",0.7983920565936196,484,0.024793388429752067,10,2,0,0,0,10,2,4.924362604344642,-0.4144010317229129,"12.008513274","15.634294248","3.625780973","13.071583333","25.628583333","12.557"
687597,"Beck, Jordan","COL",2024,2024,"All",0.2896847635909796,194,0.030927835051546393,5,1,0,0,0,5,1,2.3865287574992085,-0.41693552868636047,"11.976232955","17.012534091","5.036301136","12.746666667","24.051","11.304333333"
527038,"Flores, Wilmer","SF",2024,2024,"All",-0.22838713384031062,281,0,0,0,0,0,0,0,0,-2.9145401510746094,0.7878242141658032,"11.79231769","13.997483755","2.205166065",,,
607043,"Nimmo, Brandon","NYM",2024,2024,"All",1.9490160677909436,934,0.013918629550321198,13,0,0,1,0,14,0,2.8676877691592497,3.0566189199090985,"11.224412231","14.264492639","3.040080408","12.298692308","25.039769231","12.741076923"
608070,"Ramírez, José","CLE",2024,2024,"All",3.677526467520386,760,0.04473684210526316,30,4,0,0,0,30,4,22.65749131677659,-1.897715101855404,"12.421905308","17.562743185","5.140837877","12.693029412","23.492323529","10.799294118"
642133,"Tellez, Rowdy","PIT",2024,2024,"All",0.09803059317148066,475,0.002105263157894737,1,0,0,1,0,2,0,-3.145081314344029,1.615659680089525,"11.128896552","14.198788793","3.069892241","12.058","28.992","16.934"
664774,"Wade Jr., LaMonte","SF",2024,2024,"All",-0.3753441584108887,688,0.0014534883720930232,1,0,0,0,0,1,0,-7.852462385621909,2.655885152696653,"11.643499239","16.064931507","4.421432268","12.16","25.204","13.044"
660670,"Acuña Jr., Ronald","ATL",2024,2024,"All",0.10649303237940465,477,0.033542976939203356,14,2,4,1,1,16,6,10.7923460199895,-4.559947048041102,"12.253758025","16.094595062","3.840837037","12.7071875","24.22","11.5128125"
605131,"Barnes, Austin","LAD",2024,2024,"All",0.3351495998169027,231,0.012987012987012988,3,0,0,0,0,3,0,0.15574601251246822,0.6755564384764646,"12.058844444","15.504306667","3.445462222","11.974","27.0155","15.0415"
667452,"Julks, Corey","CWS",2024,2024,"All",0.02411301513273237,293,0.017064846416382253,4,1,0,0,0,4,1,0.5764522607233573,-0.2026165266932061,"11.711835165","15.053432234","3.34159707","11.7354","22.6468","10.9114"
606192,"Hernández, Teoscar","LAD",2024,2024,"All",-0.17134102441593746,870,0.01264367816091954,9,2,1,1,0,10,3,0.03495600128552967,-0.3962938326067647,"12.356473236","17.175457421","4.818984185","10.947818182","23.891181818","12.943363636"
666624,"Morel, Christopher","TB",2024,2024,"All",-2.830552573041729,675,0.01925925925925926,6,7,0,0,0,6,7,-3.898384513050602,-4.557501489848023,"12.327151858","16.253061389","3.925909532","12.895230769","23.630461538","10.735230769"
656541,"Hilliard, Sam","COL",2024,2024,"All",-0.1427978202262814,227,0.030837004405286344,5,2,0,0,0,5,2,2.100839761228034,-1.2510350499375291,"12.045630841","16.354359813","4.308728972","11.408714286","23.995285714","12.586571429"
