"entity_id","entity_name","entity_code","team_id","total_pitches","total_pitches","total_pitches_empty","median_seconds_empty","total_pitches_onbase","median_seconds_empty","freq_hot","freq_warm","freq_cold"
489119,"Miley, Wade","Pit",158,885,885,617,11.261,268,11.261,0.8135593220338984,0.18418079096045198,0.0022598870056497176
671106,"Allen, Logan","Pit",114,944,944,601,11.516,343,11.516,0.6684322033898306,0.3305084745762712,0.001059322033898305
608718,"Suter, Brent","Pit",115,512,512,317,11.923,195,11.923,0.59765625,0.3984375,0.00390625
656605,"Keller, Mitch","Pit",134,1371,1371,878,12.125,493,12.125,0.5944566010211525,0.4026258205689278,0.0029175784099197666
596001,"Junis, Jakob","Pit",137,608,608,363,12.245,245,12.245,0.6611842105263158,0.3371710526315789,0.001644736842105263
571927,"Matz, Steven","Pit",138,842,842,522,12.345,320,12.345,0.6163895486935868,0.3824228028503563,0.0011876484560570072
448179,"Hill, Rich","Pit",135,1171,1171,682,12.518,489,12.518,0.5824081981212639,0.41417591801878734,0.0034158838599487617
660813,"Graterol, Brusdar","Pit",119,384,384,231,12.583,153,12.583,0.7473958333333334,0.2526041666666667,0
571945,"Mikolas, Miles","Pit",138,1380,1380,881,12.601,499,12.601,0.5659420289855073,0.43043478260869567,0.0036231884057971015
676596,"Fleming, Josh","Pit",139,361,361,237,12.603,124,12.603,0.590027700831025,0.4099722991689751,0
592836,"Walker, Taijuan","Pit",143,1310,1310,900,12.675,410,12.675,0.6,0.39923664122137403,0.0007633587786259542
693821,"Elder, Bryce","Pit",144,1247,1247,798,12.681,449,12.681,0.5132317562149158,0.48115477145148355,0.0056134723336006415
621389,"Blach, Ty","Pit",115,552,552,304,12.715,248,12.715,0.5,0.49818840579710144,0.0018115942028985507
663687,"Harris, Hogan","Pit",133,509,509,296,12.735,213,12.735,0.5717092337917485,0.4223968565815324,0.005893909626719057
674370,"Bido, Osvaldo","Pit",134,437,437,235,12.761,202,12.761,0.4576659038901602,0.5377574370709383,0.004576659038901602
686973,"Varland, Louis","Pit",142,431,431,290,12.763,141,12.763,0.6148491879350348,0.3851508120649652,0
615698,"Quantrill, Cal","Pit",114,772,772,467,12.78,305,12.78,0.5621761658031088,0.4378238341968912,0
641745,"Keller, Brad","Pit",118,436,436,251,12.822,185,12.822,0.5,0.5,0
594835,"Gonzales, Marco","Pit",136,370,370,215,12.837,155,12.837,0.5594594594594594,0.44054054054054054,0
682990,"Priester, Quinn","Pit",134,382,382,270,12.838,112,12.838,0.5732984293193717,0.42670157068062825,0
607755,"Vasquez, Andrew","Pit",116,423,423,189,12.92,234,12.92,0.6524822695035462,0.34515366430260047,0.002364066193853428
622491,"Castillo, Luis","Pit",136,1352,1352,905,12.93,447,12.93,0.5680473372781065,0.4319526627218935,0
502624,"Anderson, Chase","Pit",115,676,676,430,12.958,246,12.958,0.5177514792899408,0.4822485207100592,0
641540,"Dunning, Dane","Pit",140,1208,1208,785,12.96,423,12.96,0.5670529801324503,0.4304635761589404,0.0024834437086092716
694363,"Shuster, Jared","Pit",144,389,389,259,13.031,130,13.031,0.5167095115681234,0.4755784061696658,0.007712082262210797
594902,"Lively, Ben","Pit",113,643,643,425,13.034,218,13.034,0.5987558320373251,0.39968895800933124,0.0015552099533437014
641482,"Cortes, Nestor","Pit",147,473,473,316,13.035,157,13.035,0.5496828752642706,0.44820295983086683,0.0021141649048625794
622072,"Wood, Alex","Pit",137,792,792,488,13.04,304,13.04,0.5845959595959596,0.4128787878787879,0.0025252525252525255
663903,"Singer, Brady","Pit",118,1204,1204,701,13.041,503,13.041,0.5058139534883721,0.4908637873754153,0.0033222591362126247
663738,"Lynch IV, Daniel","Pit",118,352,352,207,13.053,145,13.053,0.5369318181818182,0.45738636363636365,0.005681818181818182
642048,"Saucedo, Tayler","Pit",136,351,351,181,13.098,170,13.098,0.5612535612535613,0.43874643874643876,0
682847,"Ortiz, Luis L.","Pit",134,647,647,362,13.126,285,13.126,0.4312210200927357,0.5641421947449768,0.00463678516228748
657277,"Webb, Logan","Pit",137,1453,1453,1017,13.131,436,13.131,0.6056434962147281,0.3936682725395733,0.0006882312456985547
571510,"Boyd, Matthew","Pit",116,510,510,342,13.137,168,13.137,0.5470588235294118,0.45098039215686275,0.00196078431372549
669373,"Skubal, Tarik","Pit",116,486,486,315,13.173,171,13.173,0.5267489711934157,0.4691358024691358,0.00411522633744856
592866,"Williams, Trevor","Pit",120,1197,1197,773,13.227,424,13.227,0.5488721804511278,0.4469507101086048,0.004177109440267335
593958,"Rodriguez, Eduardo","Pit",116,1056,1056,686,13.245,370,13.245,0.5454545454545454,0.45265151515151514,0.001893939393939394
677960,"Weathers, Ryan","Pit",146,492,492,323,13.27,169,13.27,0.540650406504065,0.45934959349593496,0
661527,"Martinez, Seth","Pit",117,358,358,147,13.281,211,13.281,0.33519553072625696,0.6564245810055865,0.008379888268156424
477132,"Kershaw, Clayton","Pit",119,823,823,573,13.302,250,13.302,0.520048602673147,0.4775212636695018,0.002430133657351154
666200,"Luzardo, Jesús","Pit",146,1268,1268,872,13.323,396,13.323,0.639589905362776,0.3588328075709779,0.0015772870662460567
543475,"Lyles, Jordan","Pit",118,1255,1255,892,13.339,363,13.339,0.5601593625498008,0.43824701195219123,0.0015936254980079682
571882,"Law, Derek","Pit",113,408,408,226,13.409,182,13.409,0.45588235294117646,0.5416666666666666,0.0024509803921568627
669461,"Liberatore, Matthew","Pit",138,465,465,277,13.416,188,13.416,0.46881720430107526,0.5225806451612903,0.008602150537634409
641627,"Gott, Trevor","Pit",121,472,472,252,13.421,220,13.421,0.4300847457627119,0.5677966101694916,0.00211864406779661
668881,"Greene, Hunter","Pit",113,874,874,564,13.424,310,13.424,0.517162471395881,0.4805491990846682,0.002288329519450801
650644,"Civale, Aaron","Pit",139,904,904,599,13.461,305,13.461,0.4922566371681416,0.5033185840707964,0.004424778761061947
641927,"Ober, Bailey","Pit",142,944,944,692,13.468,252,13.468,0.5391949152542372,0.4565677966101695,0.00423728813559322
543521,"McHugh, Collin","Pit",144,465,465,227,13.493,238,13.493,0.3935483870967742,0.6064516129032258,0
676477,"Whitlock, Garrett","Pit",111,503,503,334,13.498,169,13.498,0.5129224652087475,0.4870775347912525,0
543101,"DeSclafani, Anthony","Pit",137,715,715,494,13.52,221,13.52,0.5482517482517483,0.45034965034965035,0.0013986013986013986
571948,"Milner, Hoby","Pit",158,529,529,321,13.525,208,13.525,0.6294896030245747,0.3686200378071834,0.001890359168241966
608344,"Irvin, Cole","Pit",110,546,546,357,13.565,189,13.565,0.4835164835164835,0.5164835164835165,0
596295,"Gomber, Austin","Pit",115,963,963,595,13.579,368,13.579,0.46625129802699894,0.5327102803738317,0.0010384215991692627
680704,"Sandlin, Nick","Pit",114,473,473,277,13.616,196,13.616,0.47357293868921774,0.5264270613107822,0
650911,"Sánchez, Cristopher","Pit",143,653,653,458,13.631,195,13.631,0.5114854517611026,0.4869831546707504,0.0015313935681470138
571760,"Heaney, Andrew","Pit",140,1148,1148,717,13.639,431,13.639,0.4738675958188153,0.524390243902439,0.0017421602787456446
502171,"Cobb, Alex","Pit",137,1154,1154,795,13.668,359,13.668,0.4731369150779896,0.5190641247833622,0.00779896013864818
641778,"Lauer, Eric","Pit",158,375,375,251,13.735,124,13.735,0.44266666666666665,0.5573333333333333,0
527048,"Pérez, Martín","Pit",140,1027,1027,640,13.752,387,13.752,0.44790652385589097,0.5511197663096398,0.0009737098344693282
656557,"Houck, Tanner","Pit",111,806,806,500,13.769,306,13.769,0.43424317617866004,0.56575682382134,0
672851,"Adon, Joan","Pit",120,403,403,249,13.776,154,13.776,0.43672456575682383,0.5583126550868487,0.004962779156327543
678394,"Bello, Brayan","Pit",111,1175,1175,732,13.778,443,13.778,0.45361702127659576,0.5429787234042553,0.003404255319148936
669854,"Blanco, Ronel","Pit",117,377,377,233,13.791,144,13.791,0.40583554376657827,0.5915119363395226,0.002652519893899204
593334,"Germán, Domingo","Pit",147,686,686,523,13.793,163,13.793,0.532069970845481,0.46647230320699706,0.0014577259475218659
605288,"Houser, Adrian","Pit",158,874,874,538,13.797,336,13.797,0.4279176201372998,0.5675057208237986,0.004576659038901602
641771,"Kuhl, Chad","Pit",120,374,374,208,13.826,166,13.826,0.42245989304812837,0.5721925133689839,0.0053475935828877
