"player_id","player_name","team_name","start_year","end_year","key_target_base","runs_prevented_on_running_attr","n_pitcher_cs_aa","n_init","rate_sbx","n_sb","n_cs","n_pk","n_bk","n_fb","n_plus","n_minus","net_attr_plus","net_attr_minus","r_primary_lead","r_secondary_lead","r_sec_minus_prim_lead","r_primary_lead_sbx","r_secondary_lead_sbx","r_sec_minus_prim_lead_sbx"
453344,"Morrow, Brandon","CHC",2018,2018,"All",0.4352591896896898,0.6349061928797122,191,0.005235602094240838,1,0,0,0,0,1,0,2.048203985858879,0.05692976115092339,"11.867803191","15.411303191","3.5435","11.428","16.4","4.972"
502202,"Boxberger, Brad","AZ",2018,2018,"All",-0.20149866820333562,-0.114495743304314,351,0.011396011396011397,4,0,0,0,0,4,0,0.25861102541220804,-0.5627130517461701,"11.760887195","16.650381098","4.889493902","11.8135","23.03375","11.22025"
606162,"Ramírez, Yefry","BAL",2018,2018,"All",-0.010756949354544548,0.11714013850504251,461,0.02386117136659436,6,5,0,0,0,6,5,-3.448298530321336,1.508672792688274,"12.201261501","16.994101695","4.792840194","12.246454545","23.902818182","11.656363636"
643354,"Hart, Donnie","BAL",2018,2018,"All",0.23112613453033554,-0.24915356911474876,167,0.011976047904191617,2,0,1,0,0,2,1,-0.6332162288971105,0.7950430673550177,"12.402820988","14.914487654","2.511666667","12.375","22.517","10.142"
543135,"Eovaldi, Nathan","BOS",2018,2018,"All",0.8711364410949817,0.8179245952471373,536,0.0018656716417910447,0,1,1,0,0,0,2,4.384146434166617,-0.012650768307428673,"11.669745631","15.826133981","4.15638835","17.261","26.968","9.707"
543272,"Hand, Brad","CLE",2018,2018,"All",0.08360525541855043,,488,0,0,0,0,0,0,0,0,4.527718777092749,-1.8265299999999982,"12.588461883","15.589701794","3.00123991",,,
643256,"Cimber, Adam","CLE",2018,2018,"All",-0.15677609535692288,-0.03188083316039153,307,0.016286644951140065,4,1,0,0,0,4,1,-1.1987784181370928,0.18439908504554542,"12.645780392","16.399505882","3.75372549","11.817","21.9956","10.1786"
605242,"Fulmer, Michael","DET",2018,2018,"All",0.9362771705146126,1.2056743330840751,697,0.007173601147776184,1,4,0,0,0,1,4,3.1544958807477657,0.6786177652556886,"11.287392012","14.88512574","3.597733728","10.7324","19.2902","8.5578"
571656,"Farmer, Buck","DET",2018,2018,"All",0.21982409078128012,0.7414634812789737,482,0.012448132780082987,3,3,0,0,0,3,3,0.07117373586411957,0.45686520801879177,"12.630338462","16.670316484","4.039978022","11.9946","23.6734","11.6788"
657612,"Hill, Tim","KC",2018,2018,"All",-0.11269462564734564,-0.09658481610541869,291,0.006872852233676976,2,0,0,0,0,2,0,0.4671550946838814,-0.4580569879647153,"13.237367857","15.903660714","2.666292857","13.4265","27.5255","14.099"
