"player_id","player_name","team_name","start_year","end_year","key_target_base","runs_stolen_on_running_act","n_init","rate_sbx","n_sb","n_cs","n_pk","n_bk","n_fb","n_plus","n_minus","net_act_plus","net_act_minus","r_primary_lead","r_secondary_lead","r_sec_minus_prim_lead","r_primary_lead_sbx","r_secondary_lead_sbx","r_sec_minus_prim_lead_sbx"
453943,"Frazier, Todd","NYM",2018,2018,"All",0.9019017020650442,519,0.015414258188824663,6,2,0,0,0,6,2,2.0726041143805456,1.0830686204198556,"11.050482906","15.750196581","4.699713675","10.612125","27.745","17.132875"
503556,"Gonzalez, Marwin","HOU",2018,2018,"All",-0.6571232412825645,713,0.005610098176718092,2,2,0,0,0,2,2,-3.8500957028434515,0.25087977619139046,"12.414189349","15.331819527","2.917630178","9.942","21.3475","11.4055"
594807,"Duvall, Adam","ATL",2018,2018,"All",-0.0869824669950383,379,0.002638522427440633,1,0,1,0,0,1,1,-1.3115067034538945,0.3895974971016455,"11.298074074","13.935045584","2.63697151","12.945","31.966","19.021"
665742,"Soto, Juan","WSH",2018,2018,"All",-1.468743895980996,704,0.007102272727272727,3,2,3,1,0,4,5,-2.6445618494858616,-2.088514502408499,"11.508747678","16.102962848","4.59421517","12.1574","26.5006","14.3432"
642708,"Rosario, Amed","NYM",2018,2018,"All",-1.1630450851190741,874,0.034324942791762014,20,10,2,0,0,20,12,12.829116496096365,-8.286374187418547,"11.809472067","15.500469274","3.690997207","12.042931034","23.382275862","11.339344828"
656775,"Mullins, Cedric","BAL",2018,2018,"All",-1.4388278780879247,266,0.018796992481203006,2,3,1,0,0,2,4,-0.7075414426595128,-2.8829324212356062,"11.977516667","15.3659125","3.388395833","10.862","22.4698","11.6078"
502210,"Reddick, Josh","HOU",2018,2018,"All",-0.3377588615685177,681,0.010279001468428781,5,2,1,1,0,6,3,-0.5932766189902436,-0.4868967506010446,"11.955111821","16.432127796","4.477015974","12.674","25.586428571","12.912428571"
657656,"Laureano, Ramón","OAK",2018,2018,"All",0.3512361847977636,280,0.017857142857142856,4,1,0,0,0,4,1,2.2370264443855343,-0.21370912017631863,"11.822068826","14.549323887","2.727255061","10.1834","21.7746","11.5912"
605141,"Betts, Mookie","BOS",2018,2018,"All",3.055844986383555,1260,0.022222222222222223,24,4,0,0,0,24,4,13.477729813707871,0.8006644969821788,"12.322647696","18.256423668","5.933775971","13.350857143","26.975357143","13.6245"
641343,"Bauers, Jake","TB",2018,2018,"All",-0.8748316849765837,528,0.017045454545454544,5,4,0,0,0,5,4,-0.2596334611186363,-1.8286777616730108,"12.659182195","16.901093168","4.241910973","12.392","23.403","11.011"
