"entity_id","entity_name","entity_code","team_id","total_pitches","total_pitches","total_pitches_empty","median_seconds_empty","total_pitches_onbase","median_seconds_empty","freq_hot","freq_warm","freq_cold"
489119,"Miley, Wade","Pit",113,1170,1170,752,12.898,418,12.898,0.523931623931624,0.46153846153846156,0.01452991452991453
474463,"Anderson, Brett","Pit",158,774,774,502,12.96,272,12.96,0.5155038759689923,0.4780361757105943,0.006459948320413436
608718,"Suter, Brent","Pit",158,537,537,319,13.336,218,13.336,0.4059590316573557,0.5772811918063314,0.01675977653631285
649144,"Wells, Alex","Pit",110,381,381,215,13.437,166,13.437,0.3963254593175853,0.5826771653543307,0.02099737532808399
676840,"Peacock, Matt","Pit",109,610,610,349,13.762,261,13.762,0.3885245901639344,0.5918032786885246,0.019672131147540985
592836,"Walker, Taijuan","Pit",121,1164,1164,818,14.105,346,14.105,0.43556701030927836,0.5335051546391752,0.030927835051546393
547942,"Kim, Kwang Hyun","Pit",138,873,873,546,14.142,327,14.142,0.3848797250859107,0.581901489117984,0.033218785796105384
571510,"Boyd, Matthew","Pit",116,539,539,348,14.318,191,14.318,0.3803339517625232,0.5788497217068646,0.04081632653061224
676596,"Fleming, Josh","Pit",139,761,761,482,14.383,279,14.383,0.3600525624178712,0.6202365308804205,0.01971090670170828
593372,"Martinez, Carlos","Pit",138,611,611,389,14.41,222,14.41,0.37315875613747956,0.5761047463175123,0.05073649754500818
657053,"Toussaint, Touki","Pit",144,399,399,275,14.415,124,14.415,0.41604010025062654,0.5639097744360902,0.020050125313283207
622491,"Castillo, Luis","Pit",113,1410,1410,943,14.585,467,14.585,0.3645390070921986,0.6099290780141844,0.02553191489361702
592866,"Williams, Trevor","Pit",121,667,667,412,14.607,255,14.607,0.3568215892053973,0.6056971514242878,0.037481259370314844
669373,"Skubal, Tarik","Pit",116,1142,1142,786,14.744,356,14.744,0.36952714535901926,0.6164623467600701,0.014010507880910683
622072,"Wood, Alex","Pit",137,1023,1023,656,14.895,367,14.895,0.3333333333333333,0.6109481915933529,0.05571847507331378
