pitcher_id,pitcher_name,season,level_name,opp_1b_2b,opp_2b_3b,games,total_opps,sb,cs,attempts,attempt_rate,success_rate,sb_rate
622663,Luis Severino,2022,AA,2,0,1,2,0,0,0,0.0,,0.0
622703,Ronald Herrera,2022,AA,59,36,24,95,12,2,14,0.14736842105263157,0.8571428571428571,0.12631578947368421
623214,Abiatal Avelino,2022,AA,3,0,2,3,0,0,0,0.0,,0.0
623474,Jimmy Herget,2022,AA,1,0,1,1,0,0,0,0.0,,0.0
624514,Ryan Olson,2022,AA,13,7,10,20,7,0,7,0.35,1.0,0.35
624526,Garrett Williams,2022,AA,15,7,8,22,2,0,2,0.09090909090909091,1.0,0.09090909090909091
627893,Carlos Belen,2022,AA,25,13,17,38,0,0,0,0.0,,0.0
628709,Ofreidy Gómez,2022,AA,15,10,10,25,2,0,2,0.08,1.0,0.08
629498,Johan Quezada,2022,AA,25,17,16,42,3,0,3,0.07142857142857142,1.0,0.07142857142857142
640453,Connor Jones,2022,AA,62,28,17,90,8,2,10,0.1111111111111111,0.8,0.08888888888888889
640463,Braden Shipley,2022,AA,39,14,29,53,8,1,9,0.16981132075471697,0.8888888888888888,0.1509433962264151
640737,Kevin Gadea,2022,AA,24,11,10,35,7,1,8,0.22857142857142856,0.875,0.2
641394,Jake Brentz,2022,AA,1,1,1,2,0,0,0,0.0,,0.0
641464,Trey Cobb,2022,AA,9,5,8,14,1,1,2,0.14285714285714285,0.5,0.07142857142857142
641499,Ty Damron,2022,AA,60,29,19,89,5,3,8,0.0898876404494382,0.625,0.056179775280898875
641501,Tyler Danish,2022,AA,4,1,3,5,0,0,0,0.0,,0.0
641551,Jake Elliott,2022,AA,18,10,19,28,4,0,4,0.14285714285714285,1.0,0.14285714285714285
641625,Jordan Gore,2022,AA,18,16,15,34,2,0,2,0.058823529411764705,1.0,0.058823529411764705
641708,Ryan Horstman,2022,AA,4,4,3,8,1,0,1,0.125,1.0,0.125
641739,Rob Kaminsky,2022,AA,19,20,22,39,4,0,4,0.10256410256410256,1.0,0.10256410256410256
641849,Aaron McGarity,2022,AA,8,4,4,12,1,0,1,0.08333333333333333,1.0,0.08333333333333333
641886,Andrew Mitchell,2022,AA,8,9,8,17,3,0,3,0.17647058823529413,1.0,0.17647058823529413
641962,CD Pelham,2022,AA,22,8,15,30,3,0,3,0.1,1.0,0.1
641974,Alex Phillips,2022,AA,10,2,10,12,1,1,2,0.16666666666666666,0.5,0.08333333333333333
641978,Matt Pidich,2022,AA,5,6,7,11,3,0,3,0.2727272727272727,1.0,0.2727272727272727
641988,Alex Powers,2022,AA,8,3,5,11,3,0,3,0.2727272727272727,1.0,0.2727272727272727
642003,Cody Reed,2022,AA,9,1,6,10,0,0,0,0.0,,0.0
642028,Josh Rogers,2022,AA,6,3,2,9,1,0,1,0.1111111111111111,1.0,0.1111111111111111
642140,Cory Thompson,2022,AA,8,4,6,12,0,0,0,0.0,,0.0
642141,Jake Thompson,2022,AA,19,10,12,29,6,1,7,0.2413793103448276,0.8571428571428571,0.20689655172413793
642216,Allan Winans,2022,AA,28,19,8,47,11,2,13,0.2765957446808511,0.8461538461538461,0.23404255319148937
642225,Stephen Woods Jr.,2022,AA,55,27,36,82,5,1,6,0.07317073170731707,0.8333333333333334,0.06097560975609756
642231,Jimmy Yacabonis,2022,AA,2,0,1,2,0,0,0,0.0,,0.0
642236,Joe Zanghi,2022,AA,19,13,14,32,5,0,5,0.15625,1.0,0.15625
642271,Fernery Ozuna,2022,AA,25,15,23,40,4,0,4,0.1,1.0,0.1
642371,Junior Garcia,2022,AA,13,15,15,28,1,0,1,0.03571428571428571,1.0,0.03571428571428571
642376,Jefry Yan,2022,AA,58,24,27,82,4,1,5,0.06097560975609756,0.8,0.04878048780487805
642496,Emilio Vargas,2022,AA,51,28,18,79,18,2,20,0.25316455696202533,0.9,0.22784810126582278
642511,Arnaldo Hernandez,2022,AA,39,19,28,58,4,1,5,0.08620689655172414,0.8,0.06896551724137931
642513,Julio Pinto,2022,AA,25,11,18,36,3,1,4,0.1111111111111111,0.75,0.08333333333333333
642530,Luis Reyes,2022,AA,89,36,20,125,15,4,19,0.152,0.7894736842105263,0.12
642546,Jonathan Hernández,2022,AA,1,0,1,1,1,0,1,1.0,1.0,1.0
642575,Gerson Moreno,2022,AA,29,16,31,45,5,2,7,0.15555555555555556,0.7142857142857143,0.1111111111111111
642584,Franklyn Kilome,2022,AA,20,11,9,31,7,2,9,0.2903225806451613,0.7777777777777778,0.22580645161290322
642629,Emmanuel Ramirez,2022,AA,14,3,12,17,4,1,5,0.29411764705882354,0.8,0.23529411764705882
643232,Matt Brill,2022,AA,13,6,10,19,1,0,1,0.05263157894736842,1.0,0.05263157894736842
643239,Parker Bugg,2022,AA,7,3,4,10,2,0,2,0.2,1.0,0.2
643357,Ben Hecht,2022,AA,16,8,11,24,1,1,2,0.08333333333333333,0.5,0.041666666666666664
643494,A.J. Puckett,2022,AA,45,30,28,75,9,2,11,0.14666666666666667,0.8181818181818182,0.12
643532,Sterling Sharp,2022,AA,22,7,7,29,3,2,5,0.1724137931034483,0.6,0.10344827586206896
643539,Caleb Simpson,2022,AA,6,3,6,9,0,0,0,0.0,,0.0
643588,Tyler Viza,2022,AA,7,4,6,11,3,0,3,0.2727272727272727,1.0,0.2727272727272727
643599,Harrison Wenson,2022,AA,0,1,1,1,0,0,0,0.0,,0.0
644396,Luis Ledo,2022,AA,19,15,19,34,5,0,5,0.14705882352941177,1.0,0.14705882352941177
644413,Francys Peguero,2022,AA,27,17,21,44,5,0,5,0.11363636363636363,1.0,0.11363636363636363
646243,Yoan Aybar,2022,AA,10,6,6,16,1,0,1,0.0625,1.0,0.0625
647179,Michael Brettell,2022,AA,59,26,37,85,2,0,2,0.023529411764705882,1.0,0.023529411764705882
647306,Ben Onyshko,2022,AA,40,23,27,63,5,1,6,0.09523809523809523,0.8333333333333334,0.07936507936507936
647378,Andy Yerzy,2022,AA,1,0,1,1,0,0,0,0.0,,0.0
649144,Alex Wells,2022,AA,2,0,1,2,0,0,0,0.0,,0.0
650378,Ofelky Peralta,2022,AA,10,10,9,20,1,0,1,0.05,1.0,0.05
650654,Cristopher Molina,2022,AA,33,14,17,47,5,0,5,0.10638297872340426,1.0,0.10638297872340426
650690,Carlos Luna,2022,AA,64,37,25,101,10,7,17,0.16831683168316833,0.5882352941176471,0.09900990099009901
650841,Diomar Lopez,2022,AA,2,1,1,3,0,0,0,0.0,,0.0
650994,Juan Nunez,2022,AA,6,3,5,9,0,0,0,0.0,,0.0
651002,Steven Fuentes,2022,AA,95,40,26,135,9,3,12,0.08888888888888889,0.75,0.06666666666666667
656008,Aneurys Zabala,2022,AA,5,7,3,12,2,0,2,0.16666666666666666,1.0,0.16666666666666666
656077,Félix Paulino,2022,AA,43,18,29,61,8,3,11,0.18032786885245902,0.7272727272727273,0.13114754098360656
656083,Harol González,2022,AA,3,2,1,5,1,1,2,0.4,0.5,0.2
656196,Argenis Angulo,2022,AA,14,7,12,21,7,0,7,0.3333333333333333,1.0,0.3333333333333333
656206,Jeff Bain,2022,AA,26,11,23,37,1,2,3,0.08108108108108109,0.3333333333333333,0.02702702702702703
656235,Cameron Bishop,2022,AA,8,6,5,14,0,0,0,0.0,,0.0
656240,Scott Blewett,2022,AA,78,38,24,116,26,3,29,0.25,0.896551724137931,0.22413793103448276
656259,Jordan Brink,2022,AA,7,6,4,13,0,1,1,0.07692307692307693,0.0,0.0
656279,Hansen Butler,2022,AA,14,10,9,24,3,1,4,0.16666666666666666,0.75,0.125
656342,Keegan Curtis,2022,AA,28,18,22,46,14,0,14,0.30434782608695654,1.0,0.30434782608695654
656349,Brett Daniels,2022,AA,35,14,20,49,0,0,0,0.0,,0.0
656378,Christian Donahue,2022,AA,1,1,1,2,0,0,0,0.0,,0.0
656422,Cre Finfrock,2022,AA,39,20,22,59,10,0,10,0.1694915254237288,1.0,0.1694915254237288
656427,Jack Flaherty,2022,AA,8,4,3,12,1,1,2,0.16666666666666666,0.5,0.08333333333333333
656431,Ti'Quan Forbes,2022,AA,1,0,1,1,0,0,0,0.0,,0.0
656451,John Gavin,2022,AA,4,3,5,7,0,1,1,0.14285714285714285,0.0,0.0
656455,Michael Gettys,2022,AA,11,7,9,18,0,0,0,0.0,,0.0
656473,Brian Gonzalez,2022,AA,29,15,24,44,2,0,2,0.045454545454545456,1.0,0.045454545454545456
656540,Tyler Hill,2022,AA,1,0,1,1,0,0,0,0.0,,0.0
656544,Colton Hock,2022,AA,20,17,17,37,3,0,3,0.08108108108108109,1.0,0.08108108108108109
656619,Chance Kirby,2022,AA,54,21,26,75,6,1,7,0.09333333333333334,0.8571428571428571,0.08
656647,Taylor Lehman,2022,AA,8,5,9,13,1,0,1,0.07692307692307693,1.0,0.07692307692307693
656671,Josh Maciejewski,2022,AA,17,14,12,31,7,2,9,0.2903225806451613,0.7777777777777778,0.22580645161290322
656678,Erik Manoah Jr.,2022,AA,4,1,3,5,2,0,2,0.4,1.0,0.4
656726,Sam McWilliams,2022,AA,17,10,7,27,8,1,9,0.3333333333333333,0.8888888888888888,0.2962962962962963
656731,Tylor Megill,2022,AA,1,0,1,1,1,0,1,1.0,1.0,1.0
656755,Bryce Montes de Oca,2022,AA,13,7,10,20,0,0,0,0.0,,0.0
656820,Nicholas Padilla,2022,AA,21,12,11,33,1,0,1,0.030303030303030304,1.0,0.030303030303030304
656913,Seth Romero,2022,AA,9,2,4,11,0,0,0,0.0,,0.0
656914,Kaleb Roper,2022,AA,66,36,26,102,3,3,6,0.058823529411764705,0.5,0.029411764705882353
656919,Matt Ruppenthal,2022,AA,53,28,38,81,19,1,20,0.24691358024691357,0.95,0.2345679012345679
656927,Ricky Salinas,2022,AA,53,34,29,87,3,2,5,0.05747126436781609,0.6,0.034482758620689655
656937,Tyler Schimpf,2022,AA,18,17,12,35,4,0,4,0.11428571428571428,1.0,0.11428571428571428
657022,Trey Supak,2022,AA,3,1,3,4,1,1,2,0.5,0.5,0.25
657031,Josh Taylor,2022,AA,3,4,4,7,0,0,0,0.0,,0.0
657050,Trenton Toplikar,2022,AA,20,11,13,31,4,0,4,0.12903225806451613,1.0,0.12903225806451613
657092,Zach Warren,2022,AA,3,0,2,3,0,0,0,0.0,,0.0
657116,Zach Willeman,2022,AA,16,6,11,22,3,0,3,0.13636363636363635,1.0,0.13636363636363635
657141,Jordan Yamamoto,2022,AA,13,12,10,25,5,0,5,0.2,1.0,0.2
657203,Will Carter,2022,AA,2,1,2,3,0,0,0,0.0,,0.0
657246,Ryan Nutof,2022,AA,35,18,27,53,7,0,7,0.1320754716981132,1.0,0.1320754716981132
657252,Brady Puckett,2022,AA,5,5,7,10,1,0,1,0.1,1.0,0.1
657581,Will Gaddis,2022,AA,29,19,24,48,2,0,2,0.041666666666666664,1.0,0.041666666666666664
657660,Justin Lewis,2022,AA,13,12,15,25,2,0,2,0.08,1.0,0.08
657745,Bubby Rossman,2022,AA,24,15,20,39,8,0,8,0.20512820512820512,1.0,0.20512820512820512
658305,Edgar García,2022,AA,16,8,14,24,2,1,3,0.125,0.6666666666666666,0.08333333333333333
658369,Malvin Pena,2022,AA,10,4,9,14,1,0,1,0.07142857142857142,1.0,0.07142857142857142
658667,Cristofer Melendez,2022,AA,7,4,5,11,3,0,3,0.2727272727272727,1.0,0.2727272727272727
659262,Anderson Espinoza,2022,AA,28,15,13,43,10,4,14,0.32558139534883723,0.7142857142857143,0.23255813953488372
659275,Dinelson Lamet,2022,AA,2,1,2,3,1,0,1,0.3333333333333333,1.0,0.3333333333333333
659418,Noah Skirrow,2022,AA,58,27,21,85,7,1,8,0.09411764705882353,0.875,0.08235294117647059
660422,Jorge Guzmán,2022,AA,2,2,2,4,1,0,1,0.25,1.0,0.25
660431,Hector Perez,2022,AA,6,5,5,11,0,1,1,0.09090909090909091,0.0,0.0
660435,Chester Pimentel,2022,AA,20,15,19,35,6,0,6,0.17142857142857143,1.0,0.17142857142857143
660440,Odalvi Javier,2022,AA,26,21,25,47,2,0,2,0.0425531914893617,1.0,0.0425531914893617
660604,Alan Rangel,2022,AA,71,47,26,118,23,4,27,0.2288135593220339,0.8518518518518519,0.19491525423728814
660619,Felipe Tejada,2022,AA,3,5,3,8,1,0,1,0.125,1.0,0.125
660671,Yorvin Pantoja,2022,AA,6,7,7,13,3,0,3,0.23076923076923078,1.0,0.23076923076923078
660674,Alberto Guerrero,2022,AA,26,17,20,43,7,0,7,0.16279069767441862,1.0,0.16279069767441862
660751,Gregori Vasquez,2022,AA,2,0,1,2,0,0,0,0.0,,0.0
660756,Eury Ramos,2022,AA,12,3,9,15,1,2,3,0.2,0.3333333333333333,0.06666666666666667
660781,Domingo Robles,2022,AA,82,38,28,120,9,6,15,0.125,0.6,0.075
660788,Jesus Vargas,2022,AA,34,20,16,54,11,2,13,0.24074074074074073,0.8461538461538461,0.2037037037037037
660822,Robinson Martínez,2022,AA,6,8,8,14,4,1,5,0.35714285714285715,0.8,0.2857142857142857
661526,Eli Lingos,2022,AA,22,12,12,34,1,1,2,0.058823529411764705,0.5,0.029411764705882353
661536,Melvin Adón,2022,AA,10,5,6,15,1,0,1,0.06666666666666667,1.0,0.06666666666666667
661832,Danny Dopico,2022,AA,23,12,17,35,5,0,5,0.14285714285714285,1.0,0.14285714285714285
662107,Brian Glowicki,2022,AA,21,7,16,28,2,0,2,0.07142857142857142,1.0,0.07142857142857142
662121,Dalton Sawyer,2022,AA,8,7,6,15,1,0,1,0.06666666666666667,1.0,0.06666666666666667
662165,Austin Schulfer,2022,AA,11,4,8,15,2,0,2,0.13333333333333333,1.0,0.13333333333333333
663336,Aaron Shortridge,2022,AA,39,22,13,61,4,2,6,0.09836065573770492,0.6666666666666666,0.06557377049180328
663359,Justin Maese,2022,AA,42,21,31,63,17,0,17,0.2698412698412698,1.0,0.2698412698412698
663362,Matt Waldron,2022,AA,35,6,9,41,1,1,2,0.04878048780487805,0.5,0.024390243902439025
663379,Graham Lawson,2022,AA,22,14,16,36,3,0,3,0.08333333333333333,1.0,0.08333333333333333
663382,Jake Washer,2022,AA,0,1,1,1,0,0,0,0.0,,0.0
663383,Gray Fenter,2022,AA,27,20,18,47,9,0,9,0.19148936170212766,1.0,0.19148936170212766
663436,Davis Martin,2022,AA,14,8,4,22,4,0,4,0.18181818181818182,1.0,0.18181818181818182
663443,Luke Shilling,2022,AA,11,4,7,15,0,0,0,0.0,,0.0
663462,Isaiah Campbell,2022,AA,2,4,4,6,0,0,0,0.0,,0.0
663467,Jason Bilous,2022,AA,52,33,19,85,9,1,10,0.11764705882352941,0.9,0.10588235294117647
663472,Jack Perkins,2022,AA,38,19,20,57,3,2,5,0.08771929824561403,0.6,0.05263157894736842
663489,Will Stewart,2022,AA,16,11,6,27,1,0,1,0.037037037037037035,1.0,0.037037037037037035
663500,Hunter Parsons,2022,AA,26,14,18,40,3,1,4,0.1,0.75,0.075
663506,Yaya Chentouf,2022,AA,31,19,28,50,3,2,5,0.1,0.6,0.06
663534,Nash Walters,2022,AA,27,11,23,38,10,0,10,0.2631578947368421,1.0,0.2631578947368421
663541,Tanner Dodson,2022,AA,48,27,27,75,2,0,2,0.02666666666666667,1.0,0.02666666666666667
663542,Bryan Hudson,2022,AA,7,8,5,15,0,1,1,0.06666666666666667,0.0,0.0
663562,Noah Davis,2022,AA,74,38,26,112,13,4,17,0.15178571428571427,0.7647058823529411,0.11607142857142858
663568,Stephen Kolek,2022,AA,106,51,26,157,10,1,11,0.07006369426751592,0.9090909090909091,0.06369426751592357
663578,Jensen Elliott,2022,AA,51,25,28,76,1,0,1,0.013157894736842105,1.0,0.013157894736842105
663601,Sean Wymer,2022,AA,2,0,1,2,1,0,1,0.5,1.0,0.5
663603,Solomon Bates,2022,AA,21,9,19,30,1,1,2,0.06666666666666667,0.5,0.03333333333333333
663613,Kyle Marman,2022,AA,33,27,27,60,6,0,6,0.1,1.0,0.1
663623,Jake Irvin,2022,AA,31,15,14,46,4,0,4,0.08695652173913043,1.0,0.08695652173913043
663627,Clay Helvey,2022,AA,19,15,18,34,1,0,1,0.029411764705882353,1.0,0.029411764705882353
663628,John Aiello,2022,AA,1,1,1,2,0,0,0,0.0,,0.0
663642,Josh Smith,2022,AA,29,13,19,42,4,1,5,0.11904761904761904,0.8,0.09523809523809523
663649,Nolan Watson,2022,AA,75,41,26,116,13,5,18,0.15517241379310345,0.7222222222222222,0.11206896551724138
663657,Garrett Davila,2022,AA,64,40,26,104,21,2,23,0.22115384615384615,0.9130434782608695,0.20192307692307693
663658,Thaddeus Ward,2022,AA,24,12,7,36,6,4,10,0.2777777777777778,0.6,0.16666666666666666
663671,Nic Enright,2022,AA,9,9,9,18,0,1,1,0.05555555555555555,0.0,0.0
663674,Mason Fox,2022,AA,35,20,23,55,3,0,3,0.05454545454545454,1.0,0.05454545454545454
663678,Colton Eastman,2022,AA,32,15,9,47,9,3,12,0.2553191489361702,0.75,0.19148936170212766
663683,Ike Schlabach,2022,AA,2,0,2,2,1,0,1,0.5,1.0,0.5
663684,Adam Wolf,2022,AA,66,28,30,94,2,1,3,0.031914893617021274,0.6666666666666666,0.02127659574468085
663686,Cody Deason,2022,AA,65,30,19,95,14,5,19,0.2,0.7368421052631579,0.14736842105263157
663687,Hogan Harris,2022,AA,20,1,8,21,0,1,1,0.047619047619047616,0.0,0.0
663704,James McArthur,2022,AA,41,20,12,61,7,0,7,0.11475409836065574,1.0,0.11475409836065574
663716,Andrew Cabezas,2022,AA,17,9,16,26,2,0,2,0.07692307692307693,1.0,0.07692307692307693
663723,Derek West,2022,AA,29,16,24,45,2,1,3,0.06666666666666667,0.6666666666666666,0.044444444444444446
663735,Matt Frisbee,2022,AA,78,42,27,120,14,2,16,0.13333333333333333,0.875,0.11666666666666667
663767,Chase Shugart,2022,AA,18,9,15,27,0,0,0,0.0,,0.0
663773,Bryan Hoeing,2022,AA,14,6,4,20,0,1,1,0.05,0.0,0.0
663782,Joe Corbett,2022,AA,21,11,19,32,5,5,10,0.3125,0.5,0.15625
663795,Justin Hagenman,2022,AA,5,2,4,7,2,0,2,0.2857142857142857,1.0,0.2857142857142857
663819,Kyle Wilson,2022,AA,1,0,1,1,0,0,0,0.0,,0.0
663820,Alex Valverde,2022,AA,59,27,21,86,9,3,12,0.13953488372093023,0.75,0.10465116279069768
663823,Troy Bacon,2022,AA,28,14,21,42,4,2,6,0.14285714285714285,0.6666666666666666,0.09523809523809523
663834,Jonathan Engelmann,2022,AA,3,0,1,3,0,0,0,0.0,,0.0
663856,Mack Lemieux,2022,AA,33,12,22,45,1,1,2,0.044444444444444446,0.5,0.022222222222222223
663870,Nick Ernst,2022,AA,41,19,33,60,9,1,10,0.16666666666666666,0.9,0.15
663876,Nick Bush,2022,AA,52,20,18,72,7,2,9,0.125,0.7777777777777778,0.09722222222222222
663880,Peyton Remy,2022,AA,53,33,28,86,20,3,23,0.26744186046511625,0.8695652173913043,0.23255813953488372
663884,Nolan Kingham,2022,AA,25,8,5,33,4,1,5,0.15151515151515152,0.8,0.12121212121212122
663892,Kevin Coulter,2022,AA,11,9,8,20,4,0,4,0.2,1.0,0.2
663899,Rodney Hutchison,2022,AA,2,1,1,3,0,0,0,0.0,,0.0
663910,Jordan Guerrero,2022,AA,3,1,3,4,1,0,1,0.25,1.0,0.25
663924,Trey Cumbie,2022,AA,8,14,11,22,8,0,8,0.36363636363636365,1.0,0.36363636363636365
663929,Riley Thompson,2022,AA,44,15,17,59,4,2,6,0.1016949152542373,0.6666666666666666,0.06779661016949153
663941,Tristan Beck,2022,AA,8,4,3,12,1,0,1,0.08333333333333333,1.0,0.08333333333333333
663943,Nick Kennedy,2022,AA,3,0,3,3,0,0,0,0.0,,0.0
663971,Blair Calvo,2022,AA,21,11,17,32,5,1,6,0.1875,0.8333333333333334,0.15625
663977,Jake Higginbotham,2022,AA,40,15,29,55,4,0,4,0.07272727272727272,1.0,0.07272727272727272
663988,Alec Kisena,2022,AA,30,17,15,47,5,1,6,0.1276595744680851,0.8333333333333334,0.10638297872340426
664028,Brett Kennedy,2022,AA,51,21,20,72,3,2,5,0.06944444444444445,0.6,0.041666666666666664
664042,Travis Lakins Sr.,2022,AA,2,1,1,3,0,0,0,0.0,,0.0
664045,Thomas Eshelman,2022,AA,52,23,14,75,5,1,6,0.08,0.8333333333333334,0.06666666666666667
664048,Kyle Wilcox,2022,AA,7,6,8,13,1,1,2,0.15384615384615385,0.5,0.07692307692307693
664082,Michael Boyle,2022,AA,7,4,5,11,1,0,1,0.09090909090909091,1.0,0.09090909090909091
664097,Braxton Martinez,2022,AA,1,2,2,3,0,0,0,0.0,,0.0
664101,Blake Rogers,2022,AA,18,17,20,35,1,1,2,0.05714285714285714,0.5,0.02857142857142857
664158,Matt Eckelman,2022,AA,9,4,4,13,1,1,2,0.15384615384615385,0.5,0.07692307692307693
664192,Joey Lucchesi,2022,AA,3,1,2,4,1,0,1,0.25,1.0,0.25
664284,Carlos Espinal,2022,AA,21,12,17,33,8,1,9,0.2727272727272727,0.8888888888888888,0.24242424242424243
664301,Wandisson Charles,2022,AA,31,28,23,59,9,1,10,0.1694915254237288,0.9,0.15254237288135594
664351,Luis Contreras,2022,AA,20,8,18,28,7,0,7,0.25,1.0,0.25
664691,Garvin Alston,2022,AA,3,6,4,9,0,0,0,0.0,,0.0
664700,Daniel Tillo,2022,AA,9,6,6,15,0,0,0,0.0,,0.0
664711,Karan Patel,2022,AA,3,0,1,3,0,0,0,0.0,,0.0
664784,Steven Klimek,2022,AA,22,16,18,38,3,1,4,0.10526315789473684,0.75,0.07894736842105263
664991,Grant Wolfram,2022,AA,43,18,30,61,7,2,9,0.14754098360655737,0.7777777777777778,0.11475409836065574
665040,Sean Chandler,2022,AA,5,3,4,8,1,0,1,0.125,1.0,0.125
665091,Delvin Zinn,2022,AA,2,0,1,2,2,0,2,1.0,1.0,1.0
665167,Jonah Dipoto,2022,AA,46,20,33,66,6,1,7,0.10606060606060606,0.8571428571428571,0.09090909090909091
665178,Randy Labaut,2022,AA,18,9,15,27,3,1,4,0.14814814814814814,0.75,0.1111111111111111
665417,Kyle Kubat,2022,AA,2,1,2,3,0,0,0,0.0,,0.0
665600,Jasseel De La Cruz,2022,AA,9,4,5,13,2,0,2,0.15384615384615385,1.0,0.15384615384615385
665620,Deivi García,2022,AA,15,5,6,20,3,1,4,0.2,0.75,0.15
665622,Luis Medina,2022,AA,62,33,24,95,2,1,3,0.031578947368421054,0.6666666666666666,0.021052631578947368
665660,Elvis Alvarado,2022,AA,12,6,11,18,3,1,4,0.2222222222222222,0.75,0.16666666666666666
665661,Shea Spitzbarth,2022,AA,3,2,3,5,0,0,0,0.0,,0.0
665733,Antonio Santos,2022,AA,18,12,16,30,2,0,2,0.06666666666666667,1.0,0.06666666666666667
665734,Angel Felipe,2022,AA,34,16,22,50,3,0,3,0.06,1.0,0.06
