gamePk,game_date,team_id,team_name,side,sb,cs,attempts,sb_allowed,cs_allowed,attempts_allowed
645537,2021-08-13,522,Reading Fightin Phils,home,0,0,0,1,0,1
646292,2021-08-13,538,Hartford Yard Goats,away,2,0,2,1,0,1
646292,2021-08-13,505,Binghamton Rumble Ponies,home,1,0,1,2,0,2
645249,2021-08-13,546,Portland Sea Dogs,away,2,0,2,0,1,1
645249,2021-08-13,1956,Somerset Patriots,home,0,1,1,2,0,2
644524,2021-08-13,421,Montgomery Biscuits,away,1,1,2,0,0,0
644524,2021-08-13,4124,Pensacola Blue Wahoos,home,0,0,0,1,1,2
644887,2021-08-13,5015,Biloxi Shuckers,away,0,0,0,1,0,1
644887,2021-08-13,430,Mississippi Braves,home,1,0,1,0,0,0
647311,2021-08-13,510,San Antonio Missions,away,3,1,4,0,0,0
647311,2021-08-13,237,Midland RockHounds,home,0,0,0,3,1,4
644965,2021-08-13,498,Chattanooga Lookouts,away,0,1,1,1,0,1
644965,2021-08-13,247,Birmingham Barons,home,1,0,1,0,1,1
646762,2021-08-13,3898,Wichita Wind Surge,away,3,0,3,1,0,1
646762,2021-08-13,260,Tulsa Drillers,home,1,0,1,3,0,3
647758,2021-08-13,482,Corpus Christi Hooks,away,0,0,0,0,0,0
647758,2021-08-13,5368,Amarillo Sod Poodles,home,0,0,0,0,0,0
647660,2021-08-13,440,Springfield Cardinals,away,2,0,2,1,1,2
647660,2021-08-13,574,Arkansas Travelers,home,1,1,2,2,0,2
646182,2021-08-13,3410,Richmond Flying Squirrels,away,0,0,0,0,0,0
646182,2021-08-13,418,Bowie Baysox,home,0,0,0,0,0,0
647148,2021-08-13,540,Frisco RoughRiders,away,1,0,1,2,0,2
647148,2021-08-13,1350,Northwest Arkansas Naturals,home,2,0,2,1,0,1
645534,2021-08-14,402,Akron RubberDucks,away,1,0,1,1,0,1
645534,2021-08-14,522,Reading Fightin Phils,home,1,0,1,1,0,1
645447,2021-08-14,402,Akron RubberDucks,away,1,1,2,0,0,0
645447,2021-08-14,522,Reading Fightin Phils,home,0,0,0,1,1,2
646180,2021-08-14,3410,Richmond Flying Squirrels,away,1,0,1,0,0,0
646180,2021-08-14,418,Bowie Baysox,home,0,0,0,1,0,1
646182,2021-08-14,3410,Richmond Flying Squirrels,away,0,0,0,0,0,0
646182,2021-08-14,418,Bowie Baysox,home,0,0,0,0,0,0
647177,2021-08-14,540,Frisco RoughRiders,away,0,0,0,0,0,0
647177,2021-08-14,1350,Northwest Arkansas Naturals,home,0,0,0,0,0,0
647148,2021-08-14,540,Frisco RoughRiders,away,1,0,1,2,0,2
647148,2021-08-14,1350,Northwest Arkansas Naturals,home,2,0,2,1,0,1
645932,2021-08-14,463,New Hampshire Fisher Cats,away,3,0,3,3,0,3
645932,2021-08-14,547,Harrisburg Senators,home,3,0,3,3,0,3
646285,2021-08-14,538,Hartford Yard Goats,away,0,0,0,2,3,5
646285,2021-08-14,505,Binghamton Rumble Ponies,home,2,3,5,0,0,0
642976,2021-08-14,559,Rocket City Trash Pandas,away,0,1,1,1,0,1
642976,2021-08-14,553,Tennessee Smokies,home,1,0,1,0,1,1
646053,2021-08-14,452,Altoona Curve,away,0,0,0,1,0,1
646053,2021-08-14,106,Erie SeaWolves,home,1,0,1,0,0,0
645295,2021-08-14,546,Portland Sea Dogs,away,0,0,0,1,0,1
645295,2021-08-14,1956,Somerset Patriots,home,1,0,1,0,0,0
644523,2021-08-14,421,Montgomery Biscuits,away,1,0,1,0,0,0
644523,2021-08-14,4124,Pensacola Blue Wahoos,home,0,0,0,1,0,1
644873,2021-08-14,5015,Biloxi Shuckers,away,0,1,1,0,0,0
644873,2021-08-14,430,Mississippi Braves,home,0,0,0,0,1,1
647633,2021-08-14,440,Springfield Cardinals,away,0,1,1,1,0,1
647633,2021-08-14,574,Arkansas Travelers,home,1,0,1,0,1,1
644963,2021-08-14,498,Chattanooga Lookouts,away,0,0,0,1,0,1
644963,2021-08-14,247,Birmingham Barons,home,1,0,1,0,0,0
647291,2021-08-14,510,San Antonio Missions,away,0,1,1,1,0,1
647291,2021-08-14,237,Midland RockHounds,home,1,0,1,0,1,1
646759,2021-08-14,3898,Wichita Wind Surge,away,1,0,1,0,0,0
646759,2021-08-14,260,Tulsa Drillers,home,0,0,0,1,0,1
647737,2021-08-14,482,Corpus Christi Hooks,away,2,0,2,0,0,0
647737,2021-08-14,5368,Amarillo Sod Poodles,home,0,0,0,2,0,2
645923,2021-08-15,463,New Hampshire Fisher Cats,away,1,0,1,1,0,1
645923,2021-08-15,547,Harrisburg Senators,home,1,0,1,1,0,1
646283,2021-08-15,538,Hartford Yard Goats,away,1,0,1,2,0,2
646283,2021-08-15,505,Binghamton Rumble Ponies,home,2,0,2,1,0,1
646051,2021-08-15,452,Altoona Curve,away,0,2,2,0,1,1
646051,2021-08-15,106,Erie SeaWolves,home,0,1,1,0,2,2
646179,2021-08-15,3410,Richmond Flying Squirrels,away,0,0,0,2,0,2
646179,2021-08-15,418,Bowie Baysox,home,2,0,2,0,0,0
642975,2021-08-15,559,Rocket City Trash Pandas,away,0,0,0,3,0,3
642975,2021-08-15,553,Tennessee Smokies,home,3,0,3,0,0,0
646750,2021-08-15,3898,Wichita Wind Surge,away,1,0,1,0,0,0
646750,2021-08-15,260,Tulsa Drillers,home,0,0,0,1,0,1
644522,2021-08-15,421,Montgomery Biscuits,away,0,0,0,3,1,4
644522,2021-08-15,4124,Pensacola Blue Wahoos,home,3,1,4,0,0,0
644963,2021-08-15,498,Chattanooga Lookouts,away,0,0,0,1,0,1
644963,2021-08-15,247,Birmingham Barons,home,1,0,1,0,0,0
647307,2021-08-15,510,San Antonio Missions,away,0,0,0,0,1,1
647307,2021-08-15,237,Midland RockHounds,home,0,1,1,0,0,0
647162,2021-08-15,540,Frisco RoughRiders,away,0,0,0,0,0,0
647162,2021-08-15,1350,Northwest Arkansas Naturals,home,0,0,0,0,0,0
644882,2021-08-15,5015,Biloxi Shuckers,away,2,0,2,0,0,0
644882,2021-08-15,430,Mississippi Braves,home,0,0,0,2,0,2
647617,2021-08-15,440,Springfield Cardinals,away,0,1,1,1,1,2
647617,2021-08-15,574,Arkansas Travelers,home,1,1,2,0,1,1
645234,2021-08-15,546,Portland Sea Dogs,away,1,0,1,4,0,4
645234,2021-08-15,1956,Somerset Patriots,home,4,0,4,1,0,1
645532,2021-08-15,402,Akron RubberDucks,away,1,1,2,1,0,1
645532,2021-08-15,522,Reading Fightin Phils,home,1,0,1,1,1,2
647736,2021-08-15,482,Corpus Christi Hooks,away,0,0,0,0,0,0
647736,2021-08-15,5368,Amarillo Sod Poodles,home,0,0,0,0,0,0
644961,2021-08-15,498,Chattanooga Lookouts,away,1,1,2,0,0,0
644961,2021-08-15,247,Birmingham Barons,home,0,0,0,1,1,2
645566,2021-08-17,505,Binghamton Rumble Ponies,away,0,0,0,0,1,1
645566,2021-08-17,546,Portland Sea Dogs,home,0,1,1,0,0,0
646450,2021-08-17,1956,Somerset Patriots,away,3,0,3,0,0,0
646450,2021-08-17,452,Altoona Curve,home,0,0,0,3,0,3
646524,2021-08-17,547,Harrisburg Senators,away,0,0,0,1,0,1
646524,2021-08-17,402,Akron RubberDucks,home,1,0,1,0,0,0
645411,2021-08-17,106,Erie SeaWolves,away,1,1,2,1,2,3
645411,2021-08-17,3410,Richmond Flying Squirrels,home,1,2,3,1,1,2
645533,2021-08-17,418,Bowie Baysox,away,0,0,0,0,1,1
645533,2021-08-17,522,Reading Fightin Phils,home,0,1,1,0,0,0
645869,2021-08-17,463,New Hampshire Fisher Cats,away,0,0,0,0,0,0
645869,2021-08-17,538,Hartford Yard Goats,home,0,0,0,0,0,0
647266,2021-08-17,5368,Amarillo Sod Poodles,away,0,0,0,0,0,0
647266,2021-08-17,237,Midland RockHounds,home,0,0,0,0,0,0
644645,2021-08-17,430,Mississippi Braves,away,0,0,0,0,0,0
644645,2021-08-17,421,Montgomery Biscuits,home,0,0,0,0,0,0
647521,2021-08-17,510,San Antonio Missions,away,3,0,3,0,0,0
647521,2021-08-17,482,Corpus Christi Hooks,home,0,0,0,3,0,3
643027,2021-08-17,498,Chattanooga Lookouts,away,1,0,1,1,0,1
643027,2021-08-17,559,Rocket City Trash Pandas,home,1,0,1,1,0,1
646889,2021-08-17,3898,Wichita Wind Surge,away,7,1,8,2,0,2
646889,2021-08-17,440,Springfield Cardinals,home,2,0,2,7,1,8
644521,2021-08-17,5015,Biloxi Shuckers,away,0,1,1,0,1,1
644521,2021-08-17,4124,Pensacola Blue Wahoos,home,0,1,1,0,1,1
646749,2021-08-17,1350,Northwest Arkansas Naturals,away,0,1,1,0,0,0
646749,2021-08-17,260,Tulsa Drillers,home,0,0,0,0,1,1
642974,2021-08-17,247,Birmingham Barons,away,2,0,2,2,0,2
642974,2021-08-17,553,Tennessee Smokies,home,2,0,2,2,0,2
647357,2021-08-17,574,Arkansas Travelers,away,1,1,2,1,0,1
647357,2021-08-17,540,Frisco RoughRiders,home,1,0,1,1,1,2
645564,2021-08-18,505,Binghamton Rumble Ponies,away,0,0,0,0,0,0
645564,2021-08-18,546,Portland Sea Dogs,home,0,0,0,0,0,0
646448,2021-08-18,1956,Somerset Patriots,away,6,0,6,0,1,1
646448,2021-08-18,452,Altoona Curve,home,0,1,1,6,0,6
646523,2021-08-18,547,Harrisburg Senators,away,0,0,0,0,0,0
646523,2021-08-18,402,Akron RubberDucks,home,0,0,0,0,0,0
645409,2021-08-18,106,Erie SeaWolves,away,0,0,0,0,0,0
645409,2021-08-18,3410,Richmond Flying Squirrels,home,0,0,0,0,0,0
642973,2021-08-18,247,Birmingham Barons,away,1,0,1,0,0,0
642973,2021-08-18,553,Tennessee Smokies,home,0,0,0,1,0,1
645865,2021-08-18,463,New Hampshire Fisher Cats,away,0,3,3,1,0,1
645865,2021-08-18,538,Hartford Yard Goats,home,1,0,1,0,3,3
647265,2021-08-18,5368,Amarillo Sod Poodles,away,1,0,1,0,0,0
647265,2021-08-18,237,Midland RockHounds,home,0,0,0,1,0,1
644646,2021-08-18,430,Mississippi Braves,away,1,0,1,0,0,0
644646,2021-08-18,421,Montgomery Biscuits,home,0,0,0,1,0,1
647520,2021-08-18,510,San Antonio Missions,away,0,1,1,0,1,1
647520,2021-08-18,482,Corpus Christi Hooks,home,0,1,1,0,1,1
643026,2021-08-18,498,Chattanooga Lookouts,away,1,0,1,0,0,0
643026,2021-08-18,559,Rocket City Trash Pandas,home,0,0,0,1,0,1
646886,2021-08-18,3898,Wichita Wind Surge,away,0,1,1,1,2,3
646886,2021-08-18,440,Springfield Cardinals,home,1,2,3,0,1,1
644520,2021-08-18,5015,Biloxi Shuckers,away,1,0,1,0,3,3
644520,2021-08-18,4124,Pensacola Blue Wahoos,home,0,3,3,1,0,1
647355,2021-08-18,574,Arkansas Travelers,away,0,0,0,0,1,1
647355,2021-08-18,540,Frisco RoughRiders,home,0,1,1,0,0,0
646747,2021-08-18,1350,Northwest Arkansas Naturals,away,1,0,1,0,1,1
646747,2021-08-18,260,Tulsa Drillers,home,0,1,1,1,0,1
645531,2021-08-18,418,Bowie Baysox,away,2,1,3,0,0,0
645531,2021-08-18,522,Reading Fightin Phils,home,0,0,0,2,1,3
647354,2021-08-19,574,Arkansas Travelers,away,0,0,0,0,0,0
647354,2021-08-19,540,Frisco RoughRiders,home,0,0,0,0,0,0
647357,2021-08-19,574,Arkansas Travelers,away,1,1,2,1,0,1
647357,2021-08-19,540,Frisco RoughRiders,home,1,0,1,1,1,2
642972,2021-08-19,247,Birmingham Barons,away,0,0,0,2,0,2
642972,2021-08-19,553,Tennessee Smokies,home,2,0,2,0,0,0
645144,2021-08-19,553,Tennessee Smokies,away,0,1,1,0,0,0
645144,2021-08-19,247,Birmingham Barons,home,0,0,0,0,1,1
643025,2021-08-19,498,Chattanooga Lookouts,away,0,0,0,0,0,0
643025,2021-08-19,559,Rocket City Trash Pandas,home,0,0,0,0,0,0
644470,2021-08-19,498,Chattanooga Lookouts,away,1,1,2,0,0,0
644470,2021-08-19,559,Rocket City Trash Pandas,home,0,0,0,1,1,2
