gamePk,game_date,team_id,team_name,side,sb,cs,attempts,sb_allowed,cs_allowed,attempts_allowed
575295,2019-04-04,531,Scranton/Wilkes-Barre RailRiders,away,0,0,0,1,1,2
575295,2019-04-04,422,Buffalo Bisons,home,1,1,2,0,0,0
575931,2019-04-04,533,Pawtucket Red Sox,away,1,1,2,1,1,2
575931,2019-04-04,552,Syracuse Mets,home,1,1,2,1,1,2
575645,2019-04-04,416,Louisville Bats,away,4,0,4,3,1,4
575645,2019-04-04,512,Toledo Mud Hens,home,3,1,4,4,0,4
575435,2019-04-04,484,Indianapolis Indians,away,0,1,1,1,1,2
575435,2019-04-04,445,Columbus Clippers,home,1,1,2,0,1,1
575575,2019-04-04,234,Durham Bulls,away,1,0,1,0,0,0
575575,2019-04-04,494,Charlotte Knights,home,0,0,0,1,0,1
575365,2019-04-04,568,Norfolk Tides,away,0,1,1,0,0,0
575365,2019-04-04,431,Gwinnett Stripers,home,0,0,0,0,1,1
576071,2019-04-04,534,Rochester Red Wings,away,1,0,1,1,0,1
576071,2019-04-04,1410,Lehigh Valley IronPigs,home,1,0,1,1,0,1
579767,2019-04-04,451,Iowa Cubs,away,2,0,2,0,0,0
579767,2019-04-04,556,Nashville Sounds,home,0,0,0,2,0,2
579907,2019-04-04,510,San Antonio Missions,away,1,0,1,0,0,0
579907,2019-04-04,238,Oklahoma City Dodgers,home,0,0,0,1,0,1
579697,2019-04-04,541,Omaha Storm Chasers,away,0,1,1,1,0,1
579697,2019-04-04,235,Memphis Redbirds,home,1,0,1,0,1,1
579332,2019-04-04,561,Salt Lake Bees,away,0,1,1,0,0,0
579332,2019-04-04,342,Albuquerque Isotopes,home,0,0,0,0,1,1
579417,2019-04-04,400,Las Vegas Aviators,away,1,0,1,1,0,1
579417,2019-04-04,4904,El Paso Chihuahuas,home,1,0,1,1,0,1
587933,2019-04-04,496,Leones de Yucatan,away,0,0,0,0,0,0
587933,2019-04-04,562,Sultanes de Monterrey,home,0,0,0,0,0,0
580188,2019-04-04,529,Tacoma Rainiers,away,1,1,2,1,1,2
580188,2019-04-04,105,Sacramento River Cats,home,1,1,2,1,1,2
579487,2019-04-04,2310,Reno Aces,away,1,0,1,0,0,0
579487,2019-04-04,259,Fresno Grizzlies,home,0,0,0,1,0,1
579837,2019-04-04,102,Round Rock Express,away,0,1,1,1,0,1
579837,2019-04-04,588,New Orleans Baby Cakes,home,1,0,1,0,1,1
588113,2019-04-05,4444,Generales de Durango,away,0,0,0,0,0,0
588113,2019-04-05,5010,Toros de Tijuana,home,0,0,0,0,0,0
575436,2019-04-05,484,Indianapolis Indians,away,0,2,2,0,0,0
575436,2019-04-05,445,Columbus Clippers,home,0,0,0,0,2,2
575296,2019-04-05,531,Scranton/Wilkes-Barre RailRiders,away,2,0,2,0,0,0
575296,2019-04-05,422,Buffalo Bisons,home,0,0,0,2,0,2
575576,2019-04-05,234,Durham Bulls,away,1,0,1,0,0,0
575576,2019-04-05,494,Charlotte Knights,home,0,0,0,1,0,1
575646,2019-04-05,416,Louisville Bats,away,0,2,2,2,0,2
575646,2019-04-05,512,Toledo Mud Hens,home,2,0,2,0,2,2
575366,2019-04-05,568,Norfolk Tides,away,0,0,0,0,0,0
575366,2019-04-05,431,Gwinnett Stripers,home,0,0,0,0,0,0
579768,2019-04-05,451,Iowa Cubs,away,0,1,1,2,0,2
579768,2019-04-05,556,Nashville Sounds,home,2,0,2,0,1,1
579838,2019-04-05,102,Round Rock Express,away,0,1,1,0,1,1
579838,2019-04-05,588,New Orleans Baby Cakes,home,0,1,1,0,1,1
579908,2019-04-05,510,San Antonio Missions,away,1,0,1,1,0,1
579908,2019-04-05,238,Oklahoma City Dodgers,home,1,0,1,1,0,1
579698,2019-04-05,541,Omaha Storm Chasers,away,0,1,1,0,0,0
579698,2019-04-05,235,Memphis Redbirds,home,0,0,0,0,1,1
579333,2019-04-05,561,Salt Lake Bees,away,0,1,1,0,0,0
579333,2019-04-05,342,Albuquerque Isotopes,home,0,0,0,0,1,1
587392,2019-04-05,569,Tigres de Quintana Roo,away,0,1,1,0,0,0
587392,2019-04-05,532,Diablos Rojos del Mexico,home,0,0,0,0,1,1
579418,2019-04-05,400,Las Vegas Aviators,away,2,1,3,0,0,0
579418,2019-04-05,4904,El Paso Chihuahuas,home,0,0,0,2,1,3
587934,2019-04-05,496,Leones de Yucatan,away,1,0,1,0,0,0
587934,2019-04-05,562,Sultanes de Monterrey,home,0,0,0,1,0,1
587332,2019-04-05,528,Rieleros de Aguascalientes,away,0,0,0,0,0,0
587332,2019-04-05,434,Bravos de Leon,home,0,0,0,0,0,0
587693,2019-04-05,523,Piratas de Campeche,away,1,0,1,0,0,0
587693,2019-04-05,520,Pericos de Puebla,home,0,0,0,1,0,1
587993,2019-04-05,447,Algodoneros Union Laguna,away,0,1,1,1,0,1
587993,2019-04-05,536,Tecos de los Dos Laredos,home,1,0,1,0,1,1
587212,2019-04-05,502,Saraperos de Saltillo,away,0,0,0,0,0,0
587212,2019-04-05,560,Acereros del Norte,home,0,0,0,0,0,0
587512,2019-04-05,442,Olmecas de Tabasco,away,0,0,0,2,0,2
587512,2019-04-05,579,Guerreros de Oaxaca,home,2,0,2,0,0,0
580189,2019-04-05,529,Tacoma Rainiers,away,2,1,3,0,1,1
580189,2019-04-05,105,Sacramento River Cats,home,0,1,1,2,1,3
579488,2019-04-05,2310,Reno Aces,away,0,0,0,1,0,1
579488,2019-04-05,259,Fresno Grizzlies,home,1,0,1,0,0,0
575932,2019-04-05,533,Pawtucket Red Sox,away,0,0,0,0,1,1
575932,2019-04-05,552,Syracuse Mets,home,0,1,1,0,0,0
576072,2019-04-05,534,Rochester Red Wings,away,0,0,0,1,1,2
576072,2019-04-05,1410,Lehigh Valley IronPigs,home,1,1,2,0,0,0
575933,2019-04-06,533,Pawtucket Red Sox,away,0,0,0,0,0,0
575933,2019-04-06,552,Syracuse Mets,home,0,0,0,0,0,0
575932,2019-04-06,533,Pawtucket Red Sox,away,0,0,0,0,1,1
575932,2019-04-06,552,Syracuse Mets,home,0,1,1,0,0,0
575297,2019-04-06,531,Scranton/Wilkes-Barre RailRiders,away,3,0,3,0,1,1
575297,2019-04-06,422,Buffalo Bisons,home,0,1,1,3,0,3
575647,2019-04-06,416,Louisville Bats,away,0,0,0,4,1,5
575647,2019-04-06,512,Toledo Mud Hens,home,4,1,5,0,0,0
576073,2019-04-06,534,Rochester Red Wings,away,0,0,0,0,0,0
576073,2019-04-06,1410,Lehigh Valley IronPigs,home,0,0,0,0,0,0
576072,2019-04-06,534,Rochester Red Wings,away,0,0,0,1,1,2
576072,2019-04-06,1410,Lehigh Valley IronPigs,home,1,1,2,0,0,0
587694,2019-04-06,523,Piratas de Campeche,away,0,1,1,1,0,1
587694,2019-04-06,520,Pericos de Puebla,home,1,0,1,0,1,1
587393,2019-04-06,569,Tigres de Quintana Roo,away,0,0,0,1,0,1
587393,2019-04-06,532,Diablos Rojos del Mexico,home,1,0,1,0,0,0
579839,2019-04-06,102,Round Rock Express,away,1,0,1,0,0,0
579839,2019-04-06,588,New Orleans Baby Cakes,home,0,0,0,1,0,1
579837,2019-04-06,102,Round Rock Express,away,0,1,1,1,0,1
579837,2019-04-06,588,New Orleans Baby Cakes,home,1,0,1,0,1,1
575437,2019-04-06,484,Indianapolis Indians,away,2,0,2,1,0,1
575437,2019-04-06,445,Columbus Clippers,home,1,0,1,2,0,2
575367,2019-04-06,568,Norfolk Tides,away,0,0,0,0,0,0
575367,2019-04-06,431,Gwinnett Stripers,home,0,0,0,0,0,0
587513,2019-04-06,442,Olmecas de Tabasco,away,0,0,0,2,3,5
587513,2019-04-06,579,Guerreros de Oaxaca,home,2,3,5,0,0,0
575577,2019-04-06,234,Durham Bulls,away,2,1,3,1,0,1
575577,2019-04-06,494,Charlotte Knights,home,1,0,1,2,1,3
579699,2019-04-06,541,Omaha Storm Chasers,away,0,0,0,0,0,0
579699,2019-04-06,235,Memphis Redbirds,home,0,0,0,0,0,0
579769,2019-04-06,451,Iowa Cubs,away,2,1,3,0,1,1
579769,2019-04-06,556,Nashville Sounds,home,0,1,1,2,1,3
579909,2019-04-06,510,San Antonio Missions,away,4,1,5,0,0,0
579909,2019-04-06,238,Oklahoma City Dodgers,home,0,0,0,4,1,5
587333,2019-04-06,528,Rieleros de Aguascalientes,away,3,0,3,1,1,2
587333,2019-04-06,434,Bravos de Leon,home,1,1,2,3,0,3
579349,2019-04-06,561,Salt Lake Bees,away,1,0,1,0,2,2
579349,2019-04-06,342,Albuquerque Isotopes,home,0,2,2,1,0,1
587994,2019-04-06,447,Algodoneros Union Laguna,away,2,0,2,2,0,2
587994,2019-04-06,536,Tecos de los Dos Laredos,home,2,0,2,2,0,2
587213,2019-04-06,502,Saraperos de Saltillo,away,1,0,1,0,0,0
587213,2019-04-06,560,Acereros del Norte,home,0,0,0,1,0,1
579419,2019-04-06,400,Las Vegas Aviators,away,0,0,0,0,0,0
579419,2019-04-06,4904,El Paso Chihuahuas,home,0,0,0,0,0,0
580190,2019-04-06,529,Tacoma Rainiers,away,0,0,0,0,0,0
580190,2019-04-06,105,Sacramento River Cats,home,0,0,0,0,0,0
579489,2019-04-06,2310,Reno Aces,away,1,0,1,1,0,1
579489,2019-04-06,259,Fresno Grizzlies,home,1,0,1,1,0,1
588114,2019-04-06,4444,Generales de Durango,away,0,0,0,0,0,0
588114,2019-04-06,5010,Toros de Tijuana,home,0,0,0,0,0,0
575648,2019-04-07,416,Louisville Bats,away,1,2,3,3,1,4
575648,2019-04-07,512,Toledo Mud Hens,home,3,1,4,1,2,3
575298,2019-04-07,531,Scranton/Wilkes-Barre RailRiders,away,1,0,1,1,0,1
575298,2019-04-07,422,Buffalo Bisons,home,1,0,1,1,0,1
575934,2019-04-07,533,Pawtucket Red Sox,away,0,0,0,0,3,3
575934,2019-04-07,552,Syracuse Mets,home,0,3,3,0,0,0
575368,2019-04-07,568,Norfolk Tides,away,1,0,1,1,0,1
575368,2019-04-07,431,Gwinnett Stripers,home,1,0,1,1,0,1
576074,2019-04-07,534,Rochester Red Wings,away,0,0,0,1,1,2
576074,2019-04-07,1410,Lehigh Valley IronPigs,home,1,1,2,0,0,0
587695,2019-04-07,523,Piratas de Campeche,away,1,0,1,1,1,2
587695,2019-04-07,520,Pericos de Puebla,home,1,1,2,1,0,1
587394,2019-04-07,569,Tigres de Quintana Roo,away,0,2,2,0,1,1
587394,2019-04-07,532,Diablos Rojos del Mexico,home,0,1,1,0,2,2
579840,2019-04-07,102,Round Rock Express,away,1,0,1,5,1,6
579840,2019-04-07,588,New Orleans Baby Cakes,home,5,1,6,1,0,1
575438,2019-04-07,484,Indianapolis Indians,away,1,0,1,0,0,0
575438,2019-04-07,445,Columbus Clippers,home,0,0,0,1,0,1
575578,2019-04-07,234,Durham Bulls,away,2,0,2,0,0,0
575578,2019-04-07,494,Charlotte Knights,home,0,0,0,2,0,2
587334,2019-04-07,528,Rieleros de Aguascalientes,away,1,2,3,1,0,1
587334,2019-04-07,434,Bravos de Leon,home,1,0,1,1,2,3
579910,2019-04-07,510,San Antonio Missions,away,1,0,1,0,0,0
579910,2019-04-07,238,Oklahoma City Dodgers,home,0,0,0,1,0,1
579699,2019-04-07,541,Omaha Storm Chasers,away,0,0,0,0,0,0
579699,2019-04-07,235,Memphis Redbirds,home,0,0,0,0,0,0
579770,2019-04-07,451,Iowa Cubs,away,0,0,0,3,0,3
579770,2019-04-07,556,Nashville Sounds,home,3,0,3,0,0,0
579420,2019-04-07,400,Las Vegas Aviators,away,0,1,1,0,1,1
579420,2019-04-07,4904,El Paso Chihuahuas,home,0,1,1,0,1,1
579350,2019-04-07,561,Salt Lake Bees,away,1,0,1,0,0,0
579350,2019-04-07,342,Albuquerque Isotopes,home,0,0,0,1,0,1
580191,2019-04-07,529,Tacoma Rainiers,away,0,0,0,0,0,0
580191,2019-04-07,105,Sacramento River Cats,home,0,0,0,0,0,0
579700,2019-04-07,541,Omaha Storm Chasers,away,1,1,2,1,0,1
579700,2019-04-07,235,Memphis Redbirds,home,1,0,1,1,1,2
579490,2019-04-07,2310,Reno Aces,away,0,0,0,1,0,1
579490,2019-04-07,259,Fresno Grizzlies,home,1,0,1,0,0,0
588115,2019-04-07,4444,Generales de Durango,away,0,0,0,0,0,0
588115,2019-04-07,5010,Toros de Tijuana,home,0,0,0,0,0,0
587935,2019-04-07,496,Leones de Yucatan,away,3,1,4,0,1,1
587935,2019-04-07,562,Sultanes de Monterrey,home,0,1,1,3,1,4
587995,2019-04-07,447,Algodoneros Union Laguna,away,0,3,3,0,1,1
587995,2019-04-07,536,Tecos de los Dos Laredos,home,0,1,1,0,3,3
587514,2019-04-07,442,Olmecas de Tabasco,away,1,0,1,3,1,4
587514,2019-04-07,579,Guerreros de Oaxaca,home,3,1,4,1,0,1
587214,2019-04-07,502,Saraperos de Saltillo,away,3,0,3,1,1,2
587214,2019-04-07,560,Acereros del Norte,home,1,1,2,3,0,3
579841,2019-04-08,102,Round Rock Express,away,0,0,0,0,0,0
579841,2019-04-08,588,New Orleans Baby Cakes,home,0,0,0,0,0,0
579911,2019-04-08,510,San Antonio Missions,away,0,0,0,0,0,0
579911,2019-04-08,238,Oklahoma City Dodgers,home,0,0,0,0,0,0
579701,2019-04-08,541,Omaha Storm Chasers,away,0,0,0,0,0,0
579701,2019-04-08,235,Memphis Redbirds,home,0,0,0,0,0,0
579351,2019-04-08,561,Salt Lake Bees,away,0,0,0,0,0,0
579351,2019-04-08,342,Albuquerque Isotopes,home,0,0,0,0,0,0
579491,2019-04-08,2310,Reno Aces,away,0,2,2,5,0,5
579491,2019-04-08,259,Fresno Grizzlies,home,5,0,5,0,2,2
580192,2019-04-08,529,Tacoma Rainiers,away,1,0,1,0,0,0
580192,2019-04-08,105,Sacramento River Cats,home,0,0,0,1,0,1
575439,2019-04-08,416,Louisville Bats,away,1,1,2,1,0,1
575439,2019-04-08,445,Columbus Clippers,home,1,0,1,1,1,2
575299,2019-04-08,533,Pawtucket Red Sox,away,0,0,0,0,0,0
575299,2019-04-08,422,Buffalo Bisons,home,0,0,0,0,0,0
575935,2019-04-08,534,Rochester Red Wings,away,0,1,1,3,2,5
575935,2019-04-08,552,Syracuse Mets,home,3,2,5,0,1,1
575369,2019-04-08,234,Durham Bulls,away,0,0,0,0,0,0
575369,2019-04-08,431,Gwinnett Stripers,home,0,0,0,0,0,0
576075,2019-04-08,531,Scranton/Wilkes-Barre RailRiders,away,1,0,1,2,0,2
576075,2019-04-08,1410,Lehigh Valley IronPigs,home,2,0,2,1,0,1
579771,2019-04-08,451,Iowa Cubs,away,0,0,0,1,0,1
579771,2019-04-08,556,Nashville Sounds,home,1,0,1,0,0,0
579421,2019-04-08,400,Las Vegas Aviators,away,1,0,1,0,0,0
579421,2019-04-08,4904,El Paso Chihuahuas,home,0,0,0,1,0,1
575579,2019-04-08,568,Norfolk Tides,away,0,0,0,0,0,0
575579,2019-04-08,494,Charlotte Knights,home,0,0,0,0,0,0
575370,2019-04-09,234,Durham Bulls,away,0,0,0,1,0,1
575370,2019-04-09,431,Gwinnett Stripers,home,1,0,1,0,0,0
575936,2019-04-09,534,Rochester Red Wings,away,0,0,0,0,0,0
575936,2019-04-09,552,Syracuse Mets,home,0,0,0,0,0,0
575440,2019-04-09,416,Louisville Bats,away,2,2,4,0,1,1
575440,2019-04-09,445,Columbus Clippers,home,0,1,1,2,2,4
575300,2019-04-09,533,Pawtucket Red Sox,away,1,0,1,1,2,3
575300,2019-04-09,422,Buffalo Bisons,home,1,2,3,1,0,1
575580,2019-04-09,568,Norfolk Tides,away,0,1,1,0,0,0
575580,2019-04-09,494,Charlotte Knights,home,0,0,0,0,1,1
575579,2019-04-09,568,Norfolk Tides,away,0,0,0,0,0,0
575579,2019-04-09,494,Charlotte Knights,home,0,0,0,0,0,0
575649,2019-04-09,484,Indianapolis Indians,away,1,0,1,1,0,1
575649,2019-04-09,512,Toledo Mud Hens,home,1,0,1,1,0,1
576076,2019-04-09,531,Scranton/Wilkes-Barre RailRiders,away,3,0,3,0,0,0
576076,2019-04-09,1410,Lehigh Valley IronPigs,home,0,0,0,3,0,3
579977,2019-04-09,238,Oklahoma City Dodgers,away,2,0,2,5,0,5
579977,2019-04-09,541,Omaha Storm Chasers,home,5,0,5,2,0,2
579557,2019-04-09,588,New Orleans Baby Cakes,away,0,2,2,0,0,0
579557,2019-04-09,451,Iowa Cubs,home,0,0,0,0,2,2
580328,2019-04-09,235,Memphis Redbirds,away,1,0,1,0,0,0
580328,2019-04-09,510,San Antonio Missions,home,0,0,0,1,0,1
580118,2019-04-09,556,Nashville Sounds,away,0,1,1,1,1,2
580118,2019-04-09,102,Round Rock Express,home,1,1,2,0,1,1
587813,2019-04-09,5010,Toros de Tijuana,away,0,0,0,0,1,1
587813,2019-04-09,528,Rieleros de Aguascalientes,home,0,1,1,0,0,0
587753,2019-04-09,434,Bravos de Leon,away,1,2,3,0,0,0
587753,2019-04-09,523,Piratas de Campeche,home,0,0,0,1,2,3
580398,2019-04-09,4904,El Paso Chihuahuas,away,0,0,0,1,0,1
580398,2019-04-09,529,Tacoma Rainiers,home,1,0,1,0,0,0
587272,2019-04-09,536,Tecos de los Dos Laredos,away,1,0,1,0,0,0
587272,2019-04-09,447,Algodoneros Union Laguna,home,0,0,0,1,0,1
587873,2019-04-09,560,Acereros del Norte,away,1,0,1,1,4,5
587873,2019-04-09,502,Saraperos de Saltillo,home,1,4,5,1,0,1
587572,2019-04-09,532,Diablos Rojos del Mexico,away,0,0,0,1,0,1
587572,2019-04-09,496,Leones de Yucatan,home,1,0,1,0,0,0
588053,2019-04-09,579,Guerreros de Oaxaca,away,0,0,0,1,0,1
588053,2019-04-09,569,Tigres de Quintana Roo,home,1,0,1,0,0,0
587452,2019-04-09,562,Sultanes de Monterrey,away,2,0,2,0,0,0
587452,2019-04-09,4444,Generales de Durango,home,0,0,0,2,0,2
580048,2019-04-09,342,Albuquerque Isotopes,away,0,0,0,2,0,2
580048,2019-04-09,2310,Reno Aces,home,2,0,2,0,0,0
579627,2019-04-09,105,Sacramento River Cats,away,0,0,0,0,1,1
579627,2019-04-09,400,Las Vegas Aviators,home,0,1,1,0,0,0
587633,2019-04-09,520,Pericos de Puebla,away,1,1,2,0,0,0
587633,2019-04-09,442,Olmecas de Tabasco,home,0,0,0,1,1,2
580258,2019-04-09,259,Fresno Grizzlies,away,1,0,1,0,0,0
580258,2019-04-09,561,Salt Lake Bees,home,0,0,0,1,0,1
575441,2019-04-10,416,Louisville Bats,away,0,0,0,0,0,0
575441,2019-04-10,445,Columbus Clippers,home,0,0,0,0,0,0
575937,2019-04-10,534,Rochester Red Wings,away,2,0,2,0,1,1
575937,2019-04-10,552,Syracuse Mets,home,0,1,1,2,0,2
575650,2019-04-10,484,Indianapolis Indians,away,2,1,3,0,0,0
575650,2019-04-10,512,Toledo Mud Hens,home,0,0,0,2,1,3
580259,2019-04-10,259,Fresno Grizzlies,away,0,1,1,0,0,0
580259,2019-04-10,561,Salt Lake Bees,home,0,0,0,0,1,1
580258,2019-04-10,259,Fresno Grizzlies,away,1,0,1,0,0,0
580258,2019-04-10,561,Salt Lake Bees,home,0,0,0,1,0,1
575581,2019-04-10,568,Norfolk Tides,away,1,0,1,0,1,1
575581,2019-04-10,494,Charlotte Knights,home,0,1,1,1,0,1
576077,2019-04-10,531,Scranton/Wilkes-Barre RailRiders,away,1,0,1,1,2,3
576077,2019-04-10,1410,Lehigh Valley IronPigs,home,1,2,3,1,0,1
579978,2019-04-10,238,Oklahoma City Dodgers,away,3,0,3,3,0,3
579978,2019-04-10,541,Omaha Storm Chasers,home,3,0,3,3,0,3
580329,2019-04-10,235,Memphis Redbirds,away,1,0,1,1,1,2
580329,2019-04-10,510,San Antonio Missions,home,1,1,2,1,0,1
580119,2019-04-10,556,Nashville Sounds,away,0,0,0,1,0,1
580119,2019-04-10,102,Round Rock Express,home,1,0,1,0,0,0
587273,2019-04-10,536,Tecos de los Dos Laredos,away,0,1,1,0,0,0
587273,2019-04-10,447,Algodoneros Union Laguna,home,0,0,0,0,1,1
587874,2019-04-10,560,Acereros del Norte,away,0,0,0,0,0,0
587874,2019-04-10,502,Saraperos de Saltillo,home,0,0,0,0,0,0
587453,2019-04-10,562,Sultanes de Monterrey,away,0,0,0,0,0,0
587453,2019-04-10,4444,Generales de Durango,home,0,0,0,0,0,0
587814,2019-04-10,5010,Toros de Tijuana,away,0,0,0,1,0,1
587814,2019-04-10,528,Rieleros de Aguascalientes,home,1,0,1,0,0,0
587634,2019-04-10,520,Pericos de Puebla,away,0,0,0,3,0,3
587634,2019-04-10,442,Olmecas de Tabasco,home,3,0,3,0,0,0
587754,2019-04-10,434,Bravos de Leon,away,0,0,0,1,0,1
587754,2019-04-10,523,Piratas de Campeche,home,1,0,1,0,0,0
587573,2019-04-10,532,Diablos Rojos del Mexico,away,0,0,0,2,1,3
587573,2019-04-10,496,Leones de Yucatan,home,2,1,3,0,0,0
588054,2019-04-10,579,Guerreros de Oaxaca,away,0,0,0,1,1,2
588054,2019-04-10,569,Tigres de Quintana Roo,home,1,1,2,0,0,0
580399,2019-04-10,4904,El Paso Chihuahuas,away,0,0,0,1,1,2
580399,2019-04-10,529,Tacoma Rainiers,home,1,1,2,0,0,0
580049,2019-04-10,342,Albuquerque Isotopes,away,0,0,0,0,0,0
580049,2019-04-10,2310,Reno Aces,home,0,0,0,0,0,0
579628,2019-04-10,105,Sacramento River Cats,away,1,0,1,2,0,2
579628,2019-04-10,400,Las Vegas Aviators,home,2,0,2,1,0,1
575301,2019-04-10,533,Pawtucket Red Sox,away,0,0,0,1,0,1
575301,2019-04-10,422,Buffalo Bisons,home,1,0,1,0,0,0
579558,2019-04-10,588,New Orleans Baby Cakes,away,1,0,1,0,0,0
579558,2019-04-10,451,Iowa Cubs,home,0,0,0,1,0,1
579559,2019-04-11,588,New Orleans Baby Cakes,away,1,0,1,1,1,2
579559,2019-04-11,451,Iowa Cubs,home,1,1,2,1,0,1
580260,2019-04-11,259,Fresno Grizzlies,away,0,0,0,1,1,2
580260,2019-04-11,561,Salt Lake Bees,home,1,1,2,0,0,0
575790,2019-04-11,552,Syracuse Mets,away,0,0,0,1,1,2
575790,2019-04-11,533,Pawtucket Red Sox,home,1,1,2,0,0,0
575860,2019-04-11,1410,Lehigh Valley IronPigs,away,1,1,2,0,0,0
575860,2019-04-11,534,Rochester Red Wings,home,0,0,0,1,1,2
575155,2019-04-11,445,Columbus Clippers,away,0,0,0,0,0,0
575155,2019-04-11,234,Durham Bulls,home,0,0,0,0,0,0
576001,2019-04-11,512,Toledo Mud Hens,away,2,1,3,0,0,0
576001,2019-04-11,568,Norfolk Tides,home,0,0,0,2,1,3
575225,2019-04-11,431,Gwinnett Stripers,away,1,0,1,1,0,1
575225,2019-04-11,416,Louisville Bats,home,1,0,1,1,0,1
587814,2019-04-11,5010,Toros de Tijuana,away,0,0,0,1,0,1
587814,2019-04-11,528,Rieleros de Aguascalientes,home,1,0,1,0,0,0
575505,2019-04-11,494,Charlotte Knights,away,1,0,1,1,0,1
575505,2019-04-11,484,Indianapolis Indians,home,1,0,1,1,0,1
575720,2019-04-11,422,Buffalo Bisons,away,2,1,3,0,0,0
575720,2019-04-11,531,Scranton/Wilkes-Barre RailRiders,home,0,0,0,2,1,3
580330,2019-04-11,235,Memphis Redbirds,away,0,1,1,0,0,0
580330,2019-04-11,510,San Antonio Missions,home,0,0,0,0,1,1
580120,2019-04-11,556,Nashville Sounds,away,0,0,0,2,0,2
580120,2019-04-11,102,Round Rock Express,home,2,0,2,0,0,0
587274,2019-04-11,536,Tecos de los Dos Laredos,away,3,3,6,0,1,1
587274,2019-04-11,447,Algodoneros Union Laguna,home,0,1,1,3,3,6
587875,2019-04-11,560,Acereros del Norte,away,1,0,1,3,0,3
587875,2019-04-11,502,Saraperos de Saltillo,home,3,0,3,1,0,1
587454,2019-04-11,562,Sultanes de Monterrey,away,2,0,2,1,0,1
587454,2019-04-11,4444,Generales de Durango,home,1,0,1,2,0,2
587815,2019-04-11,5010,Toros de Tijuana,away,0,0,0,0,0,0
587815,2019-04-11,528,Rieleros de Aguascalientes,home,0,0,0,0,0,0
587635,2019-04-11,520,Pericos de Puebla,away,1,1,2,1,1,2
587635,2019-04-11,442,Olmecas de Tabasco,home,1,1,2,1,1,2
587755,2019-04-11,434,Bravos de Leon,away,0,1,1,0,0,0
587755,2019-04-11,523,Piratas de Campeche,home,0,0,0,0,1,1
587574,2019-04-11,532,Diablos Rojos del Mexico,away,0,0,0,0,0,0
587574,2019-04-11,496,Leones de Yucatan,home,0,0,0,0,0,0
588055,2019-04-11,579,Guerreros de Oaxaca,away,2,1,3,0,0,0
588055,2019-04-11,569,Tigres de Quintana Roo,home,0,0,0,2,1,3
580050,2019-04-11,342,Albuquerque Isotopes,away,0,1,1,0,1,1
580050,2019-04-11,2310,Reno Aces,home,0,1,1,0,1,1
579629,2019-04-11,105,Sacramento River Cats,away,0,1,1,0,0,0
579629,2019-04-11,400,Las Vegas Aviators,home,0,0,0,0,1,1
580400,2019-04-11,4904,El Paso Chihuahuas,away,0,0,0,2,0,2
580400,2019-04-11,529,Tacoma Rainiers,home,2,0,2,0,0,0
579979,2019-04-11,238,Oklahoma City Dodgers,away,0,0,0,1,0,1
579979,2019-04-11,541,Omaha Storm Chasers,home,1,0,1,0,0,0
575791,2019-04-12,552,Syracuse Mets,away,1,0,1,1,0,1
575791,2019-04-12,533,Pawtucket Red Sox,home,1,0,1,1,0,1
575721,2019-04-12,422,Buffalo Bisons,away,0,0,0,0,1,1
575721,2019-04-12,531,Scranton/Wilkes-Barre RailRiders,home,0,1,1,0,0,0
575861,2019-04-12,1410,Lehigh Valley IronPigs,away,2,0,2,0,0,0
575861,2019-04-12,534,Rochester Red Wings,home,0,0,0,2,0,2
575226,2019-04-12,431,Gwinnett Stripers,away,2,0,2,0,0,0
575226,2019-04-12,416,Louisville Bats,home,0,0,0,2,0,2
576002,2019-04-12,512,Toledo Mud Hens,away,0,0,0,1,1,2
576002,2019-04-12,568,Norfolk Tides,home,1,1,2,0,0,0
575506,2019-04-12,494,Charlotte Knights,away,0,0,0,3,1,4
575506,2019-04-12,484,Indianapolis Indians,home,3,1,4,0,0,0
580121,2019-04-12,235,Memphis Redbirds,away,0,0,0,3,0,3
580121,2019-04-12,102,Round Rock Express,home,3,0,3,0,0,0
580331,2019-04-12,556,Nashville Sounds,away,0,1,1,0,0,0
580331,2019-04-12,510,San Antonio Missions,home,0,0,0,0,1,1
587876,2019-04-12,536,Tecos de los Dos Laredos,away,1,2,3,1,0,1
587876,2019-04-12,502,Saraperos de Saltillo,home,1,0,1,1,2,3
587275,2019-04-12,560,Acereros del Norte,away,0,0,0,0,0,0
587275,2019-04-12,447,Algodoneros Union Laguna,home,0,0,0,0,0,0
587816,2019-04-12,562,Sultanes de Monterrey,away,0,0,0,1,0,1
587816,2019-04-12,528,Rieleros de Aguascalientes,home,1,0,1,0,0,0
587455,2019-04-12,5010,Toros de Tijuana,away,0,0,0,1,0,1
587455,2019-04-12,4444,Generales de Durango,home,1,0,1,0,0,0
580261,2019-04-12,105,Sacramento River Cats,away,0,0,0,0,1,1
580261,2019-04-12,561,Salt Lake Bees,home,0,1,1,0,0,0
587636,2019-04-12,434,Bravos de Leon,away,0,1,1,4,1,5
587636,2019-04-12,442,Olmecas de Tabasco,home,4,1,5,0,1,1
587756,2019-04-12,520,Pericos de Puebla,away,0,1,1,0,0,0
587756,2019-04-12,523,Piratas de Campeche,home,0,0,0,0,1,1
588056,2019-04-12,532,Diablos Rojos del Mexico,away,0,0,0,0,0,0
