team_id,team_name,season,level_id,level_name,games,sb,cs,attempts,sb_allowed,cs_allowed,attempts_allowed,success_rate,success_rate_allowed,sb_per_game,attempts_per_game
427,Lakewood BlueClaws,2019,14,A,134,139,65,204,103,53,156,0.6813725490196079,0.6602564102564102,1.037313432835821,1.5223880597014925
428,Greenville Drive,2019,14,A,128,87,44,131,124,34,158,0.6641221374045801,0.7848101265822784,0.6796875,1.0234375
430,Mississippi Braves,2021,12,AA,95,63,23,86,48,33,81,0.7325581395348837,0.5925925925925926,0.6631578947368421,0.9052631578947369
431,Gwinnett Stripers,2021,11,AAA,157,123,45,168,95,32,127,0.7321428571428571,0.7480314960629921,0.7834394904458599,1.070063694267516
432,Rome Braves,2019,14,A,127,116,33,149,74,52,126,0.7785234899328859,0.5873015873015873,0.9133858267716536,1.1732283464566928
437,Lake County Captains,2019,14,A,136,118,61,179,104,60,164,0.659217877094972,0.6341463414634146,0.8676470588235294,1.3161764705882353
440,Springfield Cardinals,2021,12,AA,95,51,28,79,105,33,138,0.6455696202531646,0.7608695652173914,0.5368421052631579,0.8315789473684211
443,Peoria Chiefs,2019,14,A,142,70,43,113,107,59,166,0.6194690265486725,0.6445783132530121,0.49295774647887325,0.795774647887324
445,Columbus Clippers,2021,11,AAA,147,80,27,107,95,34,129,0.7476635514018691,0.7364341085271318,0.54421768707483,0.7278911564625851
446,Kane County Cougars,2019,14,A,128,97,34,131,96,63,159,0.7404580152671756,0.6037735849056604,0.7578125,1.0234375
448,Hickory Crawdads,2019,14,A,130,124,49,173,72,45,117,0.7167630057803468,0.6153846153846154,0.9538461538461539,1.3307692307692307
451,Iowa Cubs,2021,11,AAA,151,110,33,143,143,44,187,0.7692307692307693,0.7647058823529411,0.7284768211920529,0.9470198675496688
452,Altoona Curve,2021,12,AA,98,64,38,102,82,15,97,0.6274509803921569,0.845360824742268,0.6530612244897959,1.0408163265306123
456,Great Lakes Loons,2019,14,A,130,94,32,126,111,42,153,0.746031746031746,0.7254901960784313,0.7230769230769231,0.9692307692307692
459,Dayton Dragons,2019,14,A,127,97,46,143,94,48,142,0.6783216783216783,0.6619718309859155,0.7637795275590551,1.125984251968504
463,New Hampshire Fisher Cats,2021,12,AA,121,116,26,142,54,42,96,0.8169014084507042,0.5625,0.9586776859504132,1.1735537190082646
464,GCL Braves,2019,16,Rookie,108,61,21,82,141,23,164,0.7439024390243902,0.8597560975609756,0.5648148148148148,0.7592592592592593
466,GCL Nationals,2019,16,Rookie,81,75,28,103,74,25,99,0.7281553398058253,0.7474747474747475,0.9259259259259259,1.271604938271605
467,GCL Marlins,2019,16,Rookie,76,145,27,172,62,11,73,0.8430232558139535,0.8493150684931506,1.9078947368421053,2.263157894736842
468,GCL Mets,2019,16,Rookie,67,60,29,89,93,46,139,0.6741573033707865,0.6690647482014388,0.8955223880597015,1.328358208955224
469,GCL Phillies East,2019,16,Rookie,84,69,41,110,127,25,152,0.6272727272727273,0.8355263157894737,0.8214285714285714,1.3095238095238095
470,GCL Pirates,2019,16,Rookie,83,89,34,123,92,32,124,0.7235772357723578,0.7419354838709677,1.072289156626506,1.4819277108433735
471,GCL Red Sox,2019,16,Rookie,92,56,22,78,105,31,136,0.717948717948718,0.7720588235294118,0.6086956521739131,0.8478260869565217
473,FCL Tigers East,2019,16,Rookie,70,88,20,108,61,23,84,0.8148148148148148,0.7261904761904762,1.2571428571428571,1.542857142857143
474,GCL Twins,2019,16,Rookie,95,94,18,112,53,26,79,0.8392857142857143,0.6708860759493671,0.9894736842105263,1.1789473684210525
475,GCL Yankees East,2019,16,Rookie,75,57,23,80,84,44,128,0.7125,0.65625,0.76,1.0666666666666667
477,Greensboro Grasshoppers,2019,14,A,134,154,71,225,136,29,165,0.6844444444444444,0.8242424242424242,1.1492537313432836,1.6791044776119404
478,Augusta GreenJackets,2019,14,A,133,56,24,80,120,61,181,0.7,0.6629834254143646,0.42105263157894735,0.6015037593984962
482,Corpus Christi Hooks,2021,12,AA,95,75,47,122,85,37,122,0.6147540983606558,0.6967213114754098,0.7894736842105263,1.2842105263157895
484,Indianapolis Indians,2021,11,AAA,145,77,26,103,92,40,132,0.7475728155339806,0.696969696969697,0.5310344827586206,0.7103448275862069
487,Kannapolis Intimidators,2019,14,A,135,75,34,109,122,48,170,0.6880733944954128,0.7176470588235294,0.5555555555555556,0.8074074074074075
492,Cedar Rapids Kernels,2019,14,A,144,107,36,143,139,39,178,0.7482517482517482,0.7808988764044944,0.7430555555555556,0.9930555555555556
494,Charlotte Knights,2021,11,AAA,148,77,28,105,142,35,177,0.7333333333333333,0.8022598870056498,0.5202702702702703,0.7094594594594594
495,Lexington Legends,2019,14,A,137,129,55,184,72,48,120,0.7010869565217391,0.6,0.9416058394160584,1.3430656934306568
498,Chattanooga Lookouts,2021,12,AA,91,52,40,92,58,25,83,0.5652173913043478,0.6987951807228916,0.5714285714285714,1.010989010989011
499,Lansing Lugnuts,2019,14,A,130,154,62,216,104,48,152,0.7129629629629629,0.6842105263157895,1.1846153846153846,1.6615384615384616
500,Clinton LumberKings,2019,14,A,145,146,52,198,109,46,155,0.7373737373737373,0.7032258064516129,1.006896551724138,1.3655172413793104
505,Binghamton Rumble Ponies,2021,12,AA,96,37,19,56,75,41,116,0.6607142857142857,0.646551724137931,0.3854166666666667,0.5833333333333334
510,San Antonio Missions,2021,12,AA,99,123,59,182,87,31,118,0.6758241758241759,0.7372881355932204,1.2424242424242424,1.8383838383838385
512,Toledo Mud Hens,2021,11,AAA,151,75,27,102,81,32,113,0.7352941176470589,0.7168141592920354,0.4966887417218543,0.6754966887417219
522,Reading Fightin Phils,2021,12,AA,93,35,10,45,93,29,122,0.7777777777777778,0.7622950819672131,0.3763440860215054,0.4838709677419355
525,West Virginia Power,2019,14,A,133,43,26,69,136,47,183,0.6231884057971014,0.7431693989071039,0.3233082706766917,0.518796992481203
529,Tacoma Rainiers,2021,11,AAA,142,91,21,112,102,23,125,0.8125,0.816,0.6408450704225352,0.7887323943661971
531,Scranton/Wilkes-Barre RailRiders,2021,11,AAA,172,211,52,263,152,44,196,0.8022813688212928,0.7755102040816326,1.2267441860465116,1.5290697674418605
533,Worcester Red Sox,2021,11,AAA,157,164,23,187,149,40,189,0.8770053475935828,0.7883597883597884,1.0445859872611465,1.1910828025477707
534,Rochester Red Wings,2021,11,AAA,163,58,19,77,144,35,179,0.7532467532467533,0.8044692737430168,0.3558282208588957,0.4723926380368098
538,Hartford Yard Goats,2021,12,AA,96,67,32,99,74,16,90,0.6767676767676768,0.8222222222222222,0.6979166666666666,1.03125
540,Frisco RoughRiders,2021,12,AA,89,86,29,115,90,43,133,0.7478260869565218,0.6766917293233082,0.9662921348314607,1.2921348314606742
541,Omaha Storm Chasers,2021,11,AAA,145,159,40,199,89,27,116,0.7989949748743719,0.7672413793103449,1.096551724137931,1.3724137931034484
546,Portland Sea Dogs,2021,12,AA,121,39,35,74,79,28,107,0.527027027027027,0.7383177570093458,0.32231404958677684,0.6115702479338843
547,Harrisburg Senators,2021,12,AA,107,35,22,57,73,23,96,0.6140350877192983,0.7604166666666666,0.32710280373831774,0.5327102803738317
548,Delmarva Shorebirds,2019,14,A,136,90,40,130,99,45,144,0.6923076923076923,0.6875,0.6617647058823529,0.9558823529411765
550,South Bend Cubs,2019,14,A,133,67,36,103,84,48,132,0.6504854368932039,0.6363636363636364,0.5037593984962406,0.7744360902255639
552,Syracuse Mets,2021,11,AAA,174,162,48,210,143,38,181,0.7714285714285715,0.7900552486187845,0.9310344827586207,1.206896551724138
553,Tennessee Smokies,2021,12,AA,92,55,21,76,89,33,122,0.7236842105263158,0.7295081967213115,0.5978260869565217,0.8260869565217391
554,Beloit Snappers,2019,14,A,156,120,58,178,159,71,230,0.6741573033707865,0.691304347826087,0.7692307692307693,1.141025641025641
556,Nashville Sounds,2021,11,AAA,148,94,28,122,106,37,143,0.7704918032786885,0.7412587412587412,0.6351351351351351,0.8243243243243243
559,Rocket City Trash Pandas,2021,12,AA,108,73,35,108,102,31,133,0.6759259259259259,0.7669172932330827,0.6759259259259259,1.0
561,Salt Lake Bees,2021,11,AAA,142,90,32,122,74,17,91,0.7377049180327869,0.8131868131868132,0.6338028169014085,0.8591549295774648
563,Hagerstown Suns,2019,14,A,137,117,60,177,87,70,157,0.6610169491525424,0.554140127388535,0.8540145985401459,1.2919708029197081
564,Jacksonville Jumbo Shrimp,2021,11,AAA,159,132,41,173,123,47,170,0.7630057803468208,0.7235294117647059,0.8301886792452831,1.0880503144654088
565,Quad Cities River Bandits,2019,14,A,142,174,93,267,104,52,156,0.651685393258427,0.6666666666666666,1.2253521126760563,1.880281690140845
568,Norfolk Tides,2021,11,AAA,165,126,43,169,108,38,146,0.7455621301775148,0.7397260273972602,0.7636363636363637,1.0242424242424242
572,Wisconsin Timber Rattlers,2019,14,A,140,156,65,221,110,55,165,0.7058823529411765,0.6666666666666666,1.1142857142857143,1.5785714285714285
573,Asheville Tourists,2019,14,A,125,148,79,227,96,56,152,0.6519823788546255,0.631578947368421,1.184,1.816
574,Arkansas Travelers,2021,12,AA,95,70,29,99,134,34,168,0.7070707070707071,0.7976190476190477,0.7368421052631579,1.0421052631578946
582,West Michigan Whitecaps,2019,14,A,141,105,56,161,106,37,143,0.6521739130434783,0.7412587412587412,0.7446808510638298,1.1418439716312057
584,Fort Wayne TinCaps,2019,14,A,124,91,38,129,108,47,155,0.7054263565891473,0.6967741935483871,0.7338709677419355,1.0403225806451613
599,GCL Orioles,2019,16,Rookie,104,163,38,201,64,15,79,0.8109452736318408,0.810126582278481,1.5673076923076923,1.9326923076923077
600,DSL Angels,2019,16,Rookie,65,94,42,136,103,52,155,0.6911764705882353,0.6645161290322581,1.4461538461538461,2.0923076923076924
601,DSL Astros,2019,16,Rookie,77,135,59,194,85,53,138,0.6958762886597938,0.6159420289855072,1.7532467532467533,2.5194805194805197
602,DSL Athletics,2019,16,Rookie,91,113,42,155,207,58,265,0.7290322580645161,0.7811320754716982,1.2417582417582418,1.7032967032967032
604,DSL Blue Jays,2019,16,Rookie,68,141,50,191,117,39,156,0.7382198952879581,0.75,2.073529411764706,2.8088235294117645
605,DSL Braves,2019,16,Rookie,72,103,48,151,120,41,161,0.6821192052980133,0.7453416149068323,1.4305555555555556,2.0972222222222223
607,DSL Brewers,2019,16,Rookie,75,119,46,165,113,73,186,0.7212121212121212,0.6075268817204301,1.5866666666666667,2.2
608,DSL Cardinals Blue,2019,16,Rookie,68,90,34,124,79,44,123,0.7258064516129032,0.6422764227642277,1.3235294117647058,1.8235294117647058
609,DSL Cubs 1,2019,16,Rookie,72,167,73,240,90,37,127,0.6958333333333333,0.7086614173228346,2.3194444444444446,3.3333333333333335
610,DSL D-backs 1,2019,16,Rookie,72,118,54,172,100,58,158,0.686046511627907,0.6329113924050633,1.6388888888888888,2.388888888888889
611,DSL LAD Bautista,2019,16,Rookie,87,108,49,157,88,62,150,0.6878980891719745,0.5866666666666667,1.2413793103448276,1.8045977011494252
612,DSL Dodgers Shoemaker,2019,16,Rookie,74,83,42,125,97,50,147,0.664,0.6598639455782312,1.1216216216216217,1.6891891891891893
615,DSL Giants,2019,16,Rookie,75,93,47,140,121,74,195,0.6642857142857143,0.6205128205128205,1.24,1.8666666666666667
616,DSL Indians,2019,16,Rookie,85,77,44,121,119,44,163,0.6363636363636364,0.7300613496932515,0.9058823529411765,1.423529411764706
617,DSL Indians/Brewers,2019,16,Rookie,80,74,63,137,125,51,176,0.5401459854014599,0.7102272727272727,0.925,1.7125
618,DSL Mariners,2019,16,Rookie,75,99,37,136,140,69,209,0.7279411764705882,0.6698564593301436,1.32,1.8133333333333332
619,DSL Marlins,2019,16,Rookie,87,107,33,140,128,51,179,0.7642857142857142,0.7150837988826816,1.2298850574712643,1.6091954022988506
620,DSL Mets 1,2019,16,Rookie,64,100,42,142,104,48,152,0.704225352112676,0.6842105263157895,1.5625,2.21875
621,DSL Orioles 1,2019,16,Rookie,68,66,34,100,88,42,130,0.66,0.676923076923077,0.9705882352941176,1.4705882352941178
622,DSL Padres,2019,16,Rookie,71,106,51,157,108,46,154,0.6751592356687898,0.7012987012987013,1.4929577464788732,2.211267605633803
623,DSL Phillies Red,2019,16,Rookie,64,105,58,163,96,53,149,0.6441717791411042,0.6442953020134228,1.640625,2.546875
624,DSL Pirates 1,2019,16,Rookie,68,100,35,135,88,43,131,0.7407407407407407,0.6717557251908397,1.4705882352941178,1.9852941176470589
625,DSL Rangers 1,2019,16,Rookie,74,100,30,130,68,49,117,0.7692307692307693,0.5811965811965812,1.3513513513513513,1.7567567567567568
626,DSL Red Sox 1,2019,16,Rookie,74,115,62,177,128,51,179,0.6497175141242938,0.7150837988826816,1.554054054054054,2.391891891891892
627,DSL Red Sox 2,2019,16,Rookie,77,70,40,110,139,68,207,0.6363636363636364,0.6714975845410628,0.9090909090909091,1.4285714285714286
628,DSL Reds,2019,16,Rookie,68,124,54,178,84,50,134,0.6966292134831461,0.6268656716417911,1.8235294117647058,2.6176470588235294
629,DSL Rockies,2019,16,Rookie,61,160,67,227,85,36,121,0.7048458149779736,0.7024793388429752,2.622950819672131,3.721311475409836
630,DSL Royals 1,2019,16,Rookie,75,157,53,210,115,35,150,0.7476190476190476,0.7666666666666667,2.0933333333333333,2.8
631,DSL Tigers 1,2019,16,Rookie,78,96,68,164,100,53,153,0.5853658536585366,0.6535947712418301,1.2307692307692308,2.1025641025641026
632,DSL Twins,2019,16,Rookie,64,86,39,125,93,38,131,0.688,0.7099236641221374,1.34375,1.953125
633,DSL White Sox,2019,16,Rookie,69,74,43,117,132,51,183,0.6324786324786325,0.7213114754098361,1.0724637681159421,1.6956521739130435
634,DSL Yankees,2019,16,Rookie,61,110,46,156,109,32,141,0.7051282051282052,0.7730496453900709,1.8032786885245902,2.557377049180328
1270,DSL Nationals,2019,16,Rookie,61,72,31,103,101,55,156,0.6990291262135923,0.6474358974358975,1.180327868852459,1.6885245901639345
1350,Northwest Arkansas Naturals,2021,12,AA,98,167,45,212,52,27,79,0.7877358490566038,0.6582278481012658,1.7040816326530612,2.163265306122449
1370,GCL Cardinals,2019,16,Rookie,62,35,30,65,78,29,107,0.5384615384615384,0.7289719626168224,0.5645161290322581,1.0483870967741935
1390,GCL Blue Jays,2019,16,Rookie,71,135,49,184,65,31,96,0.7336956521739131,0.6770833333333334,1.9014084507042253,2.591549295774648
1410,Lehigh Valley IronPigs,2021,11,AAA,168,96,30,126,129,38,167,0.7619047619047619,0.7724550898203593,0.5714285714285714,0.75
1611,DSL Rays 1,2019,16,Rookie,75,133,53,186,100,48,148,0.7150537634408602,0.6756756756756757,1.7733333333333334,2.48
1956,Somerset Patriots,2021,12,AA,107,132,36,168,77,24,101,0.7857142857142857,0.7623762376237624,1.233644859813084,1.5700934579439252
1960,St. Paul Saints,2021,11,AAA,161,102,46,148,101,27,128,0.6891891891891891,0.7890625,0.6335403726708074,0.9192546583850931
1991,ACL D-backs,2019,16,Rookie,56,129,37,166,69,28,97,0.7771084337349398,0.711340206185567,2.3035714285714284,2.9642857142857144
1995,AZL Cubs 2,2019,16,Rookie,52,55,15,70,70,25,95,0.7857142857142857,0.7368421052631579,1.0576923076923077,1.3461538461538463
1997,ACL White Sox,2019,16,Rookie,53,37,17,54,66,24,90,0.6851851851851852,0.7333333333333333,0.6981132075471698,1.0188679245283019
1998,GCL Astros,2019,16,Rookie,74,57,22,79,65,25,90,0.7215189873417721,0.7222222222222222,0.7702702702702703,1.0675675675675675
2003,GCL Rays,2019,16,Rookie,90,61,25,86,69,31,100,0.7093023255813954,0.69,0.6777777777777778,0.9555555555555556
2097,DSL Cardinals Red,2019,16,Rookie,72,128,37,165,135,60,195,0.7757575757575758,0.6923076923076923,1.7777777777777777,2.2916666666666665
2117,DSL Mets 2,2019,16,Rookie,70,92,56,148,140,56,196,0.6216216216216216,0.7142857142857143,1.3142857142857143,2.1142857142857143
2128,DSL Royals 2,2019,16,Rookie,75,110,80,190,132,70,202,0.5789473684210527,0.6534653465346535,1.4666666666666666,2.533333333333333
2131,DSL Colorado,2019,16,Rookie,69,133,84,217,91,57,148,0.6129032258064516,0.6148648648648649,1.9275362318840579,3.1449275362318843
2132,DSL Tigers 2,2019,16,Rookie,78,122,87,209,125,38,163,0.583732057416268,0.7668711656441718,1.564102564102564,2.6794871794871793
2270,DSL Cubs 2,2019,16,Rookie,73,178,79,257,76,46,122,0.6926070038910506,0.6229508196721312,2.4383561643835616,3.5205479452054793
2310,Reno Aces,2021,11,AAA,142,100,36,136,90,29,119,0.7352941176470589,0.7563025210084033,0.704225352112676,0.9577464788732394
2413,DSL Rangers 2,2019,16,Rookie,72,75,23,98,139,55,194,0.7653061224489796,0.7164948453608248,1.0416666666666667,1.3611111111111112
2498,Bowling Green Hot Rods,2019,14,A,143,109,51,160,99,34,133,0.68125,0.7443609022556391,0.7622377622377622,1.118881118881119
2690,AZL Dodgers Mota,2019,16,Rookie,56,109,25,134,64,29,93,0.8134328358208955,0.6881720430107527,1.9464285714285714,2.392857142857143
2770,AZL Indians Red,2019,16,Rookie,53,76,29,105,61,31,92,0.7238095238095238,0.6630434782608695,1.4339622641509433,1.9811320754716981
3130,DSL Orioles 2,2019,16,Rookie,62,46,29,75,93,30,123,0.6133333333333333,0.7560975609756098,0.7419354838709677,1.2096774193548387
3410,Richmond Flying Squirrels,2021,12,AA,99,66,21,87,49,36,85,0.7586206896551724,0.5764705882352941,0.6666666666666666,0.8787878787878788
3430,AZL Reds,2019,16,Rookie,53,50,23,73,54,25,79,0.684931506849315,0.6835443037974683,0.9433962264150944,1.3773584905660377
3705,Columbia Fireflies,2019,14,A,139,54,45,99,102,55,157,0.5454545454545454,0.6496815286624203,0.38848920863309355,0.7122302158273381
3898,Wichita Wind Surge,2021,12,AA,83,67,37,104,86,31,117,0.6442307692307693,0.7350427350427351,0.8072289156626506,1.2530120481927711
4124,Pensacola Blue Wahoos,2021,12,AA,92,44,24,68,76,29,105,0.6470588235294118,0.7238095238095238,0.4782608695652174,0.7391304347826086
4404,DSL Pirates 2,2019,16,Rookie,72,129,45,174,77,72,149,0.7413793103448276,0.5167785234899329,1.7916666666666667,2.4166666666666665
4725,GCL Yankees West,2019,16,Rookie,67,61,24,85,68,19,87,0.7176470588235294,0.7816091954022989,0.9104477611940298,1.2686567164179106
4904,El Paso Chihuahuas,2021,11,AAA,159,157,45,202,129,34,163,0.7772277227722773,0.7914110429447853,0.9874213836477987,1.270440251572327
5015,Biloxi Shuckers,2021,12,AA,108,69,39,108,74,39,113,0.6388888888888888,0.6548672566371682,0.6388888888888888,1.0
5071,GCL Tigers West,2019,16,Rookie,66,52,10,62,55,28,83,0.8387096774193549,0.6626506024096386,0.7878787878787878,0.9393939393939394
5085,DSL Phillies White,2019,16,Rookie,73,116,68,184,109,46,155,0.6304347826086957,0.7032258064516129,1.5890410958904109,2.5205479452054793
5086,DSL Rays 2,2019,16,Rookie,78,117,42,159,62,27,89,0.7358490566037735,0.6966292134831461,1.5,2.0384615384615383
5087,DSL D-backs 2,2019,16,Rookie,73,114,62,176,106,50,156,0.6477272727272727,0.6794871794871795,1.5616438356164384,2.410958904109589
5316,AZL Padres 2,2019,16,Rookie,53,73,26,99,67,34,101,0.7373737373737373,0.6633663366336634,1.3773584905660377,1.8679245283018868
5368,Amarillo Sod Poodles,2021,12,AA,90,98,29,127,59,38,97,0.7716535433070866,0.6082474226804123,1.0888888888888888,1.4111111111111112
5370,AZL Giants Orange,2019,16,Rookie,56,120,42,162,50,32,82,0.7407407407407407,0.6097560975609756,2.142857142857143,2.892857142857143
5372,GCL Phillies West,2019,16,Rookie,63,54,27,81,56,24,80,0.6666666666666666,0.7,0.8571428571428571,1.2857142857142858
5374,AZL Indians Blue,2019,16,Rookie,53,63,23,86,78,24,102,0.7325581395348837,0.7647058823529411,1.1886792452830188,1.6226415094339623
5426,AZL Athletics Gold,2019,16,Rookie,55,54,26,80,71,29,100,0.675,0.71,0.9818181818181818,1.4545454545454546
5427,AZL Dodgers Lasorda,2019,16,Rookie,53,35,23,58,69,23,92,0.603448275862069,0.75,0.660377358490566,1.0943396226415094
5430,AZL Brewers Blue,2019,16,Rookie,53,115,42,157,64,31,95,0.732484076433121,0.6736842105263158,2.169811320754717,2.9622641509433962
5434,Sugar Land Skeeters,2021,11,AAA,150,101,33,134,81,23,104,0.753731343283582,0.7788461538461539,0.6733333333333333,0.8933333333333333
