pitcher_id,pitcher_name,season,level_name,opp_1b_2b,opp_2b_3b,games,total_opps,sb,cs,attempts,attempt_rate,success_rate,sb_rate
543482,Drew Maggi,2022,AAA,1,0,1,1,0,0,0,0.0,,0.0
543507,Trevor May,2022,AAA,0,1,1,1,1,0,1,1.0,1.0,1.0
543548,Tommy Milone,2022,AAA,18,6,10,24,4,2,6,0.25,0.6666666666666666,0.16666666666666666
543557,Mike Montgomery,2022,AAA,50,30,22,80,10,2,12,0.15,0.8333333333333334,0.125
543606,Jake Odorizzi,2022,AAA,0,1,1,1,0,0,0,0.0,,0.0
543859,Michael Tonkin,2022,AAA,30,13,23,43,3,1,4,0.09302325581395349,0.75,0.06976744186046512
543883,Nick Vincent,2022,AAA,23,11,22,34,1,0,1,0.029411764705882353,1.0,0.029411764705882353
543901,Ryan Weber,2022,AAA,22,15,12,37,4,1,5,0.13513513513513514,0.8,0.10810810810810811
543921,Joe Wieland,2022,AAA,6,2,5,8,1,1,2,0.25,0.5,0.125
544365,Manny Bañuelos,2022,AAA,19,13,7,32,4,0,4,0.125,1.0,0.125
544931,Stephen Strasburg,2022,AAA,1,0,1,1,1,0,1,1.0,1.0,1.0
545343,Louis Head,2022,AAA,9,5,9,14,0,0,0,0.0,,0.0
545346,Zach Lee,2022,AAA,35,25,35,60,1,0,1,0.016666666666666666,1.0,0.016666666666666666
547001,Cody Poteet,2022,AAA,1,1,1,2,0,0,0,0.0,,0.0
547179,Michael Lorenzen,2022,AAA,4,5,2,9,2,0,2,0.2222222222222222,1.0,0.2222222222222222
547184,Michael Kelly,2022,AAA,31,20,27,51,6,1,7,0.13725490196078433,0.8571428571428571,0.11764705882352941
547185,Peter Tago,2022,AAA,6,7,6,13,0,0,0,0.0,,0.0
547943,Hyun Jin Ryu,2022,AAA,0,3,1,3,1,0,1,0.3333333333333333,1.0,0.3333333333333333
548337,Logan Verrett,2022,AAA,76,47,22,123,17,3,20,0.16260162601626016,0.85,0.13821138211382114
548389,Ross Stripling,2022,AAA,2,0,1,2,0,0,0,0.0,,0.0
554241,Andy Otero,2022,AAA,24,9,13,33,0,0,0,0.0,,0.0
570240,Félix Peña,2022,AAA,20,8,7,28,2,1,3,0.10714285714285714,0.6666666666666666,0.07142857142857142
570488,Phillips Valdez,2022,AAA,31,17,24,48,6,1,7,0.14583333333333334,0.8571428571428571,0.125
570632,José Ureña,2022,AAA,26,10,5,36,1,2,3,0.08333333333333333,0.3333333333333333,0.027777777777777776
570663,Hansel Robles,2022,AAA,12,5,12,17,6,0,6,0.35294117647058826,1.0,0.35294117647058826
571439,R.J. Alvarez,2022,AAA,37,26,25,63,7,1,8,0.12698412698412698,0.875,0.1111111111111111
571446,Mark Appel,2022,AAA,31,14,17,45,1,0,1,0.022222222222222223,1.0,0.022222222222222223
571479,Andrew Bellatti,2022,AAA,3,2,2,5,2,0,2,0.4,1.0,0.4
571510,Matthew Boyd,2022,AAA,1,1,2,2,0,0,0,0.0,,0.0
571521,Rex Brothers,2022,AAA,6,5,5,11,0,0,0,0.0,,0.0
571539,Matt Carasiti,2022,AAA,15,12,16,27,2,0,2,0.07407407407407407,1.0,0.07407407407407407
571616,Matt Dermody,2022,AAA,50,23,20,73,5,1,6,0.0821917808219178,0.8333333333333334,0.0684931506849315
571638,James Dykstra,2022,AAA,7,3,6,10,4,0,4,0.4,1.0,0.4
571656,Buck Farmer,2022,AAA,12,3,9,15,4,0,4,0.26666666666666666,1.0,0.26666666666666666
571670,Dylan Floro,2022,AAA,1,1,1,2,1,0,1,0.5,1.0,0.5
571704,Ken Giles,2022,AAA,5,4,7,9,1,0,1,0.1111111111111111,1.0,0.1111111111111111
571760,Andrew Heaney,2022,AAA,1,2,2,3,0,0,0,0.0,,0.0
571800,Drew Hutchison,2022,AAA,8,3,4,11,5,0,5,0.45454545454545453,1.0,0.45454545454545453
571825,James Jones,2022,AAA,5,6,8,11,0,0,0,0.0,,0.0
571841,Ty Kelly,2022,AAA,2,0,1,2,0,0,0,0.0,,0.0
571863,Matt Koch,2022,AAA,12,9,14,21,2,0,2,0.09523809523809523,1.0,0.09523809523809523
571871,Ian Krol,2022,AAA,21,11,17,32,4,0,4,0.125,1.0,0.125
571882,Derek Law,2022,AAA,32,13,26,45,1,0,1,0.022222222222222223,1.0,0.022222222222222223
571917,Parker Markel,2022,AAA,28,16,25,44,6,0,6,0.13636363636363635,1.0,0.13636363636363635
571927,Steven Matz,2022,AAA,8,0,3,8,2,1,3,0.375,0.6666666666666666,0.25
571946,Shelby Miller,2022,AAA,25,20,27,45,12,3,15,0.3333333333333333,0.8,0.26666666666666666
571951,Bryan Mitchell,2022,AAA,20,11,9,31,2,0,2,0.06451612903225806,1.0,0.06451612903225806
572070,Garrett Richards,2022,AAA,2,1,1,3,1,0,1,0.3333333333333333,1.0,0.3333333333333333
572096,Trevor Rosenthal,2022,AAA,3,0,2,3,0,0,0,0.0,,0.0
572125,Sam Selman,2022,AAA,18,5,15,23,0,0,0,0.0,,0.0
572362,Robbie Erlin,2022,AAA,52,29,20,81,8,1,9,0.1111111111111111,0.8888888888888888,0.09876543209876543
572371,Tyler Higgins,2022,AAA,13,10,18,23,2,0,2,0.08695652173913043,1.0,0.08695652173913043
572383,Brian Moran,2022,AAA,25,21,30,46,2,0,2,0.043478260869565216,1.0,0.043478260869565216
572403,Drew VerHagen,2022,AAA,1,0,1,1,0,0,0,0.0,,0.0
572703,Luke Bard,2022,AAA,20,12,18,32,5,0,5,0.15625,1.0,0.15625
572888,Shane Greene,2022,AAA,28,9,19,37,4,0,4,0.10810810810810811,1.0,0.10810810810810811
572955,Pierce Johnson,2022,AAA,0,1,1,1,0,0,0,0.0,,0.0
572971,Dallas Keuchel,2022,AAA,11,5,4,16,0,0,0,0.0,,0.0
573062,Aaron Northcraft,2022,AAA,20,11,18,31,4,0,4,0.12903225806451613,1.0,0.12903225806451613
573127,Zac Rosscup,2022,AAA,17,10,18,27,3,0,3,0.1111111111111111,1.0,0.1111111111111111
573185,Dan Straily,2022,AAA,41,10,15,51,4,0,4,0.0784313725490196,1.0,0.0784313725490196
573186,Marcus Stroman,2022,AAA,5,1,1,6,1,0,1,0.16666666666666666,1.0,0.16666666666666666
573668,Juan Minaya,2022,AAA,34,21,25,55,4,0,4,0.07272727272727272,1.0,0.07272727272727272
579328,Yusei Kikuchi,2022,AAA,3,1,1,4,0,0,0,0.0,,0.0
592165,Brandon Brennan,2022,AAA,24,15,19,39,5,0,5,0.1282051282051282,1.0,0.1282051282051282
592169,Austin Brice,2022,AAA,28,15,21,43,7,0,7,0.16279069767441862,1.0,0.16279069767441862
592222,Alex Claudio,2022,AAA,31,19,23,50,1,3,4,0.08,0.25,0.02
592233,Stefan Crichton,2022,AAA,1,2,1,3,0,0,0,0.0,,0.0
592254,José De León,2022,AAA,7,3,7,10,1,0,1,0.1,1.0,0.1
592288,Kent Emanuel,2022,AAA,24,11,8,35,0,2,2,0.05714285714285714,0.0,0.0
592346,Chi Chi González,2022,AAA,55,22,16,77,2,2,4,0.05194805194805195,0.5,0.025974025974025976
592390,Heath Hembree,2022,AAA,8,1,8,9,3,0,3,0.3333333333333333,1.0,0.3333333333333333
592454,Tommy Kahnle,2022,AAA,5,2,5,7,1,0,1,0.14285714285714285,1.0,0.14285714285714285
592455,Jake Kalish,2022,AAA,56,10,17,66,7,2,9,0.13636363636363635,0.7777777777777778,0.10606060606060606
592473,Adam Kolarek,2022,AAA,33,15,25,48,1,0,1,0.020833333333333332,1.0,0.020833333333333332
592527,Michael Mariot,2022,AAA,43,18,16,61,2,1,3,0.04918032786885246,0.6666666666666666,0.03278688524590164
592547,Deck McGuire,2022,AAA,55,19,20,74,15,0,15,0.20270270270270271,1.0,0.20270270270270271
592593,Justin Nicolino,2022,AAA,46,26,18,72,16,2,18,0.25,0.8888888888888888,0.2222222222222222
592614,Dillon Overton,2022,AAA,32,25,11,57,9,3,12,0.21052631578947367,0.75,0.15789473684210525
592680,Yadiel Rivera,2022,AAA,1,0,1,1,0,0,0,0.0,,0.0
592712,Connor Sadzeck,2022,AAA,24,10,22,34,3,4,7,0.20588235294117646,0.42857142857142855,0.08823529411764706
592716,Adrian Sampson,2022,AAA,19,5,7,24,3,0,3,0.125,1.0,0.125
592717,Aaron Sanchez,2022,AAA,42,18,13,60,15,3,18,0.3,0.8333333333333334,0.25
592741,Chasen Shreve,2022,AAA,3,0,2,3,0,0,0,0.0,,0.0
592761,Caleb Smith,2022,AAA,6,1,2,7,0,0,0,0.0,,0.0
592779,Brock Stewart,2022,AAA,6,2,5,8,2,0,2,0.25,1.0,0.25
592804,Tyler Thornburg,2022,AAA,13,10,10,23,2,0,2,0.08695652173913043,1.0,0.08695652173913043
592826,Vince Velasquez,2022,AAA,3,0,2,3,0,0,0,0.0,,0.0
592831,Konner Wade,2022,AAA,76,31,24,107,9,4,13,0.12149532710280374,0.6923076923076923,0.08411214953271028
592833,Bobby Wahl,2022,AAA,3,2,3,5,2,1,3,0.6,0.6666666666666666,0.4
592848,Zack Weiss,2022,AAA,31,22,28,53,8,0,8,0.1509433962264151,1.0,0.1509433962264151
592865,Taylor Williams,2022,AAA,50,24,32,74,8,2,10,0.13513513513513514,0.8,0.10810810810810811
592879,Asher Wojciechowski,2022,AAA,12,11,6,23,1,0,1,0.043478260869565216,1.0,0.043478260869565216
593140,Michael Feliz,2022,AAA,27,13,20,40,5,0,5,0.125,1.0,0.125
593144,Richard Rodríguez,2022,AAA,6,5,5,11,0,0,0,0.0,,0.0
593334,Domingo Germán,2022,AAA,5,1,2,6,0,0,0,0.0,,0.0
593372,Carlos Martinez,2022,AAA,3,4,2,7,0,0,0,0.0,,0.0
593590,Webster Rivas,2022,AAA,1,0,1,1,0,0,0,0.0,,0.0
593604,Alberto Baldonado,2022,AAA,28,15,27,43,6,2,8,0.18604651162790697,0.75,0.13953488372093023
593619,Domingo Tapia,2022,AAA,28,7,23,35,2,0,2,0.05714285714285714,1.0,0.05714285714285714
593833,Wander Suero,2022,AAA,20,15,16,35,8,0,8,0.22857142857142856,1.0,0.22857142857142856
593958,Eduardo Rodriguez,2022,AAA,5,1,2,6,1,0,1,0.16666666666666666,1.0,0.16666666666666666
594311,Jandel Gustave,2022,AAA,4,1,3,5,0,0,0,0.0,,0.0
594577,Mike Mayers,2022,AAA,19,7,8,26,1,0,1,0.038461538461538464,1.0,0.038461538461538464
594795,Grant Dayton,2022,AAA,27,16,24,43,4,0,4,0.09302325581395349,1.0,0.09302325581395349
594798,Jacob deGrom,2022,AAA,1,4,2,5,3,0,3,0.6,1.0,0.6
594902,Ben Lively,2022,AAA,48,31,18,79,14,1,15,0.189873417721519,0.9333333333333333,0.17721518987341772
594943,Zach Neal,2022,AAA,74,34,26,108,8,0,8,0.07407407407407407,1.0,0.07407407407407407
594965,Daniel Ponce de Leon,2022,AAA,59,41,26,100,14,0,14,0.14,1.0,0.14
594986,Kyle Ryan,2022,AAA,39,23,30,62,3,0,3,0.04838709677419355,1.0,0.04838709677419355
595014,Blake Treinen,2022,AAA,5,4,6,9,4,0,4,0.4444444444444444,1.0,0.4444444444444444
595191,Jerad Eickhoff,2022,AAA,54,33,24,87,22,0,22,0.25287356321839083,1.0,0.25287356321839083
595411,Ryan Sherriff,2022,AAA,9,7,10,16,1,1,2,0.125,0.5,0.0625
595465,Dan Winkler,2022,AAA,32,16,29,48,6,0,6,0.125,1.0,0.125
595798,R.J. Alaniz,2022,AAA,12,7,10,19,7,0,7,0.3684210526315789,1.0,0.3684210526315789
595881,Tyler Beede,2022,AAA,2,0,1,2,0,0,0,0.0,,0.0
595893,Bryan Brickhouse,2022,AAA,10,8,6,18,0,0,0,0.0,,0.0
595988,Heath Holder,2022,AAA,27,17,19,44,0,2,2,0.045454545454545456,0.0,0.0
596001,Jakob Junis,2022,AAA,7,6,3,13,1,0,1,0.07692307692307693,1.0,0.07692307692307693
596027,Dillon Maples,2022,AAA,14,7,13,21,3,0,3,0.14285714285714285,1.0,0.14285714285714285
596035,Reggie McClain,2022,AAA,20,12,16,32,6,0,6,0.1875,1.0,0.1875
596043,Daniel Mengden,2022,AAA,80,27,24,107,5,1,6,0.056074766355140186,0.8333333333333334,0.04672897196261682
596057,Daniel Norris,2022,AAA,5,2,2,7,2,0,2,0.2857142857142857,1.0,0.2857142857142857
596071,Dillon Peters,2022,AAA,3,2,2,5,2,0,2,0.4,1.0,0.4
596082,Jake Reed,2022,AAA,16,6,12,22,6,0,6,0.2727272727272727,1.0,0.2727272727272727
596133,Luke Weaver,2022,AAA,5,1,2,6,2,1,3,0.5,0.6666666666666666,0.3333333333333333
596271,Casey Lawrence,2022,AAA,47,28,21,75,9,2,11,0.14666666666666667,0.8181818181818182,0.12
598264,Matt Barnes,2022,AAA,3,3,2,6,3,0,3,0.5,1.0,0.5
598286,Nick Ramirez,2022,AAA,27,20,29,47,3,0,3,0.06382978723404255,1.0,0.06382978723404255
600355,Tyler Herb,2022,AAA,66,34,20,100,7,2,9,0.09,0.7777777777777778,0.07
600466,Raudy Read,2022,AAA,2,3,1,5,0,0,0,0.0,,0.0
600853,Jose Adames,2022,AAA,24,11,14,35,4,1,5,0.14285714285714285,0.8,0.11428571428571428
600887,Miguel Del Pozo,2022,AAA,29,19,27,48,1,2,3,0.0625,0.3333333333333333,0.020833333333333332
600917,José Leclerc,2022,AAA,5,2,4,7,0,0,0,0.0,,0.0
600921,Andrés Machado,2022,AAA,10,9,10,19,2,1,3,0.15789473684210525,0.6666666666666666,0.10526315789473684
602929,Markus Solbach,2022,AAA,5,1,2,6,0,0,0,0.0,,0.0
605121,Justin Anderson,2022,AAA,2,2,2,4,1,0,1,0.25,1.0,0.25
605138,Wes Benjamin,2022,AAA,21,5,7,26,0,0,0,0.0,,0.0
605151,Archie Bradley,2022,AAA,6,0,3,6,0,0,0,0.0,,0.0
605155,Colten Brewer,2022,AAA,28,13,23,41,7,0,7,0.17073170731707318,1.0,0.17073170731707318
605156,Aaron Brooks,2022,AAA,40,20,13,60,1,0,1,0.016666666666666666,1.0,0.016666666666666666
605182,Mike Clevinger,2022,AAA,3,1,2,4,0,0,0,0.0,,0.0
605194,Jharel Cotton,2022,AAA,9,7,10,16,3,0,3,0.1875,1.0,0.1875
605195,Kyle Crick,2022,AAA,2,2,2,4,3,0,3,0.75,1.0,0.75
605218,Carl Edwards Jr.,2022,AAA,5,1,4,6,0,0,0,0.0,,0.0
605232,Brandon Finnegan,2022,AAA,33,16,25,49,6,0,6,0.12244897959183673,1.0,0.12244897959183673
605240,Jace Fry,2022,AAA,31,7,23,38,3,0,3,0.07894736842105263,1.0,0.07894736842105263
605254,Daniel Gossett,2022,AAA,31,25,13,56,4,4,8,0.14285714285714285,0.5,0.07142857142857142
605276,David Hess,2022,AAA,6,6,3,12,1,0,1,0.08333333333333333,1.0,0.08333333333333333
605288,Adrian Houser,2022,AAA,6,4,3,10,1,1,2,0.2,0.5,0.1
605309,Keone Kela,2022,AAA,9,8,10,17,3,0,3,0.17647058823529413,1.0,0.17647058823529413
605335,Brandon Leibrandt,2022,AAA,27,9,9,36,6,2,8,0.2222222222222222,0.75,0.16666666666666666
605388,Adam Morgan,2022,AAA,5,2,4,7,1,1,2,0.2857142857142857,0.5,0.14285714285714285
605441,Yacksel Ríos,2022,AAA,31,14,25,45,2,0,2,0.044444444444444446,1.0,0.044444444444444446
605446,Dereck Rodríguez,2022,AAA,48,24,21,72,8,2,10,0.1388888888888889,0.8,0.1111111111111111
605463,Tayler Scott,2022,AAA,32,15,30,47,9,0,9,0.19148936170212766,1.0,0.19148936170212766
605483,Blake Snell,2022,AAA,1,1,1,2,0,0,0,0.0,,0.0
605521,Art Warren,2022,AAA,1,0,1,1,0,0,0,0.0,,0.0
605525,J.B. Wendelken,2022,AAA,9,9,9,18,1,0,1,0.05555555555555555,1.0,0.05555555555555555
605538,Matt Wisler,2022,AAA,4,1,2,5,2,0,2,0.4,1.0,0.4
605540,Brandon Woodruff,2022,AAA,1,1,1,2,1,0,1,0.5,1.0,0.5
605541,Mike Wright Jr.,2022,AAA,43,6,17,49,2,1,3,0.061224489795918366,0.6666666666666666,0.04081632653061224
606131,Luis Perdomo,2022,AAA,14,6,11,20,4,2,6,0.3,0.6666666666666666,0.2
606162,Yefry Ramírez,2022,AAA,25,9,8,34,4,1,5,0.14705882352941177,0.8,0.11764705882352941
606273,Roenis Elías,2022,AAA,41,21,25,62,6,2,8,0.12903225806451613,0.75,0.0967741935483871
606303,Joel Payamps,2022,AAA,3,1,2,4,0,0,0,0.0,,0.0
606625,Reyes Moronta,2022,AAA,6,2,7,8,1,0,1,0.125,1.0,0.125
606930,Jacob Barnes,2022,AAA,9,1,9,10,2,0,2,0.2,1.0,0.2
606939,Aaron Brown,2022,AAA,44,20,35,64,10,0,10,0.15625,1.0,0.15625
606944,Cody Carroll,2022,AAA,27,20,22,47,5,0,5,0.10638297872340426,1.0,0.10638297872340426
606965,Chris Devenski,2022,AAA,9,1,9,10,4,0,4,0.4,1.0,0.4
606981,Darin Gillies,2022,AAA,11,6,6,17,0,0,0,0.0,,0.0
606996,Kyle Hart,2022,AAA,25,16,9,41,3,1,4,0.0975609756097561,0.75,0.07317073170731707
607179,Jordan Weems,2022,AAA,17,9,18,26,2,0,2,0.07692307692307693,1.0,0.07692307692307693
607188,Jake Faria,2022,AAA,29,14,12,43,3,2,5,0.11627906976744186,0.6,0.06976744186046512
607192,Tyler Glasnow,2022,AAA,2,0,2,2,1,0,1,0.5,1.0,0.5
607200,Erick Fedde,2022,AAA,1,1,1,2,0,0,0,0.0,,0.0
607215,Eric Skoglund,2022,AAA,8,2,6,10,3,1,4,0.4,0.75,0.3
607229,Robert Gsellman,2022,AAA,17,12,7,29,4,2,6,0.20689655172413793,0.6666666666666666,0.13793103448275862
607237,Amir Garrett,2022,AAA,1,0,1,1,0,0,0,0.0,,0.0
607249,Jason Krizan,2022,AAA,2,4,3,6,0,0,0,0.0,,0.0
607333,Beau Taylor,2022,AAA,1,0,1,1,0,0,0,0.0,,0.0
607352,Joe Biagini,2022,AAA,25,18,19,43,5,1,6,0.13953488372093023,0.8333333333333334,0.11627906976744186
607359,Spencer Patton,2022,AAA,25,8,15,33,2,0,2,0.06060606060606061,1.0,0.06060606060606061
607374,Nick Tropeano,2022,AAA,10,9,10,19,1,0,1,0.05263157894736842,1.0,0.05263157894736842
607391,Chris Mazza,2022,AAA,34,19,20,53,1,1,2,0.03773584905660377,0.5,0.018867924528301886
607455,Anthony Banda,2022,AAA,5,3,4,8,1,0,1,0.125,1.0,0.125
607457,Kyle Barraclough,2022,AAA,28,17,24,45,9,1,10,0.2222222222222222,0.9,0.2
607481,Aaron Bummer,2022,AAA,2,1,2,3,2,0,2,0.6666666666666666,1.0,0.6666666666666666
607572,Sam Howard,2022,AAA,21,8,20,29,2,1,3,0.10344827586206896,0.6666666666666666,0.06896551724137931
607609,A.J. Ladwig,2022,AAA,1,1,1,2,0,0,0,0.0,,0.0
607755,Andrew Vasquez,2022,AAA,14,6,12,20,3,0,3,0.15,1.0,0.15
608167,Jonathan Aro,2022,AAA,43,29,28,72,4,0,4,0.05555555555555555,1.0,0.05555555555555555
608328,Chase De Jong,2022,AAA,2,3,3,5,1,0,1,0.2,1.0,0.2
608334,Carson Fulmer,2022,AAA,25,24,31,49,2,0,2,0.04081632653061224,1.0,0.04081632653061224
608597,Ronald Guzmán,2022,AAA,1,1,1,2,1,0,1,0.5,1.0,0.5
608638,JT Chargois,2022,AAA,5,7,6,12,0,0,0,0.0,,0.0
608648,Tyler Duffey,2022,AAA,11,5,8,16,0,0,0,0.0,,0.0
608652,Luke Farrell,2022,AAA,46,12,16,58,4,1,5,0.08620689655172414,0.8,0.06896551724137931
608716,Drew Steckenrider,2022,AAA,16,10,15,26,6,0,6,0.23076923076923078,1.0,0.23076923076923078
611093,Silvino Bracho,2022,AAA,26,10,21,36,5,2,7,0.19444444444444445,0.7142857142857143,0.1388888888888889
612434,Miguel Castro,2022,AAA,2,1,2,3,1,0,1,0.3333333333333333,1.0,0.3333333333333333
613317,Kyle Bird,2022,AAA,40,22,33,62,5,0,5,0.08064516129032258,1.0,0.08064516129032258
617228,Hirokazu Sawamura,2022,AAA,1,0,1,1,0,0,0,0.0,,0.0
620396,Miguel Aguilar,2022,AAA,30,16,33,46,0,0,0,0.0,,0.0
620445,José Mujica,2022,AAA,27,13,23,40,13,0,13,0.325,1.0,0.325
620454,José Castillo,2022,AAA,26,18,25,44,9,0,9,0.20454545454545456,1.0,0.20454545454545456
620982,Ricardo Pinto,2022,AAA,27,14,16,41,2,1,3,0.07317073170731707,0.6666666666666666,0.04878048780487805
621008,Alex De Goti,2022,AAA,2,0,1,2,0,0,0,0.0,,0.0
621016,Jose Cuas,2022,AAA,21,7,13,28,0,0,0,0.0,,0.0
621053,Tyler Ferguson,2022,AAA,20,21,16,41,6,0,6,0.14634146341463414,1.0,0.14634146341463414
621056,Hunter Wood,2022,AAA,9,2,6,11,1,0,1,0.09090909090909091,1.0,0.09090909090909091
621057,Justin Garza,2022,AAA,19,9,17,28,0,1,1,0.03571428571428571,0.0,0.0
621058,Andrew Moore,2022,AAA,4,1,2,5,0,0,0,0.0,,0.0
