team_id,team_name,season,level_id,level_name,games,sb,cs,attempts,sb_allowed,cs_allowed,attempts_allowed,success_rate,success_rate_allowed,sb_per_game,attempts_per_game
419,Hillsboro Hops,2022,13,High-A,135,193,62,255,147,31,178,0.7568627450980392,0.8258426966292135,1.4296296296296296,1.8888888888888888
421,Montgomery Biscuits,2022,12,AA,150,254,62,316,142,50,192,0.8037974683544303,0.7395833333333334,1.6933333333333334,2.1066666666666665
422,Buffalo Bisons,2022,11,AAA,108,105,31,136,103,30,133,0.7720588235294118,0.7744360902255639,0.9722222222222222,1.2592592592592593
424,Dunedin Blue Jays,2022,14,A,170,144,72,216,187,83,270,0.6666666666666666,0.6925925925925925,0.8470588235294118,1.2705882352941176
426,Wilmington Blue Rocks,2022,13,High-A,178,228,47,275,164,66,230,0.8290909090909091,0.7130434782608696,1.2808988764044944,1.5449438202247192
427,Jersey Shore BlueClaws,2022,13,High-A,173,193,65,258,182,35,217,0.748062015503876,0.8387096774193549,1.115606936416185,1.4913294797687862
428,Greenville Drive,2022,13,High-A,144,136,38,174,151,41,192,0.7816091954022989,0.7864583333333334,0.9444444444444444,1.2083333333333333
430,Mississippi Braves,2022,12,AA,145,128,27,155,201,49,250,0.8258064516129032,0.804,0.8827586206896552,1.0689655172413792
431,Gwinnett Stripers,2022,11,AAA,112,92,15,107,134,26,160,0.8598130841121495,0.8375,0.8214285714285714,0.9553571428571429
432,Rome Braves,2022,13,High-A,138,143,39,182,224,45,269,0.7857142857142857,0.8327137546468402,1.036231884057971,1.318840579710145
435,Vancouver Canadians,2022,13,High-A,169,201,57,258,221,52,273,0.7790697674418605,0.8095238095238095,1.1893491124260356,1.5266272189349113
436,Fredericksburg Nationals,2022,14,A,169,259,57,316,133,38,171,0.819620253164557,0.7777777777777778,1.532544378698225,1.8698224852071006
437,Lake County Captains,2022,13,High-A,165,132,43,175,117,42,159,0.7542857142857143,0.7358490566037735,0.8,1.0606060606060606
440,Springfield Cardinals,2022,12,AA,133,148,38,186,97,37,134,0.7956989247311828,0.7238805970149254,1.112781954887218,1.3984962406015038
443,Peoria Chiefs,2022,13,High-A,144,207,43,250,114,27,141,0.828,0.8085106382978723,1.4375,1.7361111111111112
445,Columbus Clippers,2022,11,AAA,107,67,25,92,65,25,90,0.7282608695652174,0.7222222222222222,0.6261682242990654,0.8598130841121495
448,Hickory Crawdads,2022,13,High-A,147,177,73,250,166,47,213,0.708,0.7793427230046949,1.2040816326530612,1.7006802721088434
450,Daytona Tortugas,2022,14,A,192,180,56,236,127,78,205,0.7627118644067796,0.6195121951219512,0.9375,1.2291666666666667
451,Iowa Cubs,2022,11,AAA,115,66,26,92,114,30,144,0.717391304347826,0.7916666666666666,0.5739130434782609,0.8
452,Altoona Curve,2022,12,AA,144,195,48,243,115,33,148,0.8024691358024691,0.777027027027027,1.3541666666666667,1.6875
453,Brooklyn Cyclones,2022,13,High-A,182,158,54,212,277,65,342,0.7452830188679245,0.8099415204678363,0.8681318681318682,1.164835164835165
456,Great Lakes Loons,2022,13,High-A,156,77,25,102,192,30,222,0.7549019607843137,0.8648648648648649,0.4935897435897436,0.6538461538461539
459,Dayton Dragons,2022,13,High-A,176,213,64,277,119,61,180,0.7689530685920578,0.6611111111111111,1.2102272727272727,1.5738636363636365
460,Tri-City Dust Devils,2022,13,High-A,158,175,53,228,158,52,210,0.7675438596491229,0.7523809523809524,1.1075949367088607,1.4430379746835442
461,Eugene Emeralds,2022,13,High-A,156,132,27,159,187,50,237,0.8301886792452831,0.7890295358649789,0.8461538461538461,1.0192307692307692
463,New Hampshire Fisher Cats,2022,12,AA,160,104,56,160,239,47,286,0.65,0.8356643356643356,0.65,1.0
464,FCL Braves,2022,16,Rookie,61,79,31,110,106,34,140,0.7181818181818181,0.7571428571428571,1.2950819672131149,1.8032786885245902
466,FCL Nationals,2022,16,Rookie,72,28,22,50,79,38,117,0.56,0.6752136752136753,0.3888888888888889,0.6944444444444444
467,FCL Marlins,2022,16,Rookie,61,69,25,94,71,26,97,0.7340425531914894,0.7319587628865979,1.1311475409836065,1.540983606557377
468,FCL Mets,2022,16,Rookie,76,130,34,164,103,51,154,0.7926829268292683,0.6688311688311688,1.7105263157894737,2.1578947368421053
469,FCL Phillies,2022,16,Rookie,87,157,38,195,110,48,158,0.8051282051282052,0.6962025316455697,1.8045977011494252,2.2413793103448274
470,FCL Pirates,2022,16,Rookie,69,73,44,117,106,38,144,0.6239316239316239,0.7361111111111112,1.0579710144927537,1.6956521739130435
471,FCL Red Sox,2022,16,Rookie,58,101,24,125,54,31,85,0.808,0.6352941176470588,1.7413793103448276,2.1551724137931036
473,FCL Tigers,2022,16,Rookie,67,70,31,101,95,45,140,0.693069306930693,0.6785714285714286,1.044776119402985,1.507462686567164
474,FCL Twins,2022,16,Rookie,61,56,30,86,97,18,115,0.6511627906976745,0.8434782608695652,0.9180327868852459,1.4098360655737705
475,FCL Yankees,2022,16,Rookie,84,142,68,210,168,38,206,0.6761904761904762,0.8155339805825242,1.6904761904761905,2.5
476,San Jose Giants,2022,14,A,132,141,44,185,157,59,216,0.7621621621621621,0.7268518518518519,1.0681818181818181,1.4015151515151516
477,Greensboro Grasshoppers,2022,13,High-A,149,151,60,211,146,52,198,0.7156398104265402,0.7373737373737373,1.0134228187919463,1.4161073825503356
478,Augusta GreenJackets,2022,14,A,150,216,68,284,248,38,286,0.7605633802816901,0.8671328671328671,1.44,1.8933333333333333
479,Jupiter Hammerheads,2022,14,A,185,136,25,161,162,88,250,0.84472049689441,0.648,0.7351351351351352,0.8702702702702703
481,Lynchburg Hillcats,2022,14,A,166,143,45,188,212,63,275,0.7606382978723404,0.7709090909090909,0.8614457831325302,1.1325301204819278
482,Corpus Christi Hooks,2022,12,AA,139,157,32,189,142,55,197,0.8306878306878307,0.7208121827411168,1.129496402877698,1.3597122302158273
484,Indianapolis Indians,2022,11,AAA,106,98,23,121,109,23,132,0.8099173553719008,0.8257575757575758,0.9245283018867925,1.1415094339622642
485,Down East Wood Ducks,2022,14,A,144,344,103,447,200,48,248,0.7695749440715883,0.8064516129032258,2.388888888888889,3.1041666666666665
486,Spokane Indians,2022,13,High-A,155,236,65,301,116,59,175,0.7840531561461794,0.6628571428571428,1.5225806451612902,1.9419354838709677
487,Kannapolis Cannon Ballers,2022,14,A,147,163,34,197,211,65,276,0.8274111675126904,0.7644927536231884,1.1088435374149659,1.3401360544217686
488,Aberdeen IronBirds,2022,13,High-A,167,247,43,290,187,40,227,0.8517241379310345,0.8237885462555066,1.4790419161676647,1.7365269461077844
492,Cedar Rapids Kernels,2022,13,High-A,150,173,44,217,170,49,219,0.7972350230414746,0.776255707762557,1.1533333333333333,1.4466666666666668
494,Charlotte Knights,2022,11,AAA,110,99,44,143,104,31,135,0.6923076923076923,0.7703703703703704,0.9,1.3
498,Chattanooga Lookouts,2022,12,AA,142,175,51,226,161,61,222,0.7743362831858407,0.7252252252252253,1.232394366197183,1.591549295774648
499,Lansing Lugnuts,2022,13,High-A,159,148,35,183,131,54,185,0.8087431693989071,0.7081081081081081,0.9308176100628931,1.150943396226415
505,Binghamton Rumble Ponies,2022,12,AA,148,99,37,136,148,50,198,0.7279411764705882,0.7474747474747475,0.668918918918919,0.918918918918919
507,St. Lucie Mets,2022,14,A,161,163,70,233,207,36,243,0.6995708154506438,0.8518518518518519,1.0124223602484472,1.4472049689440993
509,Fort Myers Mighty Mussels,2022,14,A,207,272,92,364,203,67,270,0.7472527472527473,0.7518518518518519,1.3140096618357489,1.7584541062801933
510,San Antonio Missions,2022,12,AA,139,152,47,199,111,53,164,0.7638190954773869,0.676829268292683,1.0935251798561152,1.4316546762589928
512,Toledo Mud Hens,2022,11,AAA,118,93,33,126,68,34,102,0.7380952380952381,0.6666666666666666,0.788135593220339,1.0677966101694916
515,Modesto Nuts,2022,14,A,132,169,42,211,151,43,194,0.8009478672985783,0.7783505154639175,1.2803030303030303,1.5984848484848484
516,Visalia Rawhide,2022,14,A,135,187,65,252,217,49,266,0.7420634920634921,0.8157894736842105,1.385185185185185,1.8666666666666667
521,Myrtle Beach Pelicans,2022,14,A,156,151,34,185,240,56,296,0.8162162162162162,0.8108108108108109,0.967948717948718,1.185897435897436
522,Reading Fightin Phils,2022,12,AA,148,106,37,143,187,35,222,0.7412587412587412,0.8423423423423423,0.7162162162162162,0.9662162162162162
524,Stockton Ports,2022,14,A,132,112,54,166,185,57,242,0.6746987951807228,0.7644628099173554,0.8484848484848485,1.2575757575757576
526,Rancho Cucamonga Quakes,2022,14,A,135,138,30,168,286,56,342,0.8214285714285714,0.8362573099415205,1.0222222222222221,1.2444444444444445
529,Tacoma Rainiers,2022,11,AAA,100,132,34,166,83,27,110,0.7951807228915663,0.7545454545454545,1.32,1.66
531,Scranton/Wilkes-Barre RailRiders,2022,11,AAA,117,143,28,171,140,28,168,0.8362573099415205,0.8333333333333334,1.2222222222222223,1.4615384615384615
533,Worcester Red Sox,2022,11,AAA,106,77,22,99,74,22,96,0.7777777777777778,0.7708333333333334,0.7264150943396226,0.9339622641509434
534,Rochester Red Wings,2022,11,AAA,100,109,26,135,108,19,127,0.8074074074074075,0.8503937007874016,1.09,1.35
537,Hudson Valley Renegades,2022,13,High-A,158,258,61,319,183,76,259,0.8087774294670846,0.7065637065637066,1.6329113924050633,2.018987341772152
538,Hartford Yard Goats,2022,12,AA,148,184,44,228,126,46,172,0.8070175438596491,0.7325581395348837,1.2432432432432432,1.5405405405405406
540,Frisco RoughRiders,2022,12,AA,136,140,52,192,148,39,187,0.7291666666666666,0.7914438502673797,1.0294117647058822,1.411764705882353
541,Omaha Storm Chasers,2022,11,AAA,110,141,28,169,81,24,105,0.834319526627219,0.7714285714285715,1.2818181818181817,1.5363636363636364
546,Portland Sea Dogs,2022,12,AA,141,171,44,215,91,37,128,0.7953488372093023,0.7109375,1.2127659574468086,1.524822695035461
547,Harrisburg Senators,2022,12,AA,149,81,47,128,134,41,175,0.6328125,0.7657142857142857,0.5436241610738255,0.8590604026845637
548,Delmarva Shorebirds,2022,14,A,144,157,56,213,243,60,303,0.7370892018779343,0.801980198019802,1.0902777777777777,1.4791666666666667
550,South Bend Cubs,2022,13,High-A,147,139,62,201,170,40,210,0.6915422885572139,0.8095238095238095,0.9455782312925171,1.3673469387755102
552,Syracuse Mets,2022,11,AAA,107,94,24,118,112,36,148,0.7966101694915254,0.7567567567567568,0.8785046728971962,1.102803738317757
553,Tennessee Smokies,2022,12,AA,150,153,60,213,212,65,277,0.7183098591549296,0.7653429602888087,1.02,1.42
554,Beloit Sky Carp,2022,13,High-A,147,168,38,206,158,51,209,0.8155339805825242,0.7559808612440191,1.1428571428571428,1.401360544217687
556,Nashville Sounds,2022,11,AAA,107,150,33,183,102,24,126,0.819672131147541,0.8095238095238095,1.4018691588785046,1.7102803738317758
559,Rocket City Trash Pandas,2022,12,AA,147,195,67,262,136,40,176,0.7442748091603053,0.7727272727272727,1.3265306122448979,1.782312925170068
561,Salt Lake Bees,2022,11,AAA,101,108,27,135,91,27,118,0.8,0.7711864406779662,1.0693069306930694,1.3366336633663367
564,Jacksonville Jumbo Shrimp,2022,11,AAA,110,94,18,112,90,29,119,0.8392857142857143,0.7563025210084033,0.8545454545454545,1.018181818181818
565,Quad Cities River Bandits,2022,13,High-A,161,191,39,230,187,35,222,0.8304347826086956,0.8423423423423423,1.186335403726708,1.4285714285714286
566,Clearwater Threshers,2022,14,A,167,182,80,262,180,96,276,0.6946564885496184,0.6521739130434783,1.089820359281437,1.5688622754491017
568,Norfolk Tides,2022,11,AAA,115,124,39,163,96,31,127,0.7607361963190185,0.7559055118110236,1.0782608695652174,1.4173913043478261
570,Lakeland Flying Tigers,2022,14,A,208,144,62,206,181,67,248,0.6990291262135923,0.7298387096774194,0.6923076923076923,0.9903846153846154
572,Wisconsin Timber Rattlers,2022,13,High-A,150,153,49,202,250,41,291,0.7574257425742574,0.8591065292096219,1.02,1.3466666666666667
573,Asheville Tourists,2022,13,High-A,150,158,51,209,169,41,210,0.7559808612440191,0.8047619047619048,1.0533333333333332,1.3933333333333333
574,Arkansas Travelers,2022,12,AA,136,144,32,176,133,41,174,0.8181818181818182,0.764367816091954,1.0588235294117647,1.2941176470588236
580,Winston-Salem Dash,2022,13,High-A,147,136,37,173,154,57,211,0.7861271676300579,0.7298578199052133,0.9251700680272109,1.1768707482993197
582,West Michigan Whitecaps,2022,13,High-A,156,117,51,168,131,37,168,0.6964285714285714,0.7797619047619048,0.75,1.0769230769230769
584,Fort Wayne TinCaps,2022,13,High-A,159,154,29,183,133,55,188,0.8415300546448088,0.7074468085106383,0.9685534591194969,1.150943396226415
587,Tampa Tarpons,2022,14,A,201,268,73,341,274,82,356,0.7859237536656891,0.7696629213483146,1.3333333333333333,1.6965174129353233
599,FCL Orioles,2022,16,Rookie,61,68,31,99,73,40,113,0.6868686868686869,0.6460176991150443,1.1147540983606556,1.6229508196721312
600,DSL Angels,2022,16,Rookie,72,122,64,186,78,55,133,0.6559139784946236,0.5864661654135338,1.6944444444444444,2.5833333333333335
601,DSL HOU Blue,2022,16,Rookie,78,131,74,205,121,73,194,0.6390243902439025,0.6237113402061856,1.6794871794871795,2.628205128205128
602,DSL Athletics,2022,16,Rookie,66,71,18,89,124,33,157,0.797752808988764,0.7898089171974523,1.0757575757575757,1.3484848484848484
604,DSL Blue Jays,2022,16,Rookie,72,53,25,78,122,20,142,0.6794871794871795,0.8591549295774648,0.7361111111111112,1.0833333333333333
605,DSL Braves,2022,16,Rookie,72,95,37,132,97,60,157,0.7196969696969697,0.6178343949044586,1.3194444444444444,1.8333333333333333
607,DSL Brewers 1,2022,16,Rookie,77,88,40,128,136,50,186,0.6875,0.7311827956989247,1.1428571428571428,1.6623376623376624
608,DSL Cardinals,2022,16,Rookie,66,73,23,96,94,65,159,0.7604166666666666,0.5911949685534591,1.106060606060606,1.4545454545454546
609,DSL Cubs Blue,2022,16,Rookie,72,135,56,191,150,51,201,0.7068062827225131,0.746268656716418,1.875,2.6527777777777777
610,DSL D-backs Black,2022,16,Rookie,74,117,67,184,78,39,117,0.6358695652173914,0.6666666666666666,1.5810810810810811,2.4864864864864864
611,DSL LAD Bautista,2022,16,Rookie,63,88,43,131,70,36,106,0.6717557251908397,0.660377358490566,1.3968253968253967,2.0793650793650795
612,DSL LAD Mega,2022,16,Rookie,69,81,40,121,129,47,176,0.6694214876033058,0.7329545454545454,1.173913043478261,1.7536231884057971
615,DSL Giants Orange,2022,16,Rookie,75,110,45,155,104,54,158,0.7096774193548387,0.6582278481012658,1.4666666666666666,2.066666666666667
616,DSL CLE Blue,2022,16,Rookie,93,123,44,167,169,70,239,0.7365269461077845,0.7071129707112971,1.3225806451612903,1.7956989247311828
618,DSL Mariners,2022,16,Rookie,66,68,35,103,130,37,167,0.6601941747572816,0.7784431137724551,1.0303030303030303,1.5606060606060606
619,DSL Marlins,2022,16,Rookie,66,116,39,155,116,40,156,0.7483870967741936,0.7435897435897436,1.7575757575757576,2.3484848484848486
620,DSL Mets 1,2022,16,Rookie,72,111,45,156,131,53,184,0.7115384615384616,0.7119565217391305,1.5416666666666667,2.1666666666666665
621,DSL BAL Black,2022,16,Rookie,69,80,31,111,96,44,140,0.7207207207207207,0.6857142857142857,1.1594202898550725,1.608695652173913
622,DSL Padres,2022,16,Rookie,69,121,32,153,57,55,112,0.7908496732026143,0.5089285714285714,1.7536231884057971,2.217391304347826
623,DSL Phillies Red,2022,16,Rookie,77,167,61,228,80,49,129,0.7324561403508771,0.6201550387596899,2.168831168831169,2.961038961038961
624,DSL PIT Black,2022,16,Rookie,66,111,44,155,110,43,153,0.7161290322580646,0.7189542483660131,1.6818181818181819,2.3484848484848486
625,DSL TEX Blue,2022,16,Rookie,77,165,72,237,115,53,168,0.6962025316455697,0.6845238095238095,2.142857142857143,3.0779220779220777
626,DSL BOS Blue,2022,16,Rookie,78,150,43,193,151,39,190,0.7772020725388601,0.7947368421052632,1.9230769230769231,2.4743589743589745
627,DSL BOS Red,2022,16,Rookie,78,124,46,170,84,52,136,0.7294117647058823,0.6176470588235294,1.5897435897435896,2.1794871794871793
628,DSL Reds,2022,16,Rookie,77,68,33,101,100,39,139,0.6732673267326733,0.7194244604316546,0.8831168831168831,1.3116883116883118
629,DSL Rockies,2022,16,Rookie,66,107,53,160,94,38,132,0.66875,0.7121212121212122,1.621212121212121,2.4242424242424243
630,DSL KC Glass,2022,16,Rookie,78,115,41,156,116,58,174,0.7371794871794872,0.6666666666666666,1.4743589743589745,2.0
631,DSL Tigers 1,2022,16,Rookie,72,84,45,129,131,44,175,0.6511627906976745,0.7485714285714286,1.1666666666666667,1.7916666666666667
632,DSL Twins,2022,16,Rookie,72,127,76,203,99,43,142,0.625615763546798,0.6971830985915493,1.7638888888888888,2.8194444444444446
633,DSL White Sox,2022,16,Rookie,66,67,43,110,73,58,131,0.6090909090909091,0.5572519083969466,1.0151515151515151,1.6666666666666667
634,DSL NYY Bombers,2022,16,Rookie,66,161,58,219,133,45,178,0.7351598173515982,0.7471910112359551,2.4393939393939394,3.3181818181818183
635,DSL NYY Yankees,2022,16,Rookie,66,180,49,229,107,53,160,0.7860262008733624,0.66875,2.727272727272727,3.4696969696969697
1270,DSL Nationals,2022,16,Rookie,69,63,33,96,76,39,115,0.65625,0.6608695652173913,0.9130434782608695,1.391304347826087
1350,Northwest Arkansas Naturals,2022,12,AA,136,175,43,218,150,35,185,0.8027522935779816,0.8108108108108109,1.286764705882353,1.6029411764705883
1370,FCL Cardinals,2022,16,Rookie,82,72,47,119,112,35,147,0.6050420168067226,0.7619047619047619,0.8780487804878049,1.451219512195122
1390,FCL Blue Jays,2022,16,Rookie,82,127,43,170,123,49,172,0.7470588235294118,0.7151162790697675,1.548780487804878,2.073170731707317
1410,Lehigh Valley IronPigs,2022,11,AAA,100,97,27,124,103,40,143,0.782258064516129,0.7202797202797203,0.97,1.24
1611,DSL Rays,2022,16,Rookie,75,143,54,197,114,33,147,0.7258883248730964,0.7755102040816326,1.9066666666666667,2.6266666666666665
1956,Somerset Patriots,2022,12,AA,147,208,45,253,144,45,189,0.8221343873517787,0.7619047619047619,1.4149659863945578,1.7210884353741496
1960,St. Paul Saints,2022,11,AAA,107,106,21,127,101,19,120,0.8346456692913385,0.8416666666666667,0.9906542056074766,1.1869158878504673
1991,ACL D-backs Black,2022,16,Rookie,58,51,15,66,60,25,85,0.7727272727272727,0.7058823529411765,0.8793103448275862,1.1379310344827587
1994,ACL Rockies,2022,16,Rookie,58,42,26,68,43,11,54,0.6176470588235294,0.7962962962962963,0.7241379310344828,1.1724137931034482
1997,ACL White Sox,2022,16,Rookie,55,40,9,49,78,17,95,0.8163265306122449,0.8210526315789474,0.7272727272727273,0.8909090909090909
1998,FCL Astros Blue,2022,16,Rookie,72,71,42,113,93,32,125,0.6283185840707964,0.744,0.9861111111111112,1.5694444444444444
2000,FCL Astros Orange,2022,16,Rookie,73,161,47,208,73,35,108,0.7740384615384616,0.6759259259259259,2.2054794520547945,2.8493150684931505
2003,FCL Rays,2022,16,Rookie,66,130,41,171,71,40,111,0.7602339181286549,0.6396396396396397,1.9696969696969697,2.590909090909091
2101,DSL Brewers 2,2022,16,Rookie,69,132,43,175,127,47,174,0.7542857142857143,0.7298850574712644,1.9130434782608696,2.536231884057971
2117,DSL Mets 2,2022,16,Rookie,63,104,35,139,140,39,179,0.7482014388489209,0.7821229050279329,1.6507936507936507,2.2063492063492065
2127,DSL Miami,2022,16,Rookie,72,129,36,165,128,47,175,0.7818181818181819,0.7314285714285714,1.7916666666666667,2.2916666666666665
2128,DSL KC Stewart,2022,16,Rookie,81,141,51,192,206,46,252,0.734375,0.8174603174603174,1.7407407407407407,2.3703703703703702
2131,DSL Colorado,2022,16,Rookie,63,68,57,125,69,40,109,0.544,0.6330275229357798,1.0793650793650793,1.9841269841269842
2132,DSL Tigers 2,2022,16,Rookie,112,109,41,150,141,73,214,0.7266666666666667,0.6588785046728972,0.9732142857142857,1.3392857142857142
2134,DSL Giants Black,2022,16,Rookie,66,90,42,132,109,38,147,0.6818181818181818,0.7414965986394558,1.3636363636363635,2.0
2270,DSL Cubs Red,2022,16,Rookie,63,130,48,178,121,55,176,0.7303370786516854,0.6875,2.0634920634920637,2.8253968253968256
2310,Reno Aces,2022,11,AAA,104,94,32,126,65,31,96,0.746031746031746,0.6770833333333334,0.9038461538461539,1.2115384615384615
2413,DSL TEX Red,2022,16,Rookie,72,135,67,202,121,52,173,0.6683168316831684,0.6994219653179191,1.875,2.8055555555555554
2498,Bowling Green Hot Rods,2022,13,High-A,149,143,54,197,125,57,182,0.7258883248730964,0.6868131868131868,0.959731543624161,1.3221476510067114
3130,DSL BAL Orange,2022,16,Rookie,72,88,70,158,140,46,186,0.5569620253164557,0.7526881720430108,1.2222222222222223,2.1944444444444446
3390,Bradenton Marauders,2022,14,A,171,295,105,400,144,45,189,0.7375,0.7619047619047619,1.7251461988304093,2.3391812865497075
3410,Richmond Flying Squirrels,2022,12,AA,142,93,28,121,136,34,170,0.768595041322314,0.8,0.6549295774647887,0.852112676056338
3430,ACL Reds,2022,16,Rookie,64,94,25,119,69,32,101,0.7899159663865546,0.6831683168316832,1.46875,1.859375
3705,Columbia Fireflies,2022,14,A,144,238,73,311,207,73,280,0.7652733118971061,0.7392857142857143,1.6527777777777777,2.1597222222222223
3712,Fayetteville Woodpeckers,2022,14,A,147,267,56,323,304,51,355,0.826625386996904,0.856338028169014,1.816326530612245,2.197278911564626
3898,Wichita Wind Surge,2022,12,AA,161,221,60,281,186,35,221,0.7864768683274022,0.8416289592760181,1.3726708074534162,1.7453416149068324
4124,Pensacola Blue Wahoos,2022,12,AA,156,181,48,229,237,47,284,0.7903930131004366,0.8345070422535211,1.1602564102564104,1.4679487179487178
4404,DSL PIT Gold,2022,16,Rookie,69,134,37,171,88,45,133,0.783625730994152,0.6616541353383458,1.9420289855072463,2.4782608695652173
4904,El Paso Chihuahuas,2022,11,AAA,107,114,18,132,67,28,95,0.8636363636363636,0.7052631578947368,1.0654205607476634,1.233644859813084
5005,DSL HOU Orange,2022,16,Rookie,81,189,74,263,134,46,180,0.7186311787072244,0.7444444444444445,2.3333333333333335,3.246913580246914
5015,Biloxi Shuckers,2022,12,AA,142,173,38,211,183,53,236,0.8199052132701422,0.7754237288135594,1.2183098591549295,1.4859154929577465
5085,DSL Phillies White,2022,16,Rookie,85,139,49,188,75,49,124,0.7393617021276596,0.6048387096774194,1.6352941176470588,2.211764705882353
5086,DSL Tampa Bay,2022,16,Rookie,72,86,47,133,71,39,110,0.6466165413533834,0.6454545454545455,1.1944444444444444,1.8472222222222223
5087,DSL D-backs Red,2022,16,Rookie,72,118,40,158,121,45,166,0.7468354430379747,0.7289156626506024,1.6388888888888888,2.1944444444444446
5368,Amarillo Sod Poodles,2022,12,AA,133,139,51,190,90,46,136,0.7315789473684211,0.6617647058823529,1.0451127819548873,1.4285714285714286
5370,ACL Giants Orange,2022,16,Rookie,58,33,12,45,43,13,56,0.7333333333333333,0.7678571428571429,0.5689655172413793,0.7758620689655172
5374,ACL Guardians,2022,16,Rookie,64,99,38,137,72,18,90,0.7226277372262774,0.8,1.546875,2.140625
5426,ACL Athletics,2022,16,Rookie,55,45,18,63,82,23,105,0.7142857142857143,0.780952380952381,0.8181818181818182,1.1454545454545455
5427,ACL Dodgers,2022,16,Rookie,58,60,13,73,74,19,93,0.821917808219178,0.7956989247311828,1.0344827586206897,1.2586206896551724
