team_id,team_name,season,level_id,level_name,month,games,sb,cs,attempts,sb_allowed,cs_allowed,attempts_allowed,success_rate,success_rate_allowed
102,Round Rock Express,2022,11,AAA,6,23,21,4,25,21,4,25,0.84,0.84
102,Round Rock Express,2022,11,AAA,7,24,28,8,36,15,5,20,0.7777777777777778,0.75
102,Round Rock Express,2022,11,AAA,8,26,21,6,27,24,5,29,0.7777777777777778,0.8275862068965517
102,Round Rock Express,2022,11,AAA,9,25,10,2,12,24,11,35,0.8333333333333334,0.6857142857142857
103,Lake Elsinore Storm,2022,14,A,4,23,48,12,60,34,10,44,0.8,0.7727272727272727
103,Lake Elsinore Storm,2022,14,A,5,29,57,12,69,36,6,42,0.8260869565217391,0.8571428571428571
103,Lake Elsinore Storm,2022,14,A,6,26,57,13,70,36,7,43,0.8142857142857143,0.8372093023255814
103,Lake Elsinore Storm,2022,14,A,7,24,36,11,47,36,7,43,0.7659574468085106,0.8372093023255814
103,Lake Elsinore Storm,2022,14,A,8,26,37,13,50,29,13,42,0.74,0.6904761904761905
103,Lake Elsinore Storm,2022,14,A,9,13,39,10,49,21,2,23,0.7959183673469388,0.9130434782608695
105,Sacramento River Cats,2022,11,AAA,6,23,11,7,18,24,10,34,0.6111111111111112,0.7058823529411765
105,Sacramento River Cats,2022,11,AAA,7,24,22,5,27,28,8,36,0.8148148148148148,0.7777777777777778
105,Sacramento River Cats,2022,11,AAA,8,26,13,4,17,15,5,20,0.7647058823529411,0.75
105,Sacramento River Cats,2022,11,AAA,9,28,9,1,10,28,5,33,0.9,0.8484848484848485
106,Erie SeaWolves,2022,12,AA,4,26,37,5,42,11,7,18,0.8809523809523809,0.6111111111111112
106,Erie SeaWolves,2022,12,AA,5,32,31,10,41,15,13,28,0.7560975609756098,0.5357142857142857
106,Erie SeaWolves,2022,12,AA,6,26,17,7,24,19,6,25,0.7083333333333334,0.76
106,Erie SeaWolves,2022,12,AA,7,25,27,4,31,13,9,22,0.8709677419354839,0.5909090909090909
106,Erie SeaWolves,2022,12,AA,8,19,17,2,19,12,4,16,0.8947368421052632,0.75
106,Erie SeaWolves,2022,12,AA,9,16,12,2,14,6,4,10,0.8571428571428571,0.6
233,Charleston RiverDogs,2022,14,A,4,20,43,7,50,21,4,25,0.86,0.84
233,Charleston RiverDogs,2022,14,A,5,26,56,10,66,21,6,27,0.8484848484848485,0.7777777777777778
233,Charleston RiverDogs,2022,14,A,6,26,38,11,49,39,10,49,0.7755102040816326,0.7959183673469388
233,Charleston RiverDogs,2022,14,A,7,28,41,7,48,49,6,55,0.8541666666666666,0.8909090909090909
233,Charleston RiverDogs,2022,14,A,8,34,59,10,69,47,9,56,0.855072463768116,0.8392857142857143
233,Charleston RiverDogs,2022,14,A,9,10,20,4,24,13,8,21,0.8333333333333334,0.6190476190476191
234,Durham Bulls,2022,11,AAA,6,23,21,5,26,18,7,25,0.8076923076923077,0.72
234,Durham Bulls,2022,11,AAA,7,24,17,8,25,20,5,25,0.68,0.8
234,Durham Bulls,2022,11,AAA,8,27,30,3,33,32,4,36,0.9090909090909091,0.8888888888888888
234,Durham Bulls,2022,11,AAA,9,27,40,9,49,26,7,33,0.8163265306122449,0.7878787878787878
235,Memphis Redbirds,2022,11,AAA,6,23,21,8,29,17,5,22,0.7241379310344828,0.7727272727272727
235,Memphis Redbirds,2022,11,AAA,7,26,25,7,32,25,7,32,0.78125,0.78125
235,Memphis Redbirds,2022,11,AAA,8,32,33,11,44,29,6,35,0.75,0.8285714285714286
235,Memphis Redbirds,2022,11,AAA,9,34,27,19,46,40,12,52,0.5869565217391305,0.7692307692307693
237,Midland RockHounds,2022,12,AA,4,20,15,3,18,25,5,30,0.8333333333333334,0.8333333333333334
237,Midland RockHounds,2022,12,AA,5,26,13,7,20,28,6,34,0.65,0.8235294117647058
237,Midland RockHounds,2022,12,AA,6,26,12,5,17,28,10,38,0.7058823529411765,0.7368421052631579
237,Midland RockHounds,2022,12,AA,7,24,15,8,23,19,5,24,0.6521739130434783,0.7916666666666666
237,Midland RockHounds,2022,12,AA,8,18,14,3,17,12,6,18,0.8235294117647058,0.6666666666666666
237,Midland RockHounds,2022,12,AA,9,25,9,3,12,21,2,23,0.75,0.9130434782608695
238,Oklahoma City Dodgers,2022,11,AAA,6,23,16,8,24,26,5,31,0.6666666666666666,0.8387096774193549
238,Oklahoma City Dodgers,2022,11,AAA,7,27,26,6,32,34,7,41,0.8125,0.8292682926829268
238,Oklahoma City Dodgers,2022,11,AAA,8,29,20,3,23,30,3,33,0.8695652173913043,0.9090909090909091
238,Oklahoma City Dodgers,2022,11,AAA,9,28,23,12,35,27,1,28,0.6571428571428571,0.9642857142857143
247,Birmingham Barons,2022,12,AA,4,20,10,7,17,28,3,31,0.5882352941176471,0.9032258064516129
247,Birmingham Barons,2022,12,AA,5,26,30,11,41,23,13,36,0.7317073170731707,0.6388888888888888
247,Birmingham Barons,2022,12,AA,6,29,57,19,76,35,10,45,0.75,0.7777777777777778
247,Birmingham Barons,2022,12,AA,7,27,47,8,55,40,7,47,0.8545454545454545,0.851063829787234
247,Birmingham Barons,2022,12,AA,8,18,22,10,32,31,9,40,0.6875,0.775
247,Birmingham Barons,2022,12,AA,9,16,29,5,34,25,6,31,0.8529411764705882,0.8064516129032258
249,Carolina Mudcats,2022,14,A,4,23,16,8,24,30,9,39,0.6666666666666666,0.7692307692307693
249,Carolina Mudcats,2022,14,A,5,29,32,8,40,53,13,66,0.8,0.803030303030303
249,Carolina Mudcats,2022,14,A,6,35,25,13,38,31,39,70,0.6578947368421053,0.44285714285714284
249,Carolina Mudcats,2022,14,A,7,24,37,11,48,30,19,49,0.7708333333333334,0.6122448979591837
249,Carolina Mudcats,2022,14,A,8,29,28,17,45,32,13,45,0.6222222222222222,0.7111111111111111
249,Carolina Mudcats,2022,14,A,9,10,19,4,23,12,6,18,0.8260869565217391,0.6666666666666666
259,Fresno Grizzlies,2022,14,A,4,23,38,7,45,9,9,18,0.8444444444444444,0.5
259,Fresno Grizzlies,2022,14,A,5,26,40,12,52,18,9,27,0.7692307692307693,0.6666666666666666
259,Fresno Grizzlies,2022,14,A,6,26,36,8,44,19,12,31,0.8181818181818182,0.6129032258064516
259,Fresno Grizzlies,2022,14,A,7,24,38,10,48,19,5,24,0.7916666666666666,0.7916666666666666
259,Fresno Grizzlies,2022,14,A,8,26,28,14,42,23,13,36,0.6666666666666666,0.6388888888888888
259,Fresno Grizzlies,2022,14,A,9,10,9,2,11,4,3,7,0.8181818181818182,0.5714285714285714
260,Tulsa Drillers,2022,12,AA,4,20,10,3,13,26,4,30,0.7692307692307693,0.8666666666666667
260,Tulsa Drillers,2022,12,AA,5,45,32,6,38,90,8,98,0.8421052631578947,0.9183673469387755
260,Tulsa Drillers,2022,12,AA,6,32,21,4,25,44,8,52,0.84,0.8461538461538461
260,Tulsa Drillers,2022,12,AA,7,24,19,5,24,58,4,62,0.7916666666666666,0.9354838709677419
260,Tulsa Drillers,2022,12,AA,8,18,23,3,26,30,4,34,0.8846153846153846,0.8823529411764706
260,Tulsa Drillers,2022,12,AA,9,19,20,6,26,41,8,49,0.7692307692307693,0.8367346938775511
279,Palm Beach Cardinals,2022,14,A,4,20,10,6,16,16,5,21,0.625,0.7619047619047619
279,Palm Beach Cardinals,2022,14,A,5,35,10,5,15,79,10,89,0.6666666666666666,0.8876404494382022
279,Palm Beach Cardinals,2022,14,A,6,50,18,24,42,45,8,53,0.42857142857142855,0.8490566037735849
279,Palm Beach Cardinals,2022,14,A,7,27,19,7,26,30,8,38,0.7307692307692307,0.7894736842105263
279,Palm Beach Cardinals,2022,14,A,8,32,29,10,39,31,11,42,0.7435897435897436,0.7380952380952381
279,Palm Beach Cardinals,2022,14,A,9,10,6,1,7,10,4,14,0.8571428571428571,0.7142857142857143
342,Albuquerque Isotopes,2022,11,AAA,6,26,15,1,16,24,3,27,0.9375,0.8888888888888888
342,Albuquerque Isotopes,2022,11,AAA,7,24,21,5,26,27,11,38,0.8076923076923077,0.7105263157894737
342,Albuquerque Isotopes,2022,11,AAA,8,30,17,13,30,30,8,38,0.5666666666666667,0.7894736842105263
342,Albuquerque Isotopes,2022,11,AAA,9,30,13,8,21,29,10,39,0.6190476190476191,0.7435897435897436
400,Las Vegas Aviators,2022,11,AAA,6,26,9,4,13,41,7,48,0.6923076923076923,0.8541666666666666
400,Las Vegas Aviators,2022,11,AAA,7,24,14,6,20,21,7,28,0.7,0.75
400,Las Vegas Aviators,2022,11,AAA,8,28,11,3,14,19,8,27,0.7857142857142857,0.7037037037037037
400,Las Vegas Aviators,2022,11,AAA,9,25,11,2,13,20,4,24,0.8461538461538461,0.8333333333333334
401,Inland Empire 66ers,2022,14,A,4,20,28,10,38,40,7,47,0.7368421052631579,0.851063829787234
401,Inland Empire 66ers,2022,14,A,5,29,38,9,47,33,7,40,0.8085106382978723,0.825
401,Inland Empire 66ers,2022,14,A,6,29,38,9,47,43,18,61,0.8085106382978723,0.7049180327868853
401,Inland Empire 66ers,2022,14,A,7,24,47,11,58,17,15,32,0.8103448275862069,0.53125
401,Inland Empire 66ers,2022,14,A,8,26,57,12,69,19,10,29,0.8260869565217391,0.6551724137931034
401,Inland Empire 66ers,2022,14,A,9,10,21,7,28,7,0,7,0.75,1.0
402,Akron RubberDucks,2022,12,AA,4,20,15,6,21,14,3,17,0.7142857142857143,0.8235294117647058
402,Akron RubberDucks,2022,12,AA,5,29,26,8,34,22,11,33,0.7647058823529411,0.6666666666666666
402,Akron RubberDucks,2022,12,AA,6,29,24,11,35,21,5,26,0.6857142857142857,0.8076923076923077
402,Akron RubberDucks,2022,12,AA,7,32,27,10,37,31,11,42,0.7297297297297297,0.7380952380952381
402,Akron RubberDucks,2022,12,AA,8,25,36,7,43,19,2,21,0.8372093023255814,0.9047619047619048
402,Akron RubberDucks,2022,12,AA,9,16,12,5,17,6,5,11,0.7058823529411765,0.5454545454545454
403,Everett AquaSox,2022,13,High-A,4,21,22,2,24,42,10,52,0.9166666666666666,0.8076923076923077
403,Everett AquaSox,2022,13,High-A,5,31,27,4,31,50,7,57,0.8709677419354839,0.8771929824561403
403,Everett AquaSox,2022,13,High-A,6,29,24,13,37,34,18,52,0.6486486486486487,0.6538461538461539
403,Everett AquaSox,2022,13,High-A,7,24,21,5,26,40,10,50,0.8076923076923077,0.8
403,Everett AquaSox,2022,13,High-A,8,26,12,9,21,36,6,42,0.5714285714285714,0.8571428571428571
403,Everett AquaSox,2022,13,High-A,9,10,11,1,12,23,3,26,0.9166666666666666,0.8846153846153846
404,ACL Angels,2022,16,Rookie,6,18,16,2,18,16,2,18,0.8888888888888888,0.8888888888888888
404,ACL Angels,2022,16,Rookie,7,20,16,10,26,16,6,22,0.6153846153846154,0.7272727272727273
404,ACL Angels,2022,16,Rookie,8,20,8,5,13,5,1,6,0.6153846153846154,0.8333333333333334
406,ACL Brewers Gold,2022,16,Rookie,6,18,17,6,23,19,14,33,0.7391304347826086,0.5757575757575758
406,ACL Brewers Gold,2022,16,Rookie,7,21,19,3,22,21,9,30,0.8636363636363636,0.7
406,ACL Brewers Gold,2022,16,Rookie,8,22,57,5,62,28,10,38,0.9193548387096774,0.7368421052631579
407,ACL Cubs,2022,16,Rookie,6,18,17,13,30,32,7,39,0.5666666666666667,0.8205128205128205
407,ACL Cubs,2022,16,Rookie,7,21,31,11,42,35,8,43,0.7380952380952381,0.813953488372093
407,ACL Cubs,2022,16,Rookie,8,22,33,8,41,44,11,55,0.8048780487804879,0.8
408,ACL Giants Black,2022,16,Rookie,6,19,7,4,11,11,7,18,0.6363636363636364,0.6111111111111112
408,ACL Giants Black,2022,16,Rookie,7,22,14,5,19,9,14,23,0.7368421052631579,0.391304347826087
408,ACL Giants Black,2022,16,Rookie,8,20,10,5,15,11,3,14,0.6666666666666666,0.7857142857142857
409,ACL Mariners,2022,16,Rookie,6,18,11,6,17,15,7,22,0.6470588235294118,0.6818181818181818
409,ACL Mariners,2022,16,Rookie,7,20,37,17,54,18,15,33,0.6851851851851852,0.5454545454545454
409,ACL Mariners,2022,16,Rookie,8,17,36,6,42,13,6,19,0.8571428571428571,0.6842105263157895
410,ACL Padres,2022,16,Rookie,6,18,19,10,29,13,6,19,0.6551724137931034,0.6842105263157895
410,ACL Padres,2022,16,Rookie,7,20,27,11,38,32,8,40,0.7105263157894737,0.8
410,ACL Padres,2022,16,Rookie,8,17,10,6,16,31,6,37,0.625,0.8378378378378378
411,ACL Rangers,2022,16,Rookie,6,18,29,9,38,22,3,25,0.7631578947368421,0.88
411,ACL Rangers,2022,16,Rookie,7,20,45,15,60,38,5,43,0.75,0.8837209302325582
411,ACL Rangers,2022,16,Rookie,8,17,22,9,31,9,6,15,0.7096774193548387,0.6
412,ACL Royals,2022,16,Rookie,6,19,28,9,37,21,6,27,0.7567567567567568,0.7777777777777778
412,ACL Royals,2022,16,Rookie,7,23,37,10,47,23,13,36,0.7872340425531915,0.6388888888888888
412,ACL Royals,2022,16,Rookie,8,19,19,5,24,15,2,17,0.7916666666666666,0.8823529411764706
414,Salem Red Sox,2022,14,A,4,26,26,2,28,44,4,48,0.9285714285714286,0.9166666666666666
414,Salem Red Sox,2022,14,A,5,32,34,8,42,39,6,45,0.8095238095238095,0.8666666666666667
414,Salem Red Sox,2022,14,A,6,26,43,5,48,25,10,35,0.8958333333333334,0.7142857142857143
414,Salem Red Sox,2022,14,A,7,34,42,16,58,38,13,51,0.7241379310344828,0.7450980392156863
414,Salem Red Sox,2022,14,A,8,29,61,10,71,33,11,44,0.8591549295774648,0.75
414,Salem Red Sox,2022,14,A,9,12,12,3,15,15,2,17,0.8,0.8823529411764706
416,Louisville Bats,2022,11,AAA,6,22,13,3,16,27,10,37,0.8125,0.7297297297297297
416,Louisville Bats,2022,11,AAA,7,24,15,3,18,29,4,33,0.8333333333333334,0.8787878787878788
416,Louisville Bats,2022,11,AAA,8,28,15,7,22,39,5,44,0.6818181818181818,0.8863636363636364
416,Louisville Bats,2022,11,AAA,9,25,21,2,23,27,5,32,0.9130434782608695,0.84375
418,Bowie Baysox,2022,12,AA,4,21,21,3,24,15,9,24,0.875,0.625
418,Bowie Baysox,2022,12,AA,5,38,20,3,23,15,5,20,0.8695652173913043,0.75
418,Bowie Baysox,2022,12,AA,6,30,22,3,25,11,10,21,0.88,0.5238095238095238
418,Bowie Baysox,2022,12,AA,7,28,7,5,12,21,8,29,0.5833333333333334,0.7241379310344828
418,Bowie Baysox,2022,12,AA,8,19,6,4,10,20,5,25,0.6,0.8
418,Bowie Baysox,2022,12,AA,9,16,5,5,10,12,1,13,0.5,0.9230769230769231
419,Hillsboro Hops,2022,13,High-A,4,20,34,9,43,25,4,29,0.7906976744186046,0.8620689655172413
419,Hillsboro Hops,2022,13,High-A,5,29,20,16,36,24,8,32,0.5555555555555556,0.75
419,Hillsboro Hops,2022,13,High-A,6,26,26,11,37,28,7,35,0.7027027027027027,0.8
419,Hillsboro Hops,2022,13,High-A,7,24,36,11,47,29,6,35,0.7659574468085106,0.8285714285714286
419,Hillsboro Hops,2022,13,High-A,8,26,58,11,69,22,3,25,0.8405797101449275,0.88
419,Hillsboro Hops,2022,13,High-A,9,10,19,4,23,19,3,22,0.8260869565217391,0.8636363636363636
421,Montgomery Biscuits,2022,12,AA,4,21,29,10,39,17,9,26,0.7435897435897436,0.6538461538461539
421,Montgomery Biscuits,2022,12,AA,5,28,29,14,43,23,13,36,0.6744186046511628,0.6388888888888888
421,Montgomery Biscuits,2022,12,AA,6,31,71,7,78,24,9,33,0.9102564102564102,0.7272727272727273
421,Montgomery Biscuits,2022,12,AA,7,30,61,12,73,38,2,40,0.8356164383561644,0.95
421,Montgomery Biscuits,2022,12,AA,8,24,38,14,52,28,12,40,0.7307692307692307,0.7
421,Montgomery Biscuits,2022,12,AA,9,16,26,5,31,12,5,17,0.8387096774193549,0.7058823529411765
422,Buffalo Bisons,2022,11,AAA,6,25,24,7,31,38,12,50,0.7741935483870968,0.76
422,Buffalo Bisons,2022,11,AAA,7,26,20,5,25,14,7,21,0.8,0.6666666666666666
422,Buffalo Bisons,2022,11,AAA,8,27,32,10,42,27,6,33,0.7619047619047619,0.8181818181818182
422,Buffalo Bisons,2022,11,AAA,9,30,29,9,38,24,5,29,0.7631578947368421,0.8275862068965517
424,Dunedin Blue Jays,2022,14,A,4,20,21,11,32,32,11,43,0.65625,0.7441860465116279
424,Dunedin Blue Jays,2022,14,A,5,29,32,12,44,40,14,54,0.7272727272727273,0.7407407407407407
424,Dunedin Blue Jays,2022,14,A,6,29,21,9,30,36,23,59,0.7,0.6101694915254238
