pitcher_id,pitcher_name,season,level_name,opp_1b_2b,opp_2b_3b,games,total_opps,sb,cs,attempts,attempt_rate,success_rate,sb_rate
502253,Alex Sanabia,2021,AAA,20,13,9,33,1,1,2,0.06060606060606061,0.5,0.030303030303030304
502327,Héctor Santiago,2021,AAA,5,1,3,6,2,0,2,0.3333333333333333,1.0,0.3333333333333333
502522,Justin Miller,2021,AAA,10,6,11,16,5,0,5,0.3125,1.0,0.3125
502578,Aaron Barrett,2021,AAA,23,11,18,34,3,1,4,0.11764705882352941,0.75,0.08823529411764706
502593,Jake Petricka,2021,AAA,28,12,18,40,3,0,3,0.075,1.0,0.075
502624,Chase Anderson,2021,AAA,24,10,10,34,7,2,9,0.2647058823529412,0.7777777777777778,0.20588235294117646
502706,Derek Holland,2021,AAA,4,1,3,5,0,0,0,0.0,,0.0
502748,Brad Peacock,2021,AAA,23,10,11,33,3,1,4,0.12121212121212122,0.75,0.09090909090909091
503285,Darren O'Day,2021,AAA,1,1,2,2,0,0,0,0.0,,0.0
503449,Wily Peralta,2021,AAA,10,4,5,14,0,0,0,0.0,,0.0
503569,Rafael Dolis,2021,AAA,9,7,7,16,3,0,3,0.1875,1.0,0.1875
505447,Brandon Dickson,2021,AAA,11,6,8,17,0,0,0,0.0,,0.0
514981,Diego Moreno,2021,AAA,17,6,14,23,4,1,5,0.21739130434782608,0.8,0.17391304347826086
516685,Nelson Gonzalez,2021,AAA,20,6,14,26,0,0,0,0.0,,0.0
518397,Scott Alexander,2021,AAA,1,0,1,1,0,0,0,0.0,,0.0
518435,Manny Barreda,2021,AAA,25,18,20,43,4,1,5,0.11627906976744186,0.8,0.09302325581395349
518464,Seth Blair,2021,AAA,25,13,13,38,14,2,16,0.42105263157894735,0.875,0.3684210526315789
518489,Ryan Brasier,2021,AAA,11,1,4,12,1,0,1,0.08333333333333333,1.0,0.08333333333333333
518649,Brett Eibner,2021,AAA,5,7,7,12,1,0,1,0.08333333333333333,1.0,0.08333333333333333
518748,Justin Grimm,2021,AAA,21,16,21,37,5,0,5,0.13513513513513514,1.0,0.13513513513513514
518858,Nate Jones,2021,AAA,3,1,2,4,1,0,1,0.25,1.0,0.25
519008,T.J. McFarland,2021,AAA,18,12,12,30,3,0,3,0.1,1.0,0.1
519043,Matt Moore,2021,AAA,12,3,5,15,1,0,1,0.06666666666666667,1.0,0.06666666666666667
519242,Chris Sale,2021,AAA,3,2,2,5,0,0,0,0.0,,0.0
519263,A.J. Schugel,2021,AAA,20,11,12,31,3,0,3,0.0967741935483871,1.0,0.0967741935483871
519393,Marcus Walden,2021,AAA,50,21,29,71,14,2,16,0.22535211267605634,0.875,0.19718309859154928
519443,Brandon Workman,2021,AAA,3,2,3,5,2,0,2,0.4,1.0,0.4
520980,Pedro Báez,2021,AAA,6,4,7,10,1,0,1,0.1,1.0,0.1
527055,Arodys Vizcaíno,2021,AAA,4,3,3,7,0,0,0,0.0,,0.0
528748,Humberto Castellanos,2021,AAA,20,16,12,36,1,1,2,0.05555555555555555,0.5,0.027777777777777776
532936,Mario Sanchez,2021,AAA,7,2,2,9,0,0,0,0.0,,0.0
533167,Matt Shoemaker,2021,AAA,40,19,13,59,3,2,5,0.0847457627118644,0.6,0.05084745762711865
534812,Kevin Quackenbush,2021,AAA,27,13,28,40,1,2,3,0.075,0.3333333333333333,0.025
534910,Jesse Hahn,2021,AAA,1,1,1,2,0,0,0,0.0,,0.0
534947,Tim Adleman,2021,AAA,14,13,20,27,3,0,3,0.1111111111111111,1.0,0.1111111111111111
541640,Erasmo Ramírez,2021,AAA,3,2,3,5,0,0,0,0.0,,0.0
542194,Christian Bethancourt,2021,AAA,1,1,1,2,0,0,0,0.0,,0.0
542419,Ali Castillo,2021,AAA,3,2,3,5,0,0,0,0.0,,0.0
542882,Matt Andriese,2021,AAA,1,0,1,1,0,0,0,0.0,,0.0
542888,Shawn Armstrong,2021,AAA,18,11,14,29,1,0,1,0.034482758620689655,1.0,0.034482758620689655
542960,Brad Brach,2021,AAA,3,2,3,5,1,0,1,0.2,1.0,0.2
543022,Tyler Chatwood,2021,AAA,12,6,8,18,0,0,0,0.0,,0.0
543045,Adam Conley,2021,AAA,22,7,16,29,7,0,7,0.2413793103448276,1.0,0.2413793103448276
543056,Danny Coulombe,2021,AAA,7,5,6,12,0,0,0,0.0,,0.0
543089,Taylor Davis,2021,AAA,1,2,1,3,0,0,0,0.0,,0.0
543208,Sam Gaviglio,2021,AAA,22,7,5,29,2,0,2,0.06896551724137931,1.0,0.06896551724137931
543238,Anthony Gose,2021,AAA,21,6,15,27,0,0,0,0.0,,0.0
543243,Sonny Gray,2021,AAA,3,1,1,4,0,1,1,0.25,0.0,0.0
543258,Preston Guilmet,2021,AAA,16,11,14,27,3,1,4,0.14814814814814814,0.75,0.1111111111111111
543278,Blaine Hardy,2021,AAA,45,20,23,65,3,2,5,0.07692307692307693,0.6,0.046153846153846156
543351,Jay Jackson,2021,AAA,2,0,2,2,0,0,0,0.0,,0.0
543456,Kyle Lobstein,2021,AAA,29,22,27,51,4,0,4,0.0784313725490196,1.0,0.0784313725490196
543548,Tommy Milone,2021,AAA,9,5,7,14,3,0,3,0.21428571428571427,1.0,0.21428571428571427
543557,Mike Montgomery,2021,AAA,9,7,4,16,2,1,3,0.1875,0.6666666666666666,0.125
543594,Sean Nolin,2021,AAA,31,12,10,43,2,1,3,0.06976744186046512,0.6666666666666666,0.046511627906976744
543606,Jake Odorizzi,2021,AAA,4,1,2,5,2,0,2,0.4,1.0,0.4
543699,Tanner Roark,2021,AAA,30,11,17,41,6,1,7,0.17073170731707318,0.8571428571428571,0.14634146341463414
543726,Robbie Ross Jr.,2021,AAA,23,18,18,41,2,0,2,0.04878048780487805,1.0,0.04878048780487805
543734,Chris Rusin,2021,AAA,20,15,18,35,5,0,5,0.14285714285714285,1.0,0.14285714285714285
543867,Nik Turley,2021,AAA,21,14,21,35,1,0,1,0.02857142857142857,1.0,0.02857142857142857
543883,Nick Vincent,2021,AAA,37,14,27,51,1,0,1,0.0196078431372549,1.0,0.0196078431372549
543901,Ryan Weber,2021,AAA,50,32,19,82,15,0,15,0.18292682926829268,1.0,0.18292682926829268
544931,Stephen Strasburg,2021,AAA,3,0,1,3,1,1,2,0.6666666666666666,0.5,0.3333333333333333
545064,Jairo Díaz,2021,AAA,6,4,5,10,0,0,0,0.0,,0.0
545343,Louis Head,2021,AAA,8,3,9,11,0,1,1,0.09090909090909091,0.0,0.0
545346,Zach Lee,2021,AAA,68,30,20,98,0,0,0,0.0,,0.0
547001,Cody Poteet,2021,AAA,3,1,2,4,0,0,0,0.0,,0.0
547007,Rob Whalen,2021,AAA,18,9,7,27,1,0,1,0.037037037037037035,1.0,0.037037037037037035
547176,Daniel Camarena,2021,AAA,49,25,22,74,8,0,8,0.10810810810810811,1.0,0.10810810810810811
547177,Phil Pfeifer,2021,AAA,14,8,5,22,0,0,0,0.0,,0.0
547179,Michael Lorenzen,2021,AAA,2,1,2,3,0,0,0,0.0,,0.0
547184,Michael Kelly,2021,AAA,30,12,24,42,5,1,6,0.14285714285714285,0.8333333333333334,0.11904761904761904
547185,Peter Tago,2021,AAA,2,1,3,3,0,0,0,0.0,,0.0
548337,Logan Verrett,2021,AAA,63,18,19,81,4,1,5,0.06172839506172839,0.8,0.04938271604938271
554241,Andy Otero,2021,AAA,17,15,7,32,4,0,4,0.125,1.0,0.125
570240,Félix Peña,2021,AAA,37,21,25,58,5,1,6,0.10344827586206896,0.8333333333333334,0.08620689655172414
570488,Phillips Valdez,2021,AAA,16,7,11,23,1,0,1,0.043478260869565216,1.0,0.043478260869565216
571439,R.J. Alvarez,2021,AAA,26,18,29,44,3,1,4,0.09090909090909091,0.75,0.06818181818181818
571446,Mark Appel,2021,AAA,31,12,13,43,0,1,1,0.023255813953488372,0.0,0.0
571479,Andrew Bellatti,2021,AAA,14,5,12,19,2,0,2,0.10526315789473684,1.0,0.10526315789473684
571510,Matthew Boyd,2021,AAA,4,0,3,4,0,0,0,0.0,,0.0
571561,Tony Cingrani,2021,AAA,4,2,4,6,4,0,4,0.6666666666666666,1.0,0.6666666666666666
571638,James Dykstra,2021,AAA,1,0,1,1,0,0,0,0.0,,0.0
571656,Buck Farmer,2021,AAA,15,9,14,24,3,0,3,0.125,1.0,0.125
571666,Mike Fiers,2021,AAA,6,2,3,8,2,0,2,0.25,1.0,0.25
571676,Seth Frankoff,2021,AAA,23,7,8,30,3,0,3,0.1,1.0,0.1
571710,Mychal Givens,2021,AAA,1,2,2,3,1,1,2,0.6666666666666666,0.5,0.3333333333333333
571800,Drew Hutchison,2021,AAA,57,31,19,88,6,4,10,0.11363636363636363,0.6,0.06818181818181818
571825,James Jones,2021,AAA,13,6,10,19,0,0,0,0.0,,0.0
571863,Matt Koch,2021,AAA,44,17,27,61,1,2,3,0.04918032786885246,0.3333333333333333,0.01639344262295082
571871,Ian Krol,2021,AAA,18,6,15,24,1,0,1,0.041666666666666664,1.0,0.041666666666666664
571882,Derek Law,2021,AAA,26,7,12,33,0,2,2,0.06060606060606061,0.0,0.0
571917,Parker Markel,2021,AAA,31,22,30,53,8,2,10,0.18867924528301888,0.8,0.1509433962264151
571945,Miles Mikolas,2021,AAA,9,6,4,15,2,0,2,0.13333333333333333,1.0,0.13333333333333333
571946,Shelby Miller,2021,AAA,9,7,8,16,4,0,4,0.25,1.0,0.25
571948,Hoby Milner,2021,AAA,11,5,12,16,0,0,0,0.0,,0.0
571951,Bryan Mitchell,2021,AAA,47,15,24,62,4,3,7,0.11290322580645161,0.5714285714285714,0.06451612903225806
571993,Chris Nunn,2021,AAA,15,6,11,21,2,0,2,0.09523809523809523,1.0,0.09523809523809523
572021,James Pazos,2021,AAA,32,17,28,49,4,0,4,0.08163265306122448,1.0,0.08163265306122448
572044,Brooks Pounders,2021,AAA,1,2,2,3,1,0,1,0.3333333333333333,1.0,0.3333333333333333
572102,Keyvius Sampson,2021,AAA,2,1,2,3,0,0,0,0.0,,0.0
572125,Sam Selman,2021,AAA,10,4,10,14,0,0,0,0.0,,0.0
572143,Burch Smith,2021,AAA,2,2,2,4,1,0,1,0.25,1.0,0.25
572383,Brian Moran,2021,AAA,29,11,24,40,4,0,4,0.1,1.0,0.1
572406,Sam Wolff,2021,AAA,7,4,9,11,0,0,0,0.0,,0.0
572750,Eddie Butler,2021,AAA,69,25,24,94,4,1,5,0.05319148936170213,0.8,0.0425531914893617
572888,Shane Greene,2021,AAA,2,2,2,4,0,0,0,0.0,,0.0
572998,Josh Lucas,2021,AAA,4,4,4,8,0,0,0,0.0,,0.0
573009,Joe Mantiply,2021,AAA,3,1,3,4,1,0,1,0.25,1.0,0.25
573062,Aaron Northcraft,2021,AAA,12,9,10,21,0,1,1,0.047619047619047616,0.0,0.0
573064,Vidal Nuño,2021,AAA,31,15,15,46,2,0,2,0.043478260869565216,1.0,0.043478260869565216
573109,AJ Ramos,2021,AAA,34,21,26,55,8,0,8,0.14545454545454545,1.0,0.14545454545454545
573127,Zac Rosscup,2021,AAA,20,8,18,28,4,0,4,0.14285714285714285,1.0,0.14285714285714285
573668,Juan Minaya,2021,AAA,23,14,13,37,3,0,3,0.08108108108108109,1.0,0.08108108108108109
580792,Nick Goody,2021,AAA,30,17,25,47,3,0,3,0.06382978723404255,1.0,0.06382978723404255
584171,Hector Velázquez,2021,AAA,13,5,10,18,2,1,3,0.16666666666666666,0.6666666666666666,0.1111111111111111
592094,Jason Adam,2021,AAA,1,1,2,2,0,0,0,0.0,,0.0
592105,Stetson Allie,2021,AAA,5,5,4,10,3,0,3,0.3,1.0,0.3
592135,Cam Bedrosian,2021,AAA,9,9,12,18,0,1,1,0.05555555555555555,0.0,0.0
592145,Jesse Biddle,2021,AAA,24,13,19,37,3,2,5,0.13513513513513514,0.6,0.08108108108108109
592165,Brandon Brennan,2021,AAA,33,15,21,48,6,0,6,0.125,1.0,0.125
592169,Austin Brice,2021,AAA,21,10,18,31,5,1,6,0.1935483870967742,0.8333333333333334,0.16129032258064516
592222,Alex Claudio,2021,AAA,6,5,4,11,0,0,0,0.0,,0.0
592233,Stefan Crichton,2021,AAA,9,10,9,19,5,0,5,0.2631578947368421,1.0,0.2631578947368421
592254,José De León,2021,AAA,4,3,3,7,1,0,1,0.14285714285714285,1.0,0.14285714285714285
592280,Ryan Eades,2021,AAA,2,3,4,5,0,0,0,0.0,,0.0
592306,Conor Fisk,2021,AAA,1,1,1,2,0,0,0,0.0,,0.0
592329,Jason García,2021,AAA,15,5,4,20,1,0,1,0.05,1.0,0.05
592351,Jon Gray,2021,AAA,2,2,1,4,2,0,2,0.5,1.0,0.5
592411,Ben Holmes,2021,AAA,5,4,2,9,2,0,2,0.2222222222222222,1.0,0.2222222222222222
592438,Chase Johnson,2021,AAA,34,20,18,54,2,0,2,0.037037037037037035,1.0,0.037037037037037035
592455,Jake Kalish,2021,AAA,52,16,25,68,2,1,3,0.04411764705882353,0.6666666666666666,0.029411764705882353
592464,Mike Kickham,2021,AAA,36,18,18,54,6,0,6,0.1111111111111111,1.0,0.1111111111111111
592473,Adam Kolarek,2021,AAA,37,20,29,57,3,0,3,0.05263157894736842,1.0,0.05263157894736842
592527,Michael Mariot,2021,AAA,54,30,19,84,3,1,4,0.047619047619047616,0.75,0.03571428571428571
592570,Akeel Morris,2021,AAA,16,11,5,27,1,1,2,0.07407407407407407,0.5,0.037037037037037035
592612,Josh Osich,2021,AAA,5,2,5,7,1,0,1,0.14285714285714285,1.0,0.14285714285714285
592630,Ronald Peña,2021,AAA,38,14,19,52,6,0,6,0.11538461538461539,1.0,0.11538461538461539
592644,Adam Plutko,2021,AAA,11,5,8,16,1,0,1,0.0625,1.0,0.0625
592712,Connor Sadzeck,2021,AAA,32,24,28,56,3,0,3,0.05357142857142857,1.0,0.05357142857142857
592716,Adrian Sampson,2021,AAA,60,29,15,89,8,3,11,0.12359550561797752,0.7272727272727273,0.0898876404494382
592717,Aaron Sanchez,2021,AAA,12,9,5,21,4,0,4,0.19047619047619047,1.0,0.19047619047619047
592789,Noah Syndergaard,2021,AAA,1,0,1,1,1,0,1,1.0,1.0,1.0
592791,Jameson Taillon,2021,AAA,4,2,1,6,0,0,0,0.0,,0.0
592826,Vince Velasquez,2021,AAA,2,0,1,2,0,1,1,0.5,0.0,0.0
592831,Konner Wade,2021,AAA,34,10,16,44,4,0,4,0.09090909090909091,1.0,0.09090909090909091
592833,Bobby Wahl,2021,AAA,14,14,15,28,2,1,3,0.10714285714285714,0.6666666666666666,0.07142857142857142
592848,Zack Weiss,2021,AAA,22,15,22,37,7,0,7,0.1891891891891892,1.0,0.1891891891891892
592858,Rowan Wick,2021,AAA,4,3,3,7,1,0,1,0.14285714285714285,1.0,0.14285714285714285
592865,Taylor Williams,2021,AAA,7,6,7,13,1,1,2,0.15384615384615385,0.5,0.07692307692307693
592866,Trevor Williams,2021,AAA,11,0,4,11,1,0,1,0.09090909090909091,1.0,0.09090909090909091
592874,Tom Windle,2021,AAA,17,14,17,31,3,0,3,0.0967741935483871,1.0,0.0967741935483871
592879,Asher Wojciechowski,2021,AAA,13,12,9,25,0,0,0,0.0,,0.0
593140,Michael Feliz,2021,AAA,5,1,4,6,1,0,1,0.16666666666666666,1.0,0.16666666666666666
593163,Carlos Navas,2021,AAA,19,15,13,34,5,0,5,0.14705882352941177,1.0,0.14705882352941177
593334,Domingo Germán,2021,AAA,4,1,2,5,2,0,2,0.4,1.0,0.4
593468,Claudio Custodio,2021,AAA,35,18,20,53,4,0,4,0.07547169811320754,1.0,0.07547169811320754
593574,Luis González,2021,AAA,13,10,12,23,1,0,1,0.043478260869565216,1.0,0.043478260869565216
593604,Alberto Baldonado,2021,AAA,18,9,15,27,1,0,1,0.037037037037037035,1.0,0.037037037037037035
593619,Domingo Tapia,2021,AAA,26,10,15,36,2,0,2,0.05555555555555555,1.0,0.05555555555555555
593833,Wander Suero,2021,AAA,8,3,6,11,3,1,4,0.36363636363636365,0.75,0.2727272727272727
594027,Tayron Guerrero,2021,AAA,13,13,13,26,3,0,3,0.11538461538461539,1.0,0.11538461538461539
594056,Reymin Guduan,2021,AAA,30,13,25,43,2,0,2,0.046511627906976744,1.0,0.046511627906976744
594311,Jandel Gustave,2021,AAA,14,5,10,19,4,1,5,0.2631578947368421,0.8,0.21052631578947367
594580,Sam Moll,2021,AAA,26,12,23,38,2,0,2,0.05263157894736842,1.0,0.05263157894736842
594772,Jake Buchanan,2021,AAA,40,18,14,58,3,1,4,0.06896551724137931,0.75,0.05172413793103448
594965,Daniel Ponce de Leon,2021,AAA,4,2,4,6,0,1,1,0.16666666666666666,0.0,0.0
594985,Ben Rowen,2021,AAA,19,16,16,35,2,0,2,0.05714285714285714,1.0,0.05714285714285714
594986,Kyle Ryan,2021,AAA,12,4,11,16,1,0,1,0.0625,1.0,0.0625
595001,Josh A. Smith,2021,AAA,14,8,6,22,1,0,1,0.045454545454545456,1.0,0.045454545454545456
595191,Jerad Eickhoff,2021,AAA,43,20,16,63,6,1,7,0.1111111111111111,0.8571428571428571,0.09523809523809523
595255,Mitch Horacek,2021,AAA,7,4,7,11,2,1,3,0.2727272727272727,0.6666666666666666,0.18181818181818182
595263,Mickey Jannis,2021,AAA,35,21,13,56,5,0,5,0.08928571428571429,1.0,0.08928571428571429
595345,Steven Okert,2021,AAA,11,4,8,15,1,0,1,0.06666666666666667,1.0,0.06666666666666667
595411,Ryan Sherriff,2021,AAA,12,7,13,19,2,0,2,0.10526315789473684,1.0,0.10526315789473684
595798,R.J. Alaniz,2021,AAA,29,16,25,45,3,0,3,0.06666666666666667,1.0,0.06666666666666667
595881,Tyler Beede,2021,AAA,35,21,14,56,5,0,5,0.08928571428571429,1.0,0.08928571428571429
595918,A.J. Cole,2021,AAA,1,3,4,4,0,0,0,0.0,,0.0
595939,Chris Ellis,2021,AAA,38,14,14,52,4,1,5,0.09615384615384616,0.8,0.07692307692307693
595988,Heath Holder,2021,AAA,39,18,27,57,6,0,6,0.10526315789473684,1.0,0.10526315789473684
596001,Jakob Junis,2021,AAA,12,3,4,15,0,0,0,0.0,,0.0
596027,Dillon Maples,2021,AAA,17,8,14,25,2,1,3,0.12,0.6666666666666666,0.08
596035,Reggie McClain,2021,AAA,37,16,28,53,10,0,10,0.18867924528301888,1.0,0.18867924528301888
596049,Shawn Morimando,2021,AAA,56,26,18,82,3,0,3,0.036585365853658534,1.0,0.036585365853658534
596071,Dillon Peters,2021,AAA,29,11,12,40,3,1,4,0.1,0.75,0.075
596074,Bobby Poyner,2021,AAA,7,7,6,14,0,0,0,0.0,,0.0
596082,Jake Reed,2021,AAA,22,12,17,34,3,0,3,0.08823529411764706,1.0,0.08823529411764706
596111,Jordan Stephens,2021,AAA,31,20,29,51,2,2,4,0.0784313725490196,0.5,0.0392156862745098
596112,Robert Stephenson,2021,AAA,1,1,1,2,0,0,0,0.0,,0.0
596133,Luke Weaver,2021,AAA,7,2,2,9,1,0,1,0.1111111111111111,1.0,0.1111111111111111
596271,Casey Lawrence,2021,AAA,33,18,18,51,5,0,5,0.09803921568627451,1.0,0.09803921568627451
596295,Austin Gomber,2021,AAA,3,0,1,3,0,0,0,0.0,,0.0
597113,DJ Johnson,2021,AAA,14,9,10,23,2,0,2,0.08695652173913043,1.0,0.08695652173913043
598271,Brian Johnson,2021,AAA,32,16,11,48,6,1,7,0.14583333333333334,0.8571428571428571,0.125
598286,Nick Ramirez,2021,AAA,34,17,21,51,2,0,2,0.0392156862745098,1.0,0.0392156862745098
598287,Noé Ramirez,2021,AAA,2,4,3,6,0,0,0,0.0,,0.0
600355,Tyler Herb,2021,AAA,3,5,1,8,0,1,1,0.125,0.0,0.0
600853,Jose Adames,2021,AAA,17,10,13,27,2,1,3,0.1111111111111111,0.6666666666666666,0.07407407407407407
600887,Miguel Del Pozo,2021,AAA,15,8,16,23,1,0,1,0.043478260869565216,1.0,0.043478260869565216
600921,Andrés Machado,2021,AAA,9,3,7,12,0,0,0,0.0,,0.0
600944,David Paulino,2021,AAA,52,22,22,74,3,0,3,0.04054054054054054,1.0,0.04054054054054054
602929,Markus Solbach,2021,AAA,39,20,14,59,0,0,0,0.0,,0.0
605121,Justin Anderson,2021,AAA,3,2,3,5,1,0,1,0.2,1.0,0.2
605138,Wes Benjamin,2021,AAA,35,23,15,58,3,0,3,0.05172413793103448,1.0,0.05172413793103448
605151,Archie Bradley,2021,AAA,1,1,1,2,0,0,0,0.0,,0.0
605154,John Brebbia,2021,AAA,3,3,4,6,2,0,2,0.3333333333333333,1.0,0.3333333333333333
605155,Colten Brewer,2021,AAA,8,6,9,14,3,0,3,0.21428571428571427,1.0,0.21428571428571427
605194,Jharel Cotton,2021,AAA,24,9,15,33,5,1,6,0.18181818181818182,0.8333333333333334,0.15151515151515152
605195,Kyle Crick,2021,AAA,6,0,6,6,1,0,1,0.16666666666666666,1.0,0.16666666666666666
605218,Carl Edwards Jr.,2021,AAA,6,3,5,9,1,0,1,0.1111111111111111,1.0,0.1111111111111111
605232,Brandon Finnegan,2021,AAA,50,16,33,66,2,0,2,0.030303030303030304,1.0,0.030303030303030304
605240,Jace Fry,2021,AAA,18,13,19,31,6,0,6,0.1935483870967742,1.0,0.1935483870967742
605242,Michael Fulmer,2021,AAA,1,1,2,2,0,0,0,0.0,,0.0
605254,Daniel Gossett,2021,AAA,65,31,19,96,10,2,12,0.125,0.8333333333333334,0.10416666666666667
605260,Taylor Guerrieri,2021,AAA,28,20,19,48,6,1,7,0.14583333333333334,0.8571428571428571,0.125
605276,David Hess,2021,AAA,27,8,13,35,5,0,5,0.14285714285714285,1.0,0.14285714285714285
605301,Williams Jerez,2021,AAA,19,11,13,30,3,0,3,0.1,1.0,0.1
605335,Brandon Leibrandt,2021,AAA,35,16,13,51,5,0,5,0.09803921568627451,1.0,0.09803921568627451
605338,Jacob Lindgren,2021,AAA,10,7,7,17,0,0,0,0.0,,0.0
605359,Evan Marshall,2021,AAA,2,1,3,3,0,1,1,0.3333333333333333,0.0,0.0
605388,Adam Morgan,2021,AAA,9,1,6,10,1,0,1,0.1,1.0,0.1
605441,Yacksel Ríos,2021,AAA,11,10,9,21,0,0,0,0.0,,0.0
605446,Dereck Rodríguez,2021,AAA,57,29,21,86,9,2,11,0.12790697674418605,0.8181818181818182,0.10465116279069768
605448,Bradley Roney,2021,AAA,21,19,17,40,4,0,4,0.1,1.0,0.1
605469,Chandler Shepherd,2021,AAA,76,37,23,113,3,1,4,0.035398230088495575,0.75,0.02654867256637168
605501,Stephen Tarpley,2021,AAA,12,9,7,21,1,0,1,0.047619047619047616,1.0,0.047619047619047616
605507,Zach Thompson,2021,AAA,9,4,7,13,0,1,1,0.07692307692307693,0.0,0.0
605521,Art Warren,2021,AAA,13,4,11,17,1,1,2,0.11764705882352941,0.5,0.058823529411764705
605525,J.B. Wendelken,2021,AAA,1,1,1,2,0,0,0,0.0,,0.0
605541,Mike Wright Jr.,2021,AAA,40,23,15,63,5,0,5,0.07936507936507936,1.0,0.07936507936507936
606162,Yefry Ramírez,2021,AAA,80,36,25,116,15,4,19,0.16379310344827586,0.7894736842105263,0.12931034482758622
606208,Luis Lugo,2021,AAA,25,12,8,37,3,1,4,0.10810810810810811,0.75,0.08108108108108109
606303,Joel Payamps,2021,AAA,9,6,8,15,0,1,1,0.06666666666666667,0.0,0.0
606625,Reyes Moronta,2021,AAA,18,13,16,31,1,0,1,0.03225806451612903,1.0,0.03225806451612903
