gamePk,season,level_name,play_idx,pitcher_id,pitcher_name,batter_id,runner_id,balls,strikes,outs,runner_state,event_type,base_to
647457,2021,AA,38,664116,Zack Erwin,680890,,2,3,1,1__,SB,second
647457,2021,AA,57,606939,Aaron Brown,667727,,3,1,0,12_,SB,second
647728,2021,AA,3,670766,Darren McCaughan,680118,,1,1,3,12_,CS,second
647728,2021,AA,20,670766,Darren McCaughan,668472,,1,1,2,123,SB,second
647728,2021,AA,42,676830,Collin Kober,669004,,2,2,3,1__,SB,second
647728,2021,AA,72,691068,Michael Stryffeler,668472,,4,2,2,1__,SB,second
645041,2021,AA,33,650142,Hansel Rodriguez,676480,,4,2,2,1__,SB,second
645019,2021,AA,25,676050,Packy Naughton,686759,,3,1,3,1__,SB,second
645019,2021,AA,54,677226,Wes Robertson,676950,,3,2,1,1__,SB,second
646514,2021,AA,41,663325,Kevin Smith,678225,,2,3,2,_2_,SB,third
646514,2021,AA,46,664573,Oddy Nunez,657562,,2,3,3,1__,CS,second
646514,2021,AA,63,682615,John O'Reilly,622541,,1,2,1,123,SB,second
646514,2021,AA,83,676987,Tim Naughton,666801,,0,3,3,_2_,SB,third
646664,2021,AA,5,642135,Sam Tewes,680700,,3,2,0,_2_,SB,third
646664,2021,AA,23,642135,Sam Tewes,655316,,4,2,1,1__,SB,second
646664,2021,AA,45,656904,Jared Robinson,665877,,3,2,2,12_,SB,second
645504,2021,AA,3,663546,Sean Hjelle,660707,,2,1,3,12_,SB,second
644842,2021,AA,7,671109,Jake Eder,669127,,2,3,2,12_,SB,third
644858,2021,AA,20,621089,José Mesa Jr.,681909,,2,0,3,1__,SB,second
643054,2021,AA,52,670328,Juan Gámez,665154,,4,2,2,1__,SB,second
645601,2021,AA,13,660730,Elvin Rodríguez,682185,,1,1,2,1__,SB,second
645601,2021,AA,65,682201,Austin Ross,681976,,0,2,3,1__,CS,second
645342,2021,AA,21,664284,Carlos Espinal,656883,,4,0,2,1__,SB,second
645342,2021,AA,35,664284,Carlos Espinal,670106,,2,2,3,1__,CS,second
645342,2021,AA,56,640737,Kevin Gadea,656883,,1,3,3,1__,SB,second
647580,2021,AA,1,642834,Jonathan Bermúdez,682928,,1,3,1,1__,SB,second
647580,2021,AA,4,642834,Jonathan Bermúdez,640492,,2,3,3,1__,SB,second
647443,2021,AA,9,663969,Tyler Phillips,668832,,4,1,0,1__,SB,second
647443,2021,AA,34,657649,Jared Koenig,649700,,4,1,1,1__,SB,second
646975,2021,AA,16,671162,Connor Thomas,665482,,1,3,2,1__,CS,second
645091,2021,AA,11,656701,Kade McClure,663696,,3,3,2,1__,SB,second
646839,2021,AA,53,663795,Justin Hagenman,666150,,3,2,2,1__,SB,second
647729,2021,AA,2,641855,Ian McKinney,668472,,3,3,2,1__,SB,second
647729,2021,AA,20,641855,Ian McKinney,666779,,4,2,2,1__,SB,second
647729,2021,AA,45,682608,Peyton Gray,666143,,4,2,1,1__,SB,second
647729,2021,AA,60,606981,Darin Gillies,676551,,1,3,1,1__,SB,second
646493,2021,AA,16,650378,Ofelky Peralta,663495,,3,3,3,1__,SB,second
646493,2021,AA,23,650378,Ofelky Peralta,665833,,0,3,1,1__,SB,second
646493,2021,AA,24,650378,Ofelky Peralta,676733,,3,2,3,_2_,CS,third
646493,2021,AA,39,673933,David Lebron,665833,,1,3,3,1__,SB,second
646493,2021,AA,50,673933,David Lebron,641938,,2,3,3,1__,SB,second
645653,2021,AA,25,663658,Thaddeus Ward,656668,,1,1,3,1__,CS,second
645653,2021,AA,44,677161,Zack Kelly,669945,,4,2,1,1__,CS,second
643051,2021,AA,14,674681,Michael Plassmeyer,665066,,3,2,3,1__,SB,second
643051,2021,AA,26,657272,Erich Uelmen,670276,,4,2,1,1__,CS,second
643051,2021,AA,60,676361,Jack Labosky,681581,,4,2,0,1__,SB,second
643051,2021,AA,71,681945,Simon Rosenblum-Larson,682119,,3,2,1,123,SB,second
643051,2021,AA,79,667378,Dauris Valdez,665154,,2,0,3,1__,SB,second
646650,2021,AA,39,641886,Andrew Mitchell,666310,,1,2,2,12_,SB,second
646650,2021,AA,59,642236,Joe Zanghi,666310,,1,3,3,1__,CS,second
645645,2021,AA,10,607609,A.J. Ladwig,660710,,1,3,2,1__,SB,second
645645,2021,AA,44,641483,Cale Coshow,668706,,4,0,2,1__,SB,second
645337,2021,AA,15,643532,Sterling Sharp,657446,,4,0,1,1__,SB,second
645337,2021,AA,26,643532,Sterling Sharp,642461,,2,2,2,1__,CS,second
645337,2021,AA,49,681994,Ryan Tapani,643590,,3,3,2,1__,CS,second
645039,2021,AA,99,664747,Alexis Díaz,642462,,4,2,1,1__,SB,second
647593,2021,AA,68,642012,Nolan Riggs,665923,,2,1,1,123,SB,third
647593,2021,AA,84,669946,Brandon Lawson,665923,,2,2,3,1__,SB,second
647442,2021,AA,29,668390,Cole Winn,663369,,4,2,1,1__,SB,second
647442,2021,AA,69,642508,Jesus Zambrano,669352,,2,2,2,12_,SB,second
646837,2021,AA,20,622379,Luis F. Castillo,661541,,1,1,3,1_3,CS,second
646837,2021,AA,48,670087,Brandyn Sittinger,670281,,1,2,3,_2_,SB,third
647726,2021,AA,9,642225,Stephen Woods Jr.,676595,,4,2,2,12_,CS,third
647726,2021,AA,13,682171,Penn Murfee,657629,,1,3,2,1__,SB,second
647726,2021,AA,18,642225,Stephen Woods Jr.,643268,,4,2,2,1__,CS,second
645469,2021,AA,7,656234,Jake Bird,676762,,1,2,2,12_,SB,third
645469,2021,AA,14,642520,Gerson Garabito,656234,,4,2,2,1__,SB,second
645469,2021,AA,19,656234,Jake Bird,642520,,2,3,2,1__,SB,second
645469,2021,AA,7,656234,Jake Bird,676762,,1,2,2,12_,SB,third
645469,2021,AA,14,642520,Gerson Garabito,656234,,4,2,2,1__,SB,second
645469,2021,AA,19,656234,Jake Bird,642520,,2,3,2,1__,SB,second
645644,2021,AA,17,571446,Mark Appel,615699,,2,2,1,12_,SB,second
643052,2021,AA,20,668964,Tobias Myers,656378,,0,3,3,1__,CS,second
645324,2021,AA,7,642530,Luis Reyes,660650,,2,0,3,1_3,SB,second
646974,2021,AA,9,661099,Alvaro Seijas,665482,,4,2,0,1__,SB,second
646974,2021,AA,13,661099,Alvaro Seijas,675915,,1,0,3,1__,SB,second
646974,2021,AA,19,661099,Alvaro Seijas,669304,,3,2,0,1_3,SB,second
646974,2021,AA,20,661099,Alvaro Seijas,676628,,3,2,1,1__,CS,second
647696,2021,AA,6,679525,Alec Marsh,666143,,4,2,1,1__,SB,second
647696,2021,AA,18,682967,Devin Sweet,677951,,1,2,1,12_,SB,second
647696,2021,AA,33,663958,Ryne Inman,687867,,1,3,2,1__,CS,second
647696,2021,AA,64,683065,Jake Haberer,657629,,1,3,3,1__,SB,second
647696,2021,AA,75,683065,Jake Haberer,669004,,4,1,2,12_,CS,third
645034,2021,AA,23,680543,Jake Lee,600902,,2,2,2,12_,CS,third
645034,2021,AA,31,680543,Jake Lee,642020,,1,2,2,12_,SB,second
645048,2021,AA,53,657096,Braden Webb,650520,,3,3,1,1_3,SB,second
645048,2021,AA,55,657096,Braden Webb,656431,,1,0,3,_2_,SB,third
645870,2021,AA,6,681555,Andrew Politi,669392,,1,3,3,1__,SB,second
645870,2021,AA,35,681555,Andrew Politi,677954,,1,2,2,1__,SB,second
645870,2021,AA,40,656657,Zach Logue,657740,,2,2,2,1__,CS,second
645870,2021,AA,59,661837,Dominic LoBrutto,674951,,0,2,3,1__,SB,second
645467,2021,AA,41,642759,Julian Fernández,681584,,2,1,3,1__,SB,second
645467,2021,AA,67,646243,Yoan Aybar,676847,,3,2,2,_2_,SB,third
643050,2021,AA,10,606208,Luis Lugo,682162,,1,2,3,1_3,CS,second
643050,2021,AA,30,680789,Caleb Sampen,665066,,2,0,1,123,SB,third
643050,2021,AA,42,663510,Ben Leeper,650907,,1,1,1,12_,SB,second
643050,2021,AA,68,670328,Juan Gámez,661539,,4,1,1,1__,SB,second
647577,2021,AA,25,663753,Reiss Knehr,656695,,1,2,2,12_,SB,second
647577,2021,AA,44,660722,Cesar Rosado,666703,,0,1,2,12_,SB,second
647577,2021,AA,67,669789,Willy Collado,682928,,1,2,3,1__,CS,second
647577,2021,AA,74,669789,Willy Collado,640492,,4,2,2,1__,SB,second
646833,2021,AA,53,685338,Justin Vernia,665779,,2,0,0,12_,SB,second
645642,2021,AA,3,670062,Julian Garcia,608380,,1,3,3,1__,SB,second
645046,2021,AA,30,664776,Jake Cousins,676149,,1,3,3,1__,SB,second
645046,2021,AA,50,677185,Matt Hardy,643335,,4,2,2,1__,SB,second
647486,2021,AA,54,605255,Brett Graves,680890,,4,2,2,1__,CS,second
646972,2021,AA,21,680739,Josh Winder,671056,,3,3,2,12_,SB,third
646972,2021,AA,40,680739,Josh Winder,671056,,2,2,3,123,SB,third
647712,2021,AA,10,670625,Steven Moyers,666779,,2,2,3,1__,SB,second
647712,2021,AA,32,678061,Ray Kerr,687867,,1,2,3,1__,SB,second
647712,2021,AA,45,663975,Nick Duron,666779,,2,2,0,123,SB,second
647712,2021,AA,48,663975,Nick Duron,680118,,2,2,3,1__,SB,second
647695,2021,AA,4,669467,Andre Pallante,676595,,0,2,1,12_,SB,second
647695,2021,AA,19,669467,Andre Pallante,676595,,0,1,3,_2_,SB,third
646228,2021,AA,41,641483,Cale Coshow,666181,,3,2,3,1__,SB,second
646402,2021,AA,9,656731,Tylor Megill,663495,,2,2,3,1__,SB,second
646257,2021,AA,38,663704,James McArthur,657562,,0,3,3,1__,CS,second
646257,2021,AA,41,663383,Gray Fenter,656495,,1,3,2,1__,SB,second
645809,2021,AA,17,680573,Simeon Woods Richardson,656462,,2,3,1,1__,SB,second
645809,2021,AA,28,680573,Simeon Woods Richardson,660650,,2,3,3,1__,SB,second
645809,2021,AA,39,682271,Reid Anderson,677954,,4,2,1,12_,SB,third
646016,2021,AA,67,665142,Adam Lau,670413,,1,3,3,1__,CS,second
646016,2021,AA,71,656473,Brian Gonzalez,657740,,4,2,2,12_,SB,second
647513,2021,AA,6,661309,Adrián Martínez,669722,,2,1,2,12_,SB,second
644490,2021,AA,13,676742,Cam Sanders,642462,,1,3,1,1__,SB,second
644490,2021,AA,47,657744,Keith Rogalla,670237,,0,1,3,_2_,SB,third
647216,2021,AA,43,657116,Zach Willeman,677951,,0,3,3,1__,CS,second
646845,2021,AA,2,663485,Cole Sands,664983,,1,3,2,1__,SB,second
646845,2021,AA,22,663485,Cole Sands,666150,,4,2,0,1__,SB,second
645164,2021,AA,7,660440,Odalvi Javier,620449,,3,3,3,1__,SB,second
647500,2021,AA,17,663969,Tyler Phillips,680244,,3,3,2,1__,CS,second
647500,2021,AA,22,642834,Jonathan Bermúdez,673995,,3,2,3,1__,SB,second
647500,2021,AA,39,670081,Scott Engler,656695,,3,3,2,1__,SB,second
647500,2021,AA,17,663969,Tyler Phillips,680244,,3,3,2,1__,CS,second
647500,2021,AA,22,642834,Jonathan Bermúdez,673995,,3,2,3,1__,SB,second
647500,2021,AA,39,670081,Scott Engler,656695,,3,3,2,1__,SB,second
646225,2021,AA,49,665968,Juan Mota,668952,,1,3,2,1__,SB,second
646090,2021,AA,17,677023,Carson Teel,669344,,1,2,2,12_,SB,second
646090,2021,AA,65,681994,Ryan Tapani,641689,,1,2,2,12_,SB,second
646394,2021,AA,35,642236,Joe Zanghi,665833,,2,1,0,12_,SB,second
646254,2021,AA,31,663678,Colton Eastman,663760,,2,2,2,123,SB,second
645810,2021,AA,33,640454,Matt Krook,647309,,3,3,2,1__,SB,second
645810,2021,AA,37,664284,Carlos Espinal,668885,,4,2,2,1__,SB,second
645810,2021,AA,47,664284,Carlos Espinal,647309,,4,1,1,1__,SB,second
645810,2021,AA,51,664284,Carlos Espinal,668885,,2,3,3,1__,SB,second
645810,2021,AA,62,670436,Mike Ellenbest,665828,,2,0,2,1__,CS,second
647503,2021,AA,25,676961,Caleb Boushley,657267,,3,2,1,12_,SB,second
647503,2021,AA,49,627893,Carlos Belen,669722,,4,1,2,12_,SB,second
647503,2021,AA,60,663674,Mason Fox,645308,,3,2,2,12_,SB,second
644701,2021,AA,21,666157,Nick Lodolo,650907,,0,2,2,12_,CS,third
644701,2021,AA,22,666157,Nick Lodolo,665154,,4,2,2,1__,SB,second
644701,2021,AA,31,666157,Nick Lodolo,663605,,4,1,1,1__,SB,second
644701,2021,AA,67,664747,Alexis Díaz,663605,,2,3,3,1__,SB,second
644489,2021,AA,13,667725,Kyle Tyler,656282,,2,2,2,12_,SB,second
644597,2021,AA,16,671109,Jake Eder,643335,,3,3,1,1__,SB,second
644597,2021,AA,18,671109,Jake Eder,663853,,2,1,2,123,SB,second
644597,2021,AA,60,644429,Anderson Severino,672906,,2,3,3,1__,SB,second
645181,2021,AA,53,691109,Zach Vennaro,680769,,1,3,2,_2_,SB,third
647245,2021,AA,43,684604,Aaron Ochsenbein,666779,,2,2,0,12_,SB,second
646844,2021,AA,55,664785,Tom Hackimer,664983,,4,1,2,1__,CS,second
646844,2021,AA,56,664785,Tom Hackimer,666150,,2,3,3,1__,SB,second
647693,2021,AA,21,671162,Connor Thomas,682007,,1,3,3,1__,SB,second
646226,2021,AA,33,668684,Tanner Tully,615699,,4,2,1,1__,SB,second
646067,2021,AA,42,666022,Jhonatan German,663494,,2,2,2,12_,SB,second
646067,2021,AA,52,664584,Jhon Romero,676762,,1,2,1,12_,SB,second
646386,2021,AA,15,672848,Noe Toribio,630034,,3,1,2,1__,CS,second
646386,2021,AA,36,672848,Noe Toribio,660680,,1,1,2,1_3,SB,second
645802,2021,AA,25,656594,Kyle Johnston,660686,,3,3,1,1__,SB,second
645802,2021,AA,27,656594,Kyle Johnston,660650,,2,2,3,_2_,SB,third
645802,2021,AA,35,656594,Kyle Johnston,665828,,4,2,2,12_,SB,second
645802,2021,AA,50,622247,Jon Harris,664314,,3,2,1,1__,SB,second
645976,2021,AA,19,663658,Thaddeus Ward,668680,,2,3,3,1__,CS,second
644699,2021,AA,67,681945,Simon Rosenblum-Larson,661411,,2,3,1,1__,SB,second
644491,2021,AA,55,664098,Nathan Bates,682119,,4,2,2,_2_,CS,third
644598,2021,AA,2,605335,Brandon Leibrandt,663853,,1,2,1,1_3,SB,second
644598,2021,AA,28,605335,Brandon Leibrandt,643335,,3,2,2,_23,SB,third
645178,2021,AA,38,673912,J.T. Hintzen,669699,,0,3,1,1__,SB,second
647487,2021,AA,23,676785,Bryce Conley,664963,,3,3,3,1__,SB,second
647487,2021,AA,43,676785,Bryce Conley,650531,,1,1,2,1__,SB,second
647484,2021,AA,8,682489,Joe Record,676900,,4,2,2,1__,SB,second
647484,2021,AA,43,664194,Blake Bass,667452,,2,3,3,1__,SB,second
647484,2021,AA,67,664114,Cole Uvila,694175,,3,1,1,12_,SB,second
647244,2021,AA,57,672529,Yefri Del Rosario,665779,,2,0,2,1__,SB,second
647244,2021,AA,67,682023,Josh Dye,660630,,2,2,2,12_,CS,third
646964,2021,AA,13,663793,Dakota Chalmers,642773,,1,3,2,1__,SB,second
646964,2021,AA,26,676534,Calvin Faucher,677950,,3,3,3,1__,SB,second
647683,2021,AA,19,681517,Kyle Leahy,666143,,3,3,2,12_,SB,third
647683,2021,AA,34,681517,Kyle Leahy,657779,,2,3,2,1__,CS,second
646222,2021,AA,64,681856,Thomas Ponticelli,608380,,2,3,2,1__,CS,second
645807,2021,AA,18,666721,Max Castillo,665828,,3,2,1,_23,SB,third
645807,2021,AA,45,676697,Brody Rodning,643590,,3,2,3,1__,SB,second
645176,2021,AA,2,670102,Bowden Francis,674677,,2,3,2,1__,SB,second
645176,2021,AA,7,680767,Victor Vodnik,620449,,2,3,3,1__,SB,second
645176,2021,AA,48,664940,Kurt Hoekstra,681807,,0,2,3,1__,SB,second
645164,2021,AA,7,660440,Odalvi Javier,620449,,3,3,3,1__,SB,second
646037,2021,AA,10,642520,Gerson Garabito,650560,,3,2,3,1__,CS,second
646037,2021,AA,25,642520,Gerson Garabito,656883,,3,2,3,1__,SB,second
646356,2021,AA,18,663325,Kevin Smith,660684,,4,2,1,1__,SB,second
646356,2021,AA,33,670125,Jonathan Hennigan,663760,,2,2,1,12_,SB,second
646000,2021,AA,38,660593,Denyi Reyes,657426,,4,2,1,_2_,SB,third
646000,2021,AA,50,657047,Reagan Todd,671271,,3,3,2,1__,SB,second
644697,2021,AA,39,641889,Dalton Moats,642020,,3,3,3,1__,SB,second
644697,2021,AA,53,665999,Miguel Figueroa,663605,,4,1,1,1__,SB,second
644697,2021,AA,68,621333,Ivan Pelaez,674033,,0,3,1,1__,SB,second
644594,2021,AA,37,663455,Konnor Pilkington,668709,,2,2,3,1__,SB,second
647481,2021,AA,47,656365,Tommy DeJuneas,601714,,3,3,2,1__,SB,second
647212,2021,AA,29,686752,Ryan Pepiot,676551,,3,3,2,_2_,SB,third
647212,2021,AA,38,676451,Max Gamboa,687867,,4,2,2,1__,SB,second
646843,2021,AA,3,680739,Josh Winder,645444,,2,3,2,1__,SB,second
646843,2021,AA,68,666974,Yennier Cano,656448,,1,2,3,1__,SB,second
647681,2021,AA,35,681989,Dalton Roach,676595,,1,3,2,1__,SB,second
647681,2021,AA,53,673904,Jake Walsh,676595,,3,1,3,1__,CS,second
645944,2021,AA,56,664687,Durbin Feltman,663796,,1,2,1,12_,SB,second
646355,2021,AA,9,676600,Ethan Lindow,641555,,4,1,2,1__,SB,second
646355,2021,AA,48,673933,David Lebron,660614,,4,2,1,1__,SB,second
645806,2021,AA,37,640737,Kevin Gadea,672640,,3,2,2,1__,SB,second
645806,2021,AA,47,676546,Michael Gomez,681804,,4,1,0,1__,SB,second
645806,2021,AA,60,676546,Michael Gomez,681804,,0,3,3,1__,SB,second
645806,2021,AA,69,682271,Reid Anderson,674951,,1,3,2,1__,SB,second
644694,2021,AA,20,665665,Reiver Sanmartin,670156,,4,1,1,1__,SB,second
647242,2021,AA,62,679338,Bryan Warzek,657629,,3,2,3,1__,SB,second
644593,2021,AA,19,663489,Will Stewart,641569,,3,3,3,1__,SB,second
644593,2021,AA,35,663489,Will Stewart,641569,,1,2,3,12_,SB,third
644593,2021,AA,48,667722,J.B. Olson,657669,,3,3,3,1__,SB,second
644593,2021,AA,71,681923,Zach Wolf,656024,,1,3,2,_2_,SB,third
646935,2021,AA,18,676614,Bryan Sammons,641884,,2,3,2,1__,SB,second
646935,2021,AA,32,676614,Bryan Sammons,664983,,1,2,3,1__,CS,second
646935,2021,AA,47,547007,Rob Whalen,677950,,2,2,2,12_,SB,second
644531,2021,AA,16,606208,Luis Lugo,678636,,2,3,3,1__,SB,second
645174,2021,AA,2,663629,Ethan Small,674677,,1,1,3,1__,CS,second
645174,2021,AA,4,621574,Matt Withrow,668930,,2,3,1,1__,SB,second
645174,2021,AA,60,668987,Brandon White,642197,,4,2,1,1__,SB,second
647469,2021,AA,68,664116,Zack Erwin,669261,,0,3,3,1__,CS,second
647466,2021,AA,22,660722,Cesar Rosado,667727,,0,3,2,1__,CS,second
647466,2021,AA,48,676084,Noah Bremer,666197,,3,2,2,12_,SB,second
646362,2021,AA,9,656731,Tylor Megill,676632,,2,3,1,12_,SB,second
646362,2021,AA,50,664944,Cam Vieaux,657780,,3,2,1,12_,SB,second
645898,2021,AA,25,681464,Frank German,680683,,3,1,3,1__,SB,second
645898,2021,AA,33,681464,Frank German,643549,,3,2,2,12_,SB,second
645898,2021,AA,36,677161,Zack Kelly,656718,,1,2,3,1__,SB,second
646350,2021,AA,28,672839,Francisco Morales,623993,,4,1,0,1__,SB,second
646350,2021,AA,93,658742,Diogenes Almengo,663837,,3,3,3,1__,SB,second
645773,2021,AA,34,676111,Shawn Semple,663545,,1,2,0,12_,SB,second
645773,2021,AA,36,676111,Shawn Semple,672640,,4,1,2,1__,CS,second
645173,2021,AA,45,666929,Matt Hartman,681807,,4,2,1,1__,SB,second
646933,2021,AA,10,663485,Cole Sands,656448,,4,2,2,1__,SB,second
646933,2021,AA,18,663485,Cole Sands,666150,,2,1,2,_23,SB,third
646933,2021,AA,30,674072,Tommy Henry,643348,,2,3,2,1__,CS,second
646933,2021,AA,70,676789,Josh Mitchell,666150,,2,1,2,12_,SB,second
647452,2021,AA,18,661309,Adrián Martínez,682079,,2,1,3,1__,CS,second
647452,2021,AA,20,656416,Brady Feigl,682928,,2,0,2,1__,CS,second
647452,2021,AA,29,661309,Adrián Martínez,668832,,2,1,1,1__,SB,second
647241,2021,AA,42,677865,Justin Bruihl,668472,,3,3,3,_2_,SB,third
647241,2021,AA,46,656004,Carlos Sanabria,665779,,3,0,2,12_,SB,second
644530,2021,AA,51,621132,Kieran Lovegrove,682119,,3,3,3,1__,CS,second
644530,2021,AA,67,667378,Dauris Valdez,642462,,4,2,2,1__,SB,second
644530,2021,AA,115,602080,Erick Castillo,683021,,2,1,0,123,SB,second
644692,2021,AA,10,669358,Shane Baz,642134,,1,3,2,1__,SB,second
644563,2021,AA,13,621089,José Mesa Jr.,670144,,0,2,2,12_,SB,second
644563,2021,AA,71,687424,Anthony Maldonado,682075,,2,2,0,12_,SB,second
647463,2021,AA,44,641416,Hever Bueno,682073,,3,3,2,1__,SB,second
646216,2021,AA,41,670124,Adam Oller,615699,,1,0,0,12_,SB,second
646216,2021,AA,55,641852,Thomas McIlraith,668952,,1,3,3,1__,SB,second
646216,2021,AA,61,641852,Thomas McIlraith,687958,,3,0,1,1__,SB,second
646610,2021,AA,50,665968,Juan Mota,679766,,2,3,2,1__,SB,second
646610,2021,AA,56,665968,Juan Mota,682185,,3,2,1,1__,SB,second
645753,2021,AA,7,670174,Josh Winckowski,672515,,2,2,0,123,SB,second
645753,2021,AA,46,670174,Josh Winckowski,672515,,2,3,3,1__,SB,second
645753,2021,AA,52,622658,Emerson Jimenez,644407,,2,1,3,1_3,SB,home
645753,2021,AA,72,687857,Sam Ryan,665776,,3,2,2,1__,CS,second
645443,2021,AA,1,663546,Sean Hjelle,668939,,3,3,2,1__,CS,second
645443,2021,AA,27,663383,Gray Fenter,681584,,2,2,1,1__,SB,second
643053,2021,AA,14,664161,Matt Swarmer,668930,,2,3,3,1__,SB,second
643053,2021,AA,52,641350,Cody Beckman,656378,,2,1,1,1__,SB,second
643053,2021,AA,59,664123,Scott Effross,620449,,1,3,2,1__,SB,second
645945,2021,AA,2,657581,Will Gaddis,664848,,3,1,2,1__,SB,second
645945,2021,AA,49,656473,Brian Gonzalez,661733,,3,3,1,1__,SB,second
647589,2021,AA,41,650518,Alejandro Requena,680244,,4,1,1,1__,SB,second
646970,2021,AA,40,671162,Connor Thomas,676551,,1,3,3,1__,SB,second
646970,2021,AA,55,656804,Andrés Núñez,666206,,2,2,3,1__,SB,second
644562,2021,AA,1,676974,Max Meyer,683021,,1,1,1,12_,SB,second
644562,2021,AA,24,672282,Reid Detmers,663743,,1,2,3,1__,SB,second
645044,2021,AA,14,666711,Joel Peguero,670144,,4,2,2,1__,SB,second
645044,2021,AA,50,674681,Michael Plassmeyer,643335,,1,2,3,1__,SB,second
647114,2021,AA,2,676961,Caleb Boushley,571788,,2,2,2,1__,SB,second
647114,2021,AA,14,676961,Caleb Boushley,680890,,2,2,1,12_,SB,second
646831,2021,AA,6,675627,Michael Grove,582473,,1,2,3,1__,SB,second
646831,2021,AA,17,662165,Austin Schulfer,669471,,2,3,3,1__,SB,second
649747,2021,AA,21,641499,Ty Damron,666150,,1,3,2,_2_,CS,third
644834,2021,AA,26,650306,Luis Mora,642134,,0,2,3,1__,SB,second
644834,2021,AA,44,682029,Connor Curlis,674677,,2,3,2,1__,SB,second
646021,2021,AA,42,681980,Will Gardner,600858,,2,2,2,12_,SB,second
646021,2021,AA,55,593604,Alberto Baldonado,666801,,1,3,3,1__,SB,second
646860,2021,AA,31,680701,John Rooney,669304,,1,2,0,123,SB,second
646619,2021,AA,54,682130,Tyler Carr,665877,,1,1,1,12_,SB,second
