gamePk,season,level_name,play_idx,pitcher_id,pitcher_name,batter_id,runner_id,balls,strikes,outs,runner_state,event_type,base_to
665543,2022,AAA,36,623451,Jackson Stephens,670298,,1,3,2,1__,SB,second
665543,2022,AAA,67,673904,Jake Walsh,572365,,3,3,3,1__,SB,second
665307,2022,AAA,18,656578,Andre Jackson,666213,,4,0,2,1__,CS,second
665307,2022,AAA,51,641620,Brandon Gold,542513,,1,2,2,12_,SB,second
665102,2022,AAA,21,661332,Luke Westphal,669701,,2,3,1,1__,SB,second
664599,2022,AAA,24,646242,Jhonathan Díaz,645801,,2,1,2,12_,SB,second
664599,2022,AAA,40,592455,Jake Kalish,519306,,0,3,3,1__,SB,second
664599,2022,AAA,49,592848,Zack Weiss,656766,,0,1,3,1__,SB,second
664599,2022,AAA,53,664849,Danny Young,650859,,4,1,1,12_,SB,third
664599,2022,AAA,56,613317,Kyle Bird,595453,,3,2,2,123,SB,third
665758,2022,AAA,10,641709,Brian Howard,606988,,1,3,2,1__,SB,second
665758,2022,AAA,78,624418,Ryan Castellani,623323,,2,3,3,12_,SB,third
666407,2022,AAA,14,643410,Mark Leiter Jr.,674951,,4,2,2,12_,SB,second
665663,2022,AAA,28,571479,Andrew Bellatti,641468,,3,2,2,12_,SB,second
665663,2022,AAA,37,502578,Aaron Barrett,669288,,0,3,3,1__,SB,second
664717,2022,AAA,16,665620,Deivi García,676378,,4,1,0,1__,SB,second
664717,2022,AAA,46,596035,Reggie McClain,676378,,4,2,2,12_,SB,second
666391,2022,AAA,3,596271,Casey Lawrence,596825,,3,2,2,12_,SB,second
666391,2022,AAA,8,592716,Adrian Sampson,675925,,2,3,2,1__,SB,second
666391,2022,AAA,48,642233,Eric Yardley,657089,,0,1,0,12_,SB,second
666391,2022,AAA,51,642233,Eric Yardley,681962,,3,1,1,12_,SB,second
666407,2022,AAA,14,643410,Mark Leiter Jr.,674951,,4,2,2,12_,SB,second
664483,2022,AAA,1,502624,Chase Anderson,671277,,4,2,0,1__,SB,second
666068,2022,AAA,6,596043,Daniel Mengden,676733,,2,1,3,1__,SB,second
666068,2022,AAA,30,608328,Chase De Jong,680118,,4,2,2,1__,SB,second
665843,2022,AAA,23,656548,Jordan Holloway,570560,,1,1,3,1__,SB,second
665681,2022,AAA,71,663975,Nick Duron,666181,,3,3,2,1__,SB,second
665573,2022,AAA,2,668933,Graham Ashcraft,663616,,2,2,1,1_3,SB,second
665573,2022,AAA,57,670426,Phillip Diehl,650339,,1,1,2,12_,SB,second
665327,2022,AAA,51,670456,JD Hammer,656716,,3,2,1,12_,SB,second
665106,2022,AAA,6,673325,Ramon Perez,676646,,4,1,1,1__,SB,second
665106,2022,AAA,14,668390,Cole Winn,664954,,4,1,1,1__,SB,second
665106,2022,AAA,19,673325,Ramon Perez,665750,,2,2,0,123,SB,second
665106,2022,AAA,20,673325,Ramon Perez,676646,,3,2,0,1_3,SB,second
665730,2022,AAA,11,661309,Adrián Martínez,641453,,2,3,2,1__,SB,second
664603,2022,AAA,31,594965,Daniel Ponce de Leon,676950,,2,0,2,12_,SB,second
666362,2022,AAA,2,670102,Bowden Francis,680695,,2,3,3,12_,SB,second
666362,2022,AAA,4,668873,Caleb Kilian,623168,,2,3,1,1__,SB,second
666362,2022,AAA,5,668873,Caleb Kilian,664770,,3,3,2,_2_,SB,third
666362,2022,AAA,12,668873,Caleb Kilian,657089,,2,2,2,1__,CS,second
666362,2022,AAA,55,681145,Cayne Ueckert,623168,,3,3,2,1__,CS,second
666362,2022,AAA,65,607352,Joe Biagini,656364,,1,2,1,12_,SB,second
665612,2022,AAA,42,592165,Brandon Brennan,641512,,2,3,3,1__,SB,second
665612,2022,AAA,55,664942,James Naile,642162,,4,2,2,1__,SB,second
665612,2022,AAA,63,670087,Brandyn Sittinger,676475,,1,0,2,1_3,SB,second
665663,2022,AAA,28,571479,Andrew Bellatti,641468,,3,2,2,12_,SB,second
665663,2022,AAA,37,502578,Aaron Barrett,669288,,0,3,3,1__,SB,second
664603,2022,AAA,31,594965,Daniel Ponce de Leon,676950,,2,0,2,12_,SB,second
666042,2022,AAA,34,666502,Marcelo Martinez,680552,,1,0,0,12_,SB,second
664716,2022,AAA,15,661563,Luis Gil,680722,,2,3,3,1__,SB,second
664716,2022,AAA,40,670065,Trevor Lane,666137,,4,0,2,12_,SB,second
664716,2022,AAA,41,670065,Trevor Lane,663905,,2,3,3,123,SB,second
664716,2022,AAA,54,641886,Andrew Mitchell,665828,,2,2,3,12_,SB,third
664716,2022,AAA,69,670059,Colin Holderman,665828,,1,2,3,1__,SB,second
664355,2022,AAA,43,605232,Brandon Finnegan,666783,,1,2,1,_23,SB,third
664355,2022,AAA,57,658742,Diogenes Almengo,624507,,0,2,2,1_3,SB,second
664355,2022,AAA,65,676607,Hunter Schryver,667521,,3,3,3,1__,SB,second
665051,2022,AAA,52,668338,Tyson Miller,642451,,3,3,2,1__,CS,second
665519,2022,AAA,4,676534,Calvin Faucher,668930,,1,2,0,12_,SB,second
665318,2022,AAA,26,606162,Yefry Ramírez,641385,,2,1,3,1__,SB,second
664953,2022,AAA,3,642659,Raynel Espinal,656695,,1,1,3,1__,SB,second
664953,2022,AAA,62,664144,Jon Olczak,669369,,2,3,3,1__,SB,second
665738,2022,AAA,41,663856,Mack Lemieux,542194,,4,2,2,1__,SB,second
666414,2022,AAA,40,676886,Jeremy Beasley,596825,,3,3,3,1__,CS,second
666414,2022,AAA,51,664161,Matt Swarmer,608715,,2,0,3,1__,SB,second
665572,2022,AAA,9,607188,Jake Faria,664011,,3,3,1,123,SB,third
665572,2022,AAA,19,594902,Ben Lively,664247,,2,2,3,_2_,CS,third
666041,2022,AAA,43,595191,Jerad Eickhoff,668472,,3,2,2,12_,SB,second
666041,2022,AAA,53,676620,Blake Weiman,666023,,3,2,2,12_,SB,second
665047,2022,AAA,16,663753,Reiss Knehr,676900,,2,2,2,1__,SB,second
665047,2022,AAA,40,571871,Ian Krol,676646,,1,1,2,12_,SB,second
665047,2022,AAA,45,656924,Ryder Ryan,546994,,2,2,3,12_,SB,second
665341,2022,AAA,69,642759,Julian Fernández,676116,,3,3,2,1__,SB,second
665541,2022,AAA,7,666205,Kyle Muller,660766,,1,3,2,_2_,SB,third
665541,2022,AAA,14,666205,Kyle Muller,621520,,4,2,1,1__,CS,second
665541,2022,AAA,53,667373,Angel Rondón,642162,,1,2,3,12_,CS,third
665541,2022,AAA,71,664942,James Naile,642162,,2,3,2,1__,SB,second
665518,2022,AAA,23,667498,Robert Dugger,668930,,2,3,3,1__,SB,second
665518,2022,AAA,32,650496,J.C. Mejía,670113,,4,1,1,1__,SB,second
665518,2022,AAA,59,668834,Easton McGee,666128,,2,2,0,123,SB,second
665518,2022,AAA,70,572703,Luke Bard,642215,,0,1,3,1__,SB,second
664958,2022,AAA,4,641585,J.P. France,681584,,1,3,2,1__,CS,second
664958,2022,AAA,35,592865,Taylor Williams,682073,,2,2,2,1_3,SB,second
664958,2022,AAA,41,641585,J.P. France,664789,,3,1,0,12_,SB,second
664601,2022,AAA,4,670766,Darren McCaughan,605504,,1,3,3,1__,CS,second
664601,2022,AAA,55,665625,Elvis Peguero,656766,,1,2,3,1__,SB,second
664500,2022,AAA,37,656450,Joe Gatto,669023,,3,2,1,12_,SB,second
665205,2022,AAA,45,621261,Corey Oswalt,656413,,2,2,2,1_3,CS,second
665236,2022,AAA,49,593604,Alberto Baldonado,681962,,0,2,2,1__,CS,second
664837,2022,AAA,35,641853,David McKay,667521,,0,3,3,1__,SB,second
666005,2022,AAA,43,676961,Caleb Boushley,594838,,2,3,1,1__,SB,second
666005,2022,AAA,44,676961,Caleb Boushley,641513,,3,2,2,_2_,CS,third
666005,2022,AAA,49,670087,Brandyn Sittinger,622569,,1,2,3,1__,SB,second
665381,2022,AAA,26,680735,Austin Cox,669008,,4,2,2,1__,SB,second
664771,2022,AAA,13,605254,Daniel Gossett,680552,,1,0,2,12_,SB,second
664771,2022,AAA,36,675977,Drew Strotman,668751,,1,1,3,1__,SB,second
665847,2022,AAA,26,669214,Conner Menez,623507,,0,1,3,1__,SB,second
664705,2022,AAA,9,685503,Kohei Arihara,665173,,2,1,2,1__,SB,second
664705,2022,AAA,28,669345,Brett Conine,669701,,2,1,2,12_,SB,second
664705,2022,AAA,49,572070,Garrett Richards,686676,,2,2,3,1__,SB,second
664705,2022,AAA,76,686613,Hunter Brown,676646,,1,3,2,1__,CS,second
664329,2022,AAA,19,641538,Frank Duncan,645801,,4,2,2,1__,CS,second
664329,2022,AAA,68,622256,Patrick Weigel,656248,,2,3,3,1__,CS,second
664329,2022,AAA,72,656234,Jake Bird,657129,,2,3,3,1__,SB,second
664329,2022,AAA,89,657047,Reagan Todd,608339,,2,1,2,_23,SB,third
666136,2022,AAA,54,572362,Robbie Erlin,670128,,2,3,2,1__,CS,second
666136,2022,AAA,60,605463,Tayler Scott,542992,,1,2,3,1__,SB,second
666136,2022,AAA,62,572362,Robbie Erlin,546994,,4,2,0,1__,SB,second
665381,2022,AAA,26,680735,Austin Cox,669008,,4,2,2,1__,SB,second
664986,2022,AAA,17,670161,Parker Dunshee,642423,,2,2,3,1__,CS,second
664986,2022,AAA,37,676083,Janson Junk,669397,,3,1,2,123,SB,second
664986,2022,AAA,55,665896,José Marte,542194,,1,1,2,12_,SB,second
666261,2022,AAA,31,642496,Emilio Vargas,671056,,2,3,2,12_,SB,second
666261,2022,AAA,85,673904,Jake Walsh,624419,,2,2,2,12_,SB,second
666261,2022,AAA,90,501697,Jhan Mariñez,641512,,4,2,2,1__,SB,second
666161,2022,AAA,17,676949,Miller Hogan,624417,,2,3,2,1__,SB,second
666161,2022,AAA,61,656008,Aneurys Zabala,656484,,1,1,2,12_,SB,second
664836,2022,AAA,25,670065,Trevor Lane,667521,,3,3,3,1_3,CS,second
665429,2022,AAA,48,680758,Michael Byrne,680118,,3,2,2,123,SB,second
665429,2022,AAA,49,680758,Michael Byrne,687867,,1,0,3,1__,SB,second
664797,2022,AAA,50,660749,Wladimir Pinto,680552,,2,2,1,12_,SB,second
664797,2022,AAA,53,660749,Wladimir Pinto,676733,,3,2,1,123,SB,third
664291,2022,AAA,6,502624,Chase Anderson,543308,,1,2,3,_2_,SB,third
664291,2022,AAA,29,624427,Stephen Gonsalves,605346,,2,3,1,1__,SB,second
664291,2022,AAA,46,657272,Erich Uelmen,657253,,1,1,3,1__,CS,second
664291,2022,AAA,51,620982,Ricardo Pinto,606019,,0,2,3,1__,SB,second
664735,2022,AAA,23,669935,A.J. Alexy,621008,,1,2,3,1__,SB,second
664735,2022,AAA,30,669935,A.J. Alexy,657672,,1,3,2,1__,SB,second
664360,2022,AAA,35,592614,Dillon Overton,641929,,2,3,3,12_,SB,third
664360,2022,AAA,72,656234,Jake Bird,622268,,1,2,2,1__,SB,second
666144,2022,AAA,6,656578,Andre Jackson,664954,,3,3,3,1__,CS,second
665157,2022,AAA,3,674072,Tommy Henry,621500,,1,3,2,12_,SB,third
665157,2022,AAA,13,674072,Tommy Henry,681584,,1,1,1,123,SB,second
665157,2022,AAA,32,674072,Tommy Henry,664041,,0,2,3,1__,SB,second
665154,2022,AAA,58,606944,Cody Carroll,670084,,3,2,2,1__,SB,second
665154,2022,AAA,64,641871,Keynan Middleton,681584,,3,3,3,1__,SB,second
666319,2022,AAA,3,668964,Tobias Myers,668901,,4,2,2,12_,SB,second
666160,2022,AAA,24,689167,Jeff Lindgren,670623,,0,2,2,12_,SB,second
664866,2022,AAA,19,665620,Deivi García,669065,,0,2,3,_2_,CS,third
664866,2022,AAA,26,676111,Shawn Semple,667521,,2,3,2,1__,SB,second
666247,2022,AAA,61,663399,Brandon Waddell,663853,,1,1,2,12_,SB,second
666038,2022,AAA,21,669920,Jason Alexander,594838,,0,1,2,1__,CS,second
666038,2022,AAA,29,669920,Jason Alexander,669699,,2,3,3,1__,SB,second
666038,2022,AAA,47,669920,Jason Alexander,596056,,3,2,2,12_,SB,second
666038,2022,AAA,56,592712,Connor Sadzeck,594838,,1,3,3,1__,SB,second
665427,2022,AAA,34,656492,Foster Griffin,664011,,2,2,2,123,SB,second
665427,2022,AAA,62,670426,Phillip Diehl,669004,,2,3,3,1__,SB,second
664307,2022,AAA,5,666214,Joey Wentz,664731,,1,2,1,12_,SB,second
664307,2022,AAA,69,656080,Aneuris Rosario,605346,,2,0,1,1__,SB,second
664307,2022,AAA,73,663510,Ben Leeper,668952,,3,3,3,12_,SB,second
664307,2022,AAA,77,624519,Logan Shore,553988,,4,2,2,1__,SB,second
664689,2022,AAA,45,676599,Jason Bahr,656695,,3,2,2,1__,CS,second
664689,2022,AAA,55,605121,Justin Anderson,657672,,4,1,1,12_,SB,second
664689,2022,AAA,59,605388,Adam Morgan,572761,,2,3,3,1__,CS,second
664689,2022,AAA,73,656786,Parker Mushinski,676900,,1,0,2,_23,SB,third
664341,2022,AAA,14,668757,Matt Dennis,657129,,2,2,2,1_3,SB,second
664442,2022,AAA,5,668968,Hans Crouse,671213,,4,2,1,12_,SB,second
664442,2022,AAA,41,677161,Zack Kelly,669742,,4,2,1,1__,SB,second
664823,2022,AAA,30,621403,Nathan Kirby,605233,,4,2,1,12_,SB,second
665253,2022,AAA,48,593604,Alberto Baldonado,670281,,1,0,3,_2_,SB,third
664442,2022,AAA,5,668968,Hans Crouse,671213,,4,2,1,12_,SB,second
664442,2022,AAA,41,677161,Zack Kelly,669742,,4,2,1,1__,SB,second
666190,2022,AAA,68,657228,Jake Jewell,664926,,4,2,0,1__,SB,second
666190,2022,AAA,80,623471,Justin Dillon,669743,,4,1,2,1__,SB,second
666158,2022,AAA,18,656548,Jordan Holloway,621529,,2,3,3,1__,SB,second
666158,2022,AAA,27,656548,Jordan Holloway,665154,,2,0,3,1__,SB,second
666158,2022,AAA,42,656548,Jordan Holloway,624416,,4,1,1,1__,CS,second
666158,2022,AAA,50,666711,Joel Peguero,668709,,4,2,2,1__,SB,second
666246,2022,AAA,13,671162,Connor Thomas,596105,,1,1,3,1__,CS,second
666037,2022,AAA,16,670087,Brandyn Sittinger,622569,,2,2,1,1__,SB,second
666037,2022,AAA,33,592165,Brandon Brennan,622569,,2,3,2,1__,SB,second
666037,2022,AAA,53,641425,Thomas Burrows,663605,,0,3,2,_2_,SB,third
665388,2022,AAA,15,641576,Bernardo Flores Jr.,676551,,3,3,2,1__,SB,second
665388,2022,AAA,20,663804,Jackson Kowar,664011,,4,2,1,1__,SB,second
665388,2022,AAA,66,622092,Kyle Zimmer,669004,,4,0,2,12_,CS,third
664765,2022,AAA,12,675989,Cody Bolton,642082,,2,3,3,_2_,CS,third
664688,2022,AAA,35,666672,Jojanse Torres,572761,,4,2,2,12_,CS,second
664306,2022,AAA,2,668873,Caleb Kilian,650489,,3,2,2,12_,SB,second
664306,2022,AAA,20,668873,Caleb Kilian,642197,,1,2,3,1__,SB,second
664974,2022,AAA,10,491624,César Valdez,605353,,2,2,3,1__,SB,second
666135,2022,AAA,8,606162,Yefry Ramírez,670128,,1,1,3,1__,CS,second
666135,2022,AAA,34,663753,Reiss Knehr,678246,,4,2,2,1__,SB,second
665152,2022,AAA,55,663856,Mack Lemieux,670768,,4,2,2,1__,SB,second
665286,2022,AAA,4,676194,Jackson Tetreault,669392,,4,1,2,1__,SB,second
665286,2022,AAA,83,656594,Kyle Johnston,547181,,1,3,2,1__,SB,second
664796,2022,AAA,22,595191,Jerad Eickhoff,519303,,2,3,2,1__,SB,second
664796,2022,AAA,46,500724,JC Ramírez,663923,,2,1,1,12_,SB,second
664410,2022,AAA,7,621086,James Marvel,671213,,1,0,1,1_3,CS,second
664308,2022,AAA,37,670550,Nivaldo Rodriguez,643271,,1,3,3,1__,SB,second
666036,2022,AAA,2,656353,Tucker Davidson,642215,,1,3,2,1__,SB,second
666036,2022,AAA,18,656353,Tucker Davidson,642215,,1,0,2,12_,SB,second
666036,2022,AAA,20,656353,Tucker Davidson,643603,,4,0,2,1__,SB,second
666036,2022,AAA,48,663629,Ethan Small,594838,,4,0,2,1__,CS,second
666196,2022,AAA,15,571951,Bryan Mitchell,680881,,4,2,2,1__,SB,second
666196,2022,AAA,30,668834,Easton McGee,673476,,1,2,1,12_,SB,second
665151,2022,AAA,42,670056,Caleb Baragar,607249,,2,2,1,12_,SB,second
664686,2022,AAA,23,656641,Jacob Latz,621008,,4,1,1,1__,SB,second
664686,2022,AAA,40,656641,Jacob Latz,621008,,2,3,3,1__,SB,second
665387,2022,AAA,6,594902,Ben Lively,656896,,2,2,2,1__,SB,second
665387,2022,AAA,12,671790,Ronald Bolaños,642707,,1,1,3,1__,CS,second
665387,2022,AAA,15,594902,Ben Lively,687867,,3,2,2,12_,SB,second
665387,2022,AAA,27,594902,Ben Lively,666023,,3,2,3,1__,SB,second
665387,2022,AAA,51,680758,Michael Byrne,668472,,2,3,2,1__,SB,second
664340,2022,AAA,31,663372,Ryan Feltner,657129,,1,1,3,1__,SB,second
664973,2022,AAA,20,669721,Davis Daniel,547173,,2,3,2,1__,SB,second
664973,2022,AAA,33,669721,Davis Daniel,605353,,3,2,1,12_,SB,second
664834,2022,AAA,15,663325,Kevin Smith,670116,,3,3,3,1__,SB,second
664834,2022,AAA,19,544365,Manny Bañuelos,663330,,2,2,3,1__,SB,second
664863,2022,AAA,29,640454,Matt Krook,676625,,4,1,1,12_,SB,third
664834,2022,AAA,15,663325,Kevin Smith,670116,,3,3,3,1__,SB,second
664834,2022,AAA,19,544365,Manny Bañuelos,663330,,2,2,3,1__,SB,second
666244,2022,AAA,23,669461,Matthew Liberatore,663853,,2,3,1,12_,SB,third
665089,2022,AAA,2,592717,Aaron Sanchez,672515,,3,1,2,1__,CS,second
664277,2022,AAA,10,543557,Mike Montgomery,681807,,3,2,3,1__,SB,second
664277,2022,AAA,38,543557,Mike Montgomery,687705,,3,3,1,1__,SB,second
666028,2022,AAA,20,676961,Caleb Boushley,605512,,1,3,3,1__,SB,second
666133,2022,AAA,27,572371,Tyler Higgins,542513,,1,1,2,1__,SB,second
665290,2022,AAA,33,656818,Connor Overton,592444,,2,2,3,1__,SB,second
665290,2022,AAA,59,656561,Nick Howard,656896,,4,1,2,1__,SB,second
664970,2022,AAA,25,621079,Collin Wiles,605504,,1,3,3,1__,SB,second
664685,2022,AAA,63,641416,Hever Bueno,621446,,1,3,1,1__,SB,second
664685,2022,AAA,68,657624,Josh James,665750,,1,0,2,1__,SB,second
664685,2022,AAA,70,657624,Josh James,572761,,2,0,2,123,SB,third
664795,2022,AAA,17,607188,Jake Faria,666801,,2,3,3,1__,CS,second
664795,2022,AAA,33,592346,Chi Chi González,680552,,2,2,2,1__,SB,second
664795,2022,AAA,55,621403,Nathan Kirby,669304,,4,2,2,1__,SB,second
664294,2022,AAA,61,622256,Patrick Weigel,660707,,2,1,3,1__,SB,second
664294,2022,AAA,64,642759,Julian Fernández,657129,,4,2,1,1__,SB,second
664294,2022,AAA,67,663385,Chad Smith,625510,,2,3,2,1__,SB,second
664409,2022,AAA,40,675971,Kyle Dohy,671213,,4,0,1,1__,SB,second
665156,2022,AAA,25,642203,Taylor Widener,621500,,3,3,3,1__,SB,second
665156,2022,AAA,41,641871,Keynan Middleton,681584,,1,3,2,1__,SB,second
665156,2022,AAA,54,666619,Gregory Santos,606993,,4,1,1,1__,SB,second
666195,2022,AAA,2,664116,Zack Erwin,680814,,3,2,0,12_,SB,second
666195,2022,AAA,4,664116,Zack Erwin,679727,,1,1,2,123,SB,third
666195,2022,AAA,20,676534,Calvin Faucher,663743,,3,2,1,1__,SB,second
666195,2022,AAA,21,676534,Calvin Faucher,679727,,2,2,1,_23,SB,third
666195,2022,AAA,28,676534,Calvin Faucher,624417,,2,1,1,1__,SB,second
664299,2022,AAA,21,642060,Cody Sedlock,592743,,2,1,2,1__,SB,second
664299,2022,AAA,38,670154,Nolan Blackwood,667493,,0,2,1,12_,CS,third
664299,2022,AAA,55,669804,Angel De Jesus,592743,,1,2,1,12_,SB,second
665155,2022,AAA,32,686768,Ryan Smith,641884,,2,1,3,1_3,SB,second
665155,2022,AAA,59,641871,Keynan Middleton,595453,,4,2,1,12_,SB,third
666006,2022,AAA,8,681792,Adam Scott,676733,,3,3,3,1__,SB,second
666006,2022,AAA,42,681259,Aaron Pinto,666801,,1,3,2,1__,SB,second
666006,2022,AAA,48,681259,Aaron Pinto,668751,,1,3,1,1__,SB,second
666006,2022,AAA,54,592169,Austin Brice,669288,,0,3,3,1__,SB,second
666006,2022,AAA,67,680940,Robert Broom,670462,,2,1,2,12_,SB,second
664320,2022,AAA,34,658742,Diogenes Almengo,660644,,4,2,1,1__,SB,second
664320,2022,AAA,35,658742,Diogenes Almengo,670623,,3,1,3,12_,CS,third
664479,2022,AAA,28,660749,Wladimir Pinto,615699,,4,2,2,1__,SB,second
665580,2022,AAA,40,670912,Johan Oviedo,656896,,3,2,3,1__,SB,second
665580,2022,AAA,48,667373,Angel Rondón,592444,,2,3,3,1__,SB,second
665856,2022,AAA,12,676974,Max Meyer,572365,,2,2,3,1__,SB,second
665856,2022,AAA,48,670288,Jake Fishman,670582,,0,2,2,12_,SB,second
665679,2022,AAA,9,663678,Colton Eastman,620446,,3,2,2,12_,SB,second
