gamePk,season,level_name,play_idx,pitcher_id,pitcher_name,batter_id,balls,strikes,outs,runner_state,opp_1b_2b,opp_2b_3b
647494,2021,AAA,1,640463,Braden Shipley,640458,0,0,0,_2_,0,1
647494,2021,AAA,2,640463,Braden Shipley,605548,3,2,0,_2_,0,1
647494,2021,AAA,6,640463,Braden Shipley,672356,0,0,2,1__,1,0
647494,2021,AAA,15,640463,Braden Shipley,605548,2,3,3,1__,1,0
647494,2021,AAA,18,668948,Kirk McCarty,607333,0,1,3,1__,1,0
647494,2021,AAA,26,668948,Kirk McCarty,592622,1,1,2,1__,1,0
647494,2021,AAA,33,605232,Brandon Finnegan,605548,2,1,2,12_,0,1
647494,2021,AAA,47,605232,Brandon Finnegan,640458,2,0,3,1__,1,0
647494,2021,AAA,49,543238,Anthony Gose,595981,4,2,0,1__,1,0
647494,2021,AAA,50,543238,Anthony Gose,547170,1,1,0,12_,0,1
647494,2021,AAA,54,672335,Cionel Pérez,656252,2,1,1,1__,1,0
647494,2021,AAA,59,664871,Kyle Dowdy,670770,1,1,1,1__,1,0
647494,2021,AAA,60,664871,Kyle Dowdy,673451,1,1,3,1__,1,0
647494,2021,AAA,70,605521,Art Warren,656252,1,3,3,1__,1,0
646372,2021,AAA,7,543557,Mike Montgomery,620453,2,1,3,1__,1,0
646372,2021,AAA,14,543557,Mike Montgomery,621420,2,3,3,1__,1,0
646372,2021,AAA,17,595191,Jerad Eickhoff,609280,0,1,3,1__,1,0
646372,2021,AAA,20,543557,Mike Montgomery,664916,1,0,0,1__,1,0
646372,2021,AAA,21,543557,Mike Montgomery,606993,2,1,0,12_,0,1
646372,2021,AAA,22,543557,Mike Montgomery,541600,1,1,2,_2_,0,1
646372,2021,AAA,25,595191,Jerad Eickhoff,593647,0,1,0,1__,1,0
646372,2021,AAA,34,595191,Jerad Eickhoff,572228,2,1,2,1__,1,0
646372,2021,AAA,39,656793,Nick Nelson,606993,1,1,2,1__,1,0
646372,2021,AAA,40,656793,Nick Nelson,541600,4,0,2,12_,0,1
646372,2021,AAA,44,595191,Jerad Eickhoff,656467,3,1,3,1__,1,0
646372,2021,AAA,56,596035,Reggie McClain,541600,0,0,2,1__,1,0
646372,2021,AAA,59,622098,Drew Smith,609280,0,1,2,1__,1,0
646372,2021,AAA,67,622098,Drew Smith,656185,0,0,2,1__,1,0
646191,2021,AAA,1,666159,Matt Manning,605233,2,2,1,1__,1,0
646191,2021,AAA,3,666159,Matt Manning,607054,3,3,3,_2_,0,1
646191,2021,AAA,17,666159,Matt Manning,605233,4,1,2,1__,1,0
646191,2021,AAA,18,666159,Matt Manning,640460,1,1,2,12_,0,1
646191,2021,AAA,33,622246,Bubba Derby,668670,3,3,2,1__,1,0
646191,2021,AAA,34,622246,Bubba Derby,621514,2,1,2,_2_,0,1
646191,2021,AAA,46,541640,Erasmo Ramírez,642197,3,2,2,1__,1,0
646191,2021,AAA,47,541640,Erasmo Ramírez,642215,4,0,2,1__,1,0
646191,2021,AAA,51,677076,Clayton Andrews,606992,0,0,1,1__,1,0
646191,2021,AAA,53,677076,Clayton Andrews,621514,1,1,1,12_,0,1
646191,2021,AAA,56,677076,Clayton Andrews,608577,4,2,2,1__,1,0
646191,2021,AAA,57,612792,Jesús Castillo,670623,1,1,2,12_,0,1
646191,2021,AAA,71,571439,R.J. Alvarez,573669,0,2,0,12_,0,1
650282,2021,AAA,4,656557,Tanner Houck,591971,0,2,0,1__,1,0
650282,2021,AAA,5,656557,Tanner Houck,642133,2,2,2,1__,1,0
650282,2021,AAA,6,656557,Tanner Houck,643603,1,2,2,_2_,0,1
650282,2021,AAA,7,656557,Tanner Houck,641943,0,1,2,_2_,0,1
650282,2021,AAA,8,656557,Tanner Houck,675925,2,0,3,1__,1,0
650282,2021,AAA,11,663878,Nate Pearson,622168,2,0,1,1__,1,0
650282,2021,AAA,13,663878,Nate Pearson,660620,3,3,3,_2_,0,1
650282,2021,AAA,17,656557,Tanner Houck,657089,1,0,2,1__,1,0
650282,2021,AAA,23,656557,Tanner Houck,642133,1,1,1,_2_,0,1
650282,2021,AAA,30,663878,Nate Pearson,622168,2,2,2,_2_,0,1
650282,2021,AAA,31,663878,Nate Pearson,657129,4,2,2,1__,1,0
650282,2021,AAA,36,543901,Ryan Weber,657089,0,1,3,1__,1,0
650282,2021,AAA,40,642048,Tayler Saucedo,656308,0,1,3,1__,1,0
650282,2021,AAA,52,669912,Kirby Snead,680776,2,1,2,1__,1,0
650282,2021,AAA,56,641838,Kevin McCarthy,657089,1,2,1,1__,1,0
650282,2021,AAA,57,641838,Kevin McCarthy,657088,1,1,1,1_3,1,0
650282,2021,AAA,62,676886,Jeremy Beasley,656455,1,2,2,1__,1,0
650282,2021,AAA,66,518464,Seth Blair,675925,2,0,1,1__,1,0
642922,2021,AAA,1,669424,Jimmy Lambert,572365,4,0,0,1__,1,0
642922,2021,AAA,3,669424,Jimmy Lambert,622666,1,1,2,12_,0,1
