gamePk,season,level_name,play_idx,pitcher_id,pitcher_name,batter_id,balls,strikes,outs,runner_state,opp_1b_2b,opp_2b_3b
646533,2021,AA,17,672710,Roansy Contreras,668939,2,2,3,1__,1,0
646533,2021,AA,21,669084,DL Hall,665833,1,2,2,1__,1,0
646533,2021,AA,26,672710,Roansy Contreras,663760,0,2,2,1__,1,0
646533,2021,AA,38,682125,Tyler Joyner,678225,1,1,3,_2_,0,1
646533,2021,AA,44,663383,Gray Fenter,676733,0,2,1,1__,1,0
646533,2021,AA,46,663383,Gray Fenter,663923,1,1,3,1__,1,0
646533,2021,AA,50,676561,Jeffrey Passantino,663482,0,1,2,1__,1,0
646533,2021,AA,51,676561,Jeffrey Passantino,679631,0,3,3,_2_,0,1
646533,2021,AA,55,663989,Nick Vespi,678225,0,1,3,_2_,0,1
646533,2021,AA,66,660787,Yerry De los Santos,663482,1,1,1,1__,1,0
646533,2021,AA,67,660787,Yerry De los Santos,679631,1,0,2,1_3,1,0
645659,2021,AA,2,681555,Andrew Politi,677954,0,1,2,1__,1,0
645659,2021,AA,6,656657,Zach Logue,671213,2,3,3,1__,1,0
645659,2021,AA,8,681555,Andrew Politi,647309,2,3,1,1__,1,0
645659,2021,AA,18,681555,Andrew Politi,677954,1,1,1,1__,1,0
645659,2021,AA,19,681555,Andrew Politi,672515,0,2,1,1_3,1,0
645659,2021,AA,21,681555,Andrew Politi,647309,2,1,1,1_3,1,0
645659,2021,AA,22,681555,Andrew Politi,656668,0,2,2,12_,0,1
645659,2021,AA,33,656657,Zach Logue,644407,4,1,1,1__,1,0
645659,2021,AA,38,660593,Denyi Reyes,647309,0,0,1,1__,1,0
645659,2021,AA,39,660593,Denyi Reyes,656668,1,0,1,12_,0,1
645659,2021,AA,45,656657,Zach Logue,657740,1,2,3,1__,1,0
645659,2021,AA,49,667355,Joan Martinez,669945,4,2,2,1__,1,0
645659,2021,AA,52,676697,Brody Rodning,665776,0,0,0,1__,1,0
645659,2021,AA,54,676697,Brody Rodning,644407,2,1,3,1__,1,0
645659,2021,AA,59,656936,Zach Schellenger,672640,2,2,2,12_,0,1
645659,2021,AA,70,621397,Tyler Olson,668885,2,2,2,_2_,0,1
645659,2021,AA,71,621397,Tyler Olson,672640,0,1,2,1_3,1,0
645659,2021,AA,75,663587,Fitz Stadler,671271,1,0,1,12_,0,1
645659,2021,AA,77,663587,Fitz Stadler,671213,2,2,2,12_,0,1
645659,2021,AA,80,664687,Durbin Feltman,669945,3,3,1,1__,1,0
645659,2021,AA,81,664687,Durbin Feltman,647309,1,3,1,_2_,0,1
645659,2021,AA,85,622658,Emerson Jimenez,681260,3,1,1,1__,1,0
645507,2021,AA,5,669020,Ryan Rolison,682569,3,2,1,12_,0,1
645507,2021,AA,12,663941,Tristan Beck,657426,4,0,2,1__,1,0
645507,2021,AA,19,663941,Tristan Beck,680683,0,0,1,1__,1,0
645507,2021,AA,28,663941,Tristan Beck,669020,1,0,2,1__,1,0
645507,2021,AA,41,661156,Luis Amaya,650513,1,0,0,_2_,0,1
645507,2021,AA,44,661156,Luis Amaya,676920,1,2,1,_2_,0,1
645507,2021,AA,52,656683,Mac Marshall,663796,4,2,0,1__,1,0
