pitcher_id,pitcher_name,season,level_name,opp_1b_2b,opp_2b_3b,games,total_opps,sb,cs,attempts,attempt_rate,success_rate,sb_rate
571825,James Jones,2023,AAA,17,9,10,26,1,0,1,0.038461538461538464,1.0,0.038461538461538464
571863,Matt Koch,2023,AAA,23,16,23,39,2,0,2,0.05128205128205128,1.0,0.05128205128205128
571882,Derek Law,2023,AAA,2,1,2,3,0,0,0,0.0,,0.0
571946,Shelby Miller,2023,AAA,1,3,3,4,2,0,2,0.5,1.0,0.5
572020,James Paxton,2023,AAA,21,8,5,29,3,0,3,0.10344827586206896,1.0,0.10344827586206896
572096,Trevor Rosenthal,2023,AAA,3,1,2,4,0,0,0,0.0,,0.0
572193,Ryan Tepera,2023,AAA,2,0,2,2,2,0,2,1.0,1.0,1.0
572362,Robbie Erlin,2023,AAA,50,31,17,81,10,2,12,0.14814814814814814,0.8333333333333334,0.12345679012345678
572383,Brian Moran,2023,AAA,30,15,26,45,4,3,7,0.15555555555555556,0.5714285714285714,0.08888888888888889
572703,Luke Bard,2023,AAA,21,21,13,42,5,1,6,0.14285714285714285,0.8333333333333334,0.11904761904761904
572888,Shane Greene,2023,AAA,16,8,8,24,2,0,2,0.08333333333333333,1.0,0.08333333333333333
572971,Dallas Keuchel,2023,AAA,17,6,6,23,2,0,2,0.08695652173913043,1.0,0.08695652173913043
573009,Joe Mantiply,2023,AAA,9,8,8,17,1,0,1,0.058823529411764705,1.0,0.058823529411764705
573046,Mike Morin,2023,AAA,14,6,14,20,2,0,2,0.1,1.0,0.1
573204,Caleb Thielbar,2023,AAA,2,0,1,2,1,0,1,0.5,1.0,0.5
573668,Juan Minaya,2023,AAA,8,3,7,11,4,0,4,0.36363636363636365,1.0,0.36363636363636365
592145,Jesse Biddle,2023,AAA,8,7,6,15,0,0,0,0.0,,0.0
592155,Cam Booser,2023,AAA,31,17,31,48,3,0,3,0.0625,1.0,0.0625
592169,Austin Brice,2023,AAA,24,15,24,39,1,0,1,0.02564102564102564,1.0,0.02564102564102564
592222,Alex Claudio,2023,AAA,40,18,32,58,0,0,0,0.0,,0.0
592229,Dylan Covey,2023,AAA,25,12,7,37,5,0,5,0.13513513513513514,1.0,0.13513513513513514
592254,José De León,2023,AAA,14,8,8,22,1,0,1,0.045454545454545456,1.0,0.045454545454545456
592288,Kent Emanuel,2023,AAA,49,31,19,80,3,1,4,0.05,0.75,0.0375
592346,Chi Chi González,2023,AAA,83,54,24,137,8,3,11,0.08029197080291971,0.7272727272727273,0.058394160583941604
592390,Heath Hembree,2023,AAA,12,5,9,17,7,0,7,0.4117647058823529,1.0,0.4117647058823529
592411,Ben Holmes,2023,AAA,8,4,5,12,0,0,0,0.0,,0.0
592426,Luke Jackson,2023,AAA,4,1,3,5,2,0,2,0.4,1.0,0.4
592454,Tommy Kahnle,2023,AAA,1,0,1,1,0,0,0,0.0,,0.0
592455,Jake Kalish,2023,AAA,103,47,30,150,17,5,22,0.14666666666666667,0.7727272727272727,0.11333333333333333
592473,Adam Kolarek,2023,AAA,30,15,25,45,4,0,4,0.08888888888888889,1.0,0.08888888888888889
592527,Michael Mariot,2023,AAA,31,10,11,41,0,0,0,0.0,,0.0
592712,Connor Sadzeck,2023,AAA,25,18,18,43,7,2,9,0.20930232558139536,0.7777777777777778,0.16279069767441862
592716,Adrian Sampson,2023,AAA,17,13,7,30,3,0,3,0.1,1.0,0.1
592717,Aaron Sanchez,2023,AAA,80,36,22,116,9,0,9,0.07758620689655173,1.0,0.07758620689655173
592741,Chasen Shreve,2023,AAA,2,0,1,2,0,0,0,0.0,,0.0
592761,Caleb Smith,2023,AAA,29,14,10,43,4,0,4,0.09302325581395349,1.0,0.09302325581395349
592769,D.J. Snelten,2023,AAA,34,20,25,54,6,2,8,0.14814814814814814,0.75,0.1111111111111111
592773,Ryne Stanek,2023,AAA,1,1,1,2,1,0,1,0.5,1.0,0.5
592779,Brock Stewart,2023,AAA,2,2,3,4,0,0,0,0.0,,0.0
592789,Noah Syndergaard,2023,AAA,1,4,2,5,5,0,5,1.0,1.0,1.0
592826,Vince Velasquez,2023,AAA,1,0,1,1,0,0,0,0.0,,0.0
592831,Konner Wade,2023,AAA,46,20,11,66,6,3,9,0.13636363636363635,0.6666666666666666,0.09090909090909091
592848,Zack Weiss,2023,AAA,26,13,23,39,4,1,5,0.1282051282051282,0.8,0.10256410256410256
592858,Rowan Wick,2023,AAA,28,16,23,44,8,1,9,0.20454545454545456,0.8888888888888888,0.18181818181818182
592865,Taylor Williams,2023,AAA,32,19,20,51,2,0,2,0.0392156862745098,1.0,0.0392156862745098
593140,Michael Feliz,2023,AAA,7,5,6,12,0,0,0,0.0,,0.0
593144,Richard Rodríguez,2023,AAA,33,19,28,52,7,0,7,0.1346153846153846,1.0,0.1346153846153846
593423,Frankie Montas,2023,AAA,2,1,2,3,0,0,0,0.0,,0.0
593604,Alberto Baldonado,2023,AAA,15,8,17,23,1,1,2,0.08695652173913043,0.5,0.043478260869565216
593619,Domingo Tapia,2023,AAA,20,11,17,31,5,0,5,0.16129032258064516,1.0,0.16129032258064516
593833,Wander Suero,2023,AAA,23,13,24,36,2,0,2,0.05555555555555555,1.0,0.05555555555555555
593958,Eduardo Rodriguez,2023,AAA,3,0,1,3,0,0,0,0.0,,0.0
594027,Tayron Guerrero,2023,AAA,24,12,18,36,3,2,5,0.1388888888888889,0.6,0.08333333333333333
594311,Jandel Gustave,2023,AAA,13,4,7,17,0,0,0,0.0,,0.0
594577,Mike Mayers,2023,AAA,46,31,22,77,4,0,4,0.05194805194805195,1.0,0.05194805194805195
594694,Wilmer Difo,2023,AAA,0,5,3,5,0,0,0,0.0,,0.0
594902,Ben Lively,2023,AAA,17,9,6,26,3,0,3,0.11538461538461539,1.0,0.11538461538461539
594943,Zach Neal,2023,AAA,47,23,16,70,2,1,3,0.04285714285714286,0.6666666666666666,0.02857142857142857
594965,Daniel Ponce de Leon,2023,AAA,25,15,8,40,0,0,0,0.0,,0.0
594987,Casey Sadler,2023,AAA,13,4,9,17,1,1,2,0.11764705882352941,0.5,0.058823529411764705
595014,Blake Treinen,2023,AAA,1,0,1,1,2,0,2,2.0,1.0,2.0
595191,Jerad Eickhoff,2023,AAA,50,20,14,70,8,3,11,0.15714285714285714,0.7272727272727273,0.11428571428571428
595345,Steven Okert,2023,AAA,0,1,1,1,0,0,0,0.0,,0.0
595411,Ryan Sherriff,2023,AAA,17,12,16,29,5,0,5,0.1724137931034483,1.0,0.1724137931034483
595897,Nick Burdi,2023,AAA,17,7,17,24,4,1,5,0.20833333333333334,0.8,0.16666666666666666
595928,John Curtiss,2023,AAA,15,5,12,20,0,1,1,0.05,0.0,0.0
596043,Daniel Mengden,2023,AAA,41,30,23,71,14,1,15,0.2112676056338028,0.9333333333333333,0.19718309859154928
596057,Daniel Norris,2023,AAA,55,24,20,79,10,1,11,0.13924050632911392,0.9090909090909091,0.12658227848101267
596082,Jake Reed,2023,AAA,26,16,22,42,5,1,6,0.14285714285714285,0.8333333333333334,0.11904761904761904
596112,Robert Stephenson,2023,AAA,5,0,4,5,2,0,2,0.4,1.0,0.4
596133,Luke Weaver,2023,AAA,2,1,1,3,1,0,1,0.3333333333333333,1.0,0.3333333333333333
596271,Casey Lawrence,2023,AAA,57,35,19,92,13,2,15,0.16304347826086957,0.8666666666666667,0.14130434782608695
598286,Nick Ramirez,2023,AAA,16,7,9,23,0,0,0,0.0,,0.0
600355,Tyler Herb,2023,AAA,4,2,3,6,1,0,1,0.16666666666666666,1.0,0.16666666666666666
600887,Miguel Del Pozo,2023,AAA,8,7,7,15,1,0,1,0.06666666666666667,1.0,0.06666666666666667
600921,Andrés Machado,2023,AAA,19,10,15,29,8,1,9,0.3103448275862069,0.8888888888888888,0.27586206896551724
600986,Thyago Vieira,2023,AAA,22,12,20,34,8,1,9,0.2647058823529412,0.8888888888888888,0.23529411764705882
605121,Justin Anderson,2023,AAA,2,0,2,2,0,0,0,0.0,,0.0
605151,Archie Bradley,2023,AAA,24,2,11,26,3,2,5,0.19230769230769232,0.6,0.11538461538461539
605154,John Brebbia,2023,AAA,3,1,2,4,0,0,0,0.0,,0.0
605155,Colten Brewer,2023,AAA,7,2,6,9,2,1,3,0.3333333333333333,0.6666666666666666,0.2222222222222222
605156,Aaron Brooks,2023,AAA,39,24,30,63,4,0,4,0.06349206349206349,1.0,0.06349206349206349
605164,Dylan Bundy,2023,AAA,16,7,6,23,2,1,3,0.13043478260869565,0.6666666666666666,0.08695652173913043
605196,Kevin Cron,2023,AAA,0,2,1,2,0,0,0,0.0,,0.0
605200,Zach Davies,2023,AAA,12,7,3,19,0,2,2,0.10526315789473684,0.0,0.0
605240,Jace Fry,2023,AAA,5,6,6,11,0,1,1,0.09090909090909091,0.0,0.0
605288,Adrian Houser,2023,AAA,13,1,4,14,2,1,3,0.21428571428571427,0.6666666666666666,0.14285714285714285
605361,Nick Martini,2023,AAA,3,1,2,4,0,0,0,0.0,,0.0
605397,Joe Musgrove,2023,AAA,3,3,1,6,2,0,2,0.3333333333333333,1.0,0.3333333333333333
605441,Yacksel Ríos,2023,AAA,7,9,10,16,3,1,4,0.25,0.75,0.1875
605446,Dereck Rodríguez,2023,AAA,49,14,24,63,6,0,6,0.09523809523809523,1.0,0.09523809523809523
605447,Jordan Romano,2023,AAA,1,1,1,2,0,1,1,0.5,0.0,0.0
605452,Joe Ross,2023,AAA,6,1,3,7,2,0,2,0.2857142857142857,1.0,0.2857142857142857
605463,Tayler Scott,2023,AAA,27,14,21,41,7,0,7,0.17073170731707318,1.0,0.17073170731707318
605498,Andrew Suárez,2023,AAA,45,21,24,66,3,1,4,0.06060606060606061,0.75,0.045454545454545456
605507,Zach Thompson,2023,AAA,73,27,23,100,7,4,11,0.11,0.6363636363636364,0.07
605513,Spencer Turnbull,2023,AAA,16,10,6,26,3,0,3,0.11538461538461539,1.0,0.11538461538461539
605538,Matt Wisler,2023,AAA,32,25,33,57,7,1,8,0.14035087719298245,0.875,0.12280701754385964
605540,Brandon Woodruff,2023,AAA,3,1,1,4,1,0,1,0.25,1.0,0.25
605795,Angel Sánchez,2023,AAA,36,21,19,57,3,0,3,0.05263157894736842,1.0,0.05263157894736842
606019,Esteban Quiroz,2023,AAA,2,2,1,4,0,0,0,0.0,,0.0
606273,Roenis Elías,2023,AAA,9,4,4,13,1,0,1,0.07692307692307693,1.0,0.07692307692307693
606625,Reyes Moronta,2023,AAA,31,12,23,43,4,1,5,0.11627906976744186,0.8,0.09302325581395349
606930,Jacob Barnes,2023,AAA,27,23,24,50,3,1,4,0.08,0.75,0.06
606965,Chris Devenski,2023,AAA,3,4,4,7,0,0,0,0.0,,0.0
606993,Jake Hager,2023,AAA,1,0,1,1,0,0,0,0.0,,0.0
606996,Kyle Hart,2023,AAA,75,31,18,106,10,3,13,0.12264150943396226,0.7692307692307693,0.09433962264150944
607067,Colin Rea,2023,AAA,11,5,4,16,3,1,4,0.25,0.75,0.1875
607179,Jordan Weems,2023,AAA,12,12,10,24,1,0,1,0.041666666666666664,1.0,0.041666666666666664
607188,Jake Faria,2023,AAA,35,29,18,64,8,2,10,0.15625,0.8,0.125
607192,Tyler Glasnow,2023,AAA,5,1,3,6,2,0,2,0.3333333333333333,1.0,0.3333333333333333
607216,Joey Krehbiel,2023,AAA,23,9,17,32,5,0,5,0.15625,1.0,0.15625
607237,Amir Garrett,2023,AAA,7,3,7,10,0,0,0,0.0,,0.0
607359,Spencer Patton,2023,AAA,36,18,30,54,6,0,6,0.1111111111111111,1.0,0.1111111111111111
607455,Anthony Banda,2023,AAA,53,28,30,81,13,0,13,0.16049382716049382,1.0,0.16049382716049382
607457,Kyle Barraclough,2023,AAA,51,21,14,72,10,8,18,0.25,0.5555555555555556,0.1388888888888889
607644,John Means,2023,AAA,8,1,3,9,0,0,0,0.0,,0.0
607755,Andrew Vasquez,2023,AAA,8,1,5,9,0,0,0,0.0,,0.0
607968,Drew Rucinski,2023,AAA,5,3,3,8,1,0,1,0.125,1.0,0.125
608328,Chase De Jong,2023,AAA,22,14,19,36,3,1,4,0.1111111111111111,0.75,0.08333333333333333
608331,Max Fried,2023,AAA,7,2,3,9,0,1,1,0.1111111111111111,0.0,0.0
608334,Carson Fulmer,2023,AAA,32,16,11,48,7,1,8,0.16666666666666666,0.875,0.14583333333333334
608344,Cole Irvin,2023,AAA,23,12,8,35,0,0,0,0.0,,0.0
608371,Lucas Sims,2023,AAA,1,0,1,1,0,0,0,0.0,,0.0
608379,Michael Wacha,2023,AAA,3,2,1,5,2,0,2,0.4,1.0,0.4
608638,JT Chargois,2023,AAA,2,0,2,2,1,0,1,0.5,1.0,0.5
608648,Tyler Duffey,2023,AAA,17,9,16,26,2,0,2,0.07692307692307693,1.0,0.07692307692307693
608652,Luke Farrell,2023,AAA,35,23,31,58,3,1,4,0.06896551724137931,0.75,0.05172413793103448
608678,Dominic Leone,2023,AAA,2,3,3,5,0,0,0,0.0,,0.0
608718,Brent Suter,2023,AAA,1,0,1,1,0,0,0,0.0,,0.0
608723,Austin Voth,2023,AAA,14,7,8,21,0,1,1,0.047619047619047616,0.0,0.0
611093,Silvino Bracho,2023,AAA,23,10,23,33,1,0,1,0.030303030303030304,1.0,0.030303030303030304
613534,Austin Adams,2023,AAA,7,2,7,9,0,0,0,0.0,,0.0
613546,Angelo Castellano,2023,AAA,2,0,1,2,0,0,0,0.0,,0.0
613548,Pedro Fernandez,2023,AAA,37,14,15,51,7,1,8,0.1568627450980392,0.875,0.13725490196078433
613564,Jason Vosler,2023,AAA,1,2,1,3,0,0,0,0.0,,0.0
614177,Franmil Reyes,2023,AAA,2,1,1,3,0,0,0,0.0,,0.0
614179,José Ruiz,2023,AAA,15,6,11,21,6,0,6,0.2857142857142857,1.0,0.2857142857142857
615698,Cal Quantrill,2023,AAA,10,5,3,15,5,1,6,0.4,0.8333333333333334,0.3333333333333333
620445,José Mujica,2023,AAA,19,12,13,31,8,0,8,0.25806451612903225,1.0,0.25806451612903225
620454,José Castillo,2023,AAA,28,15,24,43,3,1,4,0.09302325581395349,0.75,0.06976744186046512
621002,Daniel Robertson,2023,AAA,1,0,1,1,0,0,0,0.0,,0.0
621053,Tyler Ferguson,2023,AAA,51,35,40,86,7,1,8,0.09302325581395349,0.875,0.08139534883720931
621057,Justin Garza,2023,AAA,30,14,19,44,3,0,3,0.06818181818181818,1.0,0.06818181818181818
621074,Michael Rucker,2023,AAA,10,1,7,11,0,0,0,0.0,,0.0
621076,James Kaprielian,2023,AAA,7,0,2,7,2,0,2,0.2857142857142857,1.0,0.2857142857142857
621086,James Marvel,2023,AAA,24,8,6,32,0,1,1,0.03125,0.0,0.0
621098,Eric Hanhold,2023,AAA,42,27,33,69,7,1,8,0.11594202898550725,0.875,0.10144927536231885
621103,Teddy Stankiewicz,2023,AAA,21,9,7,30,0,0,0,0.0,,0.0
621112,Paul Blackburn,2023,AAA,20,4,5,24,4,0,4,0.16666666666666666,1.0,0.16666666666666666
621114,Ryan Burr,2023,AAA,13,6,10,19,1,1,2,0.10526315789473684,0.5,0.05263157894736842
621129,Kyle Cody,2023,AAA,59,25,27,84,9,2,11,0.13095238095238096,0.8181818181818182,0.10714285714285714
621139,Brooks Kriske,2023,AAA,16,13,17,29,3,0,3,0.10344827586206896,1.0,0.10344827586206896
621142,Ty Buttrey,2023,AAA,9,11,9,20,2,0,2,0.1,1.0,0.1
621199,Matt Bowman,2023,AAA,38,20,34,58,6,1,7,0.1206896551724138,0.8571428571428571,0.10344827586206896
621219,Alec Mills,2023,AAA,25,4,10,29,0,0,0,0.0,,0.0
621237,José Alvarado,2023,AAA,1,1,2,2,1,0,1,0.5,1.0,0.5
621249,Duane Underwood Jr.,2023,AAA,18,14,9,32,5,0,5,0.15625,1.0,0.15625
621294,Ben Heller,2023,AAA,26,16,23,42,5,0,5,0.11904761904761904,1.0,0.11904761904761904
621295,Nick Wittgren,2023,AAA,21,10,19,31,1,1,2,0.06451612903225806,0.5,0.03225806451612903
621345,A.J. Minter,2023,AAA,2,0,2,2,0,0,0,0.0,,0.0
621348,Sam Clay,2023,AAA,44,18,30,62,2,0,2,0.03225806451612903,1.0,0.03225806451612903
621366,Ryan Borucki,2023,AAA,13,10,11,23,3,1,4,0.17391304347826086,0.75,0.13043478260869565
621368,Taylor Hearn,2023,AAA,43,17,29,60,8,1,9,0.15,0.8888888888888888,0.13333333333333333
621383,Tanner Banks,2023,AAA,14,8,10,22,1,0,1,0.045454545454545456,1.0,0.045454545454545456
621389,Ty Blach,2023,AAA,17,9,9,26,0,0,0,0.0,,0.0
621593,Anthony Castro,2023,AAA,3,2,2,5,0,0,0,0.0,,0.0
622072,Alex Wood,2023,AAA,3,2,2,5,0,0,0,0.0,,0.0
622088,Tejay Antone,2023,AAA,9,4,7,13,1,0,1,0.07692307692307693,1.0,0.07692307692307693
622103,Gerardo Reyes,2023,AAA,23,17,24,40,3,1,4,0.1,0.75,0.075
622250,Josh Sborz,2023,AAA,2,0,2,2,1,0,1,0.5,1.0,0.5
622251,Josh Staumont,2023,AAA,1,0,1,1,0,0,0,0.0,,0.0
622253,Dillon Tate,2023,AAA,6,3,6,9,1,0,1,0.1111111111111111,1.0,0.1111111111111111
622259,Trey Wingenter,2023,AAA,15,7,14,22,2,0,2,0.09090909090909091,1.0,0.09090909090909091
622338,Jesús Liranzo,2023,AAA,7,5,6,12,3,0,3,0.25,1.0,0.25
622503,Nabil Crismatt,2023,AAA,44,16,19,60,4,1,5,0.08333333333333333,0.8,0.06666666666666667
622554,Seranthony Domínguez,2023,AAA,1,0,1,1,0,0,0,0.0,,0.0
622608,Antonio Senzatela,2023,AAA,4,8,2,12,1,0,1,0.08333333333333333,1.0,0.08333333333333333
622663,Luis Severino,2023,AAA,1,0,1,1,0,0,0,0.0,,0.0
622694,Elieser Hernández,2023,AAA,4,0,2,4,0,0,0,0.0,,0.0
622766,Miguel Díaz,2023,AAA,31,14,24,45,3,0,3,0.06666666666666667,1.0,0.06666666666666667
622780,Angel Perdomo,2023,AAA,17,7,13,24,2,0,2,0.08333333333333333,1.0,0.08333333333333333
622864,Fernando Romero,2023,AAA,9,4,2,13,0,2,2,0.15384615384615385,0.0,0.0
623167,Chris Flexen,2023,AAA,4,1,2,5,1,0,1,0.2,1.0,0.2
623211,Huascar Brazobán,2023,AAA,1,3,1,4,2,0,2,0.5,1.0,0.5
623354,Daniel Zamora,2023,AAA,24,16,21,40,3,0,3,0.075,1.0,0.075
623381,Thomas Pannone,2023,AAA,23,10,10,33,0,1,1,0.030303030303030304,0.0,0.0
623433,Nick Anderson,2023,AAA,3,1,2,4,1,0,1,0.25,1.0,0.25
623437,Justin Topa,2023,AAA,2,1,2,3,2,0,2,0.6666666666666666,1.0,0.6666666666666666
623451,Jackson Stephens,2023,AAA,16,6,10,22,3,1,4,0.18181818181818182,0.75,0.13636363636363635
623474,Jimmy Herget,2023,AAA,17,8,15,25,1,0,1,0.04,1.0,0.04
623485,Ashton Goudeau,2023,AAA,42,22,18,64,7,0,7,0.109375,1.0,0.109375
623520,David Bote,2023,AAA,1,1,1,2,0,0,0,0.0,,0.0
624133,Ranger Suárez,2023,AAA,1,1,1,2,1,0,1,0.5,1.0,0.5
624427,Stephen Gonsalves,2023,AAA,9,5,8,14,1,0,1,0.07142857142857142,1.0,0.07142857142857142
624522,Keegan Thompson,2023,AAA,21,14,18,35,4,0,4,0.11428571428571428,1.0,0.11428571428571428
624526,Garrett Williams,2023,AAA,45,24,34,69,5,0,5,0.07246376811594203,1.0,0.07246376811594203
624647,Victor González,2023,AAA,13,11,12,24,4,1,5,0.20833333333333334,0.8,0.16666666666666666
628317,Kenta Maeda,2023,AAA,7,2,3,9,1,0,1,0.1111111111111111,1.0,0.1111111111111111
628345,Darien Núñez,2023,AAA,9,9,10,18,1,0,1,0.05555555555555555,1.0,0.05555555555555555
628452,Raisel Iglesias,2023,AAA,1,0,1,1,0,0,0,0.0,,0.0
628708,Yunior Marte,2023,AAA,13,7,11,20,2,2,4,0.2,0.5,0.1
628709,Ofreidy Gómez,2023,AAA,21,17,15,38,2,0,2,0.05263157894736842,1.0,0.05263157894736842
629498,Johan Quezada,2023,AAA,32,13,22,45,4,1,5,0.1111111111111111,0.8,0.08888888888888889
