gamePk,season,level_name,play_idx,pitcher_id,pitcher_name,batter_id,runner_id,balls,strikes,outs,runner_state,event_type,base_to
647494,2021,AAA,3,640463,Braden Shipley,656252,,2,1,1,123,SB,second
647494,2021,AAA,70,605521,Art Warren,656252,,1,3,3,1__,SB,second
646372,2021,AAA,7,543557,Mike Montgomery,620453,,2,1,3,1__,SB,second
646372,2021,AAA,14,543557,Mike Montgomery,621420,,2,3,3,1__,CS,second
646372,2021,AAA,22,543557,Mike Montgomery,541600,,1,1,2,_2_,CS,third
646372,2021,AAA,34,595191,Jerad Eickhoff,572228,,2,1,2,1__,SB,second
646372,2021,AAA,55,596035,Reggie McClain,606993,,3,2,2,123,SB,second
642922,2021,AAA,1,669424,Jimmy Lambert,572365,,4,0,0,1__,SB,second
642922,2021,AAA,5,669424,Jimmy Lambert,501659,,3,3,3,1__,SB,second
642922,2021,AAA,31,665417,Kyle Kubat,570560,,2,3,3,1__,CS,second
642922,2021,AAA,74,605218,Carl Edwards Jr.,620998,,1,3,1,1__,SB,second
647453,2021,AAA,73,624526,Garrett Williams,656484,,2,0,2,12_,SB,second
647910,2021,AAA,2,596049,Shawn Morimando,663330,,1,1,3,1__,CS,second
647910,2021,AAA,57,664852,Jay Flaa,650331,,1,0,0,_23,SB,third
647016,2021,AAA,6,656212,Charlie Barnes,664728,,3,1,0,12_,SB,second
647495,2021,AAA,63,542960,Brad Brach,656252,,3,3,3,1__,SB,second
650289,2021,AAA,41,680430,Nick Allgeyer,669023,,2,1,2,1__,CS,second
647684,2021,AAA,9,651002,Steven Fuentes,641431,,3,3,3,1__,SB,second
649831,2021,AAA,21,592411,Ben Holmes,657061,,4,2,1,1__,SB,second
649831,2021,AAA,53,641341,Tyler Bashlor,605388,,2,3,3,1__,SB,second
649831,2021,AAA,55,605388,Adam Morgan,657061,,4,1,0,1__,SB,second
647468,2021,AAA,17,571945,Miles Mikolas,677551,,3,1,1,12_,SB,second
647468,2021,AAA,59,676891,Alex FaGalde,641929,,3,3,3,1__,SB,second
647492,2021,AAA,9,661269,Vladimir Gutierrez,672356,,4,1,0,1__,SB,second
647492,2021,AAA,38,676520,Manuel Alvarez,670895,,4,2,2,12_,SB,third
646369,2021,AAA,13,642584,Franklyn Kilome,656185,,1,0,3,1__,SB,second
646369,2021,AAA,16,665620,Deivi García,656260,,4,1,2,1__,CS,second
650287,2021,AAA,25,605254,Daniel Gossett,518568,,3,3,3,12_,CS,second
650287,2021,AAA,56,656818,Connor Overton,664750,,3,3,1,1__,SB,second
647687,2021,AAA,71,502522,Justin Miller,663897,,0,2,1,12_,SB,second
646983,2021,AAA,13,656240,Scott Blewett,542979,,1,1,3,1__,SB,second
647467,2021,AAA,25,605276,David Hess,621559,,3,2,2,1__,SB,second
647467,2021,AAA,30,669461,Matthew Liberatore,656713,,3,2,3,1_3,CS,home
645207,2021,AAA,7,680686,Josiah Gray,543308,,0,2,3,1__,SB,second
645207,2021,AAA,17,680686,Josiah Gray,592261,,1,3,3,1__,SB,second
649829,2021,AAA,21,676265,Cory Abbott,596012,,0,2,2,1__,SB,second
649829,2021,AAA,46,676265,Cory Abbott,656275,,1,3,2,1__,SB,second
645000,2021,AAA,71,596082,Jake Reed,656403,,1,3,1,1__,SB,second
646041,2021,AAA,32,622063,Jack Wynkoop,621008,,3,1,2,1__,CS,second
646041,2021,AAA,65,664910,Logan Cozart,621008,,2,2,2,12_,SB,second
646041,2021,AAA,66,664910,Logan Cozart,679727,,4,2,2,1__,SB,second
644660,2021,AAA,20,547176,Daniel Camarena,623323,,1,1,3,1__,SB,second
644660,2021,AAA,39,679327,Reeves Martin,672779,,4,2,1,1__,CS,second
644660,2021,AAA,63,656803,James Norwood,608422,,1,2,3,1__,SB,second
646186,2021,AAA,36,671345,Jason Foley,642197,,4,2,0,1__,SB,second
646186,2021,AAA,41,612792,Jesús Castillo,670097,,4,2,0,1__,SB,second
646186,2021,AAA,36,671345,Jason Foley,642197,,4,2,0,1__,SB,second
646186,2021,AAA,41,612792,Jesús Castillo,670097,,4,2,0,1__,SB,second
647476,2021,AAA,37,605232,Brandon Finnegan,656252,,1,1,1,123,SB,second
647476,2021,AAA,47,658305,Edgar García,605548,,3,3,3,12_,CS,third
650283,2021,AAA,10,643615,T.J. Zeuch,664750,,2,1,3,1__,SB,second
650283,2021,AAA,27,643615,T.J. Zeuch,657129,,1,2,1,123,SB,second
647834,2021,AAA,21,592831,Konner Wade,660821,,0,3,3,1__,CS,second
647834,2021,AAA,37,663734,Nick Neidert,663330,,3,2,3,1__,CS,second
647834,2021,AAA,54,543258,Preston Guilmet,663330,,3,0,2,1__,SB,second
647678,2021,AAA,25,642609,Joan Baez,666160,,1,3,2,1__,SB,second
645204,2021,AAA,4,606162,Yefry Ramírez,660731,,4,1,0,1__,SB,second
645204,2021,AAA,5,606162,Yefry Ramírez,665750,,0,2,1,1_3,SB,second
645204,2021,AAA,7,606162,Yefry Ramírez,641829,,2,2,1,12_,SB,second
646961,2021,AAA,32,643377,Griffin Jax,605490,,0,1,3,1__,SB,second
646961,2021,AAA,71,607755,Andrew Vasquez,658668,,2,3,2,1__,SB,second
649804,2021,AAA,52,621074,Michael Rucker,676426,,2,3,3,1__,SB,second
647451,2021,AAA,16,675977,Drew Strotman,663457,,0,3,3,1__,CS,second
644998,2021,AAA,15,571676,Seth Frankoff,596071,,1,3,3,1__,SB,second
644998,2021,AAA,66,622492,Keury Mella,656449,,3,2,3,_23,SB,third
646040,2021,AAA,40,641620,Brandon Gold,679727,,2,2,2,12_,CS,third
645731,2021,AAA,6,607374,Nick Tropeano,518902,,2,1,0,1__,SB,second
645731,2021,AAA,18,607374,Nick Tropeano,642002,,1,3,2,1__,SB,second
645731,2021,AAA,51,656196,Argenis Angulo,664774,,4,2,2,1__,SB,second
644659,2021,AAA,4,669022,MacKenzie Gore,623323,,1,1,1,12_,SB,second
650288,2021,AAA,2,621097,Jacob Waguespack,543302,,4,2,0,1__,SB,second
650288,2021,AAA,42,518464,Seth Blair,591971,,0,3,3,1__,SB,second
650288,2021,AAA,52,518464,Seth Blair,643603,,2,3,2,1__,SB,second
646323,2021,AAA,23,662144,Brian Keller,606993,,0,2,1,12_,SB,second
647477,2021,AAA,23,669212,Eli Morgan,596105,,0,1,1,12_,SB,second
650230,2021,AAA,38,594027,Tayron Guerrero,570560,,4,2,1,12_,SB,second
650230,2021,AAA,66,661832,Danny Dopico,606115,,4,1,2,1__,SB,second
647436,2021,AAA,52,641576,Bernardo Flores Jr.,677551,,1,3,2,1__,CS,second
645203,2021,AAA,7,592464,Mike Kickham,543308,,1,2,3,_2_,SB,third
645203,2021,AAA,29,592464,Mike Kickham,543308,,2,1,2,12_,SB,third
645203,2021,AAA,55,666888,Yaisel Sierra,592261,,4,2,1,1__,SB,second
645203,2021,AAA,56,666888,Yaisel Sierra,660731,,4,2,1,1__,SB,second
646963,2021,AAA,7,641927,Bailey Ober,656896,,3,3,2,12_,SB,second
646963,2021,AAA,30,666005,Andres Sotillet,677965,,4,1,0,12_,SB,third
644657,2021,AAA,11,502327,Héctor Santiago,622668,,4,2,2,1__,SB,second
644657,2021,AAA,19,664028,Brett Kennedy,622268,,4,0,2,1__,SB,second
644999,2021,AAA,22,663393,Justin Donatella,594988,,0,1,0,123,SB,third
644999,2021,AAA,26,488748,Ryan Buchter,656449,,1,0,2,12_,SB,second
644999,2021,AAA,71,624586,James Hoyt,656403,,3,1,2,1__,SB,second
644999,2021,AAA,83,573009,Joe Mantiply,641807,,1,3,3,1__,SB,second
645730,2021,AAA,84,657518,Matt Blackham,663411,,3,3,3,1__,SB,second
649803,2021,AAA,45,676662,Alex Manasa,663845,,4,2,1,1__,SB,second
650244,2021,AAA,2,656818,Connor Overton,657136,,1,2,2,12_,SB,second
650244,2021,AAA,15,543901,Ryan Weber,492802,,1,3,3,1__,CS,second
650244,2021,AAA,29,543901,Ryan Weber,657089,,1,3,1,1__,SB,second
650244,2021,AAA,36,676886,Jeremy Beasley,656807,,2,1,2,1__,SB,second
650244,2021,AAA,45,621143,Jackson McClelland,543302,,3,3,3,1__,SB,second
650244,2021,AAA,63,672391,Kaleb Ort,657089,,2,3,1,1__,SB,second
646343,2021,AAA,26,543557,Mike Montgomery,606993,,4,1,1,12_,SB,third
646343,2021,AAA,50,621139,Brooks Kriske,622194,,4,2,2,1__,SB,second
646343,2021,AAA,70,668665,Stephen Nogosek,572228,,2,3,2,1__,SB,second
646963,2021,AAA,7,641927,Bailey Ober,656896,,3,3,2,12_,SB,second
646963,2021,AAA,30,666005,Andres Sotillet,677965,,4,1,0,12_,SB,third
647675,2021,AAA,16,651002,Steven Fuentes,658431,,4,2,1,12_,SB,third
645166,2021,AAA,26,628345,Darien Núñez,663799,,3,2,3,1__,SB,second
645166,2021,AAA,30,543208,Sam Gaviglio,519303,,3,3,3,1__,SB,second
650228,2021,AAA,6,666205,Kyle Muller,669394,,2,2,1,12_,SB,second
650228,2021,AAA,90,641420,Zack Burdi,622666,,2,2,1,123,SB,third
649802,2021,AAA,9,571946,Shelby Miller,663731,,3,2,3,1__,SB,second
649802,2021,AAA,53,453214,Steven Wright,641878,,3,3,1,1__,SB,second
649802,2021,AAA,56,453214,Steven Wright,664731,,4,2,2,1__,SB,second
646930,2021,AAA,7,664139,Ian Gibaut,664728,,2,2,0,12_,SB,second
646930,2021,AAA,28,452027,Andrew Albers,642721,,2,2,0,12_,SB,second
647417,2021,AAA,19,595939,Chris Ellis,621559,,2,0,3,1__,CS,second
647831,2021,AAA,7,649144,Alex Wells,650331,,1,2,1,12_,SB,second
647831,2021,AAA,79,606944,Cody Carroll,657193,,2,1,3,1__,CS,second
644995,2021,AAA,47,594985,Ben Rowen,670084,,0,1,2,12_,SB,second
644995,2021,AAA,48,594985,Ben Rowen,642736,,1,2,3,1__,SB,second
646018,2021,AAA,1,624418,Ryan Castellani,669008,,4,2,1,1__,CS,second
646018,2021,AAA,27,670057,Ryan Hartman,600301,,3,3,3,1__,CS,second
644656,2021,AAA,5,669947,Jesse Scholtens,622268,,1,2,2,1__,SB,second
644656,2021,AAA,17,679327,Reeves Martin,641741,,4,1,0,1__,SB,second
644656,2021,AAA,33,669947,Jesse Scholtens,642451,,3,3,3,1__,SB,second
