pitcher_id,pitcher_name,season,level_name,opp_1b_2b,opp_2b_3b,games,total_opps,sb,cs,attempts,attempt_rate,success_rate,sb_rate
592329,Jason García,2021,AA,22,15,10,37,1,2,3,0.08108108108108109,0.3333333333333333,0.02702702702702703
592570,Akeel Morris,2021,AA,26,9,10,35,1,2,3,0.08571428571428572,0.3333333333333333,0.02857142857142857
592833,Bobby Wahl,2021,AA,1,1,1,2,0,0,0,0.0,,0.0
593163,Carlos Navas,2021,AA,5,3,6,8,0,0,0,0.0,,0.0
593468,Claudio Custodio,2021,AA,3,2,3,5,0,0,0,0.0,,0.0
593604,Alberto Baldonado,2021,AA,3,1,3,4,1,1,2,0.5,0.5,0.25
594760,Aaron Blair,2021,AA,31,15,9,46,8,2,10,0.21739130434782608,0.8,0.17391304347826086
594965,Daniel Ponce de Leon,2021,AA,1,1,1,2,0,0,0,0.0,,0.0
595263,Mickey Jannis,2021,AA,23,7,6,30,3,1,4,0.13333333333333333,0.75,0.1
595893,Bryan Brickhouse,2021,AA,33,15,17,48,6,2,8,0.16666666666666666,0.75,0.125
596271,Casey Lawrence,2021,AA,8,5,4,13,2,0,2,0.15384615384615385,1.0,0.15384615384615385
598264,Matt Barnes,2021,AA,1,1,1,2,0,0,0,0.0,,0.0
600355,Tyler Herb,2021,AA,50,26,16,76,4,3,7,0.09210526315789473,0.5714285714285714,0.05263157894736842
600853,Jose Adames,2021,AA,11,6,12,17,1,0,1,0.058823529411764705,1.0,0.058823529411764705
600944,David Paulino,2021,AA,2,0,1,2,0,0,0,0.0,,0.0
601714,Jordan Procyshen,2021,AA,7,9,6,16,0,0,0,0.0,,0.0
602080,Erick Castillo,2021,AA,1,1,1,2,1,0,1,0.5,1.0,0.5
602929,Markus Solbach,2021,AA,0,1,1,1,1,0,1,1.0,1.0,1.0
605255,Brett Graves,2021,AA,24,16,15,40,3,1,4,0.1,0.75,0.075
605335,Brandon Leibrandt,2021,AA,26,13,7,39,2,0,2,0.05128205128205128,1.0,0.05128205128205128
605448,Bradley Roney,2021,AA,1,0,1,1,0,0,0,0.0,,0.0
606208,Luis Lugo,2021,AA,31,15,15,46,3,2,5,0.10869565217391304,0.6,0.06521739130434782
606939,Aaron Brown,2021,AA,21,13,21,34,2,1,3,0.08823529411764706,0.6666666666666666,0.058823529411764705
606944,Cody Carroll,2021,AA,2,0,2,2,1,0,1,0.5,1.0,0.5
606981,Darin Gillies,2021,AA,14,7,13,21,1,0,1,0.047619047619047616,1.0,0.047619047619047616
607609,A.J. Ladwig,2021,AA,34,23,20,57,6,2,8,0.14035087719298245,0.75,0.10526315789473684
607644,John Means,2021,AA,2,0,1,2,0,0,0,0.0,,0.0
612792,Jesús Castillo,2021,AA,58,27,19,85,3,3,6,0.07058823529411765,0.5,0.03529411764705882
615695,Ryan Kellogg,2021,AA,16,15,8,31,4,0,4,0.12903225806451613,1.0,0.12903225806451613
620982,Ricardo Pinto,2021,AA,15,7,6,22,0,1,1,0.045454545454545456,0.0,0.0
621016,Jose Cuas,2021,AA,18,16,15,34,2,0,2,0.058823529411764705,1.0,0.058823529411764705
621050,Josh Graham,2021,AA,8,8,8,16,1,0,1,0.0625,1.0,0.0625
621053,Tyler Ferguson,2021,AA,5,6,4,11,1,0,1,0.09090909090909091,1.0,0.09090909090909091
621057,Justin Garza,2021,AA,1,0,1,1,0,0,0,0.0,,0.0
621089,José Mesa Jr.,2021,AA,14,6,9,20,4,0,4,0.2,1.0,0.2
621107,Zach Eflin,2021,AA,1,0,1,1,0,0,0,0.0,,0.0
621132,Kieran Lovegrove,2021,AA,33,17,22,50,3,1,4,0.08,0.75,0.06
621154,Luc Rennie,2021,AA,30,27,12,57,3,0,3,0.05263157894736842,1.0,0.05263157894736842
621173,Dylan Baker,2021,AA,40,21,13,61,9,2,11,0.18032786885245902,0.8181818181818182,0.14754098360655737
621256,Joe Shaw,2021,AA,5,5,2,10,0,0,0,0.0,,0.0
621258,Reilly Hovis,2021,AA,41,23,12,64,5,0,5,0.078125,1.0,0.078125
621333,Ivan Pelaez,2021,AA,46,22,26,68,2,0,2,0.029411764705882353,1.0,0.029411764705882353
621355,Alex Katz,2021,AA,34,17,13,51,9,0,9,0.17647058823529413,1.0,0.17647058823529413
621377,Tyler Pike,2021,AA,45,20,15,65,5,0,5,0.07692307692307693,1.0,0.07692307692307693
621397,Tyler Olson,2021,AA,24,11,22,35,2,0,2,0.05714285714285714,1.0,0.05714285714285714
621403,Nathan Kirby,2021,AA,30,18,27,48,2,0,2,0.041666666666666664,1.0,0.041666666666666664
621404,Ryan Lawlor,2021,AA,6,4,6,10,2,0,2,0.2,1.0,0.2
621455,Sean McLaughlin,2021,AA,27,17,17,44,0,0,0,0.0,,0.0
621457,Connor Lien,2021,AA,1,2,1,3,0,0,0,0.0,,0.0
621574,Matt Withrow,2021,AA,40,14,19,54,3,1,4,0.07407407407407407,0.75,0.05555555555555555
622101,David Hill,2021,AA,48,21,15,69,14,2,16,0.2318840579710145,0.875,0.2028985507246377
622230,Andrew Lee,2021,AA,37,18,16,55,9,1,10,0.18181818181818182,0.9,0.16363636363636364
622246,Bubba Derby,2021,AA,16,12,9,28,5,1,6,0.21428571428571427,0.8333333333333334,0.17857142857142858
622247,Jon Harris,2021,AA,19,8,14,27,3,1,4,0.14814814814814814,0.75,0.1111111111111111
622353,Ramon Santos,2021,AA,40,21,23,61,11,2,13,0.21311475409836064,0.8461538461538461,0.18032786885245902
622379,Luis F. Castillo,2021,AA,13,6,9,19,0,1,1,0.05263157894736842,0.0,0.0
622426,Adrian Almeida,2021,AA,28,15,21,43,5,0,5,0.11627906976744186,1.0,0.11627906976744186
622554,Seranthony Domínguez,2021,AA,7,5,4,12,3,1,4,0.3333333333333333,0.75,0.25
622658,Emerson Jimenez,2021,AA,22,11,12,33,1,0,1,0.030303030303030304,1.0,0.030303030303030304
622663,Luis Severino,2021,AA,1,1,1,2,1,0,1,0.5,1.0,0.5
622797,Pedro Payano,2021,AA,15,3,6,18,0,1,1,0.05555555555555555,0.0,0.0
623437,Justin Topa,2021,AA,5,4,2,9,0,0,0,0.0,,0.0
623471,Justin Dillon,2021,AA,2,2,3,4,0,0,0,0.0,,0.0
624420,Ian Clarkin,2021,AA,13,5,4,18,4,0,4,0.2222222222222222,1.0,0.2222222222222222
624514,Ryan Olson,2021,AA,6,4,4,10,0,0,0,0.0,,0.0
624526,Garrett Williams,2021,AA,15,5,9,20,0,0,0,0.0,,0.0
624573,Kyle Serrano,2021,AA,6,6,5,12,0,1,1,0.08333333333333333,0.0,0.0
627893,Carlos Belen,2021,AA,40,22,27,62,7,4,11,0.1774193548387097,0.6363636363636364,0.11290322580645161
628345,Darien Núñez,2021,AA,1,1,1,2,1,0,1,0.5,1.0,0.5
628709,Ofreidy Gómez,2021,AA,25,15,11,40,1,0,1,0.025,1.0,0.025
629498,Johan Quezada,2021,AA,15,9,6,24,4,0,4,0.16666666666666666,1.0,0.16666666666666666
639238,Edgar Arredondo,2021,AA,10,6,7,16,0,0,0,0.0,,0.0
640017,Jose Disla,2021,AA,15,7,7,22,0,0,0,0.0,,0.0
640454,Matt Krook,2021,AA,21,4,7,25,1,0,1,0.04,1.0,0.04
640737,Kevin Gadea,2021,AA,31,16,21,47,3,1,4,0.0851063829787234,0.75,0.06382978723404255
641350,Cody Beckman,2021,AA,37,26,21,63,6,0,6,0.09523809523809523,1.0,0.09523809523809523
641384,Akeem Bostick,2021,AA,1,1,2,2,0,0,0,0.0,,0.0
641409,Zack Brown,2021,AA,17,6,11,23,0,1,1,0.043478260869565216,0.0,0.0
641416,Hever Bueno,2021,AA,28,17,24,45,9,0,9,0.2,1.0,0.2
641457,Bailey Clark,2021,AA,7,4,4,11,0,0,0,0.0,,0.0
641462,Corbin Clouse,2021,AA,5,5,6,10,1,0,1,0.1,1.0,0.1
641464,Trey Cobb,2021,AA,7,0,3,7,1,0,1,0.14285714285714285,1.0,0.14285714285714285
641483,Cale Coshow,2021,AA,33,15,27,48,6,0,6,0.125,1.0,0.125
641499,Ty Damron,2021,AA,57,33,21,90,3,3,6,0.06666666666666667,0.5,0.03333333333333333
641501,Tyler Danish,2021,AA,3,1,2,4,0,0,0,0.0,,0.0
641506,Adrian De Horta,2021,AA,20,9,12,29,8,1,9,0.3103448275862069,0.8888888888888888,0.27586206896551724
641538,Frank Duncan,2021,AA,21,13,8,34,1,0,1,0.029411764705882353,1.0,0.029411764705882353
641551,Jake Elliott,2021,AA,28,14,20,42,2,0,2,0.047619047619047616,1.0,0.047619047619047616
641585,J.P. France,2021,AA,16,9,7,25,1,0,1,0.04,1.0,0.04
641625,Jordan Gore,2021,AA,14,8,14,22,0,0,0,0.0,,0.0
641662,Alec Hansen,2021,AA,23,13,18,36,1,0,1,0.027777777777777776,1.0,0.027777777777777776
641712,Dakota Hudson,2021,AA,7,2,3,9,1,1,2,0.2222222222222222,0.5,0.1111111111111111
641772,Joe Kuzia,2021,AA,10,5,7,15,1,0,1,0.06666666666666667,1.0,0.06666666666666667
641852,Thomas McIlraith,2021,AA,16,17,14,33,8,0,8,0.24242424242424243,1.0,0.24242424242424243
641855,Ian McKinney,2021,AA,18,6,6,24,5,2,7,0.2916666666666667,0.7142857142857143,0.20833333333333334
641872,Jordan Milbrath,2021,AA,9,4,6,13,3,1,4,0.3076923076923077,0.75,0.23076923076923078
641886,Andrew Mitchell,2021,AA,9,5,12,14,3,2,5,0.35714285714285715,0.6,0.21428571428571427
641889,Dalton Moats,2021,AA,19,9,14,28,1,0,1,0.03571428571428571,1.0,0.03571428571428571
641896,Roy Morales,2021,AA,1,0,1,1,0,0,0,0.0,,0.0
641949,John Parke,2021,AA,44,17,13,61,3,1,4,0.06557377049180328,0.75,0.04918032786885246
641974,Alex Phillips,2021,AA,29,12,19,41,1,3,4,0.0975609756097561,0.25,0.024390243902439025
641978,Matt Pidich,2021,AA,30,22,15,52,4,1,5,0.09615384615384616,0.8,0.07692307692307693
642012,Nolan Riggs,2021,AA,1,2,2,3,1,0,1,0.3333333333333333,1.0,0.3333333333333333
642016,Daniel Robert,2021,AA,8,3,8,11,1,0,1,0.09090909090909091,1.0,0.09090909090909091
642060,Cody Sedlock,2021,AA,43,22,17,65,1,1,2,0.03076923076923077,0.5,0.015384615384615385
642135,Sam Tewes,2021,AA,3,2,1,5,2,0,2,0.4,1.0,0.4
642140,Cory Thompson,2021,AA,12,10,9,22,0,0,0,0.0,,0.0
642141,Jake Thompson,2021,AA,16,14,18,30,4,0,4,0.13333333333333333,1.0,0.13333333333333333
642198,Seaver Whalen,2021,AA,1,1,1,2,0,0,0,0.0,,0.0
642216,Allan Winans,2021,AA,12,5,11,17,3,1,4,0.23529411764705882,0.75,0.17647058823529413
642225,Stephen Woods Jr.,2021,AA,56,31,20,87,5,3,8,0.09195402298850575,0.625,0.05747126436781609
642236,Joe Zanghi,2021,AA,8,9,10,17,2,1,3,0.17647058823529413,0.6666666666666666,0.11764705882352941
642271,Fernery Ozuna,2021,AA,35,18,24,53,10,1,11,0.20754716981132076,0.9090909090909091,0.18867924528301888
642371,Junior Garcia,2021,AA,2,2,2,4,0,0,0,0.0,,0.0
642376,Jefry Yan,2021,AA,9,4,7,13,4,0,4,0.3076923076923077,1.0,0.3076923076923077
642496,Emilio Vargas,2021,AA,56,20,16,76,6,4,10,0.13157894736842105,0.6,0.07894736842105263
642508,Jesus Zambrano,2021,AA,17,17,17,34,3,0,3,0.08823529411764706,1.0,0.08823529411764706
642513,Julio Pinto,2021,AA,26,8,21,34,1,0,1,0.029411764705882353,1.0,0.029411764705882353
642520,Gerson Garabito,2021,AA,31,13,13,44,5,2,7,0.1590909090909091,0.7142857142857143,0.11363636363636363
642530,Luis Reyes,2021,AA,77,24,15,101,6,1,7,0.06930693069306931,0.8571428571428571,0.0594059405940594
642563,Raffi Vizcaíno,2021,AA,29,20,23,49,1,1,2,0.04081632653061224,0.5,0.02040816326530612
642565,Alexander Guillen,2021,AA,16,5,8,21,4,0,4,0.19047619047619047,1.0,0.19047619047619047
642575,Gerson Moreno,2021,AA,23,17,21,40,3,0,3,0.075,1.0,0.075
642578,José Rodríguez,2021,AA,6,5,4,11,2,1,3,0.2727272727272727,0.6666666666666666,0.18181818181818182
642585,Félix Bautista,2021,AA,8,2,6,10,2,0,2,0.2,1.0,0.2
642601,Oscar De La Cruz,2021,AA,40,32,15,72,9,0,9,0.125,1.0,0.125
642607,Dario Agrazal,2021,AA,1,2,1,3,0,0,0,0.0,,0.0
642617,Salvador Justo,2021,AA,13,6,16,19,1,1,2,0.10526315789473684,0.5,0.05263157894736842
642629,Emmanuel Ramirez,2021,AA,20,13,17,33,5,0,5,0.15151515151515152,1.0,0.15151515151515152
642657,Cristofer Ogando,2021,AA,29,15,17,44,10,3,13,0.29545454545454547,0.7692307692307693,0.22727272727272727
642714,Eric Mariñez,2021,AA,15,10,12,25,1,0,1,0.04,1.0,0.04
642759,Julian Fernández,2021,AA,14,9,12,23,5,0,5,0.21739130434782608,1.0,0.21739130434782608
642834,Jonathan Bermúdez,2021,AA,47,21,15,68,7,0,7,0.10294117647058823,1.0,0.10294117647058823
643232,Matt Brill,2021,AA,23,20,19,43,4,1,5,0.11627906976744186,0.8,0.09302325581395349
643340,Nick Green,2021,AA,10,7,6,17,1,0,1,0.058823529411764705,1.0,0.058823529411764705
643410,Mark Leiter Jr.,2021,AA,13,7,8,20,2,0,2,0.1,1.0,0.1
643452,Sal Mendez,2021,AA,38,18,20,56,3,1,4,0.07142857142857142,0.75,0.05357142857142857
643494,A.J. Puckett,2021,AA,21,8,8,29,0,0,0,0.0,,0.0
643502,Dylan Rheault,2021,AA,41,21,20,62,7,2,9,0.14516129032258066,0.7777777777777778,0.11290322580645161
643532,Sterling Sharp,2021,AA,6,6,3,12,1,1,2,0.16666666666666666,0.5,0.08333333333333333
643588,Tyler Viza,2021,AA,20,8,5,28,1,0,1,0.03571428571428571,1.0,0.03571428571428571
643617,Zac Reininger,2021,AA,18,5,5,23,0,0,0,0.0,,0.0
644396,Luis Ledo,2021,AA,26,12,19,38,2,0,2,0.05263157894736842,1.0,0.05263157894736842
644413,Francys Peguero,2021,AA,1,2,2,3,1,0,1,0.3333333333333333,1.0,0.3333333333333333
644429,Anderson Severino,2021,AA,27,12,20,39,5,0,5,0.1282051282051282,1.0,0.1282051282051282
646241,Enmanuel De Jesus,2021,AA,47,24,20,71,7,0,7,0.09859154929577464,1.0,0.09859154929577464
646242,Jhonathan Díaz,2021,AA,32,15,13,47,1,1,2,0.0425531914893617,0.5,0.02127659574468085
646243,Yoan Aybar,2021,AA,34,20,30,54,6,0,6,0.1111111111111111,1.0,0.1111111111111111
647179,Michael Brettell,2021,AA,58,38,22,96,1,0,1,0.010416666666666666,1.0,0.010416666666666666
647217,R.J. Freure,2021,AA,13,11,5,24,3,0,3,0.125,1.0,0.125
650142,Hansel Rodriguez,2021,AA,4,2,1,6,1,0,1,0.16666666666666666,1.0,0.16666666666666666
650204,Norge Ruiz,2021,AA,5,1,2,6,1,0,1,0.16666666666666666,1.0,0.16666666666666666
650306,Luis Mora,2021,AA,10,1,6,11,2,0,2,0.18181818181818182,1.0,0.18181818181818182
650378,Ofelky Peralta,2021,AA,28,24,12,52,3,1,4,0.07692307692307693,0.75,0.057692307692307696
650493,Henry Martinez,2021,AA,18,15,15,33,1,2,3,0.09090909090909091,0.3333333333333333,0.030303030303030304
650518,Alejandro Requena,2021,AA,56,40,21,96,17,4,21,0.21875,0.8095238095238095,0.17708333333333334
650560,Osvaldo Duarte,2021,AA,0,1,1,1,0,0,0,0.0,,0.0
650644,Aaron Civale,2021,AA,2,2,2,4,1,0,1,0.25,1.0,0.25
650654,Cristopher Molina,2021,AA,28,10,8,38,6,2,8,0.21052631578947367,0.75,0.15789473684210525
650668,Humberto Mejía,2021,AA,13,8,6,21,0,1,1,0.047619047619047616,0.0,0.0
650690,Carlos Luna,2021,AA,11,5,5,16,2,0,2,0.125,1.0,0.125
650841,Diomar Lopez,2021,AA,12,11,14,23,3,1,4,0.17391304347826086,0.75,0.13043478260869565
650960,Daniel Duarte,2021,AA,8,4,6,12,1,0,1,0.08333333333333333,1.0,0.08333333333333333
651002,Steven Fuentes,2021,AA,4,3,2,7,1,0,1,0.14285714285714285,1.0,0.14285714285714285
655889,Manuel Rodríguez,2021,AA,14,5,11,19,1,0,1,0.05263157894736842,1.0,0.05263157894736842
656001,Moises Gomez,2021,AA,19,6,16,25,0,1,1,0.04,0.0,0.0
656004,Carlos Sanabria,2021,AA,16,6,14,22,1,0,1,0.045454545454545456,1.0,0.045454545454545456
656008,Aneurys Zabala,2021,AA,23,11,14,34,8,0,8,0.23529411764705882,1.0,0.23529411764705882
656077,Félix Paulino,2021,AA,14,5,9,19,1,0,1,0.05263157894736842,1.0,0.05263157894736842
656206,Jeff Bain,2021,AA,33,23,21,56,5,0,5,0.08928571428571429,1.0,0.08928571428571429
656213,Brad Bass,2021,AA,28,19,23,47,2,0,2,0.0425531914893617,1.0,0.0425531914893617
656234,Jake Bird,2021,AA,20,12,9,32,4,0,4,0.125,1.0,0.125
656235,Cameron Bishop,2021,AA,28,10,10,38,0,1,1,0.02631578947368421,0.0,0.0
656259,Jordan Brink,2021,AA,37,19,24,56,3,1,4,0.07142857142857142,0.75,0.05357142857142857
656342,Keegan Curtis,2021,AA,9,9,9,18,3,0,3,0.16666666666666666,1.0,0.16666666666666666
656349,Brett Daniels,2021,AA,57,26,22,83,4,1,5,0.060240963855421686,0.8,0.04819277108433735
656365,Tommy DeJuneas,2021,AA,28,10,15,38,2,0,2,0.05263157894736842,1.0,0.05263157894736842
656377,Bryan Dobzanski,2021,AA,29,18,24,47,5,1,6,0.1276595744680851,0.8333333333333334,0.10638297872340426
656382,Tommy Doyle,2021,AA,8,8,7,16,0,0,0,0.0,,0.0
656416,Brady Feigl,2021,AA,70,29,20,99,4,2,6,0.06060606060606061,0.6666666666666666,0.04040404040404041
656422,Cre Finfrock,2021,AA,4,2,3,6,0,0,0,0.0,,0.0
656427,Jack Flaherty,2021,AA,1,0,1,1,0,0,0,0.0,,0.0
656450,Joe Gatto,2021,AA,9,4,8,13,1,0,1,0.07692307692307693,1.0,0.07692307692307693
656473,Brian Gonzalez,2021,AA,30,15,23,45,4,0,4,0.08888888888888889,1.0,0.08888888888888889
656478,Cole Gordon,2021,AA,43,14,15,57,3,2,5,0.08771929824561403,0.6,0.05263157894736842
656492,Foster Griffin,2021,AA,7,4,3,11,3,0,3,0.2727272727272727,1.0,0.2727272727272727
656544,Colton Hock,2021,AA,22,9,21,31,2,0,2,0.06451612903225806,1.0,0.06451612903225806
656561,Nick Howard,2021,AA,14,7,14,21,2,0,2,0.09523809523809523,1.0,0.09523809523809523
656578,Andre Jackson,2021,AA,37,11,13,48,4,0,4,0.08333333333333333,1.0,0.08333333333333333
656594,Kyle Johnston,2021,AA,33,15,15,48,3,1,4,0.08333333333333333,0.75,0.0625
656604,Andrew Karp,2021,AA,1,1,1,2,0,0,0,0.0,,0.0
656619,Chance Kirby,2021,AA,34,14,11,48,6,5,11,0.22916666666666666,0.5454545454545454,0.125
656620,Gabe Klobosits,2021,AA,6,4,6,10,0,0,0,0.0,,0.0
656641,Jacob Latz,2021,AA,31,23,15,54,7,0,7,0.12962962962962962,1.0,0.12962962962962962
656647,Taylor Lehman,2021,AA,10,6,5,16,0,0,0,0.0,,0.0
656657,Zach Logue,2021,AA,18,5,7,23,1,1,2,0.08695652173913043,0.5,0.043478260869565216
656678,Erik Manoah Jr.,2021,AA,4,7,6,11,2,0,2,0.18181818181818182,1.0,0.18181818181818182
656683,Mac Marshall,2021,AA,21,13,11,34,2,0,2,0.058823529411764705,1.0,0.058823529411764705
656701,Kade McClure,2021,AA,41,18,14,59,2,0,2,0.03389830508474576,1.0,0.03389830508474576
656713,Brendan McKay,2021,AA,3,4,3,7,1,0,1,0.14285714285714285,1.0,0.14285714285714285
656722,Pearson McMahan,2021,AA,28,19,21,47,7,0,7,0.14893617021276595,1.0,0.14893617021276595
656726,Sam McWilliams,2021,AA,16,6,10,22,6,3,9,0.4090909090909091,0.6666666666666666,0.2727272727272727
656731,Tylor Megill,2021,AA,16,8,5,24,2,0,2,0.08333333333333333,1.0,0.08333333333333333
656786,Parker Mushinski,2021,AA,34,13,15,47,4,1,5,0.10638297872340426,0.8,0.0851063829787234
656804,Andrés Núñez,2021,AA,35,19,25,54,3,0,3,0.05555555555555555,1.0,0.05555555555555555
656828,Jacob Patterson,2021,AA,15,10,8,25,0,0,0,0.0,,0.0
656885,James Reeves,2021,AA,26,12,19,38,2,3,5,0.13157894736842105,0.4,0.05263157894736842
656904,Jared Robinson,2021,AA,32,16,24,48,6,1,7,0.14583333333333334,0.8571428571428571,0.125
656913,Seth Romero,2021,AA,10,6,5,16,3,0,3,0.1875,1.0,0.1875
656919,Matt Ruppenthal,2021,AA,12,10,6,22,1,1,2,0.09090909090909091,0.5,0.045454545454545456
656927,Ricky Salinas,2021,AA,48,22,16,70,5,0,5,0.07142857142857142,1.0,0.07142857142857142
656936,Zach Schellenger,2021,AA,7,8,9,15,1,0,1,0.06666666666666667,1.0,0.06666666666666667
656986,Bennett Sousa,2021,AA,17,7,14,24,1,0,1,0.041666666666666664,1.0,0.041666666666666664
657001,Mitch Stallings,2021,AA,8,4,2,12,0,0,0,0.0,,0.0
657047,Reagan Todd,2021,AA,27,12,23,39,2,1,3,0.07692307692307693,0.6666666666666666,0.05128205128205128
657050,Trenton Toplikar,2021,AA,68,23,22,91,9,1,10,0.10989010989010989,0.9,0.0989010989010989
657053,Touki Toussaint,2021,AA,3,0,1,3,1,0,1,0.3333333333333333,1.0,0.3333333333333333
657092,Zach Warren,2021,AA,30,15,22,45,7,2,9,0.2,0.7777777777777778,0.15555555555555556
657096,Braden Webb,2021,AA,35,20,29,55,7,1,8,0.14545454545454545,0.875,0.12727272727272726
657101,Nick Wells,2021,AA,13,3,8,16,1,0,1,0.0625,1.0,0.0625
657116,Zach Willeman,2021,AA,28,17,25,45,4,1,5,0.1111111111111111,0.8,0.08888888888888889
657122,Ronnie Williams,2021,AA,41,14,20,55,4,1,5,0.09090909090909091,0.8,0.07272727272727272
657248,Glenn Otto,2021,AA,30,8,11,38,4,0,4,0.10526315789473684,1.0,0.10526315789473684
657265,Peter Strzelecki,2021,AA,30,18,26,48,1,0,1,0.020833333333333332,1.0,0.020833333333333332
657267,Collin Theroux,2021,AA,0,1,1,1,0,0,0,0.0,,0.0
657272,Erich Uelmen,2021,AA,58,21,17,79,6,2,8,0.10126582278481013,0.75,0.0759493670886076
657376,Clarke Schmidt,2021,AA,3,1,2,4,1,1,2,0.5,0.5,0.25
657424,Matt Gage,2021,AA,6,2,5,8,0,0,0,0.0,,0.0
657508,Mike Baumann,2021,AA,21,13,9,34,1,0,1,0.029411764705882353,1.0,0.029411764705882353
657511,Dustin Beggs,2021,AA,43,8,10,51,8,3,11,0.21568627450980393,0.7272727272727273,0.1568627450980392
657566,Montana DuRapau,2021,AA,25,9,21,34,3,2,5,0.14705882352941177,0.6,0.08823529411764706
657581,Will Gaddis,2021,AA,43,29,25,72,7,2,9,0.125,0.7777777777777778,0.09722222222222222
657649,Jared Koenig,2021,AA,80,38,24,118,19,2,21,0.17796610169491525,0.9047619047619048,0.16101694915254236
657660,Justin Lewis,2021,AA,29,18,20,47,4,0,4,0.0851063829787234,1.0,0.0851063829787234
657728,Isaias Quiroz,2021,AA,2,4,1,6,0,0,0,0.0,,0.0
657744,Keith Rogalla,2021,AA,26,16,21,42,2,1,3,0.07142857142857142,0.6666666666666666,0.047619047619047616
658369,Malvin Pena,2021,AA,8,3,5,11,0,0,0,0.0,,0.0
658648,Pedro Avila,2021,AA,36,16,17,52,3,2,5,0.09615384615384616,0.6,0.057692307692307696
658667,Cristofer Melendez,2021,AA,15,15,19,30,1,0,1,0.03333333333333333,1.0,0.03333333333333333
658724,Mitchell Osnowitz,2021,AA,28,15,18,43,5,0,5,0.11627906976744186,1.0,0.11627906976744186
658742,Diogenes Almengo,2021,AA,28,19,22,47,4,2,6,0.1276595744680851,0.6666666666666666,0.0851063829787234
659262,Anderson Espinoza,2021,AA,10,3,3,13,0,0,0,0.0,,0.0
659392,Will McAffer,2021,AA,7,7,7,14,0,0,0,0.0,,0.0
659418,Noah Skirrow,2021,AA,14,6,7,20,1,0,1,0.05,1.0,0.05
660431,Hector Perez,2021,AA,25,14,21,39,1,2,3,0.07692307692307693,0.3333333333333333,0.02564102564102564
660435,Chester Pimentel,2021,AA,11,6,10,17,2,0,2,0.11764705882352941,1.0,0.11764705882352941
660440,Odalvi Javier,2021,AA,48,16,19,64,3,3,6,0.09375,0.5,0.046875
660508,Norwith Gudiño,2021,AA,10,2,10,12,0,0,0,0.0,,0.0
660587,Leo Crawford,2021,AA,47,23,18,70,1,0,1,0.014285714285714285,1.0,0.014285714285714285
660593,Denyi Reyes,2021,AA,29,16,18,45,9,1,10,0.2222222222222222,0.9,0.2
660600,Enoli Paredes,2021,AA,2,0,2,2,0,0,0,0.0,,0.0
660604,Alan Rangel,2021,AA,13,6,6,19,5,1,6,0.3157894736842105,0.8333333333333334,0.2631578947368421
660619,Felipe Tejada,2021,AA,21,17,21,38,0,0,0,0.0,,0.0
660674,Alberto Guerrero,2021,AA,18,10,12,28,4,1,5,0.17857142857142858,0.8,0.14285714285714285
