game_pk,game_date,game_year,inning,inning_topbot,at_bat_number,pitch_number,balls,strikes,outs_when_up,home_team,away_team,batter,pitcher,on_1b,on_2b,on_3b,fielder_2,fielder_3,fielder_4,fielder_5,fielder_6,type,events,description,des,home_score,away_score,bat_score,fld_score,delta_run_exp,delta_home_win_exp,game_type,pitch_name,release_speed,stand,p_throws
570335,2018-10-01,2018,5,Bot,39,6,2,2,1,LAD,COL,571970,608566,,592626,,547172,435622,518934,571448,596115,B,,blocked_ball,Ball In Dirt,2,0,2,0,0.071,0.0,R,Knuckle Curve,82.9,L,R
570335,2018-10-01,2018,5,Bot,39,5,2,2,1,LAD,COL,571970,608566,,592626,,547172,435622,518934,571448,596115,S,,foul,Foul,2,0,2,0,0.0,0.0,R,4-Seam Fastball,98.0,L,R
570335,2018-10-01,2018,5,Bot,39,4,2,1,1,LAD,COL,571970,608566,,592626,,547172,435622,518934,571448,596115,S,,foul,Foul,2,0,2,0,-0.076,0.0,R,4-Seam Fastball,96.9,L,R
570335,2018-10-01,2018,5,Bot,39,3,1,1,1,LAD,COL,571970,608566,,592626,,547172,435622,518934,571448,596115,B,,ball,Ball,2,0,2,0,0.039,0.0,R,Changeup,87.1,L,R
570335,2018-10-01,2018,5,Bot,39,2,0,1,1,LAD,COL,571970,608566,,592626,,547172,435622,518934,571448,596115,B,,ball,Ball,2,0,2,0,0.028,0.0,R,4-Seam Fastball,97.5,L,R
570335,2018-10-01,2018,5,Bot,39,1,0,0,1,LAD,COL,571970,608566,,592626,,547172,435622,518934,571448,596115,S,,called_strike,Called Strike,2,0,2,0,-0.042,0.0,R,Knuckle Curve,83.7,L,R
570335,2018-10-01,2018,5,Bot,38,5,0,2,0,LAD,COL,457759,608566,,592626,,547172,435622,518934,571448,596115,S,strikeout,swinging_strike_blocked,"Justin Turner strikes out swinging, catcher Tony Wolters to first baseman Ian Desmond.",2,0,2,0,-0.202,-0.026,R,Knuckle Curve,86.6,R,R
570335,2018-10-01,2018,5,Bot,38,4,0,2,0,LAD,COL,457759,608566,,592626,,547172,435622,518934,571448,596115,S,,foul,Foul,2,0,2,0,0.0,0.0,R,4-Seam Fastball,97.5,R,R
570335,2018-10-01,2018,5,Bot,38,3,0,2,0,LAD,COL,457759,608566,,592626,,547172,435622,518934,571448,596115,S,,foul,Foul,2,0,2,0,0.0,0.0,R,4-Seam Fastball,97.4,R,R
570335,2018-10-01,2018,5,Bot,38,2,0,1,0,LAD,COL,457759,608566,,592626,,547172,435622,518934,571448,596115,S,,foul,Foul,2,0,2,0,-0.081,0.0,R,4-Seam Fastball,93.9,R,R
570335,2018-10-01,2018,5,Bot,38,1,0,0,0,LAD,COL,457759,608566,,592626,,547172,435622,518934,571448,596115,S,,called_strike,Called Strike,2,0,2,0,-0.035,0.0,R,Sinker,95.5,R,R
570335,2018-10-01,2018,5,Bot,37,2,0,1,0,LAD,COL,592626,608566,,,,547172,435622,518934,571448,596115,X,double,hit_into_play,Joc Pederson doubles (27) on a fly ball to center fielder Charlie Blackmon.,2,0,2,0,0.743,0.039,R,Knuckle Curve,79.5,L,R
570335,2018-10-01,2018,5,Bot,37,1,0,0,0,LAD,COL,592626,608566,,,,547172,435622,518934,571448,596115,S,,foul,Foul,2,0,2,0,-0.04,0.0,R,Slider,84.3,L,R
570335,2018-10-01,2018,5,Top,36,3,0,2,2,LAD,COL,547172,621111,,,,518735,571970,571771,457759,592518,X,field_out,hit_into_play,Tony Wolters grounds out to first baseman Max Muncy.,2,0,0,2,-0.153,0.012,R,4-Seam Fastball,96.1,L,R
570335,2018-10-01,2018,5,Top,36,2,0,1,2,LAD,COL,547172,621111,,,,518735,571970,571771,457759,592518,S,,foul,Foul,2,0,0,2,-0.065,0.0,R,4-Seam Fastball,96.7,L,R
570335,2018-10-01,2018,5,Top,36,1,0,0,2,LAD,COL,547172,621111,,,,518735,571970,571771,457759,592518,S,,called_strike,Called Strike,2,0,0,2,-0.041,0.0,R,Slider,82.8,L,R
570335,2018-10-01,2018,5,Top,35,5,2,2,1,LAD,COL,435622,621111,,,,518735,571970,571771,457759,592518,S,strikeout,swinging_strike,Ian Desmond strikes out swinging.,2,0,0,2,-0.234,0.019,R,Slider,83.2,R,R
570335,2018-10-01,2018,5,Top,35,4,1,2,1,LAD,COL,435622,621111,,,,518735,571970,571771,457759,592518,B,,ball,Ball,2,0,0,2,0.048,0.0,R,4-Seam Fastball,98.3,R,R
570335,2018-10-01,2018,5,Top,35,3,1,1,1,LAD,COL,435622,621111,,,,518735,571970,571771,457759,592518,S,,swinging_strike,Swinging Strike,2,0,0,2,-0.067,0.0,R,Slider,82.6,R,R
570335,2018-10-01,2018,5,Top,35,2,0,1,1,LAD,COL,435622,621111,,,,518735,571970,571771,457759,592518,B,,ball,Ball,2,0,0,2,0.031,0.0,R,Sinker,96.3,R,R
570335,2018-10-01,2018,5,Top,35,1,0,0,1,LAD,COL,435622,621111,,,,518735,571970,571771,457759,592518,S,,foul,Foul,2,0,0,2,-0.042,0.0,R,Sinker,95.0,R,R
570335,2018-10-01,2018,5,Top,34,2,1,0,0,LAD,COL,471865,621111,,,,518735,571970,571771,457759,592518,X,field_out,hit_into_play,Carlos Gonzalez flies out to center fielder Cody Bellinger.,2,0,0,2,-0.298,0.028,R,4-Seam Fastball,95.0,L,R
570335,2018-10-01,2018,5,Top,34,1,0,0,0,LAD,COL,471865,621111,,,,518735,571970,571771,457759,592518,B,,ball,Ball,2,0,0,2,0.04,0.0,R,Sinker,93.9,L,R
570335,2018-10-01,2018,4,Bot,33,5,2,2,2,LAD,COL,621111,608566,571771,624577,,547172,435622,518934,571448,596115,S,strikeout,swinging_strike,Walker Buehler strikes out swinging.,2,0,2,0,-0.238,-0.028,R,Knuckle Curve,83.3,R,R
570335,2018-10-01,2018,4,Bot,33,4,2,1,2,LAD,COL,621111,608566,571771,624577,,547172,435622,518934,571448,596115,S,,swinging_strike,Swinging Strike,2,0,2,0,-0.083,0.0,R,4-Seam Fastball,95.7,R,R
570335,2018-10-01,2018,4,Bot,33,3,1,1,2,LAD,COL,621111,608566,571771,624577,,547172,435622,518934,571448,596115,B,,ball,Ball,2,0,2,0,0.053,0.0,R,4-Seam Fastball,96.4,R,R
570335,2018-10-01,2018,4,Bot,33,2,0,1,2,LAD,COL,621111,608566,571771,624577,,547172,435622,518934,571448,596115,B,,ball,Ball,2,0,2,0,0.026,0.0,R,4-Seam Fastball,96.9,R,R
570335,2018-10-01,2018,4,Bot,33,1,0,0,2,LAD,COL,621111,608566,571771,624577,,547172,435622,518934,571448,596115,S,,swinging_strike,Swinging Strike,2,0,2,0,-0.038,0.0,R,Slider,85.8,R,R
570335,2018-10-01,2018,4,Bot,31,3,1,1,2,LAD,COL,624577,608566,,,,547172,435622,518934,571448,596115,X,double,hit_into_play,"Yasiel Puig doubles (21) on a sharp line drive to center fielder Charlie Blackmon, deflected by left fielder David Dahl.",2,0,2,0,0.598,0.016,R,4-Seam Fastball,98.4,R,R
570335,2018-10-01,2018,4,Bot,31,2,0,1,2,LAD,COL,624577,608566,,,,547172,435622,518934,571448,596115,B,,ball,Ball,2,0,2,0,0.03,0.0,R,Slider,88.3,R,R
570335,2018-10-01,2018,4,Bot,31,1,0,0,2,LAD,COL,624577,608566,,,,547172,435622,518934,571448,596115,S,,swinging_strike,Swinging Strike,2,0,2,0,-0.041,0.0,R,Slider,88.6,R,R
570335,2018-10-01,2018,4,Bot,30,2,1,0,2,LAD,COL,641355,608566,571970,,,547172,435622,518934,571448,596115,X,home_run,hit_into_play,Cody Bellinger homers (25) on a fly ball to right center field.    Max Muncy scores.,0,0,0,0,2.192,0.24,R,Sinker,95.0,L,R
570335,2018-10-01,2018,4,Bot,30,1,0,0,2,LAD,COL,641355,608566,571970,,,547172,435622,518934,571448,596115,B,,ball,Ball,0,0,0,0,0.039,0.0,R,Knuckle Curve,81.1,L,R
570335,2018-10-01,2018,4,Bot,29,4,1,2,1,LAD,COL,518735,608566,571970,,,547172,435622,518934,571448,596115,S,strikeout,swinging_strike_blocked,Yasmani Grandal strikes out swinging.,0,0,0,0,-0.183,-0.034,R,Knuckle Curve,84.9,L,R
570335,2018-10-01,2018,4,Bot,29,3,1,1,1,LAD,COL,518735,608566,571970,,,547172,435622,518934,571448,596115,S,,called_strike,Called Strike,0,0,0,0,-0.063,0.0,R,Changeup,84.5,L,R
570335,2018-10-01,2018,4,Bot,29,2,1,0,1,LAD,COL,518735,608566,571970,,,547172,435622,518934,571448,596115,S,,swinging_strike,Swinging Strike,0,0,0,0,-0.048,0.0,R,Sinker,93.7,L,R
570335,2018-10-01,2018,4,Bot,29,1,0,0,1,LAD,COL,518735,608566,571970,,,547172,435622,518934,571448,596115,B,,ball,Ball,0,0,0,0,0.032,0.0,R,4-Seam Fastball,94.1,L,R
570335,2018-10-01,2018,4,Bot,28,7,2,2,0,LAD,COL,592518,608566,571970,,,547172,435622,518934,571448,596115,S,strikeout,swinging_strike,Manny Machado strikes out swinging.,0,0,0,0,-0.226,-0.04,R,4-Seam Fastball,98.9,R,R
570335,2018-10-01,2018,4,Bot,28,6,2,2,0,LAD,COL,592518,608566,571970,,,547172,435622,518934,571448,596115,S,,foul,Foul,0,0,0,0,0.0,0.0,R,Sinker,96.4,R,R
570335,2018-10-01,2018,4,Bot,28,5,1,2,0,LAD,COL,592518,608566,571970,,,547172,435622,518934,571448,596115,B,,ball,Ball,0,0,0,0,0.041,0.0,R,4-Seam Fastball,98.6,R,R
570335,2018-10-01,2018,4,Bot,28,4,1,2,0,LAD,COL,592518,608566,571970,,,547172,435622,518934,571448,596115,S,,foul,Foul,0,0,0,0,0.0,0.0,R,Slider,86.4,R,R
570335,2018-10-01,2018,4,Bot,28,3,0,2,0,LAD,COL,592518,608566,571970,,,547172,435622,518934,571448,596115,B,,blocked_ball,Ball In Dirt,0,0,0,0,0.019,0.0,R,Knuckle Curve,85.6,R,R
570335,2018-10-01,2018,4,Bot,28,2,0,1,0,LAD,COL,592518,608566,571970,,,547172,435622,518934,571448,596115,S,,swinging_strike,Swinging Strike,0,0,0,0,-0.041,0.0,R,Sinker,95.5,R,R
570335,2018-10-01,2018,4,Bot,28,1,0,0,0,LAD,COL,592518,608566,571970,,,547172,435622,518934,571448,596115,S,,swinging_strike,Swinging Strike,0,0,0,0,-0.037,0.0,R,4-Seam Fastball,98.1,R,R
570335,2018-10-01,2018,4,Bot,27,5,2,2,0,LAD,COL,571970,608566,,,,547172,435622,518934,571448,596115,S,strikeout,swinging_strike,Max Muncy strikes out swinging.   Max Muncy to 1st.  Passed ball by catcher Tony Wolters.,0,0,0,0,0.496,0.043,R,4-Seam Fastball,97.7,L,R
570335,2018-10-01,2018,4,Bot,27,4,2,1,0,LAD,COL,571970,608566,,,,547172,435622,518934,571448,596115,S,,called_strike,Called Strike,0,0,0,0,-0.071,0.0,R,Knuckle Curve,82.3,L,R
570335,2018-10-01,2018,4,Bot,27,3,2,0,0,LAD,COL,571970,608566,,,,547172,435622,518934,571448,596115,S,,swinging_strike,Swinging Strike,0,0,0,0,-0.064,0.0,R,Changeup,85.2,L,R
570335,2018-10-01,2018,4,Bot,27,2,1,0,0,LAD,COL,571970,608566,,,,547172,435622,518934,571448,596115,B,,ball,Ball,0,0,0,0,0.072,0.0,R,Sinker,95.7,L,R
570335,2018-10-01,2018,4,Bot,27,1,0,0,0,LAD,COL,571970,608566,,,,547172,435622,518934,571448,596115,B,,ball,Ball,0,0,0,0,0.04,0.0,R,Sinker,95.7,L,R
570335,2018-10-01,2018,4,Top,26,1,0,0,2,LAD,COL,471865,621111,621311,,,518735,571970,571771,457759,592518,B,truncated_pa,ball,"David Dahl caught stealing 2nd base, catcher Yasmani Grandal to shortstop Manny Machado.",0,0,0,0,-0.264,0.028,R,4-Seam Fastball,96.9,L,R
570335,2018-10-01,2018,4,Top,25,2,0,1,1,LAD,COL,596115,621111,621311,,,518735,571970,571771,457759,592518,X,field_out,hit_into_play,Trevor Story flies out to left fielder Joc Pederson.,0,0,0,0,-0.222,0.034,R,Slider,84.5,R,R
570335,2018-10-01,2018,4,Top,25,1,0,0,1,LAD,COL,596115,621111,621311,,,518735,571970,571771,457759,592518,S,,called_strike,Called Strike,0,0,0,0,-0.04,0.0,R,4-Seam Fastball,96.8,R,R
570335,2018-10-01,2018,4,Top,24,4,2,1,0,LAD,COL,571448,621111,621311,,,518735,571970,571771,457759,592518,X,field_out,hit_into_play,Nolan Arenado pops out to shortstop Manny Machado.,0,0,0,0,-0.291,0.041,R,Slider,83.4,R,R
570335,2018-10-01,2018,4,Top,24,3,2,0,0,LAD,COL,571448,621111,621311,,,518735,571970,571771,457759,592518,S,,swinging_strike,Swinging Strike,0,0,0,0,-0.067,0.0,R,Sinker,97.3,R,R
570335,2018-10-01,2018,4,Top,24,2,1,0,0,LAD,COL,571448,621111,621311,,,518735,571970,571771,457759,592518,B,,ball,Ball,0,0,0,0,0.071,0.0,R,4-Seam Fastball,97.2,R,R
570335,2018-10-01,2018,4,Top,24,1,0,0,0,LAD,COL,571448,621111,621311,,,518735,571970,571771,457759,592518,B,,ball,Ball,0,0,0,0,0.039,0.0,R,Sinker,97.7,R,R
570335,2018-10-01,2018,4,Top,23,10,3,2,0,LAD,COL,621311,621111,,,,518735,571970,571771,457759,592518,B,walk,ball,David Dahl walks.,0,0,0,0,0.357,-0.044,R,Changeup,91.5,L,R
570335,2018-10-01,2018,4,Top,23,9,3,2,0,LAD,COL,621311,621111,,,,518735,571970,571771,457759,592518,S,,foul,Foul,0,0,0,0,0.0,0.0,R,Knuckle Curve,80.7,L,R
570335,2018-10-01,2018,4,Top,23,8,3,2,0,LAD,COL,621311,621111,,,,518735,571970,571771,457759,592518,S,,foul,Foul,0,0,0,0,0.0,0.0,R,4-Seam Fastball,97.8,L,R
570335,2018-10-01,2018,4,Top,23,7,3,2,0,LAD,COL,621311,621111,,,,518735,571970,571771,457759,592518,S,,foul,Foul,0,0,0,0,0.0,0.0,R,Changeup,91.6,L,R
570335,2018-10-01,2018,4,Top,23,6,3,2,0,LAD,COL,621311,621111,,,,518735,571970,571771,457759,592518,S,,foul,Foul,0,0,0,0,0.0,0.0,R,4-Seam Fastball,97.0,L,R
570335,2018-10-01,2018,4,Top,23,5,3,1,0,LAD,COL,621311,621111,,,,518735,571970,571771,457759,592518,S,,foul,Foul,0,0,0,0,-0.09,0.0,R,Sinker,94.9,L,R
570335,2018-10-01,2018,4,Top,23,4,3,0,0,LAD,COL,621311,621111,,,,518735,571970,571771,457759,592518,S,,called_strike,Called Strike,0,0,0,0,-0.082,0.0,R,4-Seam Fastball,95.0,L,R
570335,2018-10-01,2018,4,Top,23,3,2,0,0,LAD,COL,621311,621111,,,,518735,571970,571771,457759,592518,B,,ball,Ball,0,0,0,0,0.141,0.0,R,4-Seam Fastball,95.4,L,R
570335,2018-10-01,2018,4,Top,23,2,1,0,0,LAD,COL,621311,621111,,,,518735,571970,571771,457759,592518,B,,ball,Ball,0,0,0,0,0.072,0.0,R,Knuckle Curve,78.5,L,R
570335,2018-10-01,2018,4,Top,23,1,0,0,0,LAD,COL,621311,621111,,,,518735,571970,571771,457759,592518,B,,ball,Ball,0,0,0,0,0.04,0.0,R,Knuckle Curve,78.5,L,R
570335,2018-10-01,2018,3,Bot,22,7,2,2,2,LAD,COL,457759,608566,621111,,,547172,435622,518934,571448,596115,S,strikeout,swinging_strike_blocked,"Justin Turner strikes out swinging, catcher Tony Wolters to first baseman Ian Desmond.",0,0,0,0,-0.224,-0.026,R,Knuckle Curve,86.5,R,R
570335,2018-10-01,2018,3,Bot,22,6,1,2,2,LAD,COL,457759,608566,621111,,,547172,435622,518934,571448,596115,B,,ball,Ball,0,0,0,0,0.033,0.0,R,4-Seam Fastball,98.7,R,R
570335,2018-10-01,2018,3,Bot,22,5,1,2,2,LAD,COL,457759,608566,621111,,,547172,435622,518934,571448,596115,S,,foul,Foul,0,0,0,0,0.0,0.0,R,Knuckle Curve,85.4,R,R
570335,2018-10-01,2018,3,Bot,22,4,1,2,2,LAD,COL,457759,608566,621111,,,547172,435622,518934,571448,596115,S,,foul,Foul,0,0,0,0,0.0,0.0,R,Knuckle Curve,85.7,R,R
570335,2018-10-01,2018,3,Bot,22,3,1,1,2,LAD,COL,457759,608566,621111,,,547172,435622,518934,571448,596115,S,,foul,Foul,0,0,0,0,-0.061,0.0,R,Sinker,96.3,R,R
570335,2018-10-01,2018,3,Bot,22,2,1,0,2,LAD,COL,457759,608566,621111,,,547172,435622,518934,571448,596115,S,,foul,Foul,0,0,0,0,-0.051,0.0,R,Slider,87.3,R,R
570335,2018-10-01,2018,3,Bot,22,1,0,0,2,LAD,COL,457759,608566,621111,,,547172,435622,518934,571448,596115,B,,ball,Ball,0,0,0,0,0.039,0.0,R,4-Seam Fastball,96.3,R,R
570335,2018-10-01,2018,3,Bot,21,3,1,1,1,LAD,COL,592626,608566,621111,,,547172,435622,518934,571448,596115,X,field_out,hit_into_play,Joc Pederson flies out to center fielder Charlie Blackmon.,0,0,0,0,-0.246,-0.031,R,Slider,85.2,L,R
570335,2018-10-01,2018,3,Bot,21,2,0,1,1,LAD,COL,592626,608566,621111,,,547172,435622,518934,571448,596115,B,,blocked_ball,Ball In Dirt,0,0,0,0,0.024,0.0,R,Changeup,87.5,L,R
570335,2018-10-01,2018,3,Bot,21,1,0,0,1,LAD,COL,592626,608566,621111,,,547172,435622,518934,571448,596115,S,,foul,Foul,0,0,0,0,-0.04,0.0,R,4-Seam Fastball,96.3,L,R
570335,2018-10-01,2018,3,Bot,20,6,3,2,1,LAD,COL,621111,608566,,,,547172,435622,518934,571448,596115,B,walk,ball,Walker Buehler walks.,0,0,0,0,0.338,0.028,R,4-Seam Fastball,97.5,R,R
570335,2018-10-01,2018,3,Bot,20,5,2,2,1,LAD,COL,621111,608566,,,,547172,435622,518934,571448,596115,B,,ball,Ball,0,0,0,0,0.102,0.0,R,Knuckle Curve,86.5,R,R
570335,2018-10-01,2018,3,Bot,20,4,1,2,1,LAD,COL,621111,608566,,,,547172,435622,518934,571448,596115,B,,ball,Ball,0,0,0,0,0.048,0.0,R,Knuckle Curve,85.6,R,R
570335,2018-10-01,2018,3,Bot,20,3,0,2,1,LAD,COL,621111,608566,,,,547172,435622,518934,571448,596115,B,,ball,Ball,0,0,0,0,0.022,0.0,R,4-Seam Fastball,97.6,R,R
570335,2018-10-01,2018,3,Bot,20,2,0,1,1,LAD,COL,621111,608566,,,,547172,435622,518934,571448,596115,S,,called_strike,Called Strike,0,0,0,0,-0.058,0.0,R,Slider,83.8,R,R
570335,2018-10-01,2018,3,Bot,20,1,0,0,1,LAD,COL,621111,608566,,,,547172,435622,518934,571448,596115,S,,called_strike,Called Strike,0,0,0,0,-0.042,0.0,R,4-Seam Fastball,96.3,R,R
570335,2018-10-01,2018,3,Bot,19,1,0,0,0,LAD,COL,571771,608566,,,,547172,435622,518934,571448,596115,X,field_out,hit_into_play,"Enrique Hernandez grounds out sharply, shortstop Trevor Story to first baseman Ian Desmond.",0,0,0,0,-0.258,-0.025,R,4-Seam Fastball,96.8,R,R
570335,2018-10-01,2018,3,Top,18,4,0,2,2,LAD,COL,518934,621111,453568,547172,,518735,571970,571771,457759,592518,X,field_out,hit_into_play,"DJ LeMahieu grounds out, shortstop Manny Machado to first baseman Max Muncy.",0,0,0,0,-0.171,0.048,R,Slider,85.3,R,R
570335,2018-10-01,2018,3,Top,18,3,0,2,2,LAD,COL,518934,621111,453568,547172,,518735,571970,571771,457759,592518,S,,foul,Foul,0,0,0,0,0.0,0.0,R,4-Seam Fastball,99.0,R,R
570335,2018-10-01,2018,3,Top,18,2,0,1,2,LAD,COL,518934,621111,453568,547172,,518735,571970,571771,457759,592518,S,,swinging_strike,Swinging Strike,0,0,0,0,-0.072,0.0,R,Slider,85.6,R,R
570335,2018-10-01,2018,3,Top,18,1,0,0,2,LAD,COL,518934,621111,453568,547172,,518735,571970,571771,457759,592518,S,,swinging_strike,Swinging Strike,0,0,0,0,-0.038,0.0,R,4-Seam Fastball,98.2,R,R
570335,2018-10-01,2018,3,Top,17,6,3,2,2,LAD,COL,453568,621111,,547172,,518735,571970,571771,457759,592518,B,walk,ball,Charlie Blackmon walks.,0,0,0,0,0.123,-0.011,R,4-Seam Fastball,99.0,L,R
570335,2018-10-01,2018,3,Top,17,5,2,2,2,LAD,COL,453568,621111,,547172,,518735,571970,571771,457759,592518,B,,ball,Ball,0,0,0,0,0.05,0.0,R,Sinker,99.4,L,R
570335,2018-10-01,2018,3,Top,17,4,1,2,2,LAD,COL,453568,621111,,547172,,518735,571970,571771,457759,592518,B,,ball,Ball,0,0,0,0,0.034,0.0,R,4-Seam Fastball,97.7,L,R
570335,2018-10-01,2018,3,Top,17,3,0,2,2,LAD,COL,453568,621111,,547172,,518735,571970,571771,457759,592518,B,,ball,Ball,0,0,0,0,0.021,0.0,R,4-Seam Fastball,98.5,L,R
570335,2018-10-01,2018,3,Top,17,2,0,1,2,LAD,COL,453568,621111,,547172,,518735,571970,571771,457759,592518,S,,swinging_strike,Swinging Strike,0,0,0,0,-0.065,0.0,R,4-Seam Fastball,98.3,L,R
570335,2018-10-01,2018,3,Top,17,1,0,0,2,LAD,COL,453568,621111,,547172,,518735,571970,571771,457759,592518,S,,called_strike,Called Strike,0,0,0,0,-0.041,0.0,R,Knuckle Curve,81.9,L,R
570335,2018-10-01,2018,3,Top,16,2,0,1,1,LAD,COL,608566,621111,547172,,,518735,571970,571771,457759,592518,X,sac_bunt,hit_into_play,"German Marquez out on a sacrifice bunt, pitcher Walker Buehler to second baseman Enrique Hernandez.   Tony Wolters to 2nd.",0,0,0,0,-0.106,0.02,R,4-Seam Fastball,97.7,R,R
570335,2018-10-01,2018,3,Top,16,1,0,0,1,LAD,COL,608566,621111,547172,,,518735,571970,571771,457759,592518,S,,foul_bunt,Foul Bunt,0,0,0,0,-0.04,0.0,R,4-Seam Fastball,97.5,R,R
570335,2018-10-01,2018,3,Top,15,5,2,2,0,LAD,COL,547172,621111,435622,,,518735,571970,571771,457759,592518,X,force_out,hit_into_play,"Tony Wolters grounds into a force out, shortstop Manny Machado to second baseman Enrique Hernandez.   Ian Desmond out at 2nd.    Tony Wolters to 1st.",0,0,0,0,-0.323,0.037,R,Sinker,98.4,L,R
570335,2018-10-01,2018,3,Top,15,4,2,1,0,LAD,COL,547172,621111,435622,,,518735,571970,571771,457759,592518,S,,foul,Foul,0,0,0,0,-0.061,0.0,R,Sinker,96.8,L,R
570335,2018-10-01,2018,3,Top,15,3,2,0,0,LAD,COL,547172,621111,435622,,,518735,571970,571771,457759,592518,S,,called_strike,Called Strike,0,0,0,0,-0.067,0.0,R,4-Seam Fastball,97.1,L,R
570335,2018-10-01,2018,3,Top,15,2,1,0,0,LAD,COL,547172,621111,435622,,,518735,571970,571771,457759,592518,B,,ball,Ball,0,0,0,0,0.071,0.0,R,Sinker,97.3,L,R
570335,2018-10-01,2018,3,Top,15,1,0,0,0,LAD,COL,547172,621111,435622,,,518735,571970,571771,457759,592518,B,,ball,Ball,0,0,0,0,0.039,0.0,R,4-Seam Fastball,95.8,L,R
570335,2018-10-01,2018,3,Top,14,2,0,1,0,LAD,COL,435622,621111,,,,518735,571970,571771,457759,592518,B,hit_by_pitch,hit_by_pitch,Ian Desmond hit by pitch.,0,0,0,0,0.477,-0.04,R,Sinker,96.4,R,R
570335,2018-10-01,2018,3,Top,14,1,0,0,0,LAD,COL,435622,621111,,,,518735,571970,571771,457759,592518,S,,called_strike,Called Strike,0,0,0,0,-0.04,0.0,R,4-Seam Fastball,95.7,R,R
570335,2018-10-01,2018,2,Bot,13,4,1,2,2,LAD,COL,624577,608566,,,592518,547172,435622,518934,571448,596115,S,strikeout,swinging_strike,Yasiel Puig strikes out swinging.,0,0,0,0,-0.186,-0.039,R,Slider,87.5,R,R
570335,2018-10-01,2018,2,Bot,13,3,1,1,2,LAD,COL,624577,608566,,,592518,547172,435622,518934,571448,596115,S,,swinging_strike_blocked,Swinging Strike (Blocked),0,0,0,0,-0.076,0.0,R,Slider,88.8,R,R
570335,2018-10-01,2018,2,Bot,13,2,0,1,2,LAD,COL,624577,608566,,,592518,547172,435622,518934,571448,596115,B,,ball,Ball,0,0,0,0,0.015,0.0,R,Sinker,96.2,R,R
570335,2018-10-01,2018,2,Bot,13,1,0,0,2,LAD,COL,624577,608566,,,592518,547172,435622,518934,571448,596115,S,,called_strike,Called Strike,0,0,0,0,-0.032,0.0,R,Sinker,96.1,R,R
570335,2018-10-01,2018,2,Bot,12,3,0,2,1,LAD,COL,641355,608566,,592518,,547172,435622,518934,571448,596115,X,field_out,hit_into_play,"Dodgers challenged (play at 1st), call on the field was upheld: Cody Bellinger grounds out sharply, first baseman Ian Desmond to pitcher German Marquez.   Manny Machado to 3rd.",0,0,0,0,-0.168,-0.032,R,Knuckle Curve,84.8,L,R
570335,2018-10-01,2018,2,Bot,12,2,0,1,1,LAD,COL,641355,608566,,592518,,547172,435622,518934,571448,596115,S,,swinging_strike_blocked,Swinging Strike (Blocked),0,0,0,0,-0.054,0.0,R,Knuckle Curve,83.5,L,R
570335,2018-10-01,2018,2,Bot,12,1,0,0,1,LAD,COL,641355,608566,,592518,,547172,435622,518934,571448,596115,S,,foul,Foul,0,0,0,0,-0.042,0.0,R,4-Seam Fastball,97.7,L,R
570335,2018-10-01,2018,2,Bot,11,2,0,1,0,LAD,COL,518735,608566,592518,,,547172,435622,518934,571448,596115,X,field_out,hit_into_play,Yasmani Grandal flies out to left fielder David Dahl in foul territory.   Manny Machado to 2nd.,0,0,0,0,-0.212,-0.017,R,Sinker,96.3,L,R
570335,2018-10-01,2018,2,Bot,11,1,0,0,0,LAD,COL,518735,608566,592518,,,547172,435622,518934,571448,596115,S,,called_strike,Called Strike,0,0,0,0,-0.037,0.0,R,4-Seam Fastball,97.5,L,R
570335,2018-10-01,2018,2,Bot,10,2,1,0,0,LAD,COL,592518,608566,,,,547172,435622,518934,571448,596115,X,single,hit_into_play,Manny Machado singles on a line drive to center fielder Charlie Blackmon.,0,0,0,0,0.395,0.038,R,Slider,86.9,R,R
570335,2018-10-01,2018,2,Bot,10,1,0,0,0,LAD,COL,592518,608566,,,,547172,435622,518934,571448,596115,B,,ball,Ball,0,0,0,0,0.04,0.0,R,Slider,85.9,R,R
570335,2018-10-01,2018,2,Top,9,6,2,2,2,LAD,COL,471865,621111,,,,518735,571970,571771,457759,592518,S,strikeout,swinging_strike,Carlos Gonzalez strikes out swinging.,0,0,0,0,-0.221,0.01,R,4-Seam Fastball,97.9,L,R
570335,2018-10-01,2018,2,Top,9,5,1,2,2,LAD,COL,471865,621111,,,,518735,571970,571771,457759,592518,B,,ball,Ball,0,0,0,0,0.047,0.0,R,Knuckle Curve,83.3,L,R
570335,2018-10-01,2018,2,Top,9,4,1,2,2,LAD,COL,471865,621111,,,,518735,571970,571771,457759,592518,S,,foul,Foul,0,0,0,0,0.0,0.0,R,4-Seam Fastball,97.5,L,R
570335,2018-10-01,2018,2,Top,9,3,1,1,2,LAD,COL,471865,621111,,,,518735,571970,571771,457759,592518,S,,called_strike,Called Strike,0,0,0,0,-0.074,0.0,R,Cutter,95.7,L,R
570335,2018-10-01,2018,2,Top,9,2,1,0,2,LAD,COL,471865,621111,,,,518735,571970,571771,457759,592518,S,,foul,Foul,0,0,0,0,-0.048,0.0,R,4-Seam Fastball,97.0,L,R
570335,2018-10-01,2018,2,Top,9,1,0,0,2,LAD,COL,471865,621111,,,,518735,571970,571771,457759,592518,B,,ball,Ball,0,0,0,0,0.037,0.0,R,4-Seam Fastball,95.5,L,R
