gamePk,season,level_name,play_idx,pitcher_id,pitcher_name,batter_id,balls,strikes,outs,runner_state,opp_1b_2b,opp_2b_3b
574419,2019,AA,75,670579,Aaron Fossas,665138,4,0,1,1__,1,0
571855,2019,AA,1,640444,Wil Crowe,666783,0,1,2,1__,1,0
571855,2019,AA,8,640444,Wil Crowe,548431,2,2,1,_2_,0,1
571855,2019,AA,13,622506,Marcos Molina,668663,0,2,1,_2_,0,1
571855,2019,AA,14,622506,Marcos Molina,621443,1,1,1,1_3,1,0
571855,2019,AA,19,640444,Wil Crowe,666783,2,1,2,1__,1,0
571855,2019,AA,20,640444,Wil Crowe,570716,0,0,2,1__,1,0
571855,2019,AA,24,622506,Marcos Molina,607207,2,2,3,1__,1,0
571855,2019,AA,29,622506,Marcos Molina,664921,1,0,1,_2_,0,1
571855,2019,AA,36,622506,Marcos Molina,596143,4,1,0,1__,1,0
571855,2019,AA,37,622506,Marcos Molina,572191,1,1,2,12_,0,1
571855,2019,AA,41,630263,James Bourque,676625,3,3,2,1__,1,0
571855,2019,AA,44,669105,Zach Muckenhirn,608380,4,1,0,1__,1,0
571855,2019,AA,47,669105,Zach Muckenhirn,621443,4,2,2,12_,0,1
571855,2019,AA,52,630263,James Bourque,641945,3,2,1,1__,1,0
571855,2019,AA,59,592630,Ronald Peña,570716,1,0,0,1__,1,0
571855,2019,AA,61,592630,Ronald Peña,642488,0,1,1,1__,1,0
571855,2019,AA,62,592630,Ronald Peña,548431,3,1,3,1__,1,0
571855,2019,AA,65,664852,Jay Flaa,668663,3,3,3,1__,1,0
571505,2019,AA,1,656529,Sam Hentges,621437,1,0,1,1__,1,0
571505,2019,AA,3,656529,Sam Hentges,607088,4,2,2,_2_,0,1
571505,2019,AA,11,656529,Sam Hentges,641938,3,3,3,1__,1,0
571505,2019,AA,13,621086,James Marvel,664088,2,2,1,1__,1,0
571505,2019,AA,14,621086,James Marvel,644375,3,3,2,1__,1,0
571505,2019,AA,19,656529,Sam Hentges,676632,1,1,3,1__,1,0
571505,2019,AA,26,656529,Sam Hentges,670462,4,2,1,1__,1,0
571505,2019,AA,27,656529,Sam Hentges,664051,0,0,2,12_,0,1
571505,2019,AA,29,656529,Sam Hentges,602112,0,1,3,_2_,0,1
571505,2019,AA,35,656529,Sam Hentges,676632,3,1,1,1__,1,0
571505,2019,AA,38,656196,Argenis Angulo,670462,4,2,2,1__,1,0
571505,2019,AA,65,660302,Dalbert Siri,621437,2,0,3,1__,1,0
571505,2019,AA,68,664158,Matt Eckelman,600902,1,0,2,1__,1,0
571995,2019,AA,5,641743,Anthony Kay,675656,2,2,3,1__,1,0
571995,2019,AA,7,641907,Patrick Murphy,645305,0,0,1,1__,1,0
571995,2019,AA,8,641907,Patrick Murphy,623188,1,2,1,_2_,0,1
571995,2019,AA,9,641907,Patrick Murphy,608627,0,1,1,1_3,1,0
571995,2019,AA,11,641907,Patrick Murphy,607249,1,1,2,12_,0,1
571995,2019,AA,20,641907,Patrick Murphy,645305,0,0,2,12_,0,1
571995,2019,AA,26,641743,Anthony Kay,669289,2,2,1,1__,1,0
571995,2019,AA,27,641743,Anthony Kay,641943,1,2,1,12_,0,1
571995,2019,AA,39,642048,Tayler Saucedo,645305,2,0,3,1__,1,0
571995,2019,AA,44,642048,Tayler Saucedo,608627,4,0,0,1__,1,0
571995,2019,AA,45,642048,Tayler Saucedo,657658,0,0,1,12_,0,1
571995,2019,AA,56,656924,Ryder Ryan,600931,2,2,2,12_,0,1
571995,2019,AA,58,656924,Ryder Ryan,669289,4,2,2,1__,1,0
571995,2019,AA,62,676709,Ty Tice,608627,2,0,1,1__,1,0
571995,2019,AA,63,676709,Ty Tice,657658,4,1,1,12_,0,1
571995,2019,AA,65,676709,Ty Tice,665926,0,0,2,12_,0,1
571995,2019,AA,69,642236,Joe Zanghi,656668,3,2,1,12_,0,1
571995,2019,AA,72,642236,Joe Zanghi,600931,0,1,3,1__,1,0
571995,2019,AA,74,621143,Jackson McClelland,657780,4,1,0,1__,1,0
571995,2019,AA,75,621143,Jackson McClelland,645305,2,1,1,12_,0,1
571995,2019,AA,79,676644,Stephen Villines,669289,0,2,2,1__,1,0
572207,2019,AA,3,657277,Logan Webb,663527,0,0,2,1__,1,0
572207,2019,AA,4,657277,Logan Webb,669344,4,2,2,12_,0,1
572207,2019,AA,5,657277,Logan Webb,664081,1,1,3,1__,1,0
572207,2019,AA,16,622063,Jack Wynkoop,606189,4,2,1,1__,1,0
572207,2019,AA,17,622063,Jack Wynkoop,643198,2,2,2,_2_,0,1
572207,2019,AA,32,622063,Jack Wynkoop,641689,4,2,1,1__,1,0
572207,2019,AA,37,657277,Logan Webb,641385,0,1,2,1__,1,0
572207,2019,AA,40,622063,Jack Wynkoop,641561,0,1,0,_2_,0,1
572207,2019,AA,41,622063,Jack Wynkoop,663692,1,2,2,1_3,1,0
572207,2019,AA,49,664910,Logan Cozart,641689,4,1,1,1__,1,0
572207,2019,AA,58,664910,Logan Cozart,664031,2,2,2,_2_,0,1
572207,2019,AA,62,661536,Melvin Adón,669344,4,1,1,1__,1,0
572207,2019,AA,63,661536,Melvin Adón,664081,1,2,3,_2_,0,1
572207,2019,AA,68,572406,Sam Wolff,657253,0,0,1,1__,1,0
572207,2019,AA,69,572406,Sam Wolff,657431,2,3,2,_2_,0,1
574909,2019,AA,19,666120,Ian Anderson,622736,2,1,1,1__,1,0
574909,2019,AA,20,666120,Ian Anderson,663538,4,0,1,12_,0,1
574909,2019,AA,24,641672,Thomas Hatch,680769,2,3,1,1__,1,0
574909,2019,AA,25,641672,Thomas Hatch,642720,2,3,2,_2_,0,1
574909,2019,AA,28,666120,Ian Anderson,642836,3,2,1,1__,1,0
574909,2019,AA,29,666120,Ian Anderson,605353,1,3,2,_2_,0,1
574909,2019,AA,37,641814,Michael Mader,663538,3,3,1,1__,1,0
574909,2019,AA,39,641814,Michael Mader,596825,1,0,2,_2_,0,1
574909,2019,AA,40,641814,Michael Mader,666558,0,1,3,_2_,0,1
574909,2019,AA,42,664123,Scott Effross,665506,0,0,0,_2_,0,1
574909,2019,AA,45,664123,Scott Effross,650362,0,1,1,1__,1,0
574909,2019,AA,50,641814,Michael Mader,640902,3,2,0,1__,1,0
574909,2019,AA,51,641814,Michael Mader,670461,1,1,1,12_,0,1
574909,2019,AA,52,641814,Michael Mader,622736,2,1,2,12_,0,1
574909,2019,AA,59,592422,Jason Hursh,596825,0,2,0,1__,1,0
574909,2019,AA,60,592422,Jason Hursh,623305,2,0,0,12_,0,1
574909,2019,AA,62,592422,Jason Hursh,605353,4,2,1,1__,1,0
574909,2019,AA,63,592422,Jason Hursh,640902,3,1,3,1__,1,0
574909,2019,AA,67,670151,Wyatt Short,623610,0,1,2,1__,1,0
574909,2019,AA,68,670151,Wyatt Short,664966,2,2,2,12_,0,1
574909,2019,AA,72,547177,Phil Pfeifer,663538,4,1,1,1__,1,0
574909,2019,AA,73,547177,Phil Pfeifer,676724,1,0,2,_2_,0,1
574909,2019,AA,74,621050,Josh Graham,596825,3,2,2,1_3,1,0
574909,2019,AA,80,663319,Craig Brooks,680769,4,0,2,1__,1,0
574559,2019,AA,11,667498,Robert Dugger,641512,1,0,2,1__,1,0
574559,2019,AA,18,667498,Robert Dugger,642197,2,0,1,1__,1,0
574559,2019,AA,19,667498,Robert Dugger,662139,0,0,1,12_,0,1
574559,2019,AA,22,667498,Robert Dugger,656403,4,2,2,_2_,0,1
574559,2019,AA,36,643239,Parker Bugg,665862,4,0,0,1__,1,0
574559,2019,AA,49,670866,Ryan Atkinson,675649,2,1,2,12_,0,1
574559,2019,AA,54,641754,Jeff Kinley,656403,1,2,3,1__,1,0
574559,2019,AA,57,670866,Ryan Atkinson,624417,4,2,1,1__,1,0
574559,2019,AA,61,641754,Jeff Kinley,600861,1,2,1,1__,1,0
574559,2019,AA,62,641754,Jeff Kinley,670370,3,2,1,_2_,0,1
574559,2019,AA,64,641754,Jeff Kinley,642197,0,0,3,1__,1,0
584470,2019,AA,5,670970,Adrian Morejon,656695,3,3,2,1__,1,0
584470,2019,AA,20,670970,Adrian Morejon,656695,2,3,3,1__,1,0
584470,2019,AA,33,670970,Adrian Morejon,650560,1,1,0,1__,1,0
584470,2019,AA,35,670970,Adrian Morejon,642227,2,2,0,1__,1,0
584470,2019,AA,36,664142,Elliot Ashbeck,656695,2,2,0,12_,0,1
584470,2019,AA,38,664142,Elliot Ashbeck,647351,1,2,1,_2_,0,1
584470,2019,AA,39,664142,Elliot Ashbeck,642020,2,2,1,1__,1,0
584470,2019,AA,45,650608,Gabriel Valdez,680911,1,1,2,1__,1,0
584470,2019,AA,46,650608,Gabriel Valdez,668888,4,2,2,1__,1,0
584470,2019,AA,53,650608,Gabriel Valdez,650531,2,1,1,1__,1,0
584470,2019,AA,68,670104,Colin McKee,650531,4,2,2,1__,1,0
584695,2019,AA,11,670651,Anthony Shew,650619,1,2,1,1__,1,0
584695,2019,AA,12,670651,Anthony Shew,605227,2,2,1,12_,0,1
584695,2019,AA,20,670651,Anthony Shew,666137,1,2,0,_2_,0,1
584695,2019,AA,21,670651,Anthony Shew,663708,1,1,1,1_3,1,0
584695,2019,AA,22,670651,Anthony Shew,642279,2,1,1,_2_,0,1
584695,2019,AA,25,670651,Anthony Shew,605227,0,2,2,1_3,1,0
584695,2019,AA,43,641632,Conner Greene,656568,1,0,1,_2_,0,1
584695,2019,AA,53,641861,Casey Meisner,663708,0,1,1,1__,1,0
584695,2019,AA,55,641861,Casey Meisner,656896,4,1,1,12_,0,1
584695,2019,AA,64,592296,John Fasola,666137,4,2,1,1__,1,0
584695,2019,AA,66,592296,John Fasola,642279,1,2,2,1__,1,0
584540,2019,AA,17,656271,Brock Burke,642362,3,2,1,1_3,1,0
584540,2019,AA,18,656271,Brock Burke,642456,2,0,1,1__,1,0
584540,2019,AA,20,656271,Brock Burke,641680,2,2,3,12_,0,1
584540,2019,AA,26,656271,Brock Burke,656364,1,2,1,1__,1,0
584540,2019,AA,30,664942,James Naile,642282,1,2,2,1__,1,0
584540,2019,AA,32,664942,James Naile,656766,1,0,3,1__,1,0
584540,2019,AA,36,656271,Brock Burke,608383,2,2,2,1__,1,0
584540,2019,AA,37,656271,Brock Burke,641680,1,2,3,1__,1,0
584540,2019,AA,40,664942,James Naile,650958,2,1,3,1__,1,0
584540,2019,AA,50,608381,Walker Weickel,642362,2,2,1,_2_,0,1
584540,2019,AA,52,608381,Walker Weickel,608383,0,0,3,1__,1,0
584540,2019,AA,55,595966,John Gorman,608421,3,2,3,1__,1,0
584540,2019,AA,67,621082,Jacob Lemoine,642456,4,1,2,1__,1,0
584540,2019,AA,68,621082,Jacob Lemoine,608383,1,1,2,12_,0,1
584540,2019,AA,71,640448,Kyle Finnegan,642282,0,1,1,1__,1,0
584330,2019,AA,6,643290,Justin Dunn,660688,0,1,1,1__,1,0
584330,2019,AA,7,643290,Justin Dunn,655996,0,0,1,1_3,1,0
584330,2019,AA,8,643290,Justin Dunn,476633,4,2,1,12_,0,1
584330,2019,AA,9,643290,Justin Dunn,666784,0,2,3,1__,1,0
584330,2019,AA,11,669160,Dustin May,622268,0,1,2,1__,1,0
584330,2019,AA,17,669160,Dustin May,669235,4,1,0,1__,1,0
584330,2019,AA,24,643290,Justin Dunn,655996,3,3,3,12_,0,1
584330,2019,AA,30,643290,Justin Dunn,642137,2,3,3,1__,1,0
584330,2019,AA,40,665661,Shea Spitzbarth,641786,3,1,0,1_3,1,0
584330,2019,AA,41,665661,Shea Spitzbarth,642235,0,2,0,_2_,0,1
584330,2019,AA,59,643550,Layne Somsen,607632,2,2,1,1__,1,0
584330,2019,AA,63,670443,Jack Anderson,660688,1,1,1,_2_,0,1
584330,2019,AA,66,670443,Jack Anderson,666784,4,1,2,1__,1,0
584330,2019,AA,69,643550,Layne Somsen,669235,1,0,1,1__,1,0
584330,2019,AA,70,643550,Layne Somsen,641584,2,2,1,_2_,0,1
584330,2019,AA,75,605521,Art Warren,666158,0,0,1,1__,1,0
584330,2019,AA,79,607030,Adam McCreery,607632,1,0,1,_2_,0,1
584330,2019,AA,80,607030,Adam McCreery,622268,4,2,1,1__,1,0
584330,2019,AA,82,607030,Adam McCreery,620998,1,0,2,1_3,1,0
584330,2019,AA,86,571917,Parker Markel,666784,2,0,1,12_,0,1
574699,2019,AA,2,641334,Matt Ball,656935,3,3,2,1__,1,0
574699,2019,AA,3,641334,Matt Ball,675003,0,1,2,_2_,0,1
574699,2019,AA,14,660813,Brusdar Graterol,624645,3,1,3,1__,1,0
574699,2019,AA,28,660813,Brusdar Graterol,607389,4,2,1,1__,1,0
574699,2019,AA,33,641334,Matt Ball,677965,0,1,2,1__,1,0
574699,2019,AA,34,593580,Dario Beltre,641625,1,1,2,1__,1,0
574699,2019,AA,35,593580,Dario Beltre,650333,1,2,2,1__,1,0
574699,2019,AA,38,660813,Brusdar Graterol,593137,1,2,1,1__,1,0
574699,2019,AA,41,656345,Andro Cutura,667674,1,2,3,1__,1,0
574699,2019,AA,47,656345,Andro Cutura,676825,2,1,3,1__,1,0
574699,2019,AA,56,642041,Zac Ryan,650333,1,2,0,_2_,0,1
574699,2019,AA,57,642041,Zac Ryan,656935,4,1,0,1__,1,0
574699,2019,AA,60,642041,Zac Ryan,640459,1,3,3,1_3,1,0
574699,2019,AA,61,664054,Cody Stashak,669016,3,2,0,_2_,0,1
574699,2019,AA,63,643400,Dusten Knight,622561,1,0,2,1__,1,0
574279,2019,AA,4,669424,Jimmy Lambert,546994,0,2,0,_2_,0,1
574279,2019,AA,7,669424,Jimmy Lambert,605504,3,2,2,1_3,1,0
574279,2019,AA,8,669424,Jimmy Lambert,669450,2,2,2,12_,0,1
574279,2019,AA,12,657022,Trey Supak,657757,1,2,2,1__,1,0
574279,2019,AA,15,669424,Jimmy Lambert,650890,1,2,1,1__,1,0
574279,2019,AA,21,657022,Trey Supak,650520,1,1,3,1__,1,0
574279,2019,AA,27,657022,Trey Supak,641870,2,2,2,1__,1,0
574279,2019,AA,36,656311,Brian Clark,663757,0,1,0,1__,1,0
574279,2019,AA,38,656311,Brian Clark,642215,4,1,1,1__,1,0
574279,2019,AA,39,656311,Brian Clark,596018,4,2,1,12_,0,1
574279,2019,AA,52,667681,Daniel Brown,657757,0,1,2,1__,1,0
574279,2019,AA,53,667681,Daniel Brown,656431,4,1,2,1__,1,0
574279,2019,AA,54,667681,Daniel Brown,593527,1,1,2,12_,0,1
572068,2019,AA,8,658431,Adonis Medina,657035,2,2,3,1__,1,0
572068,2019,AA,13,658431,Adonis Medina,621469,0,2,1,1__,1,0
572068,2019,AA,14,658431,Adonis Medina,642344,3,2,3,1__,1,0
572068,2019,AA,22,658431,Adonis Medina,641453,1,0,2,1__,1,0
572068,2019,AA,28,658431,Adonis Medina,676071,1,1,1,_2_,0,1
572068,2019,AA,31,658431,Adonis Medina,641892,0,2,2,1__,1,0
572068,2019,AA,32,658431,Adonis Medina,657740,2,0,2,12_,0,1
572068,2019,AA,35,660593,Denyi Reyes,664866,0,2,1,1__,1,0
572068,2019,AA,36,660593,Denyi Reyes,668706,2,1,2,1__,1,0
572068,2019,AA,55,606939,Aaron Brown,666915,3,2,2,_2_,0,1
572068,2019,AA,59,607179,Jordan Weems,666160,0,2,1,_2_,0,1
572068,2019,AA,61,607179,Jordan Weems,669742,0,0,2,_2_,0,1
572068,2019,AA,62,607179,Jordan Weems,663524,4,1,2,1__,1,0
572068,2019,AA,69,664687,Durbin Feltman,668706,2,2,0,1__,1,0
572068,2019,AA,71,664687,Durbin Feltman,666160,4,1,1,1__,1,0
572068,2019,AA,77,669054,Matthew Gorst,663524,1,1,0,_2_,0,1
572068,2019,AA,79,669054,Matthew Gorst,660614,2,2,1,12_,0,1
572068,2019,AA,82,675971,Kyle Dohy,641453,2,2,0,_2_,0,1
572068,2019,AA,84,675971,Kyle Dohy,642220,2,3,2,1_3,1,0
571785,2019,AA,6,663986,Trevor Stephan,623238,4,1,1,1__,1,0
571785,2019,AA,7,663986,Trevor Stephan,623507,4,2,1,12_,0,1
571785,2019,AA,11,666159,Matt Manning,622758,0,1,1,1__,1,0
571785,2019,AA,13,666159,Matt Manning,622197,1,1,3,1__,1,0
571785,2019,AA,27,666159,Matt Manning,514916,1,0,3,1__,1,0
571785,2019,AA,30,663986,Trevor Stephan,668670,4,1,0,1__,1,0
571785,2019,AA,31,643340,Nick Green,640492,0,0,2,12_,0,1
571785,2019,AA,39,643340,Nick Green,623238,0,0,1,1__,1,0
571785,2019,AA,44,656290,Drew Carlton,643590,4,1,0,1__,1,0
571785,2019,AA,46,656290,Drew Carlton,670352,1,2,3,1__,1,0
571785,2019,AA,48,643340,Nick Green,622057,1,1,0,1__,1,0
571785,2019,AA,51,643340,Nick Green,670623,1,0,1,12_,0,1
571785,2019,AA,55,672391,Kaleb Ort,668670,4,2,2,12_,0,1
571785,2019,AA,63,672391,Kaleb Ort,656537,2,1,0,1__,1,0
574700,2019,AA,11,660896,Jorge Alcala,660168,1,1,2,1__,1,0
574700,2019,AA,20,676886,Jeremy Beasley,656935,4,1,0,1__,1,0
574700,2019,AA,21,676886,Jeremy Beasley,675003,1,2,0,12_,0,1
574700,2019,AA,24,676886,Jeremy Beasley,677965,0,2,2,_2_,0,1
574700,2019,AA,30,612792,Jesús Castillo,641625,1,2,0,1__,1,0
574700,2019,AA,32,612792,Jesús Castillo,656935,4,1,1,1__,1,0
574700,2019,AA,35,612792,Jesús Castillo,670054,1,2,2,1__,1,0
574700,2019,AA,40,660896,Jorge Alcala,592629,1,2,2,1__,1,0
574700,2019,AA,50,612792,Jesús Castillo,675003,0,0,2,1__,1,0
574699,2019,AA,2,641334,Matt Ball,656935,3,3,2,1__,1,0
574699,2019,AA,3,641334,Matt Ball,675003,0,1,2,_2_,0,1
574699,2019,AA,14,660813,Brusdar Graterol,624645,3,1,3,1__,1,0
574699,2019,AA,28,660813,Brusdar Graterol,607389,4,2,1,1__,1,0
574699,2019,AA,33,641334,Matt Ball,677965,0,1,2,1__,1,0
574699,2019,AA,34,593580,Dario Beltre,641625,1,1,2,1__,1,0
574699,2019,AA,35,593580,Dario Beltre,650333,1,2,2,1__,1,0
574699,2019,AA,38,660813,Brusdar Graterol,593137,1,2,1,1__,1,0
574699,2019,AA,41,656345,Andro Cutura,667674,1,2,3,1__,1,0
574699,2019,AA,47,656345,Andro Cutura,676825,2,1,3,1__,1,0
574699,2019,AA,56,642041,Zac Ryan,650333,1,2,0,_2_,0,1
574699,2019,AA,57,642041,Zac Ryan,656935,4,1,0,1__,1,0
574699,2019,AA,60,642041,Zac Ryan,640459,1,3,3,1_3,1,0
574699,2019,AA,61,664054,Cody Stashak,669016,3,2,0,_2_,0,1
574699,2019,AA,63,643400,Dusten Knight,622561,1,0,2,1__,1,0
571506,2019,AA,2,641959,Jake Paulson,676632,0,0,1,1__,1,0
571506,2019,AA,5,641959,Jake Paulson,670462,3,2,2,1_3,1,0
571506,2019,AA,13,641959,Jake Paulson,676788,0,0,1,1__,1,0
571506,2019,AA,14,641959,Jake Paulson,621437,1,1,3,1__,1,0
571506,2019,AA,20,642607,Dario Agrazal,676391,1,0,2,1__,1,0
571506,2019,AA,21,642607,Dario Agrazal,623513,0,0,3,_2_,0,1
571506,2019,AA,29,642607,Dario Agrazal,600902,0,1,3,1__,1,0
571506,2019,AA,31,641959,Jake Paulson,641938,1,0,2,1__,1,0
571506,2019,AA,38,641959,Jake Paulson,676632,1,1,1,12_,0,1
571506,2019,AA,39,657213,Luke Eubank,607088,3,2,1,_2_,0,1
571506,2019,AA,40,657213,Luke Eubank,664930,4,2,1,1__,1,0
571506,2019,AA,55,670078,Ben Krauth,607088,2,2,1,_2_,0,1
571506,2019,AA,60,664275,Pedro Vasquez,676391,1,2,2,1__,1,0
571506,2019,AA,69,665134,Tate Scioneaux,644375,4,2,2,1__,1,0
571506,2019,AA,73,675916,James Karinchak,676632,1,3,2,1__,1,0
571997,2019,AA,2,660431,Hector Perez,664850,4,1,1,1__,1,0
571997,2019,AA,4,660431,Hector Perez,608627,2,3,3,12_,0,1
571997,2019,AA,8,607391,Chris Mazza,669289,0,2,2,1__,1,0
571997,2019,AA,13,660431,Hector Perez,664842,3,2,3,1__,1,0
571997,2019,AA,19,660431,Hector Perez,665926,2,1,1,1__,1,0
571997,2019,AA,21,660431,Hector Perez,664850,4,2,1,_2_,0,1
571997,2019,AA,22,660431,Hector Perez,657780,2,2,1,1_3,1,0
571997,2019,AA,23,642590,Francisco Rios,608627,0,0,2,12_,0,1
571997,2019,AA,24,642590,Francisco Rios,623188,1,0,3,1__,1,0
571997,2019,AA,28,607391,Chris Mazza,669289,0,2,2,1__,1,0
571997,2019,AA,29,607391,Chris Mazza,656668,2,1,2,12_,0,1
571997,2019,AA,43,607391,Chris Mazza,656989,2,2,2,12_,0,1
571997,2019,AA,55,572958,Zack Jones,664083,3,1,0,1__,1,0
571997,2019,AA,56,572958,Zack Jones,641943,1,0,0,12_,0,1
571997,2019,AA,69,641329,Bryan Baker,570489,4,1,1,1__,1,0
571997,2019,AA,74,657518,Matt Blackham,641943,3,3,2,1__,1,0
571997,2019,AA,76,641329,Bryan Baker,664059,3,2,1,_2_,0,1
571997,2019,AA,80,657518,Matt Blackham,669289,2,1,2,_2_,0,1
571997,2019,AA,82,669912,Kirby Snead,608627,1,1,1,_2_,0,1
571997,2019,AA,86,642637,Adonis Uceta,641459,2,2,1,_2_,0,1
571997,2019,AA,89,642637,Adonis Uceta,664083,0,1,2,1__,1,0
571997,2019,AA,90,642637,Adonis Uceta,641943,4,0,2,12_,0,1
574280,2019,AA,6,621383,Tanner Banks,596018,1,1,2,1__,1,0
574280,2019,AA,7,621383,Tanner Banks,605504,0,0,2,1_3,1,0
574280,2019,AA,10,650959,Marcos Diplán,657757,2,3,1,1__,1,0
574280,2019,AA,12,650959,Marcos Diplán,670144,4,2,1,12_,0,1
574280,2019,AA,14,650959,Marcos Diplán,664689,2,2,2,1_3,1,0
574280,2019,AA,17,621383,Tanner Banks,641323,0,2,1,_2_,0,1
574280,2019,AA,19,621383,Tanner Banks,663757,2,1,2,1__,1,0
574280,2019,AA,21,621383,Tanner Banks,642215,1,2,2,1__,1,0
574280,2019,AA,24,642207,Devin Williams,666164,0,2,0,1__,1,0
574280,2019,AA,25,642207,Devin Williams,650528,4,2,0,12_,0,1
574280,2019,AA,32,642207,Devin Williams,554054,4,1,0,1__,1,0
574280,2019,AA,33,642207,Devin Williams,664689,3,2,0,12_,0,1
574280,2019,AA,42,642207,Devin Williams,656431,0,2,3,1__,1,0
574280,2019,AA,48,642207,Devin Williams,664689,3,2,1,12_,0,1
574280,2019,AA,53,661832,Danny Dopico,664857,3,3,3,1__,1,0
574279,2019,AA,4,669424,Jimmy Lambert,546994,0,2,0,_2_,0,1
574279,2019,AA,7,669424,Jimmy Lambert,605504,3,2,2,1_3,1,0
574279,2019,AA,8,669424,Jimmy Lambert,669450,2,2,2,12_,0,1
574279,2019,AA,12,657022,Trey Supak,657757,1,2,2,1__,1,0
574279,2019,AA,15,669424,Jimmy Lambert,650890,1,2,1,1__,1,0
574279,2019,AA,21,657022,Trey Supak,650520,1,1,3,1__,1,0
574279,2019,AA,27,657022,Trey Supak,641870,2,2,2,1__,1,0
574279,2019,AA,36,656311,Brian Clark,663757,0,1,0,1__,1,0
574279,2019,AA,38,656311,Brian Clark,642215,4,1,1,1__,1,0
574279,2019,AA,39,656311,Brian Clark,596018,4,2,1,12_,0,1
574279,2019,AA,52,667681,Daniel Brown,657757,0,1,2,1__,1,0
574279,2019,AA,53,667681,Daniel Brown,656431,4,1,2,1__,1,0
574279,2019,AA,54,667681,Daniel Brown,593527,1,1,2,12_,0,1
574910,2019,AA,3,676265,Cory Abbott,650362,3,0,3,_2_,0,1
574910,2019,AA,9,676265,Cory Abbott,605343,4,0,1,1__,1,0
574910,2019,AA,20,666205,Kyle Muller,676265,0,1,1,1__,1,0
574910,2019,AA,28,666205,Kyle Muller,605353,1,2,1,1__,1,0
574910,2019,AA,29,666205,Kyle Muller,642836,3,1,2,1__,1,0
574910,2019,AA,33,676265,Cory Abbott,673859,2,2,2,1__,1,0
574910,2019,AA,36,594985,Ben Rowen,623305,1,0,0,1__,1,0
574910,2019,AA,38,594985,Ben Rowen,663538,0,1,1,12_,0,1
574910,2019,AA,45,641457,Bailey Clark,642720,4,2,2,1__,1,0
574910,2019,AA,48,594985,Ben Rowen,642836,4,2,0,1__,1,0
574910,2019,AA,49,594985,Ben Rowen,640902,0,1,2,12_,0,1
574910,2019,AA,54,641457,Bailey Clark,671221,1,1,2,1__,1,0
574910,2019,AA,55,641457,Bailey Clark,665506,1,0,3,1__,1,0
574910,2019,AA,61,624420,Ian Clarkin,642720,1,0,3,1__,1,0
574910,2019,AA,64,571751,Jordan Harrison,605353,0,2,3,1__,1,0
574910,2019,AA,68,624420,Ian Clarkin,621457,2,3,3,1__,1,0
574910,2019,AA,70,595926,Jason Creasy,640902,3,3,1,1__,1,0
574910,2019,AA,75,642396,Manuel Rondon,665506,3,2,1,_2_,0,1
574910,2019,AA,79,595926,Jason Creasy,663538,2,2,0,_2_,0,1
574910,2019,AA,80,595926,Jason Creasy,676724,0,3,1,1__,1,0
