game_id,game_date,at_bat_index,inning,half_inning,balls,strikes,outs,batter_id,runner_id,start_base,end_base,is_out,out_number,runner_event,runner_event_type,movement_reason,is_scoring_event,rbi,earned
530262,2018-06-01,0,1,top,2,2,1,458731,458731,,,True,1.0,Flyout,field_out,,False,False,False
530262,2018-06-01,1,1,top,0,0,2,592450,592450,,,True,2.0,Groundout,field_out,,False,False,False
530262,2018-06-01,2,1,top,2,1,3,595885,595885,,,True,3.0,Flyout,field_out,,False,False,False
530262,2018-06-01,3,1,bottom,1,1,1,607054,607054,,,True,1.0,Lineout,field_out,,False,False,False
530262,2018-06-01,4,1,bottom,0,0,2,430945,430945,,,True,2.0,Groundout,field_out,,False,False,False
530262,2018-06-01,5,1,bottom,0,1,2,592518,592518,,score,False,,Home Run,home_run,,True,True,True
530262,2018-06-01,6,1,bottom,3,2,3,444432,444432,,,True,3.0,Groundout,field_out,,False,False,False
530262,2018-06-01,7,2,top,3,3,1,519317,519317,,,True,1.0,Strikeout,strikeout,,False,False,False
530262,2018-06-01,8,2,top,1,0,2,544369,544369,,,True,2.0,Flyout,field_out,,False,False,False
530262,2018-06-01,9,2,top,3,2,3,543305,543305,,,True,3.0,Flyout,field_out,,False,False,False
530262,2018-06-01,10,2,bottom,1,0,0,570731,570731,,2B,False,,Double,double,,False,False,False
530262,2018-06-01,11,2,bottom,2,2,1,448801,448801,,,True,1.0,Groundout,field_out,,False,False,False
530262,2018-06-01,11,2,bottom,2,2,1,448801,570731,2B,3B,False,,Groundout,field_out,r_adv_play,False,False,False
530262,2018-06-01,12,2,bottom,3,2,2,641820,641820,,,True,2.0,Groundout,field_out,,False,False,False
530262,2018-06-01,13,2,bottom,3,2,2,642082,642082,,1B,False,,Hit By Pitch,hit_by_pitch,,False,False,False
530262,2018-06-01,14,2,bottom,2,3,3,572073,572073,,,True,3.0,Strikeout,strikeout,,False,False,False
530262,2018-06-01,15,3,top,2,2,0,435522,435522,,1B,False,,Single,single,,False,False,False
530262,2018-06-01,16,3,top,4,0,0,519222,435522,1B,2B,False,,Walk,walk,r_adv_force,False,False,False
530262,2018-06-01,16,3,top,4,0,0,519222,519222,,1B,False,,Walk,walk,,False,False,False
530262,2018-06-01,17,3,top,0,0,0,650402,650402,,1B,False,,Single,single,,False,False,False
530262,2018-06-01,17,3,top,0,0,0,650402,435522,2B,3B,False,,Single,single,r_adv_force,False,False,False
530262,2018-06-01,17,3,top,0,0,0,650402,435522,3B,score,False,,Single,single,r_adv_play,True,True,True
530262,2018-06-01,17,3,top,0,0,0,650402,519222,1B,2B,False,,Single,single,r_adv_force,False,False,False
530262,2018-06-01,18,3,top,0,0,0,458731,458731,,1B,False,,Single,single,,False,False,False
530262,2018-06-01,18,3,top,0,0,0,458731,519222,2B,3B,False,,Single,single,r_adv_force,False,False,False
