runner_id,season,opponent_team,opponent_team_id,onbase_count,game_count,weight_onbase,weight_games,weight
407812.0,2018,Los Angeles Angels,108,1,1,0.09090909090909091,0.125,0.09090909090909091
407812.0,2018,Los Angeles Dodgers,119,1,1,0.09090909090909091,0.125,0.09090909090909091
407822.0,2018,Los Angeles Dodgers,119,3,1,1.0,1.0,1.0
408045.0,2018,Chicago White Sox,145,28,8,0.16,0.1095890410958904,0.16
408045.0,2018,Detroit Tigers,116,23,8,0.13142857142857142,0.1095890410958904,0.13142857142857142
408045.0,2018,Tampa Bay Rays,139,17,6,0.09714285714285714,0.0821917808219178,0.09714285714285714
408045.0,2018,Kansas City Royals,118,14,8,0.08,0.1095890410958904,0.08
408045.0,2018,Toronto Blue Jays,141,14,5,0.08,0.0684931506849315,0.08
408045.0,2018,Cleveland Indians,114,11,5,0.06285714285714286,0.0684931506849315,0.06285714285714286
408045.0,2018,Houston Astros,117,9,4,0.05142857142857143,0.0547945205479452,0.05142857142857143
408045.0,2018,New York Yankees,147,9,3,0.05142857142857143,0.0410958904109589,0.05142857142857143
408045.0,2018,Texas Rangers,140,9,3,0.05142857142857143,0.0410958904109589,0.05142857142857143
408045.0,2018,Baltimore Orioles,110,7,4,0.04,0.0547945205479452,0.04
408045.0,2018,Los Angeles Angels,108,6,3,0.03428571428571429,0.0410958904109589,0.03428571428571429
408045.0,2018,Boston Red Sox,111,5,3,0.02857142857142857,0.0410958904109589,0.02857142857142857
408045.0,2018,Cincinnati Reds,113,5,2,0.02857142857142857,0.0273972602739726,0.02857142857142857
408045.0,2018,Oakland Athletics,133,5,4,0.02857142857142857,0.0547945205479452,0.02857142857142857
408045.0,2018,Pittsburgh Pirates,134,4,2,0.022857142857142857,0.0273972602739726,0.022857142857142857
408045.0,2018,Seattle Mariners,136,4,2,0.022857142857142857,0.0273972602739726,0.022857142857142857
408045.0,2018,St. Louis Cardinals,138,3,1,0.017142857142857144,0.0136986301369863,0.017142857142857144
408045.0,2018,Chicago Cubs,112,1,1,0.005714285714285714,0.0136986301369863,0.005714285714285714
408045.0,2018,Milwaukee Brewers,158,1,1,0.005714285714285714,0.0136986301369863,0.005714285714285714
408234.0,2018,Kansas City Royals,118,11,4,0.24444444444444444,0.21052631578947367,0.24444444444444444
408234.0,2018,Pittsburgh Pirates,134,10,4,0.2222222222222222,0.21052631578947367,0.2222222222222222
408234.0,2018,Boston Red Sox,111,6,2,0.13333333333333333,0.10526315789473684,0.13333333333333333
408234.0,2018,Cleveland Indians,114,6,3,0.13333333333333333,0.15789473684210525,0.13333333333333333
408234.0,2018,New York Yankees,147,4,2,0.08888888888888889,0.10526315789473684,0.08888888888888889
408234.0,2018,Baltimore Orioles,110,3,2,0.06666666666666667,0.10526315789473684,0.06666666666666667
408234.0,2018,Toronto Blue Jays,141,3,1,0.06666666666666667,0.05263157894736842,0.06666666666666667
408234.0,2018,Chicago White Sox,145,2,1,0.044444444444444446,0.05263157894736842,0.044444444444444446
408236.0,2018,Miami Marlins,146,6,3,0.17142857142857143,0.1875,0.17142857142857143
408236.0,2018,St. Louis Cardinals,138,6,3,0.17142857142857143,0.1875,0.17142857142857143
408236.0,2018,Atlanta Braves,144,5,1,0.14285714285714285,0.0625,0.14285714285714285
408236.0,2018,Milwaukee Brewers,158,5,2,0.14285714285714285,0.125,0.14285714285714285
408236.0,2018,Washington Nationals,120,4,1,0.11428571428571428,0.0625,0.11428571428571428
408236.0,2018,Cincinnati Reds,113,3,2,0.08571428571428572,0.125,0.08571428571428572
408236.0,2018,Toronto Blue Jays,141,3,1,0.08571428571428572,0.0625,0.08571428571428572
408236.0,2018,Arizona Diamondbacks,109,1,1,0.02857142857142857,0.0625,0.02857142857142857
408236.0,2018,Baltimore Orioles,110,1,1,0.02857142857142857,0.0625,0.02857142857142857
408236.0,2018,Philadelphia Phillies,143,1,1,0.02857142857142857,0.0625,0.02857142857142857
408252.0,2018,Atlanta Braves,144,5,1,0.5,0.3333333333333333,0.5
408252.0,2018,New York Yankees,147,3,1,0.3,0.3333333333333333,0.3
408252.0,2018,Cleveland Indians,114,2,1,0.2,0.3333333333333333,0.2
408314.0,2018,Atlanta Braves,144,10,4,0.13333333333333333,0.12121212121212122,0.13333333333333333
408314.0,2018,Colorado Rockies,115,10,5,0.13333333333333333,0.15151515151515152,0.13333333333333333
408314.0,2018,Philadelphia Phillies,143,10,3,0.13333333333333333,0.09090909090909091,0.13333333333333333
408314.0,2018,San Diego Padres,135,8,2,0.10666666666666667,0.06060606060606061,0.10666666666666667
408314.0,2018,Miami Marlins,146,7,4,0.09333333333333334,0.12121212121212122,0.09333333333333334
408314.0,2018,Washington Nationals,120,7,3,0.09333333333333334,0.09090909090909091,0.09333333333333334
408314.0,2018,Arizona Diamondbacks,109,6,2,0.08,0.06060606060606061,0.08
408314.0,2018,Pittsburgh Pirates,134,5,2,0.06666666666666667,0.06060606060606061,0.06666666666666667
408314.0,2018,New York Yankees,147,3,2,0.04,0.06060606060606061,0.04
408314.0,2018,Baltimore Orioles,110,2,1,0.02666666666666667,0.030303030303030304,0.02666666666666667
408314.0,2018,Chicago Cubs,112,2,1,0.02666666666666667,0.030303030303030304,0.02666666666666667
408314.0,2018,Toronto Blue Jays,141,2,1,0.02666666666666667,0.030303030303030304,0.02666666666666667
408314.0,2018,Cincinnati Reds,113,1,1,0.013333333333333334,0.030303030303030304,0.013333333333333334
408314.0,2018,San Francisco Giants,137,1,1,0.013333333333333334,0.030303030303030304,0.013333333333333334
408314.0,2018,Tampa Bay Rays,139,1,1,0.013333333333333334,0.030303030303030304,0.013333333333333334
425772.0,2018,San Diego Padres,135,12,5,0.2608695652173913,0.25,0.2608695652173913
425772.0,2018,Los Angeles Dodgers,119,6,2,0.13043478260869565,0.1,0.13043478260869565
425772.0,2018,Oakland Athletics,133,6,1,0.13043478260869565,0.05,0.13043478260869565
425772.0,2018,Colorado Rockies,115,4,2,0.08695652173913043,0.1,0.08695652173913043
425772.0,2018,Chicago Cubs,112,3,1,0.06521739130434782,0.05,0.06521739130434782
425772.0,2018,San Francisco Giants,137,3,2,0.06521739130434782,0.1,0.06521739130434782
425772.0,2018,Seattle Mariners,136,3,1,0.06521739130434782,0.05,0.06521739130434782
425772.0,2018,Philadelphia Phillies,143,2,1,0.043478260869565216,0.05,0.043478260869565216
425772.0,2018,Pittsburgh Pirates,134,2,1,0.043478260869565216,0.05,0.043478260869565216
425772.0,2018,St. Louis Cardinals,138,2,1,0.043478260869565216,0.05,0.043478260869565216
425772.0,2018,Los Angeles Angels,108,1,1,0.021739130434782608,0.05,0.021739130434782608
425772.0,2018,Miami Marlins,146,1,1,0.021739130434782608,0.05,0.021739130434782608
425772.0,2018,New York Mets,121,1,1,0.021739130434782608,0.05,0.021739130434782608
425783.0,2018,Oakland Athletics,133,35,12,0.1590909090909091,0.13333333333333333,0.1590909090909091
425783.0,2018,Cleveland Indians,114,19,4,0.08636363636363636,0.044444444444444446,0.08636363636363636
425783.0,2018,Houston Astros,117,18,9,0.08181818181818182,0.1,0.08181818181818182
425783.0,2018,New York Yankees,147,18,6,0.08181818181818182,0.06666666666666667,0.08181818181818182
425783.0,2018,Los Angeles Angels,108,16,8,0.07272727272727272,0.08888888888888889,0.07272727272727272
425783.0,2018,Toronto Blue Jays,141,15,5,0.06818181818181818,0.05555555555555555,0.06818181818181818
425783.0,2018,Baltimore Orioles,110,14,4,0.06363636363636363,0.044444444444444446,0.06363636363636363
425783.0,2018,Tampa Bay Rays,139,13,4,0.05909090909090909,0.044444444444444446,0.05909090909090909
425783.0,2018,Minnesota Twins,142,11,6,0.05,0.06666666666666667,0.05
425783.0,2018,Seattle Mariners,136,11,6,0.05,0.06666666666666667,0.05
425783.0,2018,Chicago White Sox,145,10,4,0.045454545454545456,0.044444444444444446,0.045454545454545456
425783.0,2018,Kansas City Royals,118,10,5,0.045454545454545456,0.05555555555555555,0.045454545454545456
425783.0,2018,San Diego Padres,135,7,3,0.031818181818181815,0.03333333333333333,0.031818181818181815
425783.0,2018,Colorado Rockies,115,6,3,0.02727272727272727,0.03333333333333333,0.02727272727272727
425783.0,2018,Detroit Tigers,116,5,4,0.022727272727272728,0.044444444444444446,0.022727272727272728
425783.0,2018,Los Angeles Dodgers,119,4,2,0.01818181818181818,0.022222222222222223,0.01818181818181818
425783.0,2018,Arizona Diamondbacks,109,3,2,0.013636363636363636,0.022222222222222223,0.013636363636363636
425783.0,2018,Boston Red Sox,111,3,1,0.013636363636363636,0.011111111111111112,0.013636363636363636
425783.0,2018,San Francisco Giants,137,2,2,0.00909090909090909,0.022222222222222223,0.00909090909090909
425784.0,2018,Oakland Athletics,133,4,1,0.5,0.25,0.5
425784.0,2018,Texas Rangers,140,2,1,0.25,0.25,0.25
425784.0,2018,Houston Astros,117,1,1,0.125,0.25,0.125
425784.0,2018,Seattle Mariners,136,1,1,0.125,0.25,0.125
425844.0,2018,Los Angeles Dodgers,119,5,2,0.22727272727272727,0.18181818181818182,0.22727272727272727
425844.0,2018,San Diego Padres,135,4,1,0.18181818181818182,0.09090909090909091,0.18181818181818182
425844.0,2018,Pittsburgh Pirates,134,3,2,0.13636363636363635,0.18181818181818182,0.13636363636363635
425844.0,2018,Seattle Mariners,136,3,1,0.13636363636363635,0.09090909090909091,0.13636363636363635
425844.0,2018,Miami Marlins,146,2,1,0.09090909090909091,0.09090909090909091,0.09090909090909091
425844.0,2018,San Francisco Giants,137,2,1,0.09090909090909091,0.09090909090909091,0.09090909090909091
425844.0,2018,Houston Astros,117,1,1,0.045454545454545456,0.09090909090909091,0.045454545454545456
425844.0,2018,St. Louis Cardinals,138,1,1,0.045454545454545456,0.09090909090909091,0.045454545454545456
425844.0,2018,Washington Nationals,120,1,1,0.045454545454545456,0.09090909090909091,0.045454545454545456
425877.0,2018,Chicago Cubs,112,23,9,0.18548387096774194,0.15254237288135594,0.18548387096774194
425877.0,2018,Cincinnati Reds,113,20,10,0.16129032258064516,0.1694915254237288,0.16129032258064516
425877.0,2018,Milwaukee Brewers,158,14,7,0.11290322580645161,0.11864406779661017,0.11290322580645161
425877.0,2018,Kansas City Royals,118,10,3,0.08064516129032258,0.05084745762711865,0.08064516129032258
425877.0,2018,Pittsburgh Pirates,134,8,3,0.06451612903225806,0.05084745762711865,0.06451612903225806
425877.0,2018,Atlanta Braves,144,7,5,0.056451612903225805,0.0847457627118644,0.056451612903225805
425877.0,2018,San Francisco Giants,137,7,2,0.056451612903225805,0.03389830508474576,0.056451612903225805
425877.0,2018,Arizona Diamondbacks,109,6,3,0.04838709677419355,0.05084745762711865,0.04838709677419355
425877.0,2018,Colorado Rockies,115,6,3,0.04838709677419355,0.05084745762711865,0.04838709677419355
425877.0,2018,Washington Nationals,120,6,3,0.04838709677419355,0.05084745762711865,0.04838709677419355
425877.0,2018,Chicago White Sox,145,5,3,0.04032258064516129,0.05084745762711865,0.04032258064516129
425877.0,2018,Cleveland Indians,114,3,2,0.024193548387096774,0.03389830508474576,0.024193548387096774
425877.0,2018,Los Angeles Dodgers,119,3,2,0.024193548387096774,0.03389830508474576,0.024193548387096774
425877.0,2018,New York Mets,121,3,2,0.024193548387096774,0.03389830508474576,0.024193548387096774
425877.0,2018,Philadelphia Phillies,143,2,1,0.016129032258064516,0.01694915254237288,0.016129032258064516
425877.0,2018,Miami Marlins,146,1,1,0.008064516129032258,0.01694915254237288,0.008064516129032258
429664.0,2018,Oakland Athletics,133,23,10,0.1796875,0.20833333333333334,0.1796875
429664.0,2018,Texas Rangers,140,14,4,0.109375,0.08333333333333333,0.109375
429664.0,2018,Los Angeles Angels,108,13,5,0.1015625,0.10416666666666667,0.1015625
429664.0,2018,Baltimore Orioles,110,9,3,0.0703125,0.0625,0.0703125
429664.0,2018,Cleveland Indians,114,9,5,0.0703125,0.10416666666666667,0.0703125
429664.0,2018,Houston Astros,117,8,3,0.0625,0.0625,0.0625
429664.0,2018,Kansas City Royals,118,8,3,0.0625,0.0625,0.0625
429664.0,2018,San Francisco Giants,137,8,2,0.0625,0.041666666666666664,0.0625
429664.0,2018,Los Angeles Dodgers,119,7,2,0.0546875,0.041666666666666664,0.0546875
429664.0,2018,Arizona Diamondbacks,109,6,2,0.046875,0.041666666666666664,0.046875
429664.0,2018,Toronto Blue Jays,141,6,2,0.046875,0.041666666666666664,0.046875
429664.0,2018,Minnesota Twins,142,5,2,0.0390625,0.041666666666666664,0.0390625
429664.0,2018,Chicago White Sox,145,3,1,0.0234375,0.020833333333333332,0.0234375
429664.0,2018,Detroit Tigers,116,3,1,0.0234375,0.020833333333333332,0.0234375
429664.0,2018,New York Yankees,147,3,1,0.0234375,0.020833333333333332,0.0234375
429664.0,2018,San Diego Padres,135,3,2,0.0234375,0.041666666666666664,0.0234375
429665.0,2018,Chicago White Sox,145,24,11,0.16,0.16666666666666666,0.16
429665.0,2018,Minnesota Twins,142,21,8,0.14,0.12121212121212122,0.14
429665.0,2018,Detroit Tigers,116,17,7,0.11333333333333333,0.10606060606060606,0.11333333333333333
429665.0,2018,Kansas City Royals,118,13,8,0.08666666666666667,0.12121212121212122,0.08666666666666667
429665.0,2018,Toronto Blue Jays,141,13,4,0.08666666666666667,0.06060606060606061,0.08666666666666667
429665.0,2018,Houston Astros,117,12,5,0.08,0.07575757575757576,0.08
429665.0,2018,Oakland Athletics,133,11,3,0.07333333333333333,0.045454545454545456,0.07333333333333333
429665.0,2018,Texas Rangers,140,7,2,0.04666666666666667,0.030303030303030304,0.04666666666666667
429665.0,2018,Seattle Mariners,136,6,3,0.04,0.045454545454545456,0.04
429665.0,2018,Los Angeles Angels,108,5,3,0.03333333333333333,0.045454545454545456,0.03333333333333333
429665.0,2018,Cincinnati Reds,113,4,2,0.02666666666666667,0.030303030303030304,0.02666666666666667
429665.0,2018,Milwaukee Brewers,158,4,2,0.02666666666666667,0.030303030303030304,0.02666666666666667
429665.0,2018,Baltimore Orioles,110,3,2,0.02,0.030303030303030304,0.02
429665.0,2018,Boston Red Sox,111,3,1,0.02,0.015151515151515152,0.02
429665.0,2018,New York Yankees,147,3,2,0.02,0.030303030303030304,0.02
429665.0,2018,Pittsburgh Pirates,134,2,1,0.013333333333333334,0.015151515151515152,0.013333333333333334
429665.0,2018,Tampa Bay Rays,139,2,2,0.013333333333333334,0.030303030303030304,0.013333333333333334
430832.0,2018,Atlanta Braves,144,20,8,0.14084507042253522,0.13333333333333333,0.14084507042253522
430832.0,2018,Philadelphia Phillies,143,17,5,0.11971830985915492,0.08333333333333333,0.11971830985915492
430832.0,2018,Miami Marlins,146,13,5,0.09154929577464789,0.08333333333333333,0.09154929577464789
430832.0,2018,Colorado Rockies,115,12,4,0.08450704225352113,0.06666666666666667,0.08450704225352113
430832.0,2018,Pittsburgh Pirates,134,12,6,0.08450704225352113,0.1,0.08450704225352113
430832.0,2018,Toronto Blue Jays,141,9,2,0.06338028169014084,0.03333333333333333,0.06338028169014084
430832.0,2018,San Francisco Giants,137,8,4,0.056338028169014086,0.06666666666666667,0.056338028169014086
430832.0,2018,Washington Nationals,120,7,5,0.04929577464788732,0.08333333333333333,0.04929577464788732
430832.0,2018,Chicago Cubs,112,6,4,0.04225352112676056,0.06666666666666667,0.04225352112676056
430832.0,2018,Los Angeles Dodgers,119,6,3,0.04225352112676056,0.05,0.04225352112676056
430832.0,2018,Cincinnati Reds,113,5,2,0.035211267605633804,0.03333333333333333,0.035211267605633804
430832.0,2018,New York Yankees,147,5,2,0.035211267605633804,0.03333333333333333,0.035211267605633804
430832.0,2018,San Diego Padres,135,5,2,0.035211267605633804,0.03333333333333333,0.035211267605633804
430832.0,2018,Arizona Diamondbacks,109,4,3,0.028169014084507043,0.05,0.028169014084507043
430832.0,2018,Baltimore Orioles,110,4,1,0.028169014084507043,0.016666666666666666,0.028169014084507043
430832.0,2018,Milwaukee Brewers,158,4,2,0.028169014084507043,0.03333333333333333,0.028169014084507043
430832.0,2018,New York Mets,121,3,1,0.02112676056338028,0.016666666666666666,0.02112676056338028
430832.0,2018,Tampa Bay Rays,139,2,1,0.014084507042253521,0.016666666666666666,0.014084507042253521
430935.0,2018,Pittsburgh Pirates,134,2,2,0.6666666666666666,0.6666666666666666,0.6666666666666666
430935.0,2018,Los Angeles Dodgers,119,1,1,0.3333333333333333,0.3333333333333333,0.3333333333333333
430945.0,2018,Boston Red Sox,111,23,9,0.15436241610738255,0.12857142857142856,0.15436241610738255
430945.0,2018,Toronto Blue Jays,141,18,7,0.12080536912751678,0.1,0.12080536912751678
430945.0,2018,Chicago White Sox,145,14,4,0.09395973154362416,0.05714285714285714,0.09395973154362416
430945.0,2018,Kansas City Royals,118,14,5,0.09395973154362416,0.07142857142857142,0.09395973154362416
430945.0,2018,Tampa Bay Rays,139,14,8,0.09395973154362416,0.11428571428571428,0.09395973154362416
430945.0,2018,Miami Marlins,146,7,3,0.04697986577181208,0.04285714285714286,0.04697986577181208
430945.0,2018,New York Yankees,147,7,5,0.04697986577181208,0.07142857142857142,0.04697986577181208
430945.0,2018,Seattle Mariners,136,7,2,0.04697986577181208,0.02857142857142857,0.04697986577181208
430945.0,2018,Atlanta Braves,144,6,2,0.040268456375838924,0.02857142857142857,0.040268456375838924
430945.0,2018,Texas Rangers,140,6,4,0.040268456375838924,0.05714285714285714,0.040268456375838924
430945.0,2018,Cleveland Indians,114,5,3,0.03355704697986577,0.04285714285714286,0.03355704697986577
430945.0,2018,Los Angeles Angels,108,5,3,0.03355704697986577,0.04285714285714286,0.03355704697986577
430945.0,2018,New York Mets,121,5,3,0.03355704697986577,0.04285714285714286,0.03355704697986577
430945.0,2018,Houston Astros,117,4,3,0.026845637583892617,0.04285714285714286,0.026845637583892617
430945.0,2018,Oakland Athletics,133,4,2,0.026845637583892617,0.02857142857142857,0.026845637583892617
430945.0,2018,Minnesota Twins,142,3,2,0.020134228187919462,0.02857142857142857,0.020134228187919462
430945.0,2018,Philadelphia Phillies,143,3,2,0.020134228187919462,0.02857142857142857,0.020134228187919462
430945.0,2018,Washington Nationals,120,3,2,0.020134228187919462,0.02857142857142857,0.020134228187919462
430945.0,2018,Detroit Tigers,116,1,1,0.006711409395973154,0.014285714285714285,0.006711409395973154
431145.0,2018,Boston Red Sox,111,20,8,0.17543859649122806,0.16,0.17543859649122806
431145.0,2018,Baltimore Orioles,110,12,7,0.10526315789473684,0.14,0.10526315789473684
431145.0,2018,New York Yankees,147,11,4,0.09649122807017543,0.08,0.09649122807017543
431145.0,2018,Kansas City Royals,118,10,4,0.08771929824561403,0.08,0.08771929824561403
431145.0,2018,Chicago White Sox,145,9,3,0.07894736842105263,0.06,0.07894736842105263
431145.0,2018,Texas Rangers,140,9,3,0.07894736842105263,0.06,0.07894736842105263
431145.0,2018,Atlanta Braves,144,6,2,0.05263157894736842,0.04,0.05263157894736842
431145.0,2018,Los Angeles Angels,108,6,3,0.05263157894736842,0.06,0.05263157894736842
431145.0,2018,Oakland Athletics,133,6,3,0.05263157894736842,0.06,0.05263157894736842
431145.0,2018,Detroit Tigers,116,5,2,0.043859649122807015,0.04,0.043859649122807015
431145.0,2018,Tampa Bay Rays,139,5,3,0.043859649122807015,0.06,0.043859649122807015
431145.0,2018,New York Mets,121,4,2,0.03508771929824561,0.04,0.03508771929824561
431145.0,2018,Philadelphia Phillies,143,4,1,0.03508771929824561,0.02,0.03508771929824561
431145.0,2018,Seattle Mariners,136,4,2,0.03508771929824561,0.04,0.03508771929824561
431145.0,2018,Houston Astros,117,1,1,0.008771929824561403,0.02,0.008771929824561403
431145.0,2018,Minnesota Twins,142,1,1,0.008771929824561403,0.02,0.008771929824561403
431145.0,2018,Washington Nationals,120,1,1,0.008771929824561403,0.02,0.008771929824561403
434158.0,2018,Baltimore Orioles,110,13,5,0.11016949152542373,0.09433962264150944,0.11016949152542373
434158.0,2018,New York Mets,121,11,3,0.09322033898305085,0.05660377358490566,0.09322033898305085
434158.0,2018,Chicago White Sox,145,10,4,0.0847457627118644,0.07547169811320754,0.0847457627118644
434158.0,2018,Boston Red Sox,111,8,4,0.06779661016949153,0.07547169811320754,0.06779661016949153
434158.0,2018,New York Yankees,147,8,5,0.06779661016949153,0.09433962264150944,0.06779661016949153
434158.0,2018,Chicago Cubs,112,7,2,0.059322033898305086,0.03773584905660377,0.059322033898305086
434158.0,2018,Kansas City Royals,118,6,3,0.05084745762711865,0.05660377358490566,0.05084745762711865
434158.0,2018,Oakland Athletics,133,6,3,0.05084745762711865,0.05660377358490566,0.05084745762711865
434158.0,2018,Philadelphia Phillies,143,6,3,0.05084745762711865,0.05660377358490566,0.05084745762711865
434158.0,2018,Washington Nationals,120,6,2,0.05084745762711865,0.03773584905660377,0.05084745762711865
434158.0,2018,Cincinnati Reds,113,4,1,0.03389830508474576,0.018867924528301886,0.03389830508474576
434158.0,2018,Minnesota Twins,142,4,2,0.03389830508474576,0.03773584905660377,0.03389830508474576
434158.0,2018,Pittsburgh Pirates,134,4,2,0.03389830508474576,0.03773584905660377,0.03389830508474576
434158.0,2018,San Francisco Giants,137,4,2,0.03389830508474576,0.03773584905660377,0.03389830508474576
434158.0,2018,Seattle Mariners,136,4,2,0.03389830508474576,0.03773584905660377,0.03389830508474576
434158.0,2018,Tampa Bay Rays,139,4,2,0.03389830508474576,0.03773584905660377,0.03389830508474576
