pitcher_id,avg_speed_faced_2022_opp,avg_poptime_behind_2022_opp,n_opportunities_2022
502042,27.24876033057851,1.9034924288099173,363
502043,27.21934032983508,1.836795577177914,667
502083,26.2,1.98,4
502085,27.44035087719298,1.86386180097807,228
502154,26.866666666666664,1.9353913040000001,6
502171,27.22642201834862,1.980757261719266,545
502179,27.39450261780105,1.99067101854047,384
502202,27.399141630901287,1.959627652310811,236
502578,26.57,1.891588235,10
502624,27.32222222222222,1.8854580585824177,123
502748,28.425,1.9778870814545455,22
503285,27.376315789473683,1.9685769206712331,76
503449,27.053043478260868,1.9392766667999999,230
506433,27.185833333333335,1.9613828382227725,606
517008,27.218235294117648,1.866311201300578,176
518397,27.507894736842104,1.968557934105263,38
518464,,1.8911666666666667,6
518489,27.38375,1.96293967504375,160
518516,26.982887700534757,1.8960021650459367,566
518553,26.99421221864952,1.9866386831022362,324
518566,27.0,,9
518585,28.244444444444444,1.9313703702222225,18
518586,28.600000000000005,1.956875,3
518617,27.365399239543727,1.9634549738265683,279
518748,27.506593406593407,1.8784904135652172,92
518813,27.04,2.02125807692,26
518876,27.048294434470375,1.9239813520537636,561
518886,26.905164319248826,1.9284575387129632,216
519008,27.305479452054794,2.0338564377062935,149
519043,27.352469135802473,1.9243886291009176,327
519151,27.385714285714283,1.9073597365357142,112
519242,28.294117647058822,1.903057143,17
519293,27.07287234042553,1.958802102425532,188
519326,26.97380952380952,1.9102080128615384,260
519443,,,2
520980,26.625806451612902,1.9049933334,35
521230,27.280526315789476,1.9906846466063828,191
523260,27.495967741935484,1.9672776347983871,124
527048,27.46392914653784,1.961657618067524,622
527055,27.596610169491527,1.9080391913389831,59
528748,27.744915254237288,1.9489767694150943,236
541640,27.571900826446278,1.9905444340454543,242
542194,28.154545454545453,1.8996491477272728,22
542585,27.321487603305787,1.9445129477768595,121
542881,27.26347992351816,1.9189460122068966,528
542888,27.646192893401015,1.88358329142132,197
542914,27.201421800947866,1.953716093208531,211
542947,27.063398692810456,1.9194734080833336,156
542960,,1.913,4
543037,26.971212121212123,1.9575779059878786,660
543056,27.124324324324323,1.9308777589473685,81
543101,27.136458333333334,1.9880280264,100
543135,27.082865168539325,2.0257365240957745,356
543208,27.950000000000003,1.9080000000000001,9
543238,26.60891089108911,1.9334682104395604,102
543243,27.277830188679243,1.923186767209906,424
543272,27.150000000000002,1.8184389643827161,165
543281,26.266666666666666,1.9841770428666665,30
543294,27.32406779661017,1.9055138922200001,300
543339,27.701408450704225,1.9058267182816904,72
543351,28.1,1.989486486,2
543475,27.25258741258741,1.937447366053597,715
543507,26.700943396226418,1.971392771898148,108
543521,26.872348484848487,1.9651807126119405,268
543548,27.91395348837209,1.9463676811395347,43
543606,27.196,1.9211151340533335,375
543766,27.01865671641791,1.9477326796231342,268
543829,26.3,1.998479167,5
543859,,1.913,15
543883,,,1
543901,27.341176470588238,1.9419284278,30
544365,27.205161290322582,1.9788856794935896,156
544727,27.210775862068964,1.882174097473913,243
544931,27.372727272727275,1.9538571430000002,22
545343,27.023232323232325,1.9500051640186917,121
545346,28.089999999999996,,20
547001,27.093421052631577,1.9469865854933335,83
547176,,,3
547179,27.034375,2.0021702360618554,388
547184,26.496774193548386,1.886026510106383,59
547185,28.8,,1
547943,27.288732394366196,1.9602824382535209,71
547973,27.211570247933885,1.9533559190229008,131
548384,27.36280487804878,1.8880351752901234,168
548389,27.10180412371134,1.9400405684719386,392
552640,27.825000000000003,1.90117633928125,36
553902,26.566666666666666,1.853666667,12
554340,27.360227272727272,1.9466464951460674,178
554430,27.245405405405407,1.8187413302072073,555
554431,27.654228855721392,1.9583370699303484,201
570240,27.2,1.9645967743103447,32
570257,27.10340425531915,1.9519431763205128,237
570488,27.03787878787879,1.9152370672121213,79
570560,27.15,2.105892857,4
570632,27.512433862433863,1.8549367270899473,382
570663,27.351282051282052,1.97858107906383,94
570666,27.2679180887372,1.9432968260067567,296
571439,27.60666666666667,1.9461,15
571446,27.26078431372549,1.8420416269607842,51
571466,26.599999999999998,1.933166667,6
571473,,,1
571479,26.633333333333333,1.8182539981674208,228
571510,27.866666666666667,1.959161087037037,27
571539,,,6
571578,27.06520874751491,1.9803429425646124,503
571616,28.724999999999998,1.99575,15
571656,27.401666666666667,1.954213359032258,186
571670,27.144262295081965,1.9350333646612021,183
571704,26.553333333333335,1.9436877472666665,15
571710,27.03696682464455,1.9446224976886792,212
571760,27.07079646017699,1.957591243136564,227
571800,27.525753424657534,1.9433360089842107,385
571863,27.39032258064516,1.8167829912258064,31
571871,28.166666666666668,1.89883436525,8
571882,27.73205128205128,1.9348619657307693,78
571901,27.554771784232365,2.012611245410359,251
571917,27.18421052631579,1.87465625,19
571927,27.056216216216214,2.033709437637363,187
571945,27.059076923076926,2.0339884615569233,650
571946,26.95,2.005692308,22
571948,27.440174672489082,1.965758386608108,234
571976,28.7,1.6775,6
572070,27.221387283236997,1.941139839901734,173
572125,27.253846153846155,1.9021914556835444,79
572191,28.775,2.0088,8
572193,27.558823529411764,2.005196027817073,164
572362,26.671428571428574,1.889575758,14
572371,27.8,1.979205882,4
572383,27.11176470588235,1.9970710784999999,18
572403,26.963541666666668,2.02814077821875,96
572703,27.732608695652175,1.8920217390434784,48
572816,27.2,2.03175,6
572888,27.126315789473683,1.9070204613333332,22
572955,26.74285714285714,1.8434299660483873,62
572971,26.966304347826085,1.9959783572596896,277
573009,27.357512953367877,1.906680155781609,211
573062,27.3,1.827631579,1
573109,25.8,2.0468125,3
573124,27.198333333333334,1.911019341625,240
573127,28.387500000000003,1.8703888890000002,30
573131,27.9,1.9461,5
573185,28.1375,1.9054004886666667,20
573186,27.096711798839458,1.927098085398844,519
573204,27.613138686131386,1.9158954557481753,274
573668,28.038095238095234,1.9123530466904761,44
579328,27.15814977973568,1.947563058660793,454
592094,27.018396226415092,1.8944765832970296,213
592135,26.85,1.8044545449999998,12
592155,,,9
592165,,,8
592169,26.5225,1.959304370516129,55
592222,27.075,2.0008864764615386,16
592332,27.13802559414991,1.9528757870181819,550
592346,27.96344086021505,1.9533766651182798,93
592351,26.995477386934674,1.9672929748696741,399
592390,27.00754716981132,1.9600155857009347,113
592411,27.2,1.99575,23
592454,27.275555555555556,1.977892705111111,45
592473,27.249333333333333,1.8451551848933332,75
592662,27.175441696113072,1.9313012168657242,566
592712,27.8,1.9857351777272727,11
592716,27.466477272727275,1.9209912256011081,361
592717,27.070813397129186,1.954273335772093,215
592741,26.27647058823529,1.9699869545588236,102
592743,26.600000000000005,1.99575,3
592761,26.71698113207547,1.9159400013242323,328
592767,26.864187327823693,1.914111922584022,363
592773,27.278515625,1.9023314081992189,256
592789,27.042626728110598,1.9251869348202764,434
592791,27.27970479704797,1.9528841630574072,542
592804,27.251578947368422,1.9677184047157894,101
592826,27.40355871886121,1.9540559408754579,281
592833,25.433333333333337,2.017777778,4
592836,27.492561983471074,1.9553669858091287,484
592848,26.519565217391307,1.9904903027173915,46
592858,27.026599326599325,1.909515084516129,312
592865,28.912499999999998,1.970913043,9
592866,27.238245614035087,1.9581650934982455,298
592879,28.399999999999995,,4
593140,26.184615384615384,1.9027642858235296,17
593160,24.5,1.935148148,6
593334,26.694999999999997,1.9545569624136363,220
593423,27.171100917431193,1.9040309734151377,436
593576,27.61743119266055,1.900114329463303,222
593604,,1.972,16
593619,26.9632183908046,1.8806222937916666,96
593643,28.53,1.9408565660000001,20
593958,27.163345195729537,1.949482407454248,306
593974,27.162248995983933,1.955702120744856,249
594311,27.180733944954127,1.9761004362110093,115
594577,26.95049019607843,2.007973572857843,204
594580,27.39004975124378,1.8917073461372549,204
594795,25.4,1.81525,2
594798,27.245299145299143,1.9513817895042735,117
594835,27.29281150159744,1.9366960408280758,634
594943,26.804761904761904,1.815055743125,24
594965,26.6,1.986058824,4
594986,24.7,,5
595014,27.3,2.017777778,3
595191,27.453125,1.9461000000000002,52
595345,27.301063829787232,1.939716757533101,291
595411,24.5,1.804454545,5
595465,29.100000000000005,1.8114375,6
595798,,,1
595881,27.41946564885496,1.9620593382899627,270
595893,29.1,,3
595939,27.17142857142857,2.008217391,37
595988,27.8,,24
596001,27.039285714285715,1.9789234714360657,308
596027,,1.891588235,9
596035,27.65,,16
596043,27.62162162162162,1.9261548060810814,37
596057,27.01132075471698,1.925288616099099,222
596071,27.240287769784175,1.9769633628835617,146
596082,27.26779661016949,1.9573573148135592,59
596112,27.585148514851483,1.8983989898706468,202
596117,27.63333333333333,1.8044545449999998,6
596133,27.090867579908675,1.9127202282648403,219
596271,27.941379310344825,1.915832822413793,63
596295,27.4466819221968,1.8696041209346848,444
598264,27.319658119658122,2.0080972332396696,126
598265,25.100000000000005,1.903057143,6
598287,27.326595744680848,1.9281536632,194
600887,26.8125,1.952520833625,8
600917,27.205681818181816,1.9437113198977272,176
600921,27.718695652173913,1.9796727060666666,240
601713,27.263770250368186,1.9411877822047128,679
602929,26.7,,3
605121,25.412499999999998,1.9042102270909091,23
605130,27.47546468401487,1.9053534717692306,274
605135,27.223323170731707,1.9673095137878787,660
605138,27.692307692307693,1.9918369453529412,17
605151,27.724489795918366,2.023697633781818,55
605154,27.374358974358973,1.9823757209670327,273
605155,27.46,1.88224342125,8
605156,27.674999999999997,2.0357916667000002,39
605164,27.319461697722566,1.9302179925113874,483
605170,27.7,1.943869565,1
605177,27.57287234042553,1.9362681897411167,200
605182,27.332390745501282,1.9348201031053986,389
605194,27.30516129032258,1.9499124466987179,156
605195,27.11866666666667,1.989950422611111,79
605200,27.29855072463768,1.9277717279341087,552
605218,27.72076124567474,1.9844954641,291
605232,,2.028666667,6
605240,28.6,,9
605242,27.489302325581395,1.935037263109091,220
605254,29.4,,4
605280,27.34326923076923,1.9539341070865386,216
605288,27.208133971291865,1.9600936913149039,420
605335,28.6,1.99575,4
605347,27.577524429967426,1.9330257204397394,311
605388,26.2,1.8776333333333335,9
605397,26.73355263157895,1.9210431093799343,608
605400,27.170529801324502,1.8184478693874173,604
605441,26.4,2.028666667,3
605446,27.986666666666668,1.9181912547333333,15
605447,27.365656565656565,1.9527451706161616,198
605463,27.092105263157894,1.8585584415844154,77
605483,26.6720802919708,1.8836929824644808,549
605488,27.33030973451327,1.868828937520879,465
605507,27.1517316017316,1.9722092601859957,464
605521,27.535838150289017,1.9322638756153847,182
605525,27.31496062992126,1.887060106139535,133
605538,27.24471544715447,1.89902860975,129
605540,26.817362637362635,1.971839757176344,465
605541,28.4,,7
605612,27.8,1.9350181820909091,11
606115,,1.9894864859999999,6
606131,27.091139240506326,1.9597317964819276,83
606149,27.333000000000002,2.0255762499900003,203
606160,27.40918918918919,1.9052303604432435,185
606162,28.3,2.017777778,2
606273,27.64814814814815,1.9428269655185186,27
606303,27.348768472906404,1.9007635827067308,208
606424,27.551121076233184,1.9805425128810572,230
606625,26.917730496453903,1.9431065251631208,142
606930,26.675342465753424,1.952498692882353,78
606939,,,4
606965,27.721739130434784,1.9406979616521738,23
606993,27.633333333333336,1.9735833333333332,12
607074,27.18367670364501,1.9909395818843107,631
607179,27.307534246575344,1.9939992105510205,152
607188,27.64242424242424,1.9422876344444444,36
607192,27.673333333333336,1.830444444,15
607200,26.66283185840708,1.9859984964577464,568
607216,27.07162162162162,1.9381738656394558,149
607229,27.174999999999997,1.9348046087777777,36
607237,27.437192982456143,1.9185779098421052,285
607259,26.98465227817746,1.8985402068345325,417
607352,27.8,1.961391304,12
607359,27.488000000000003,1.997877218923077,26
607374,24.6,1.8879583333333334,3
607391,27.451428571428572,1.9015714285714287,35
607455,26.641666666666666,1.9550741831751823,137
607457,27.321818181818184,1.9987082314375,55
607481,26.81782945736434,1.9888075027596899,130
607536,27.039800995024876,1.8360372068129138,604
607572,25.279999999999998,1.9762575755454548,25
607609,27.46666666666667,1.991682927,3
607625,27.638976377952755,1.9544720727677165,259
607644,27.374193548387098,2.00261304325,63
607755,27.474418604651166,1.9472881668095239,48
608032,27.24263959390863,1.8579419906829269,205
608167,,,1
608328,27.12558139534884,1.9669455991237115,221
608331,27.527868852459015,1.989519450118033,610
608334,27.100000000000005,1.889575758,4
608337,27.16537216828479,1.9858794293181818,618
608344,27.310137457044675,1.900672000204467,582
608348,25.95625,1.9777500000000001,16
608349,27.685945945945942,1.8270804203038673,185
608371,27.74705882352941,1.9289739985294119,17
608379,27.163231850117096,2.0013291999627043,429
608566,26.757014388489207,1.875561880152878,556
608638,27.06984126984127,1.8657060603454547,63
608648,26.91878787878788,1.9035659825151514,165
608652,26.477966101694918,1.944800317661017,59
608665,27.156457564575643,1.9846474059851853,272
608678,27.575862068965517,1.9855062537052022,174
608686,26.8,1.986058824,4
608700,29.2,1.903057143,11
608703,27.6,1.941347826,2
608716,27.66153846153846,1.9230840900219779,91
608717,27.648458149779735,1.983379117431718,227
608718,27.33582089552239,1.9571923162751323,205
608723,27.058837209302325,1.9202605323100232,432
611093,27.6,1.989486486,4
612434,26.683193277310927,1.950152116068376,119
613317,27.7,,3
613534,26.116666666666667,1.8996864917368423,19
614177,22.7,1.99575,1
614179,27.29630996309963,1.9648580547537313,271
615698,27.23473154362416,1.9503320120939596,596
617228,27.327040816326534,1.968840617625616,213
620396,28.447619047619046,1.9409572215238096,25
620443,28.600000000000005,1.951434783,3
620454,28.981818181818184,1.827631579,11
620982,27.5,1.933166667,9
621011,28.542857142857144,2.039826087,9
621016,27.59154228855721,1.9172158649359607,203
621051,27.456589147286824,1.8672238835757575,132
621053,27.8,1.9568888888888891,16
621057,27.387500000000003,1.9924462254285713,9
621074,27.3885,1.917382217121212,204
621076,27.406432748538013,1.8797872603235866,513
621079,27.801960784313724,1.8684495727230768,65
621082,27.398717948717948,1.867918954152941,85
621086,27.7,,6
621098,,,1
621107,27.01687898089172,1.81482093255627,315
621111,26.981057268722466,1.9257208209074892,227
621112,27.170915032679737,1.8835175871465797,307
621114,27.04074074074074,1.9966141051851851,27
621121,27.333333333333332,1.8978897759215687,153
621219,27.175324675324674,1.928163702831169,77
621237,27.384357541899444,1.818187572228261,184
621242,27.55,1.9653000757083332,192
621244,27.141184767277853,1.9442852945892115,723
621248,27.400961538461537,1.8980872251826924,104
621249,27.14206008583691,1.9754935753166667,246
621261,,,2
621295,26.53846153846154,2.0285103178548387,140
621345,27.55981308411215,1.9607677509532713,221
621348,26.473469387755102,1.9720416262727272,49
621363,27.54891304347826,1.8818744932819151,190
621366,27.697391304347825,1.9435616746173912,116
621368,27.43203661327231,1.9391865952054794,438
621381,27.1561320754717,1.9854707696602871,215
621383,27.54478260869565,1.9845997038008851,232
621389,27.406944444444445,1.880270686,149
621433,27.481818181818184,1.9079935064545455,11
621593,26.570731707317076,1.9555696852183908,104
622065,27.56978417266187,1.9894803376640624,141
622072,27.456363636363637,1.9807083450177165,508
622075,26.912142857142857,1.9306219646808511,143
622092,27.099999999999998,1.9359541063333332,3
622098,26.254950495049506,1.9457114871756098,214
622103,25.085714285714285,2.006089285714286,7
622250,27.123853211009173,1.9490988824504505,111
622251,27.4944099378882,1.9165576442102272,176
622253,27.219691119691117,1.9384896488259258,270
622259,27.140000000000004,1.8842695651999999,5
622268,27.7,1.9709130430000001,6
622338,28.54615384615385,1.8147142859999998,16
622379,28.906896551724138,1.937359804117647,34
622491,27.14007633587786,1.9614631465324428,524
622503,27.13768115942029,1.8844662391142857,212
622554,27.377536231884058,1.8138574611870504,139
622608,26.99291338582677,1.8452692061154856,381
622663,26.594370860927153,1.9447643859191175,302
622694,27.16093023255814,1.877418406260465,215
622766,27.889999999999997,1.9682066668,10
622786,27.171111111111113,1.8641917582333334,92
623149,27.11455696202532,1.9474420632439022,164
623167,27.471836007130126,1.9410251730388695,566
623211,27.52228571428571,1.9435744020857142,186
623352,28.305617977528087,1.904026144719101,178
623381,26.899999999999995,,3
623437,26.919999999999998,1.9739054344500002,20
623451,27.214351851851852,1.9579612289178745,216
623465,26.72808988764045,1.949562365550562,178
623470,,1.804454545,5
623474,27.308875739644968,2.001288321451977,179
623485,27.205737704918032,1.8524089498360656,122
624133,27.288329979879276,1.8130279402008032,498
624418,27.615,1.9066954361904762,28
624427,28.333333333333332,1.9328541666666668,10
624503,28.89032258064516,1.9589769337741936,31
624519,28.240000000000002,,5
624522,27.163279445727483,1.9152711440412842,436
624647,26.8,1.9857272730000002,4
625643,27.039834024896265,1.996556629185654,246
626929,26.600000000000005,1.9865000000000002,9
628345,,,1
628452,27.080434782608698,1.9886578400815218,184
628708,27.358222222222224,1.9859629280666666,225
628711,27.40728241563055,1.9319322557738514,566
630023,25.656521739130437,1.9070000000000003,23
640444,27.2427397260274,1.9669933270796705,368
640448,27.411351351351353,1.9834463555221675,208
640451,27.85411764705882,1.9914547795588236,170
640454,,,5
640455,27.137890625,1.827768478883721,516
640461,26.5,1.830444444,9
640462,27.365234375,1.8777142518295455,264
640463,,,1
640470,27.452380952380953,1.9598095238095237,21
641154,26.89081632653061,1.984539228242236,496
641302,27.335616438356166,1.9426702740986301,365
641312,27.30909090909091,1.9409799604444444,23
641329,27.258015267175573,1.9411164286679392,262
641360,26.906164383561645,1.920309118958904,146
641386,27.38888888888889,2.047,10
641394,27.465999999999998,1.9118810457843136,52
641401,27.719,1.8285070740104166,206
641409,28.1,,1
641425,28.9,,4
641447,27.117391304347827,1.8620800418369565,92
641482,27.67225,1.9571292096481927,415
641499,,1.830444444,2
641501,27.177304964539008,1.9500671665673759,142
641506,26.639999999999997,1.8595,10
641531,27.676923076923078,1.813,13
641538,26.76,2.047,5
641540,27.12062937062937,1.9540918402787455,574
641582,26.816315789473688,1.9820375676615383,195
641585,27.2,1.87200833345,21
641620,27.083333333333332,1.799135135,10
641625,,1.9865,5
641627,26.681142857142856,1.96346254996,175
641632,,,5
641656,28.80909090909091,2.0027916665625,16
641672,27.386363636363637,1.9364313863333333,24
641682,27.787096774193547,1.963018002828125,64
641703,28.733333333333334,1.9285249999999998,10
641709,26.4,2.144,2
641712,27.383652173913045,2.029521204825784,575
641726,27.504819277108435,1.8787964789122806,171
641729,27.63875,1.946725333488,253
641733,,1.913,1
641743,25.7,2.028666667,5
641745,26.973002159827214,1.9183985998404254,470
641755,27.82,1.8197463221518988,79
641771,27.182307692307692,1.838133601769231,520
641778,27.284432234432234,1.9711238170038023,551
641793,27.331736526946106,1.9856340693473054,170
641816,27.313333333333333,1.943543233400474,422
641835,27.60621761658031,1.9462020116799998,200
641838,29.4,,9
641853,27.294285714285714,1.9523988246,42
641871,27.455405405405408,1.9110257031081084,83
641886,24.5,,3
641907,27.093023255813954,1.9953191140666666,52
641914,26.6,1.872666667,4
641927,27.52741116751269,1.9124100759898477,197
641941,27.287007874015746,1.926941517196911,264
642016,27.01,1.945271493,17
642028,27.206451612903223,1.9927827384042553,98
642048,27.813043478260873,1.9542185854285716,28
642060,26.71388888888889,2.008217391,37
642068,26.74090909090909,1.8877367802173912,29
642092,29.7,,7
642100,27.215714285714284,1.904020974623377,79
642121,27.075438596491228,1.919503362373832,120
642130,27.03098591549296,1.9101992958873242,71
642140,28.15,2.03175,10
642152,27.251598173515983,1.91572182070852,223
642165,27.308695652173913,1.9435996653913044,23
642203,27.330588235294115,1.9315982980000002,85
642207,27.453478260869566,1.9636886297521738,234
642216,,1.922684211,1
642225,26.95,1.952126316,3
642231,27.55972222222222,1.8522098766805553,82
642232,27.005167173252282,1.8868799662030304,330
642233,29.78333333333333,1.99575,14
642236,27.599999999999998,,7
642239,28.0,2.01625,6
642271,26.8,1.9658365384,5
642371,,,4
642397,27.478,1.9388286001480002,250
642496,,2.028666667,9
642528,27.414948453608247,1.9515418451529412,194
642545,27.256837606837607,2.0184841116367713,234
642546,27.414166666666667,1.91708968055,120
642547,27.06749116607774,1.9563623466849815,288
642578,28.100000000000005,,3
642585,27.15550458715596,1.923312401009009,222
642657,27.683870967741935,1.8703250516956522,35
642659,26.214285714285715,1.9804666664000004,8
642701,26.95536332179931,1.9325958921122448,294
642758,27.32051282051282,1.895909049015306,196
642759,,,2
642770,27.758904109589043,1.8598455622560977,82
642834,28.2,2.039826087,5
642851,27.959999999999997,,5
643230,27.735714285714288,1.9003631293571428,28
643256,27.248301886792454,1.9514888542272726,269
643290,27.520430107526884,2.01422709183871,93
643316,28.18448275862069,1.9905192301568626,59
643327,27.138461538461538,1.9274782611428571,14
643338,26.613513513513514,1.940060678142857,84
643340,26.6,1.9251666669999998,5
643361,24.2,1.907,2
643377,27.46456140350877,1.9184206896188813,288
643400,26.870175438596494,1.9028308270350878,57
643410,27.411945392491468,1.9180337467070707,297
643478,26.166666666666668,,3
643493,27.375,1.9126009224817517,137
643511,27.465416666666666,1.9852344972459017,246
643524,28.284615384615385,1.930435096153846,13
643615,26.863793103448273,1.984193403327586,58
644364,27.033128834355825,1.9840904910613497,165
644374,27.02,1.830444444,10
644396,27.75,2.008083333,10
644429,27.557894736842105,1.996939687,40
645261,27.224285714285713,1.9916829270000003,560
645801,27.0,1.922684211,3
646241,26.6,,11
646242,27.164912280701756,2.0055683107241378,58
647315,27.500826446280993,1.940706434678899,121
649144,26.276666666666664,2.0022394200666667,30
650204,27.538260869565217,1.8740507247391305,115
650378,,,1
650382,27.83703703703704,2.0605684230925925,54
650496,26.511999999999997,1.9969890024,35
650530,27.76,1.959169607882353,55
650556,26.898333333333333,1.9011070436916668,243
650633,27.17378640776699,1.958120958591954,206
650644,27.312631578947368,1.9589572611789472,285
650671,27.31779661016949,1.9973308111916666,120
650841,28.2,1.6979999999999997,3
650893,27.00986842105263,2.032561525903846,157
650895,27.633132530120484,1.937663171797688,173
650911,27.104374999999997,1.8161432107317073,164
650959,26.568421052631578,1.9157452631578948,19
650960,27.69777777777778,1.9394057086585368,48
655889,27.504347826086956,1.9439721407741934,32
656001,29.3,2.0095,6
656008,27.4875,1.919769901875,24
656061,27.767857142857142,1.9563240414390244,216
656077,,,3
656080,,,4
656206,26.9,1.95074359,6
656222,27.126141078838174,1.8955536783983402,245
656232,26.563235294117646,1.901203718640625,69
656234,27.56011904761905,1.8824696749702383,169
656257,26.635526315789473,1.937202824368421,76
656259,,1.960868421,4
656271,26.933779264214046,1.9441189943023256,301
656290,28.633333333333333,1.9389372223666668,44
656302,27.314589665653497,1.9682894286018238,658
656322,26.99814814814815,1.81534625625,56
656342,,,3
656349,,1.946866667,6
656353,26.918285714285712,1.9899023210502793,179
656354,27.579530201342283,1.9900332384735102,311
656412,27.59773755656109,1.9365764708099549,221
656420,26.464912280701753,1.9085977442982458,58
656427,27.258385093167703,2.0320684143540375,161
656450,28.252941176470586,2.056,17
656457,27.658333333333335,1.9435376595658915,132
656458,27.20515463917526,1.842595016796875,199
656464,26.942857142857143,1.9305263756435642,114
656492,28.19,1.9190987986285712,35
656529,27.357627118644068,1.927400577547486,179
656546,27.13949044585987,1.9481631819745224,157
656548,26.78,1.9399268295,8
656550,25.4,1.830444444,5
656557,26.86405529953917,1.9703574720691244,217
656578,27.425806451612903,1.9208445433658536,41
656594,26.399999999999995,1.941307692,10
656605,27.192613636363635,1.9772066498863636,704
656629,26.713613861386136,1.9681466851138614,404
656638,26.996059113300493,1.9422245348680203,207
656641,30.3,1.968076923,4
656657,27.410762331838566,1.8695531373794643,224
656678,28.866666666666664,1.9538571429999998,6
656685,27.40776699029126,1.9352140535416666,216
656686,27.45566037735849,1.8944579621132076,110
656701,26.9,2.028666667,18
656730,27.271493212669682,1.9307796765495495,222
656731,26.711377245508984,1.9708034094131734,167
656755,27.54516129032258,1.964707856516129,31
656756,27.19472693032015,1.9804395862870903,531
656786,26.433333333333334,1.9460705735217392,27
656793,27.425912408759125,1.8264672666842103,285
656794,26.653225806451612,1.9391992808166667,124
656803,27.854400000000002,1.80732799956,125
656804,28.600000000000005,1.923789474,6
656814,26.988000000000003,1.9709130429999997,26
656818,27.484810126582282,1.93148168025,80
656820,26.333333333333332,1.99575,9
656849,27.349999999999998,1.9618637572352942,434
656876,26.983076923076922,1.8859741146417583,455
656887,27.625925925925927,1.9552226703888889,36
656919,,1.89745,4
656927,28.2,1.698,2
656945,27.080124223602482,1.9266788833993809,336
656954,27.85909090909091,1.8881264824230768,26
656970,27.526171875,1.8946514554097744,266
656981,26.72307692307692,1.9148576924615386,13
656986,27.03578947368421,1.996275782011628,95
657006,27.343346007604563,1.900604842543071,534
657024,27.484117647058824,1.9261619071823528,170
657044,27.353472222222223,1.8874371691944445,157
657047,,1.9265,5
657050,,,1
657053,27.341441441441443,2.0152267426846846,111
657092,27.4,1.804454545,7
657093,27.364560439560442,1.966184600178082,366
657116,,,2
657140,27.141373239436618,1.9562295093433097,568
657228,28.35,,2
657240,27.80962962962963,1.9580541767407407,135
657248,27.315294117647056,1.9060897060584796,513
657265,27.085915492957746,1.9659459580633802,142
657272,27.12314814814815,1.9297396623888887,117
657277,27.312893081761008,1.9841318963616352,636
657376,26.99201680672269,1.951661478791111,248
657424,27.11818181818182,1.9325991657142858,35
657508,27.477514792899406,1.9394090763076923,174
657514,27.394117647058827,1.9369090909999997,17
657571,27.10275229357798,1.9315548824833333,123
657581,,1.9265,7
657585,27.9625,1.9867186062419355,64
657612,27.43533834586466,1.8891631625149254,138
657624,27.3,1.8974499999999999,11
657649,27.119014084507043,1.87465625,148
657697,26.87142857142857,1.8044545449999998,14
657745,24.2,1.891588235,4
657746,26.84428044280443,1.9297835933413285,542
657756,27.38021978021978,1.917964608631579,95
657766,25.74,1.948578125,6
657770,26.11637931034483,1.992808594637931,117
658431,27.330952380952382,1.9522117314269665,89
658551,27.857333333333337,2.004745614,80
658648,26.916666666666668,1.8498377193333333,12
658667,,,2
658791,26.3,,8
659262,26.983018867924528,1.9251366246326531,107
659275,27.416541353383458,1.8553626241428571,133
