gamePk,season,level_name,play_idx,pitcher_id,pitcher_name,batter_id,runner_id,balls,strikes,outs,runner_state,event_type,base_to
721015,2023,AA,51,629498,Johan Quezada,675961,,4,2,0,1__,SB,second
721015,2023,AA,70,669308,Sean Reynolds,682927,,2,2,0,12_,SB,second
721015,2023,AA,71,669308,Sean Reynolds,687020,,3,3,1,1__,SB,second
721015,2023,AA,72,669308,Sean Reynolds,668853,,4,2,1,_2_,SB,third
721150,2023,AA,2,682610,Roddery Muñoz,676473,,4,1,1,12_,SB,second
721150,2023,AA,3,682610,Roddery Muñoz,680518,,2,2,2,123,SB,second
728802,2023,AA,2,693308,Nick Frasso,656734,,1,2,2,1__,SB,second
728802,2023,AA,6,680232,Jackson Wolf,681624,,3,3,3,1__,CS,second
728802,2023,AA,25,693308,Nick Frasso,671250,,3,3,3,1_3,SB,second
728802,2023,AA,40,687941,Alec Gamboa,671250,,4,2,2,12_,SB,third
728802,2023,AA,60,663649,Nolan Watson,694930,,3,2,2,1__,SB,second
729008,2023,AA,14,674674,T.J. Sikkema,695391,,2,1,3,1__,SB,second
729008,2023,AA,20,674674,T.J. Sikkema,656364,,4,2,1,1__,SB,second
729008,2023,AA,40,668716,Noah Murdock,686766,,3,2,2,1__,SB,second
729147,2023,AA,30,689242,Nick Krauth,670427,,4,1,2,1__,SB,second
720940,2023,AA,18,680397,Sam Benschoter,689880,,2,3,3,1__,CS,second
729214,2023,AA,17,667725,Kyle Tyler,670919,,1,2,3,12_,SB,third
729214,2023,AA,35,656919,Matt Ruppenthal,660844,,4,2,2,1__,SB,second
729214,2023,AA,41,683065,Jake Haberer,671113,,3,2,3,1__,SB,second
729214,2023,AA,59,674375,Dayeison Arias,677060,,4,2,0,1__,SB,second
729214,2023,AA,61,674375,Dayeison Arias,685084,,3,2,3,1__,SB,second
724397,2023,AA,47,673231,Tahnaj Thomas,671287,,2,0,1,12_,SB,second
724397,2023,AA,55,701719,Tyler Samaniego,671913,,1,3,2,_23,SB,third
724397,2023,AA,67,664158,Matt Eckelman,674330,,3,2,3,1__,SB,second
725643,2023,AA,2,692617,Chih-Jung Liu,666140,,0,3,2,1__,SB,second
725643,2023,AA,9,681744,Junior Santos,681323,,4,1,2,1__,CS,second
725643,2023,AA,20,692617,Chih-Jung Liu,681286,,2,2,1,1__,SB,second
725643,2023,AA,31,692617,Chih-Jung Liu,690841,,1,3,3,1__,CS,second
725643,2023,AA,58,691032,Luis Moreno,678882,,0,1,1,123,SB,third
725643,2023,AA,59,691032,Luis Moreno,681323,,4,2,1,1__,SB,second
725706,2023,AA,20,700249,Cade Povich,682653,,1,3,3,12_,SB,third
725706,2023,AA,30,697812,Joe Rock,687833,,4,1,0,1__,SB,second
723955,2023,AA,2,701542,Will Warren,671276,,3,3,3,1__,CS,second
723955,2023,AA,18,701542,Will Warren,686251,,1,2,3,1__,CS,second
723955,2023,AA,31,658369,Malvin Pena,700242,,4,1,2,12_,SB,second
723955,2023,AA,46,666711,Joel Peguero,700242,,1,2,3,1__,SB,second
723956,2023,AA,23,622703,Ronald Herrera,677592,,2,3,3,1__,SB,second
723956,2023,AA,43,666301,Indigo Diaz,676667,,3,2,2,_23,SB,third
723956,2023,AA,51,666301,Indigo Diaz,671276,,1,3,2,1__,SB,second
724027,2023,AA,1,693313,Carson Seymour,681159,,1,2,1,1__,SB,second
724027,2023,AA,28,663969,Tyler Phillips,673990,,2,3,3,1__,SB,second
720940,2023,AA,18,680397,Sam Benschoter,689880,,2,3,3,1__,CS,second
724468,2023,AA,21,680744,Ty Madden,690984,,1,2,3,1__,SB,second
729215,2023,AA,30,681958,Devin Conn,660844,,1,3,2,1__,SB,second
729214,2023,AA,17,667725,Kyle Tyler,670919,,1,2,3,12_,SB,third
729214,2023,AA,35,656919,Matt Ruppenthal,660844,,4,2,2,1__,SB,second
729214,2023,AA,41,683065,Jake Haberer,671113,,3,2,3,1__,SB,second
729214,2023,AA,59,674375,Dayeison Arias,677060,,4,2,0,1__,SB,second
729214,2023,AA,61,674375,Dayeison Arias,685084,,3,2,3,1__,SB,second
725102,2023,AA,8,676962,Ben Brown,670148,,2,0,2,12_,SB,second
725102,2023,AA,21,691441,Cristian Mena,681230,,3,3,2,12_,SB,second
729007,2023,AA,9,694851,Andrew Hoffmann,663369,,4,1,0,1__,SB,second
729007,2023,AA,45,672529,Yefri Del Rosario,663369,,3,0,1,_2_,SB,third
729007,2023,AA,60,694361,Will Klein,687231,,3,2,1,1__,SB,second
729007,2023,AA,61,694361,Will Klein,663369,,2,2,1,_23,SB,third
728871,2023,AA,29,685401,Logan Gragg,693306,,2,2,1,123,SB,third
728871,2023,AA,46,681592,Edgar Escobar,693306,,3,2,2,123,SB,third
721006,2023,AA,3,691587,Eury Pérez,668853,,3,3,3,1__,SB,second
721006,2023,AA,21,691587,Eury Pérez,682927,,3,2,3,_2_,SB,third
721006,2023,AA,55,682052,Jacob Lopez,666143,,3,3,1,1__,SB,second
721006,2023,AA,65,666122,Jeff Belge,672701,,4,1,1,1__,SB,second
721152,2023,AA,5,687822,Brandon Knarr,695462,,4,1,0,1__,SB,second
721152,2023,AA,7,687822,Brandon Knarr,686677,,4,1,1,123,SB,third
721152,2023,AA,37,691109,Zach Vennaro,686677,,2,1,1,_23,SB,third
728800,2023,AA,38,669199,Lake Bachar,682616,,3,3,2,_2_,SB,third
729143,2023,AA,2,694358,Tekoah Roby,681134,,2,2,1,12_,SB,second
729143,2023,AA,19,694358,Tekoah Roby,681134,,4,0,0,1__,SB,second
729143,2023,AA,21,694358,Tekoah Roby,694374,,3,3,2,1__,SB,second
729143,2023,AA,31,687847,Marc Church,669208,,2,0,3,12_,SB,second
729143,2023,AA,38,687847,Marc Church,681134,,3,3,2,1__,SB,second
729143,2023,AA,44,680725,Jackson Goddard,682668,,1,1,0,123,SB,second
729143,2023,AA,45,680725,Jackson Goddard,687957,,1,1,1,1__,SB,second
724029,2023,AA,16,681973,Josh Hendrickson,668785,,4,2,0,12_,SB,third
721148,2023,AA,55,669393,Alex Segal,669157,,2,3,3,1__,SB,second
721148,2023,AA,63,703710,Darrell Thompson,695462,,0,3,2,1__,CS,second
721148,2023,AA,67,664048,Kyle Wilcox,694192,,1,2,2,1__,SB,second
721009,2023,AA,22,687287,Patrick Monteverde,681715,,3,3,2,12_,SB,third
724192,2023,AA,57,666803,Oliver Garcia,669741,,1,2,3,1__,SB,second
724128,2023,AA,53,672629,Gerardo Carrillo,666149,,2,2,3,1__,CS,second
724259,2023,AA,13,669142,Tanner Burns,679628,,2,3,1,1__,SB,second
724062,2023,AA,8,681544,Wyatt Olds,671913,,3,2,1,12_,SB,second
724062,2023,AA,16,681544,Wyatt Olds,672823,,0,2,1,12_,SB,second
724062,2023,AA,46,676362,Gabriel Ponce,689651,,0,2,2,1__,SB,second
724062,2023,AA,56,678287,Alejandro Melean,694359,,3,3,1,1__,SB,second
724331,2023,AA,6,686588,Blane Abeyta,682239,,2,3,2,1__,SB,second
724331,2023,AA,19,686588,Blane Abeyta,696281,,2,3,1,1__,SB,second
724331,2023,AA,45,679655,Justin Wilson,672361,,3,3,2,1__,CS,second
724331,2023,AA,61,681320,Nate Lavender,677592,,2,3,3,1__,SB,second
725770,2023,AA,5,675657,Chris McMahon,686554,,1,0,0,12_,SB,second
725770,2023,AA,7,675657,Chris McMahon,657029,,3,1,0,123,SB,third
725770,2023,AA,81,677362,Nick Kuzia,678926,,2,2,2,1__,SB,second
729285,2023,AA,2,693433,Bryan Woo,686780,,3,3,2,1__,SB,second
729082,2023,AA,13,683690,Royber Salinas,676356,,2,3,3,12_,SB,second
729082,2023,AA,36,687840,Trayson Kubo,681624,,1,1,1,123,SB,second
721081,2023,AA,24,687863,Porter Hodge,687020,,4,1,0,1__,SB,second
721081,2023,AA,41,690148,Chris Kachmar,671976,,2,1,1,12_,SB,second
721081,2023,AA,51,690148,Chris Kachmar,675659,,0,3,3,1__,SB,second
725007,2023,AA,10,668724,M.D. Johnson,669157,,3,2,0,12_,SB,second
725007,2023,AA,21,668724,M.D. Johnson,680518,,2,2,3,1__,SB,second
725007,2023,AA,27,668724,M.D. Johnson,668965,,0,3,2,1__,SB,second
725007,2023,AA,59,642376,Jefry Yan,672012,,0,2,3,1__,CS,second
728937,2023,AA,52,683740,Ricky DeVito,676882,,2,0,0,1__,SB,second
728937,2023,AA,53,683740,Ricky DeVito,667442,,4,1,0,1__,SB,second
728937,2023,AA,55,687423,Triston Polley,672359,,4,1,3,1_3,CS,home
721292,2023,AA,14,805368,Hunter Dollander,700337,,1,2,2,1__,CS,second
729354,2023,AA,45,672836,Angel Macuare,691783,,1,1,2,1__,CS,second
729354,2023,AA,49,801216,Christian Montes De Oca,685084,,2,2,1,12_,SB,second
729354,2023,AA,50,801216,Christian Montes De Oca,695238,,2,1,2,1__,CS,second
729284,2023,AA,1,672860,Prelander Berroa,689288,,1,2,1,1__,SB,second
729284,2023,AA,16,688162,Brandon Komar,656462,,0,2,0,_23,SB,third
729284,2023,AA,37,672866,Jose E. Martinez,660844,,4,1,1,1__,SB,second
729284,2023,AA,55,672866,Jose E. Martinez,689070,,1,0,0,1_3,SB,second
729284,2023,AA,70,657752,Logan Sawyer,660844,,4,1,1,1__,SB,second
724332,2023,AA,34,701803,David Griffin,700242,,2,1,3,1__,SB,second
724332,2023,AA,48,669251,Tanner Myatt,670210,,1,1,1,1_3,SB,second
724332,2023,AA,61,676520,Manuel Alvarez,677592,,2,0,3,1_3,SB,second
724122,2023,AA,30,658369,Malvin Pena,665998,,1,1,1,12_,SB,second
724122,2023,AA,47,678495,Randy Rodríguez,660530,,2,3,3,1__,SB,second
724260,2023,AA,12,676393,Jack Leftwich,687981,,2,1,0,123,SB,second
724260,2023,AA,59,679857,Carlos Tavera,683172,,2,0,3,1__,SB,second
724260,2023,AA,63,669437,Jordan Jones,687833,,2,2,3,1__,SB,second
724063,2023,AA,1,691828,Sem Robberse,694812,,4,1,0,1__,SB,second
724063,2023,AA,13,691828,Sem Robberse,689651,,0,1,3,1__,SB,second
724063,2023,AA,60,690281,Theo Denlinger,676309,,2,3,3,1__,SB,second
725771,2023,AA,17,676600,Ethan Lindow,691728,,1,1,3,_2_,SB,third
725771,2023,AA,56,687900,Andrew Baker,691728,,3,2,2,1__,SB,second
725771,2023,AA,78,681154,Keylan Killgore,696100,,1,3,3,12_,SB,second
721223,2023,AA,37,669135,Mac Sceroler,685298,,2,3,2,1__,SB,second
729076,2023,AA,24,669372,J.T. Ginn,678760,,3,2,3,_2_,SB,third
729076,2023,AA,70,665600,Jasseel De La Cruz,686781,,2,1,3,1__,SB,second
721082,2023,AA,33,689608,Walker Powell,678900,,2,1,2,1__,CS,second
721082,2023,AA,55,689608,Walker Powell,671976,,2,2,3,12_,SB,third
721082,2023,AA,69,681145,Cayne Ueckert,675659,,1,2,3,1__,SB,second
728940,2023,AA,1,678713,Efrain Contreras,682668,,1,2,1,1__,SB,second
728940,2023,AA,36,683004,Jack Leiter,641323,,3,3,3,1__,SB,second
728940,2023,AA,39,667434,Kevin Kopps,669386,,4,2,2,_2_,CS,third
728940,2023,AA,56,663321,Nick Hernandez,695336,,0,3,2,1__,SB,second
721288,2023,AA,19,686678,Chase Solesky,700337,,3,3,3,1__,SB,second
721288,2023,AA,30,677369,Austin Warner,664334,,1,3,3,_2_,SB,third
721288,2023,AA,45,684665,Luke Murphy,664104,,3,2,2,1__,CS,second
721288,2023,AA,47,684665,Luke Murphy,680753,,3,2,3,1__,SB,second
721288,2023,AA,49,679346,Edgar Navarro,666922,,4,1,1,1__,CS,second
721288,2023,AA,56,688427,Kolton Ingram,672635,,2,3,3,1__,SB,second
729353,2023,AA,27,678789,Julio Robaina,670427,,2,2,2,_2_,SB,third
729353,2023,AA,76,668874,Blair Henley,691021,,3,1,2,12_,SB,second
729353,2023,AA,78,675973,Tyler Brown,678689,,1,2,3,1_3,SB,second
729353,2023,AA,86,675973,Tyler Brown,691783,,4,1,1,1__,SB,second
729353,2023,AA,87,675973,Tyler Brown,681134,,3,3,2,12_,SB,third
728732,2023,AA,6,694360,Beck Way,696160,,1,1,0,123,SB,second
728732,2023,AA,7,694360,Beck Way,680577,,4,2,0,1__,SB,second
728732,2023,AA,35,668857,Dante Biasi,686797,,2,2,0,12_,SB,second
728732,2023,AA,50,672529,Yefri Del Rosario,669442,,2,3,2,1__,SB,second
725009,2023,AA,9,669915,Zach King,680518,,4,2,2,1__,SB,second
725009,2023,AA,32,669915,Zach King,686555,,4,2,1,1__,SB,second
724124,2023,AA,11,671131,Jackson Rutledge,676463,,1,3,1,1__,SB,second
724124,2023,AA,46,669420,Tim Cate,676463,,1,1,3,1__,CS,second
724195,2023,AA,3,681916,Dylan Smith,676733,,4,1,2,_2_,SB,third
724195,2023,AA,22,663506,Yaya Chentouf,687019,,3,3,2,1__,SB,second
724195,2023,AA,51,666123,Austin Bergner,678894,,2,2,3,1__,CS,second
724195,2023,AA,93,573668,Juan Minaya,666128,,1,1,2,123,SB,second
724330,2023,AA,10,691032,Luis Moreno,661733,,2,3,1,1__,SB,second
724330,2023,AA,12,691032,Luis Moreno,665908,,4,2,1,1__,SB,second
724330,2023,AA,50,666301,Indigo Diaz,672361,,4,2,1,1__,SB,second
724330,2023,AA,64,663500,Hunter Parsons,661733,,2,3,3,1__,SB,second
725837,2023,AA,15,694357,Ricky Tiedemann,689651,,3,3,2,12_,SB,third
725837,2023,AA,29,684946,Nick Fraze,663503,,4,0,1,12_,SB,third
725837,2023,AA,50,670404,Skylar Arias,677599,,3,2,3,1__,CS,second
725003,2023,AA,6,690978,Dax Fulton,694192,,1,0,2,1__,CS,second
725003,2023,AA,52,681948,Justin Evans,676473,,4,1,2,_2_,SB,third
725009,2023,AA,9,669915,Zach King,680518,,4,2,2,1__,SB,second
725009,2023,AA,32,669915,Zach King,686555,,4,2,1,1__,SB,second
725769,2023,AA,8,690953,Mick Abel,685388,,4,2,1,1__,SB,second
721216,2023,AA,25,660604,Alan Rangel,686989,,4,2,0,1__,SB,second
721080,2023,AA,6,686754,Ryan Jensen,671976,,4,1,1,12_,SB,second
721080,2023,AA,19,690407,Dalton Stambaugh,687020,,0,1,1,12_,SB,second
721080,2023,AA,34,681603,Carlos Garcia,683357,,1,3,2,1__,SB,second
721080,2023,AA,55,643357,Ben Hecht,687020,,0,3,2,1__,CS,second
729287,2023,AA,37,682243,Bryce Miller,686780,,2,2,2,1__,CS,second
728936,2023,AA,13,680232,Jackson Wolf,682668,,4,1,2,1__,CS,second
728936,2023,AA,58,687397,John Matthews,667749,,3,3,3,1__,SB,second
721290,2023,AA,14,676711,Nick Gallagher,700337,,4,1,2,1__,SB,second
721290,2023,AA,15,676711,Nick Gallagher,687272,,2,0,2,123,SB,third
729352,2023,AA,2,686826,Bryce Jarvis,676073,,2,3,2,1__,CS,second
729352,2023,AA,35,678725,Franny Cobos,670427,,1,1,0,12_,SB,second
729352,2023,AA,36,678725,Franny Cobos,669208,,1,0,1,1_3,CS,second
729352,2023,AA,52,671305,Michel Otañez,665173,,2,2,2,1__,CS,second
729352,2023,AA,56,656919,Matt Ruppenthal,691783,,2,2,1,1__,SB,second
728735,2023,AA,33,701581,David Festa,686475,,3,3,3,1_3,SB,second
728735,2023,AA,39,685107,Anthony Veneziano,696160,,1,0,3,12_,SB,second
728735,2023,AA,43,684937,Hunter McMahon,674671,,1,2,1,123,SB,second
728735,2023,AA,61,676699,Seth Nordlin,687614,,2,2,2,12_,SB,second
728735,2023,AA,62,676699,Seth Nordlin,686475,,1,3,3,1__,SB,second
724187,2023,AA,4,676428,Brant Hurter,642736,,4,0,2,12_,SB,third
724324,2023,AA,8,690925,Clayton Beeter,649810,,2,2,3,1__,SB,second
724324,2023,AA,13,687589,Dom Hamel,700242,,1,1,3,12_,SB,third
725836,2023,AA,29,687606,Paxton Schultz,676280,,2,2,2,12_,SB,second
725836,2023,AA,40,675660,Shane Drohan,665782,,1,2,2,1__,SB,second
725836,2023,AA,44,687856,Andrew Bash,679663,,1,0,1,12_,SB,second
725836,2023,AA,51,686679,Dylan Spacke,673893,,4,1,2,1__,SB,second
725766,2023,AA,2,663969,Tyler Phillips,696100,,0,1,1,12_,SB,second
725766,2023,AA,6,668736,Mike Ruff,686554,,2,1,1,1__,CS,second
725766,2023,AA,38,663969,Tyler Phillips,685388,,2,2,2,1__,CS,second
725766,2023,AA,47,681473,Tyler McKay,641385,,3,2,2,1_3,SB,second
725766,2023,AA,66,675640,Braden Zarbnisky,641385,,1,0,3,_2_,CS,third
725766,2023,AA,68,699911,Dugan Darnell,663944,,1,1,2,1__,CS,second
724118,2023,AA,60,669690,Blake Rivera,665987,,2,2,2,123,SB,second
721213,2023,AA,2,683175,Connor Phillips,685298,,3,1,1,1__,SB,second
721213,2023,AA,13,683175,Connor Phillips,695462,,1,2,0,1_3,SB,second
721213,2023,AA,14,683175,Connor Phillips,685298,,3,3,2,1__,CS,second
721213,2023,AA,29,683175,Connor Phillips,685298,,3,2,3,1__,SB,second
721213,2023,AA,58,673858,Jake Wong,656666,,2,3,3,1__,CS,second
721078,2023,AA,28,685801,Hunter Bigge,675961,,4,0,2,1__,SB,second
721078,2023,AA,35,685801,Hunter Bigge,686482,,1,2,2,12_,SB,second
721078,2023,AA,38,678756,Victor Munoz,681230,,1,1,1,1__,SB,second
721078,2023,AA,39,678756,Victor Munoz,680846,,4,1,1,_2_,SB,third
721078,2023,AA,56,686449,Michael McAvene,686482,,4,0,2,1__,SB,second
721078,2023,AA,63,678756,Victor Munoz,668787,,4,2,2,1__,SB,second
725002,2023,AA,7,691587,Eury Pérez,680518,,3,2,2,_2_,SB,third
725002,2023,AA,19,671781,Christian Mejias,672701,,2,2,3,1__,SB,second
725002,2023,AA,56,687534,Andrew McInvale,680518,,3,1,3,1__,SB,second
728938,2023,AA,38,672358,Justin Lopez,663727,,1,3,2,1__,SB,second
728938,2023,AA,50,683740,Ricky DeVito,669288,,3,3,2,1__,SB,second
721279,2023,AA,33,663657,Garrett Davila,666922,,1,1,3,1__,SB,second
721279,2023,AA,56,673965,Caleb Freeman,683341,,1,1,1,_2_,SB,third
729278,2023,AA,21,668579,Wilfredo Pereira,689070,,4,1,1,12_,SB,second
729278,2023,AA,48,663568,Stephen Kolek,676761,,3,3,2,1__,SB,second
729348,2023,AA,78,681293,Spencer Arrighetti,691783,,1,3,2,1__,SB,second
728728,2023,AA,56,674674,T.J. Sikkema,684576,,1,3,2,_2_,SB,third
728728,2023,AA,63,679156,Walter Pennington,669442,,3,0,2,_23,SB,third
728728,2023,AA,64,679156,Walter Pennington,679938,,3,3,3,1__,SB,second
724328,2023,AA,43,676520,Manuel Alvarez,678011,,4,0,2,12_,SB,third
724328,2023,AA,53,673380,Dedniel Núñez,677592,,3,3,3,1__,CS,second
728729,2023,AA,54,672870,Osiris German,686475,,1,3,2,1__,SB,second
725834,2023,AA,2,687934,Jimmy Robbins,678882,,1,0,2,1__,SB,second
725834,2023,AA,20,687934,Jimmy Robbins,694359,,2,3,2,1__,SB,second
725834,2023,AA,35,687934,Jimmy Robbins,694377,,2,2,2,1__,CS,second
725834,2023,AA,60,677013,Rio Gomez,665782,,1,3,2,_2_,SB,third
725767,2023,AA,46,669435,Mitchell Kilkenny,676288,,2,1,3,_2_,SB,third
725767,2023,AA,50,687190,Adam Leverett,677647,,4,2,2,1__,SB,second
724123,2023,AA,32,622703,Ronald Herrera,687626,,4,1,1,1__,SB,second
724123,2023,AA,36,658369,Malvin Pena,682266,,3,2,3,12_,SB,third
724263,2023,AA,7,700249,Cade Povich,683172,,2,3,1,1__,SB,second
725005,2023,AA,47,668711,Nick Bennett,672701,,3,2,1,12_,SB,second
721217,2023,AA,33,680397,Sam Benschoter,680938,,3,2,3,1__,CS,second
721217,2023,AA,39,681979,Daniel Martinez,686989,,3,2,3,1__,SB,second
721217,2023,AA,48,680767,Victor Vodnik,678962,,1,3,3,1__,SB,second
721217,2023,AA,64,681803,Trey Riley,686958,,4,1,2,1__,CS,second
729075,2023,AA,3,680743,Ryan Cusick,677673,,2,3,3,1__,SB,second
729075,2023,AA,45,683689,Carlo Reyes,656364,,4,0,1,1__,SB,second
728939,2023,AA,10,656473,Brian Gonzalez,671272,,2,3,3,1__,SB,second
728939,2023,AA,42,667746,Edwuin Bencomo,687005,,4,2,1,12_,SB,second
729351,2023,AA,6,676467,Colton Gordon,681134,,3,3,2,1__,SB,second
729351,2023,AA,17,695318,Jamison Hill,663452,,3,3,2,1__,SB,second
729351,2023,AA,21,676467,Colton Gordon,694374,,2,2,3,1__,CS,second
724120,2023,AA,2,675960,Alex Troop,672275,,2,3,3,1__,CS,second
724255,2023,AA,4,676282,Joey Cantillo,691723,,2,3,1,1__,SB,second
724255,2023,AA,19,676282,Joey Cantillo,691723,,3,1,3,1__,CS,second
724255,2023,AA,59,681571,Davis Sharpe,695257,,4,1,2,1__,SB,second
724326,2023,AA,16,681443,Kolby Kubichek,700242,,4,1,1,12_,SB,third
724188,2023,AA,43,656619,Chance Kirby,641943,,3,2,3,1__,SB,second
725831,2023,AA,3,680572,Adam Kloffenstein,694359,,1,3,2,12_,SB,third
725831,2023,AA,8,681544,Wyatt Olds,673893,,3,1,1,123,SB,second
725831,2023,AA,42,676454,Brendan Cellucci,665782,,2,1,2,_2_,SB,third
725831,2023,AA,65,686679,Dylan Spacke,663519,,1,3,3,1__,CS,second
729073,2023,AA,20,686218,Emmet Sheehan,671732,,0,1,2,12_,SB,second
729073,2023,AA,22,663541,Tanner Dodson,656364,,3,2,3,1__,SB,second
729073,2023,AA,28,663541,Tanner Dodson,669722,,2,1,2,12_,SB,second
729073,2023,AA,40,679712,Lael Lockhart,669722,,1,3,3,_2_,SB,third
729073,2023,AA,49,679712,Lael Lockhart,671732,,1,2,1,123,SB,third
728932,2023,AA,8,674114,Ryan Garcia,672359,,3,1,2,_23,SB,third
728932,2023,AA,20,674114,Ryan Garcia,641323,,2,3,2,1__,SB,second
728932,2023,AA,34,667434,Kevin Kopps,677690,,2,2,2,12_,SB,second
728932,2023,AA,37,667434,Kevin Kopps,669386,,2,3,3,1__,SB,second
729281,2023,AA,15,667725,Kyle Tyler,660614,,2,0,2,12_,SB,second
728726,2023,AA,35,650690,Carlos Luna,686523,,3,3,2,1__,SB,second
728726,2023,AA,36,650690,Carlos Luna,670231,,2,2,2,_23,SB,third
728726,2023,AA,37,650690,Carlos Luna,681123,,3,2,2,12_,SB,second
728726,2023,AA,47,679604,Tyler Beck,686523,,1,1,3,1__,SB,second
728726,2023,AA,51,668716,Noah Murdock,670870,,2,1,2,1_3,CS,second
725001,2023,AA,6,668724,M.D. Johnson,672012,,2,2,1,12_,SB,second
725001,2023,AA,34,668724,M.D. Johnson,696140,,3,2,3,1__,SB,second
725001,2023,AA,68,666785,Harold Chirino,667472,,1,3,2,1__,CS,second
721215,2023,AA,2,671212,Joe Boyle,685298,,3,3,2,12_,SB,second
721215,2023,AA,6,678752,Luis De Avila,666161,,3,2,2,1__,CS,second
721215,2023,AA,32,678752,Luis De Avila,686958,,3,3,2,_2_,SB,third
721071,2023,AA,41,681145,Cayne Ueckert,671976,,3,3,1,1__,SB,second
721071,2023,AA,45,681145,Cayne Ueckert,675448,,3,3,3,_2_,SB,third
725765,2023,AA,39,663982,David Parkinson,691728,,4,0,1,1__,SB,second
721283,2023,AA,20,691441,Cristian Mena,677347,,4,2,2,_23,SB,third
721283,2023,AA,43,805368,Hunter Dollander,700337,,3,2,2,12_,SB,second
724024,2023,AA,26,695865,Wilmer Flores,672275,,1,1,1,12_,SB,second
724402,2023,AA,29,694646,Chayce McDermott,685301,,4,0,2,1__,SB,second
